,score,abs_score,source,target
input->m0,-0.19947478,0.19947478,Node(input),Node(m0)
a0.h1->m0,0.04395186,0.04395186,Node(a0.h1),Node(m0)
a0.h4->m0,0.023633432,0.023633432,Node(a0.h4),Node(m0)
a0.h7->m0,0.027349059,0.027349059,Node(a0.h7),Node(m0)
a0.h10->m0,-0.048009038,0.048009038,Node(a0.h10),Node(m0)
a0.h11->m0,0.021847539,0.021847539,Node(a0.h11),Node(m0)
a0.h13->m0,-0.020912116,0.020912116,Node(a0.h13),Node(m0)
a0.h14->m0,0.019921847,0.019921847,Node(a0.h14),Node(m0)
a0.h15->m0,0.05655138,0.05655138,Node(a0.h15),Node(m0)
input->a1.h7<v>,0.018630039,0.018630039,Node(input),Node(a1.h7)
m0->a1.h3<v>,0.021938652,0.021938652,Node(m0),Node(a1.h3)
m0->m1,0.021647148,0.021647148,Node(m0),Node(m1)
a1.h3->m1,0.049418062,0.049418062,Node(a1.h3),Node(m1)
a1.h5->m1,0.041260086,0.041260086,Node(a1.h5),Node(m1)
a1.h12->m1,-0.040386166,0.040386166,Node(a1.h12),Node(m1)
m0->a2.h3<k>,-0.020244729,0.020244729,Node(m0),Node(a2.h3)
m1->a2.h10<q>,-0.019081712,0.019081712,Node(m1),Node(a2.h10)
m0->m2,-0.043028306,0.043028306,Node(m0),Node(m2)
a1.h2->m2,0.04282774,0.04282774,Node(a1.h2),Node(m2)
a1.h4->m2,-0.017922658,0.017922658,Node(a1.h4),Node(m2)
m1->m2,-0.028681275,0.028681275,Node(m1),Node(m2)
a2.h10->m2,-0.022448845,0.022448845,Node(a2.h10),Node(m2)
a2.h14->m2,0.041126832,0.041126832,Node(a2.h14),Node(m2)
m2->a3.h13<q>,-0.018644698,0.018644698,Node(m2),Node(a3.h13)
m2->a3.h13<v>,0.023120826,0.023120826,Node(m2),Node(a3.h13)
m1->m3,0.04062262,0.04062262,Node(m1),Node(m3)
a2.h5->m3,-0.017786665,0.017786665,Node(a2.h5),Node(m3)
a2.h14->m3,-0.02072428,0.02072428,Node(a2.h14),Node(m3)
a3.h5->m3,0.028805755,0.028805755,Node(a3.h5),Node(m3)
a3.h13->m3,0.018687095,0.018687095,Node(a3.h13),Node(m3)
m3->a4.h13<q>,-0.01986447,0.01986447,Node(m3),Node(a4.h13)
m3->a4.h15<q>,-0.018064013,0.018064013,Node(m3),Node(a4.h15)
m0->m4,0.01872555,0.01872555,Node(m0),Node(m4)
a2.h6->m4,-0.020015568,0.020015568,Node(a2.h6),Node(m4)
m2->m4,0.072017305,0.072017305,Node(m2),Node(m4)
a3.h13->m4,-0.028748903,0.028748903,Node(a3.h13),Node(m4)
m3->m4,0.039487213,0.039487213,Node(m3),Node(m4)
a4.h2->m4,-0.032270703,0.032270703,Node(a4.h2),Node(m4)
a4.h9->m4,-0.024075722,0.024075722,Node(a4.h9),Node(m4)
a4.h13->m4,-0.021838635,0.021838635,Node(a4.h13),Node(m4)
a4.h15->m4,-0.06431183,0.06431183,Node(a4.h15),Node(m4)
m0->m5,-0.024375072,0.024375072,Node(m0),Node(m5)
m1->m5,-0.032457836,0.032457836,Node(m1),Node(m5)
a2.h14->m5,0.029336922,0.029336922,Node(a2.h14),Node(m5)
m2->m5,0.04302609,0.04302609,Node(m2),Node(m5)
m3->m5,-0.04950037,0.04950037,Node(m3),Node(m5)
a4.h2->m5,0.032552745,0.032552745,Node(a4.h2),Node(m5)
a5.h3->m5,0.023714475,0.023714475,Node(a5.h3),Node(m5)
a5.h9->m5,0.020558609,0.020558609,Node(a5.h9),Node(m5)
a5.h11->m5,0.020068606,0.020068606,Node(a5.h11),Node(m5)
m4->a6.h2<v>,-0.018224586,0.018224586,Node(m4),Node(a6.h2)
m5->a6.h0<v>,-0.018014807,0.018014807,Node(m5),Node(a6.h0)
m5->a6.h4<v>,-0.020888684,0.020888684,Node(m5),Node(a6.h4)
m1->m6,0.04190226,0.04190226,Node(m1),Node(m6)
m3->m6,-0.05492715,0.05492715,Node(m3),Node(m6)
a4.h11->m6,-0.026227176,0.026227176,Node(a4.h11),Node(m6)
m4->m6,-0.07658462,0.07658462,Node(m4),Node(m6)
a5.h3->m6,0.021169033,0.021169033,Node(a5.h3),Node(m6)
a5.h11->m6,-0.024167238,0.024167238,Node(a5.h11),Node(m6)
m5->m6,-0.06880397,0.06880397,Node(m5),Node(m6)
a6.h0->m6,-0.02437839,0.02437839,Node(a6.h0),Node(m6)
a6.h3->m6,-0.019012794,0.019012794,Node(a6.h3),Node(m6)
a6.h12->m6,-0.02922911,0.02922911,Node(a6.h12),Node(m6)
m5->a7.h2<v>,-0.018664308,0.018664308,Node(m5),Node(a7.h2)
m6->a7.h6<v>,-0.018949952,0.018949952,Node(m6),Node(a7.h6)
m1->m7,-0.020285938,0.020285938,Node(m1),Node(m7)
m2->m7,-0.04178081,0.04178081,Node(m2),Node(m7)
m3->m7,-0.02882605,0.02882605,Node(m3),Node(m7)
a4.h9->m7,0.019892186,0.019892186,Node(a4.h9),Node(m7)
m4->m7,0.020597495,0.020597495,Node(m4),Node(m7)
