,score,abs_score,source,target
input->m0,-0.40504023,0.40504023,Node(input),Node(m0)
a0.h0->m0,-0.02436085,0.02436085,Node(a0.h0),Node(m0)
a0.h1->m0,0.18885511,0.18885511,Node(a0.h1),Node(m0)
a0.h4->m0,0.066874355,0.066874355,Node(a0.h4),Node(m0)
a0.h5->m0,0.0266711,0.0266711,Node(a0.h5),Node(m0)
a0.h7->m0,0.05633712,0.05633712,Node(a0.h7),Node(m0)
a0.h9->m0,0.037813284,0.037813284,Node(a0.h9),Node(m0)
a0.h10->m0,0.050481617,0.050481617,Node(a0.h10),Node(m0)
a0.h12->m0,0.061071336,0.061071336,Node(a0.h12),Node(m0)
a0.h14->m0,0.02564515,0.02564515,Node(a0.h14),Node(m0)
a0.h15->m0,-0.028138181,0.028138181,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.025386652,0.025386652,Node(input),Node(a1.h2)
input->a1.h7<v>,0.024957707,0.024957707,Node(input),Node(a1.h7)
input->a1.h12<v>,-0.030347824,0.030347824,Node(input),Node(a1.h12)
input->a1.h14<v>,-0.03010728,0.03010728,Node(input),Node(a1.h14)
a0.h1->a1.h2<q>,-0.024370462,0.024370462,Node(a0.h1),Node(a1.h2)
m0->a1.h2<q>,0.03580988,0.03580988,Node(m0),Node(a1.h2)
m0->a1.h10<k>,-0.025700144,0.025700144,Node(m0),Node(a1.h10)
a0.h1->m1,-0.034944575,0.034944575,Node(a0.h1),Node(m1)
a0.h7->m1,-0.040015474,0.040015474,Node(a0.h7),Node(m1)
m0->m1,0.035738733,0.035738733,Node(m0),Node(m1)
a1.h2->m1,0.06515212,0.06515212,Node(a1.h2),Node(m1)
a1.h3->m1,0.054450743,0.054450743,Node(a1.h3),Node(m1)
a1.h4->m1,-0.055814102,0.055814102,Node(a1.h4),Node(m1)
a1.h5->m1,0.049689718,0.049689718,Node(a1.h5),Node(m1)
a1.h7->m1,0.030558517,0.030558517,Node(a1.h7),Node(m1)
a1.h10->m1,0.029177755,0.029177755,Node(a1.h10),Node(m1)
a1.h12->m1,-0.050466023,0.050466023,Node(a1.h12),Node(m1)
a1.h14->m1,0.026770145,0.026770145,Node(a1.h14),Node(m1)
m0->a2.h10<q>,0.024557129,0.024557129,Node(m0),Node(a2.h10)
a1.h3->a2.h5<q>,-0.028317524,0.028317524,Node(a1.h3),Node(a2.h5)
m1->a2.h3<k>,0.029184055,0.029184055,Node(m1),Node(a2.h3)
m1->a2.h4<q>,-0.027366055,0.027366055,Node(m1),Node(a2.h4)
m1->a2.h5<q>,0.032491572,0.032491572,Node(m1),Node(a2.h5)
m1->a2.h5<v>,0.027690943,0.027690943,Node(m1),Node(a2.h5)
m1->a2.h10<q>,0.023841918,0.023841918,Node(m1),Node(a2.h10)
input->m2,-0.044356894,0.044356894,Node(input),Node(m2)
m0->m2,-0.0671051,0.0671051,Node(m0),Node(m2)
a1.h4->m2,-0.040172204,0.040172204,Node(a1.h4),Node(m2)
a1.h15->m2,-0.03274568,0.03274568,Node(a1.h15),Node(m2)
m1->m2,0.05965092,0.05965092,Node(m1),Node(m2)
a2.h3->m2,0.027843341,0.027843341,Node(a2.h3),Node(m2)
a2.h5->m2,0.0313662,0.0313662,Node(a2.h5),Node(m2)
a2.h15->m2,0.056847006,0.056847006,Node(a2.h15),Node(m2)
