,score,abs_score,source,target
input->m0,-0.041466814,0.041466814,Node(input),Node(m0)
a0.h1->m0,0.05631123,0.05631123,Node(a0.h1),Node(m0)
a0.h7->m0,0.058264654,0.058264654,Node(a0.h7),Node(m0)
a0.h10->m0,0.045214307,0.045214307,Node(a0.h10),Node(m0)
a0.h11->m0,-0.029611615,0.029611615,Node(a0.h11),Node(m0)
a0.h15->m0,0.029909065,0.029909065,Node(a0.h15),Node(m0)
input->a1.h5<v>,-0.03416137,0.03416137,Node(input),Node(a1.h5)
input->a1.h10<v>,0.020874232,0.020874232,Node(input),Node(a1.h10)
input->a1.h14<v>,0.02632574,0.02632574,Node(input),Node(a1.h14)
m0->a1.h12<q>,-0.029635698,0.029635698,Node(m0),Node(a1.h12)
input->m1,-0.065594554,0.065594554,Node(input),Node(m1)
a0.h1->m1,0.049450424,0.049450424,Node(a0.h1),Node(m1)
a0.h7->m1,0.02383261,0.02383261,Node(a0.h7),Node(m1)
m0->m1,-0.05703261,0.05703261,Node(m0),Node(m1)
a1.h2->m1,0.034015216,0.034015216,Node(a1.h2),Node(m1)
a1.h4->m1,-0.021586914,0.021586914,Node(a1.h4),Node(m1)
a1.h5->m1,-0.042184882,0.042184882,Node(a1.h5),Node(m1)
a1.h11->m1,-0.02328415,0.02328415,Node(a1.h11),Node(m1)
a1.h12->m1,-0.03735473,0.03735473,Node(a1.h12),Node(m1)
a1.h13->m1,-0.021627896,0.021627896,Node(a1.h13),Node(m1)
a1.h14->m1,0.021059489,0.021059489,Node(a1.h14),Node(m1)
m0->a2.h14<v>,-0.021905875,0.021905875,Node(m0),Node(a2.h14)
m1->a2.h14<v>,0.023108436,0.023108436,Node(m1),Node(a2.h14)
input->m2,-0.029778227,0.029778227,Node(input),Node(m2)
m0->m2,0.062690035,0.062690035,Node(m0),Node(m2)
a1.h14->m2,-0.026307216,0.026307216,Node(a1.h14),Node(m2)
m1->m2,-0.04438883,0.04438883,Node(m1),Node(m2)
a2.h6->m2,-0.032910116,0.032910116,Node(a2.h6),Node(m2)
a2.h8->m2,-0.024400812,0.024400812,Node(a2.h8),Node(m2)
m1->a3.h9<q>,-0.022616163,0.022616163,Node(m1),Node(a3.h9)
a1.h12->m3,-0.026216283,0.026216283,Node(a1.h12),Node(m3)
m1->m3,-0.0680199,0.0680199,Node(m1),Node(m3)
m2->m3,0.025510028,0.025510028,Node(m2),Node(m3)
a3.h0->m3,0.024884654,0.024884654,Node(a3.h0),Node(m3)
a3.h5->m3,-0.026352275,0.026352275,Node(a3.h5),Node(m3)
m3->a4.h13<q>,0.044492286,0.044492286,Node(m3),Node(a4.h13)
m1->m4,-0.024853975,0.024853975,Node(m1),Node(m4)
a2.h5->m4,-0.027229317,0.027229317,Node(a2.h5),Node(m4)
m2->m4,-0.048761632,0.048761632,Node(m2),Node(m4)
a4.h2->m4,0.02372513,0.02372513,Node(a4.h2),Node(m4)
a4.h11->m4,0.027083956,0.027083956,Node(a4.h11),Node(m4)
a4.h13->m4,0.033606652,0.033606652,Node(a4.h13),Node(m4)
a4.h15->m4,-0.035558205,0.035558205,Node(a4.h15),Node(m4)
a0.h1->m5,0.02824163,0.02824163,Node(a0.h1),Node(m5)
m0->m5,-0.044662073,0.044662073,Node(m0),Node(m5)
m1->m5,-0.03816071,0.03816071,Node(m1),Node(m5)
m2->m5,-0.040092528,0.040092528,Node(m2),Node(m5)
a3.h5->m5,0.021277402,0.021277402,Node(a3.h5),Node(m5)
a4.h11->m5,-0.02847109,0.02847109,Node(a4.h11),Node(m5)
a4.h13->m5,0.024584167,0.024584167,Node(a4.h13),Node(m5)
a4.h15->m5,0.028669845,0.028669845,Node(a4.h15),Node(m5)
m4->m5,-0.033408143,0.033408143,Node(m4),Node(m5)
a5.h4->m5,0.0410213,0.0410213,Node(a5.h4),Node(m5)
a5.h5->m5,0.023441633,0.023441633,Node(a5.h5),Node(m5)
a5.h7->m5,-0.037815966,0.037815966,Node(a5.h7),Node(m5)
a5.h10->m5,-0.023702946,0.023702946,Node(a5.h10),Node(m5)
m1->a6.h10<v>,0.02690984,0.02690984,Node(m1),Node(a6.h10)
m2->a6.h4<v>,-0.027807385,0.027807385,Node(m2),Node(a6.h4)
m5->a6.h0<q>,-0.028076049,0.028076049,Node(m5),Node(a6.h0)
m5->a6.h4<v>,0.031291727,0.031291727,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.030962609,0.030962609,Node(m5),Node(a6.h10)
m1->m6,0.0438902,0.0438902,Node(m1),Node(m6)
