,score,abs_score,source,target
input->m0,-0.16911212,0.16911212,Node(input),Node(m0)
a0.h1->m0,0.19651449,0.19651449,Node(a0.h1),Node(m0)
a0.h2->m0,0.027714511,0.027714511,Node(a0.h2),Node(m0)
a0.h5->m0,0.030966885,0.030966885,Node(a0.h5),Node(m0)
a0.h6->m0,0.032417256,0.032417256,Node(a0.h6),Node(m0)
a0.h7->m0,0.10578265,0.10578265,Node(a0.h7),Node(m0)
a0.h10->m0,-0.08665927,0.08665927,Node(a0.h10),Node(m0)
a0.h11->m0,-0.03564485,0.03564485,Node(a0.h11),Node(m0)
a0.h15->m0,-0.020932948,0.020932948,Node(a0.h15),Node(m0)
input->a1.h1<v>,0.02096957,0.02096957,Node(input),Node(a1.h1)
input->a1.h11<v>,0.031881936,0.031881936,Node(input),Node(a1.h11)
input->a1.h13<v>,-0.028276999,0.028276999,Node(input),Node(a1.h13)
m0->a1.h4<k>,0.017225157,0.017225157,Node(m0),Node(a1.h4)
a0.h1->m1,-0.018314566,0.018314566,Node(a0.h1),Node(m1)
m0->m1,-0.09551196,0.09551196,Node(m0),Node(m1)
a1.h3->m1,-0.025593802,0.025593802,Node(a1.h3),Node(m1)
a1.h8->m1,0.035980534,0.035980534,Node(a1.h8),Node(m1)
a1.h10->m1,0.029119452,0.029119452,Node(a1.h10),Node(m1)
a1.h11->m1,-0.02195017,0.02195017,Node(a1.h11),Node(m1)
a1.h13->m1,-0.038356245,0.038356245,Node(a1.h13),Node(m1)
input->a2.h10<q>,0.019829545,0.019829545,Node(input),Node(a2.h10)
input->a2.h10<k>,0.019850988,0.019850988,Node(input),Node(a2.h10)
a0.h1->a2.h10<q>,-0.018691584,0.018691584,Node(a0.h1),Node(a2.h10)
m0->a2.h10<q>,0.03595577,0.03595577,Node(m0),Node(a2.h10)
m0->a2.h10<k>,0.01828686,0.01828686,Node(m0),Node(a2.h10)
m1->a2.h4<q>,-0.02140697,0.02140697,Node(m1),Node(a2.h4)
m1->a2.h5<v>,0.017798234,0.017798234,Node(m1),Node(a2.h5)
m1->a2.h10<q>,0.039358176,0.039358176,Node(m1),Node(a2.h10)
input->m2,-0.02739941,0.02739941,Node(input),Node(m2)
a0.h1->m2,-0.030516205,0.030516205,Node(a0.h1),Node(m2)
m0->m2,0.026771612,0.026771612,Node(m0),Node(m2)
a1.h2->m2,-0.01711202,0.01711202,Node(a1.h2),Node(m2)
a1.h4->m2,-0.022889547,0.022889547,Node(a1.h4),Node(m2)
m1->m2,-0.028561827,0.028561827,Node(m1),Node(m2)
a2.h5->m2,0.079544246,0.079544246,Node(a2.h5),Node(m2)
a2.h10->m2,0.027598988,0.027598988,Node(a2.h10),Node(m2)
a2.h14->m2,0.047637425,0.047637425,Node(a2.h14),Node(m2)
a2.h15->m2,0.034473762,0.034473762,Node(a2.h15),Node(m2)
m2->a3.h1<v>,0.017271008,0.017271008,Node(m2),Node(a3.h1)
m2->a3.h5<q>,0.029617384,0.029617384,Node(m2),Node(a3.h5)
a1.h2->m3,-0.0203794,0.0203794,Node(a1.h2),Node(m3)
a1.h12->m3,-0.024141204,0.024141204,Node(a1.h12),Node(m3)
m1->m3,-0.084693834,0.084693834,Node(m1),Node(m3)
a2.h3->m3,-0.024263367,0.024263367,Node(a2.h3),Node(m3)
m2->m3,-0.028444286,0.028444286,Node(m2),Node(m3)
a3.h0->m3,0.023401579,0.023401579,Node(a3.h0),Node(m3)
a3.h1->m3,0.033279724,0.033279724,Node(a3.h1),Node(m3)
a3.h5->m3,0.021472236,0.021472236,Node(a3.h5),Node(m3)
m2->a4.h13<k>,0.019700665,0.019700665,Node(m2),Node(a4.h13)
