,score,abs_score,source,target
input->m0,-0.13174468,0.13174468,Node(input),Node(m0)
a0.h0->m0,-0.024630552,0.024630552,Node(a0.h0),Node(m0)
a0.h1->m0,0.08070515,0.08070515,Node(a0.h1),Node(m0)
a0.h3->m0,0.02684912,0.02684912,Node(a0.h3),Node(m0)
a0.h4->m0,0.027252357,0.027252357,Node(a0.h4),Node(m0)
a0.h7->m0,0.06770399,0.06770399,Node(a0.h7),Node(m0)
a0.h8->m0,0.023347568,0.023347568,Node(a0.h8),Node(m0)
a0.h10->m0,0.09602132,0.09602132,Node(a0.h10),Node(m0)
a0.h11->m0,-0.044382717,0.044382717,Node(a0.h11),Node(m0)
a0.h12->m0,-0.031667117,0.031667117,Node(a0.h12),Node(m0)
a0.h15->m0,-0.09631538,0.09631538,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.02391268,0.02391268,Node(input),Node(a1.h2)
input->a1.h5<v>,-0.022026628,0.022026628,Node(input),Node(a1.h5)
input->m1,-0.0517219,0.0517219,Node(input),Node(m1)
a0.h1->m1,0.029211877,0.029211877,Node(a0.h1),Node(m1)
m0->m1,-0.09714668,0.09714668,Node(m0),Node(m1)
a1.h2->m1,-0.04047235,0.04047235,Node(a1.h2),Node(m1)
a1.h3->m1,-0.027345922,0.027345922,Node(a1.h3),Node(m1)
a1.h4->m1,0.030886792,0.030886792,Node(a1.h4),Node(m1)
a1.h5->m1,-0.03485546,0.03485546,Node(a1.h5),Node(m1)
a1.h12->m1,0.056762647,0.056762647,Node(a1.h12),Node(m1)
m0->a2.h10<q>,0.028820314,0.028820314,Node(m0),Node(a2.h10)
m1->a2.h4<q>,-0.024886668,0.024886668,Node(m1),Node(a2.h4)
m1->a2.h8<v>,0.024031527,0.024031527,Node(m1),Node(a2.h8)
m1->a2.h10<q>,0.041581374,0.041581374,Node(m1),Node(a2.h10)
m1->a2.h14<v>,0.022051595,0.022051595,Node(m1),Node(a2.h14)
m0->m2,0.0665004,0.0665004,Node(m0),Node(m2)
a1.h2->m2,-0.035564866,0.035564866,Node(a1.h2),Node(m2)
a1.h14->m2,-0.027764149,0.027764149,Node(a1.h14),Node(m2)
m1->m2,0.07596481,0.07596481,Node(m1),Node(m2)
a2.h8->m2,-0.037832,0.037832,Node(a2.h8),Node(m2)
a2.h10->m2,0.029083906,0.029083906,Node(a2.h10),Node(m2)
m1->a3.h14<v>,0.026701327,0.026701327,Node(m1),Node(a3.h14)
m2->a3.h5<q>,0.02666599,0.02666599,Node(m2),Node(a3.h5)
m2->a3.h5<k>,0.021587458,0.021587458,Node(m2),Node(a3.h5)
a1.h4->m3,-0.027741907,0.027741907,Node(a1.h4),Node(m3)
m1->m3,-0.033812508,0.033812508,Node(m1),Node(m3)
a2.h5->m3,0.02721719,0.02721719,Node(a2.h5),Node(m3)
a2.h14->m3,0.036436483,0.036436483,Node(a2.h14),Node(m3)
m2->m3,0.06274686,0.06274686,Node(m2),Node(m3)
a3.h0->m3,-0.030931516,0.030931516,Node(a3.h0),Node(m3)
a3.h1->m3,-0.03273075,0.03273075,Node(a3.h1),Node(m3)
a3.h4->m3,-0.02452129,0.02452129,Node(a3.h4),Node(m3)
a3.h9->m3,0.02818629,0.02818629,Node(a3.h9),Node(m3)
m3->a4.h9<q>,0.02281814,0.02281814,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.042355075,0.042355075,Node(m3),Node(a4.h13)
input->m4,0.026724216,0.026724216,Node(input),Node(m4)
m1->m4,-0.057993583,0.057993583,Node(m1),Node(m4)
a2.h5->m4,-0.026945343,0.026945343,Node(a2.h5),Node(m4)
a3.h1->m4,0.025054138,0.025054138,Node(a3.h1),Node(m4)
a3.h2->m4,0.02220608,0.02220608,Node(a3.h2),Node(m4)
m3->m4,-0.059047204,0.059047204,Node(m3),Node(m4)
a4.h2->m4,0.030736499,0.030736499,Node(a4.h2),Node(m4)
m1->a5.h3<v>,-0.023424609,0.023424609,Node(m1),Node(a5.h3)
a0.h1->m5,0.031231074,0.031231074,Node(a0.h1),Node(m5)
m0->m5,-0.04255578,0.04255578,Node(m0),Node(m5)
a1.h5->m5,0.021709776,0.021709776,Node(a1.h5),Node(m5)
m2->m5,-0.031834684,0.031834684,Node(m2),Node(m5)
a3.h0->m5,0.02590931,0.02590931,Node(a3.h0),Node(m5)
m3->m5,0.06108299,0.06108299,Node(m3),Node(m5)
a4.h9->m5,0.0315361,0.0315361,Node(a4.h9),Node(m5)
a4.h13->m5,0.02708195,0.02708195,Node(a4.h13),Node(m5)
m4->m5,-0.05659634,0.05659634,Node(m4),Node(m5)
a5.h5->m5,0.022252914,0.022252914,Node(a5.h5),Node(m5)
a5.h8->m5,-0.021705477,0.021705477,Node(a5.h8),Node(m5)
a5.h10->m5,-0.026252951,0.026252951,Node(a5.h10),Node(m5)
m1->a6.h10<v>,0.0526974,0.0526974,Node(m1),Node(a6.h10)
m2->a6.h4<v>,-0.026568078,0.026568078,Node(m2),Node(a6.h4)
m2->a6.h10<v>,0.028247347,0.028247347,Node(m2),Node(a6.h10)
m4->a6.h0<v>,-0.022537984,0.022537984,Node(m4),Node(a6.h0)
m5->a6.h4<v>,0.050602652,0.050602652,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.045150258,0.045150258,Node(m5),Node(a6.h10)
a1.h5->m6,-0.022993846,0.022993846,Node(a1.h5),Node(m6)
a2.h14->m6,-0.052350946,0.052350946,Node(a2.h14),Node(m6)
m2->m6,0.025351208,0.025351208,Node(m2),Node(m6)
a3.h1->m6,-0.024880199,0.024880199,Node(a3.h1),Node(m6)
m3->m6,0.11831206,0.11831206,Node(m3),Node(m6)
a5.h9->m6,0.022366956,0.022366956,Node(a5.h9),Node(m6)
a5.h14->m6,-0.034172192,0.034172192,Node(a5.h14),Node(m6)
m5->m6,-0.054447547,0.054447547,Node(m5),Node(m6)
a6.h0->m6,0.06886217,0.06886217,Node(a6.h0),Node(m6)
a6.h4->m6,-0.06304172,0.06304172,Node(a6.h4),Node(m6)
a6.h10->m6,-0.042124808,0.042124808,Node(a6.h10),Node(m6)
a6.h14->m6,0.036594618,0.036594618,Node(a6.h14),Node(m6)
m4->a7.h6<v>,0.041815706,0.041815706,Node(m4),Node(a7.h6)
m5->a7.h6<q>,0.022389546,0.022389546,Node(m5),Node(a7.h6)
m5->a7.h12<q>,-0.028008027,0.028008027,Node(m5),Node(a7.h12)
a6.h2->a7.h12<q>,-0.023160707,0.023160707,Node(a6.h2),Node(a7.h12)
m6->a7.h4<v>,0.034931183,0.034931183,Node(m6),Node(a7.h4)
m6->a7.h6<v>,-0.02647148,0.02647148,Node(m6),Node(a7.h6)
m6->a7.h12<k>,0.02310153,0.02310153,Node(m6),Node(a7.h12)
m1->m7,0.058745928,0.058745928,Node(m1),Node(m7)
a2.h14->m7,0.04150925,0.04150925,Node(a2.h14),Node(m7)
m2->m7,-0.03340491,0.03340491,Node(m2),Node(m7)
a5.h3->m7,-0.035268083,0.035268083,Node(a5.h3),Node(m7)
a6.h2->m7,0.025727872,0.025727872,Node(a6.h2),Node(m7)
a6.h12->m7,-0.07425924,0.07425924,Node(a6.h12),Node(m7)
a6.h15->m7,0.023085728,0.023085728,Node(a6.h15),Node(m7)
m6->m7,0.059637707,0.059637707,Node(m6),Node(m7)
a7.h4->m7,0.039837897,0.039837897,Node(a7.h4),Node(m7)
a7.h6->m7,0.02773117,0.02773117,Node(a7.h6),Node(m7)
a7.h10->m7,-0.039934784,0.039934784,Node(a7.h10),Node(m7)
m5->a8.h7<q>,0.026940025,0.026940025,Node(m5),Node(a8.h7)
m6->a8.h3<v>,0.027267298,0.027267298,Node(m6),Node(a8.h3)
m7->a8.h0<q>,0.025863549,0.025863549,Node(m7),Node(a8.h0)
m7->a8.h3<v>,-0.03607939,0.03607939,Node(m7),Node(a8.h3)
m7->a8.h4<v>,-0.028769536,0.028769536,Node(m7),Node(a8.h4)
m1->m8,-0.032764293,0.032764293,Node(m1),Node(m8)
m2->m8,-0.024835175,0.024835175,Node(m2),Node(m8)
a3.h1->m8,0.024905153,0.024905153,Node(a3.h1),Node(m8)
m3->m8,-0.06534633,0.06534633,Node(m3),Node(m8)
a4.h15->m8,0.024974225,0.024974225,Node(a4.h15),Node(m8)
m4->m8,-0.06524733,0.06524733,Node(m4),Node(m8)
a5.h3->m8,-0.033983983,0.033983983,Node(a5.h3),Node(m8)
m5->m8,0.1138628,0.1138628,Node(m5),Node(m8)
a6.h0->m8,-0.033148028,0.033148028,Node(a6.h0),Node(m8)
