,score,abs_score,source,target
input->m0,0.03391592,0.03391592,Node(input),Node(m0)
a0.h1->m0,-0.08859726,0.08859726,Node(a0.h1),Node(m0)
a0.h3->m0,-0.026326617,0.026326617,Node(a0.h3),Node(m0)
a0.h8->m0,0.020551406,0.020551406,Node(a0.h8),Node(m0)
a0.h10->m0,-0.05848193,0.05848193,Node(a0.h10),Node(m0)
a0.h14->m0,-0.03334666,0.03334666,Node(a0.h14),Node(m0)
a0.h15->m0,0.04849738,0.04849738,Node(a0.h15),Node(m0)
m0->a1.h2<q>,-0.020205367,0.020205367,Node(m0),Node(a1.h2)
m0->a1.h12<q>,-0.021275342,0.021275342,Node(m0),Node(a1.h12)
input->m1,0.05849017,0.05849017,Node(input),Node(m1)
a1.h3->m1,-0.029331312,0.029331312,Node(a1.h3),Node(m1)
a1.h9->m1,-0.024509346,0.024509346,Node(a1.h9),Node(m1)
a1.h12->m1,-0.060706288,0.060706288,Node(a1.h12),Node(m1)
m0->a2.h5<v>,-0.027927138,0.027927138,Node(m0),Node(a2.h5)
a1.h3->a2.h5<v>,0.026472662,0.026472662,Node(a1.h3),Node(a2.h5)
input->m2,0.042402145,0.042402145,Node(input),Node(m2)
m0->m2,0.08307363,0.08307363,Node(m0),Node(m2)
a1.h3->m2,-0.0245829,0.0245829,Node(a1.h3),Node(m2)
a1.h4->m2,0.033546768,0.033546768,Node(a1.h4),Node(m2)
m1->m2,-0.031290106,0.031290106,Node(m1),Node(m2)
a2.h1->m2,-0.02114303,0.02114303,Node(a2.h1),Node(m2)
a2.h2->m2,-0.02211084,0.02211084,Node(a2.h2),Node(m2)
a2.h5->m2,0.037960663,0.037960663,Node(a2.h5),Node(m2)
a2.h8->m2,-0.029174877,0.029174877,Node(a2.h8),Node(m2)
a2.h14->m2,0.020753205,0.020753205,Node(a2.h14),Node(m2)
m2->a3.h0<q>,-0.02596803,0.02596803,Node(m2),Node(a3.h0)
m2->a3.h13<v>,-0.042376816,0.042376816,Node(m2),Node(a3.h13)
m2->a3.h14<q>,0.033319686,0.033319686,Node(m2),Node(a3.h14)
a0.h1->m3,0.0235148,0.0235148,Node(a0.h1),Node(m3)
m0->m3,-0.024093505,0.024093505,Node(m0),Node(m3)
a1.h4->m3,-0.022095075,0.022095075,Node(a1.h4),Node(m3)
m1->m3,-0.07681867,0.07681867,Node(m1),Node(m3)
m2->m3,0.059566036,0.059566036,Node(m2),Node(m3)
a3.h0->m3,-0.045090355,0.045090355,Node(a3.h0),Node(m3)
a3.h3->m3,-0.021688733,0.021688733,Node(a3.h3),Node(m3)
a3.h14->m3,0.035601582,0.035601582,Node(a3.h14),Node(m3)
m2->a4.h15<v>,-0.024940802,0.024940802,Node(m2),Node(a4.h15)
m3->a4.h13<q>,0.021754412,0.021754412,Node(m3),Node(a4.h13)
a0.h1->m4,-0.023814773,0.023814773,Node(a0.h1),Node(m4)
m0->m4,0.029635623,0.029635623,Node(m0),Node(m4)
m1->m4,0.04043835,0.04043835,Node(m1),Node(m4)
a2.h5->m4,-0.023016853,0.023016853,Node(a2.h5),Node(m4)
m3->m4,-0.057736807,0.057736807,Node(m3),Node(m4)
a4.h8->m4,-0.028273648,0.028273648,Node(a4.h8),Node(m4)
a4.h10->m4,-0.022411656,0.022411656,Node(a4.h10),Node(m4)
m3->a5.h3<v>,0.021546189,0.021546189,Node(m3),Node(a5.h3)
m0->m5,-0.025975412,0.025975412,Node(m0),Node(m5)
a1.h2->m5,-0.02812919,0.02812919,Node(a1.h2),Node(m5)
m1->m5,-0.051079106,0.051079106,Node(m1),Node(m5)
m2->m5,-0.08827859,0.08827859,Node(m2),Node(m5)
a3.h1->m5,0.020137906,0.020137906,Node(a3.h1),Node(m5)
a3.h14->m5,0.019870715,0.019870715,Node(a3.h14),Node(m5)
m3->m5,0.027860392,0.027860392,Node(m3),Node(m5)
a4.h9->m5,0.036343254,0.036343254,Node(a4.h9),Node(m5)
a4.h11->m5,0.028206287,0.028206287,Node(a4.h11),Node(m5)
a5.h5->m5,0.021270875,0.021270875,Node(a5.h5),Node(m5)
a5.h10->m5,0.026404945,0.026404945,Node(a5.h10),Node(m5)
a5.h15->m5,0.01978463,0.01978463,Node(a5.h15),Node(m5)
m1->a6.h2<k>,0.019598482,0.019598482,Node(m1),Node(a6.h2)
