,score,abs_score,source,target
input->m0,-0.25571287,0.25571287,Node(input),Node(m0)
a0.h1->m0,0.09968048,0.09968048,Node(a0.h1),Node(m0)
a0.h2->m0,0.013838432,0.013838432,Node(a0.h2),Node(m0)
a0.h4->m0,0.02927674,0.02927674,Node(a0.h4),Node(m0)
a0.h7->m0,0.018746953,0.018746953,Node(a0.h7),Node(m0)
a0.h10->m0,0.041985672,0.041985672,Node(a0.h10),Node(m0)
a0.h11->m0,-0.020753276,0.020753276,Node(a0.h11),Node(m0)
a0.h14->m0,0.017676651,0.017676651,Node(a0.h14),Node(m0)
a0.h15->m0,0.029955152,0.029955152,Node(a0.h15),Node(m0)
input->a1.h0<k>,0.014345741,0.014345741,Node(input),Node(a1.h0)
input->a1.h2<v>,-0.021041699,0.021041699,Node(input),Node(a1.h2)
input->m1,0.015494799,0.015494799,Node(input),Node(m1)
a0.h2->m1,-0.0154847745,0.0154847745,Node(a0.h2),Node(m1)
m0->m1,-0.035462074,0.035462074,Node(m0),Node(m1)
a1.h1->m1,-0.01848232,0.01848232,Node(a1.h1),Node(m1)
a1.h2->m1,-0.030203221,0.030203221,Node(a1.h2),Node(m1)
a1.h4->m1,-0.0347851,0.0347851,Node(a1.h4),Node(m1)
a1.h8->m1,0.030080698,0.030080698,Node(a1.h8),Node(m1)
a1.h12->m1,-0.01672836,0.01672836,Node(a1.h12),Node(m1)
a1.h14->m1,0.020081198,0.020081198,Node(a1.h14),Node(m1)
m0->a2.h14<v>,0.015619102,0.015619102,Node(m0),Node(a2.h14)
a1.h3->a2.h5<v>,0.01891997,0.01891997,Node(a1.h3),Node(a2.h5)
a1.h5->a2.h14<q>,0.017285498,0.017285498,Node(a1.h5),Node(a2.h14)
m1->a2.h1<v>,0.013918119,0.013918119,Node(m1),Node(a2.h1)
a1.h2->m2,-0.021561678,0.021561678,Node(a1.h2),Node(m2)
a2.h5->m2,0.017853837,0.017853837,Node(a2.h5),Node(m2)
a2.h14->m2,0.037941813,0.037941813,Node(a2.h14),Node(m2)
m0->a3.h4<q>,-0.016507072,0.016507072,Node(m0),Node(a3.h4)
m1->a3.h4<q>,-0.022300512,0.022300512,Node(m1),Node(a3.h4)
m0->m3,-0.03213886,0.03213886,Node(m0),Node(m3)
a1.h2->m3,-0.01872889,0.01872889,Node(a1.h2),Node(m3)
a2.h14->m3,0.025207957,0.025207957,Node(a2.h14),Node(m3)
a3.h0->m3,-0.02353709,0.02353709,Node(a3.h0),Node(m3)
a3.h8->m3,-0.014467375,0.014467375,Node(a3.h8),Node(m3)
a3.h13->m3,0.023099732,0.023099732,Node(a3.h13),Node(m3)
a3.h0->a4.h11<k>,0.014028063,0.014028063,Node(a3.h0),Node(a4.h11)
m3->a4.h11<k>,-0.019790111,0.019790111,Node(m3),Node(a4.h11)
m3->a4.h15<q>,-0.014599666,0.014599666,Node(m3),Node(a4.h15)
m2->m4,0.045112923,0.045112923,Node(m2),Node(m4)
a3.h13->m4,-0.024063244,0.024063244,Node(a3.h13),Node(m4)
a4.h1->m4,0.014833829,0.014833829,Node(a4.h1),Node(m4)
a4.h2->m4,-0.016838003,0.016838003,Node(a4.h2),Node(m4)
a4.h8->m4,-0.017425612,0.017425612,Node(a4.h8),Node(m4)
a4.h9->m4,-0.01873038,0.01873038,Node(a4.h9),Node(m4)
a4.h15->m4,-0.04737669,0.04737669,Node(a4.h15),Node(m4)
m1->a5.h3<v>,-0.01709013,0.01709013,Node(m1),Node(a5.h3)
input->m5,-0.016269997,0.016269997,Node(input),Node(m5)
m0->m5,-0.042522363,0.042522363,Node(m0),Node(m5)
m1->m5,-0.056249626,0.056249626,Node(m1),Node(m5)
a2.h14->m5,0.021643972,0.021643972,Node(a2.h14),Node(m5)
m2->m5,-0.015731849,0.015731849,Node(m2),Node(m5)
m4->m5,0.029234773,0.029234773,Node(m4),Node(m5)
a5.h4->m5,0.016260864,0.016260864,Node(a5.h4),Node(m5)
a5.h8->m5,-0.016120432,0.016120432,Node(a5.h8),Node(m5)
a5.h9->m5,0.025317337,0.025317337,Node(a5.h9),Node(m5)
m1->a6.h10<v>,0.019922424,0.019922424,Node(m1),Node(a6.h10)
m3->a6.h0<v>,-0.023812313,0.023812313,Node(m3),Node(a6.h0)
m5->a6.h5<q>,-0.024352714,0.024352714,Node(m5),Node(a6.h5)
m5->a6.h15<k>,-0.017573457,0.017573457,Node(m5),Node(a6.h15)
m0->m6,0.027920164,0.027920164,Node(m0),Node(m6)
m2->m6,0.02817398,0.02817398,Node(m2),Node(m6)
a3.h1->m6,-0.014707617,0.014707617,Node(a3.h1),Node(m6)
a3.h5->m6,0.016851543,0.016851543,Node(a3.h5),Node(m6)
a4.h2->m6,-0.024378529,0.024378529,Node(a4.h2),Node(m6)
a4.h8->m6,0.015151246,0.015151246,Node(a4.h8),Node(m6)
a4.h11->m6,-0.023252962,0.023252962,Node(a4.h11),Node(m6)
a4.h15->m6,0.028734734,0.028734734,Node(a4.h15),Node(m6)
m4->m6,-0.030599019,0.030599019,Node(m4),Node(m6)
a5.h3->m6,-0.038635008,0.038635008,Node(a5.h3),Node(m6)
m5->m6,-0.04360909,0.04360909,Node(m5),Node(m6)
a6.h0->m6,0.0745624,0.0745624,Node(a6.h0),Node(m6)
a6.h4->m6,-0.0511631,0.0511631,Node(a6.h4),Node(m6)
a6.h5->m6,-0.03360256,0.03360256,Node(a6.h5),Node(m6)
a6.h10->m6,-0.020449419,0.020449419,Node(a6.h10),Node(m6)
a6.h14->m6,0.016328271,0.016328271,Node(a6.h14),Node(m6)
a6.h15->m6,0.0149138495,0.0149138495,Node(a6.h15),Node(m6)
m3->a7.h6<v>,0.018449478,0.018449478,Node(m3),Node(a7.h6)
a6.h15->a7.h4<v>,-0.013813931,0.013813931,Node(a6.h15),Node(a7.h4)
m6->a7.h2<q>,0.017920949,0.017920949,Node(m6),Node(a7.h2)
m6->a7.h6<v>,-0.042773247,0.042773247,Node(m6),Node(a7.h6)
m0->m7,0.0143654905,0.0143654905,Node(m0),Node(m7)
m2->m7,0.040255282,0.040255282,Node(m2),Node(m7)
m3->m7,0.027756378,0.027756378,Node(m3),Node(m7)
a4.h2->m7,0.014483503,0.014483503,Node(a4.h2),Node(m7)
m4->m7,0.056074213,0.056074213,Node(m4),Node(m7)
a5.h10->m7,0.0138819795,0.0138819795,Node(a5.h10),Node(m7)
m5->m7,-0.031296983,0.031296983,Node(m5),Node(m7)
a6.h0->m7,-0.029463165,0.029463165,Node(a6.h0),Node(m7)
a6.h1->m7,-0.015505843,0.015505843,Node(a6.h1),Node(m7)
m6->m7,0.024305634,0.024305634,Node(m6),Node(m7)
a7.h1->m7,-0.018182345,0.018182345,Node(a7.h1),Node(m7)
a7.h2->m7,-0.036141787,0.036141787,Node(a7.h2),Node(m7)
a7.h8->m7,0.022426529,0.022426529,Node(a7.h8),Node(m7)
a7.h10->m7,-0.01912668,0.01912668,Node(a7.h10),Node(m7)
m5->a8.h1<q>,0.01624488,0.01624488,Node(m5),Node(a8.h1)
m5->a8.h10<v>,0.029438466,0.029438466,Node(m5),Node(a8.h10)
m6->a8.h10<v>,-0.0142547665,0.0142547665,Node(m6),Node(a8.h10)
m7->a8.h1<q>,0.016694915,0.016694915,Node(m7),Node(a8.h1)
m0->m8,-0.03435815,0.03435815,Node(m0),Node(m8)
a2.h14->m8,0.02423673,0.02423673,Node(a2.h14),Node(m8)
m2->m8,-0.02493169,0.02493169,Node(m2),Node(m8)
a3.h13->m8,-0.026708178,0.026708178,Node(a3.h13),Node(m8)
m3->m8,0.029405197,0.029405197,Node(m3),Node(m8)
a4.h9->m8,-0.014903404,0.014903404,Node(a4.h9),Node(m8)
a4.h11->m8,-0.018228833,0.018228833,Node(a4.h11),Node(m8)
m4->m8,-0.028007895,0.028007895,Node(m4),Node(m8)
a5.h14->m8,-0.02039205,0.02039205,Node(a5.h14),Node(m8)
a6.h0->m8,-0.014321953,0.014321953,Node(a6.h0),Node(m8)
a6.h1->m8,0.022967754,0.022967754,Node(a6.h1),Node(m8)
a6.h3->m8,0.013858026,0.013858026,Node(a6.h3),Node(m8)
a6.h9->m8,0.016123615,0.016123615,Node(a6.h9),Node(m8)
a6.h10->m8,-0.019833326,0.019833326,Node(a6.h10),Node(m8)
a6.h15->m8,0.01555641,0.01555641,Node(a6.h15),Node(m8)
m6->m8,-0.049152188,0.049152188,Node(m6),Node(m8)
a7.h1->m8,-0.05874787,0.05874787,Node(a7.h1),Node(m8)
a7.h2->m8,0.06417497,0.06417497,Node(a7.h2),Node(m8)
a7.h3->m8,-0.019291263,0.019291263,Node(a7.h3),Node(m8)
a7.h6->m8,0.06467807,0.06467807,Node(a7.h6),Node(m8)
a7.h8->m8,0.022705143,0.022705143,Node(a7.h8),Node(m8)
a7.h13->m8,0.019526482,0.019526482,Node(a7.h13),Node(m8)
a7.h15->m8,0.016197052,0.016197052,Node(a7.h15),Node(m8)
m7->m8,0.06453393,0.06453393,Node(m7),Node(m8)
a8.h0->m8,0.050248504,0.050248504,Node(a8.h0),Node(m8)
a8.h1->m8,0.043694697,0.043694697,Node(a8.h1),Node(m8)
a8.h2->m8,0.045821078,0.045821078,Node(a8.h2),Node(m8)
a8.h3->m8,-0.02614921,0.02614921,Node(a8.h3),Node(m8)
a8.h4->m8,0.017096287,0.017096287,Node(a8.h4),Node(m8)
a8.h8->m8,-0.08498498,0.08498498,Node(a8.h8),Node(m8)
