,score,abs_score,source,target
input->m0,-0.029888054,0.029888054,Node(input),Node(m0)
a0.h1->m0,0.093989804,0.093989804,Node(a0.h1),Node(m0)
a0.h5->m0,0.038412824,0.038412824,Node(a0.h5),Node(m0)
a0.h7->m0,0.10951263,0.10951263,Node(a0.h7),Node(m0)
a0.h11->m0,-0.029459586,0.029459586,Node(a0.h11),Node(m0)
a0.h12->m0,-0.030577596,0.030577596,Node(a0.h12),Node(m0)
a0.h15->m0,-0.048100498,0.048100498,Node(a0.h15),Node(m0)
input->a1.h5<v>,-0.028513884,0.028513884,Node(input),Node(a1.h5)
m0->a1.h12<q>,0.029189413,0.029189413,Node(m0),Node(a1.h12)
input->m1,-0.036946762,0.036946762,Node(input),Node(m1)
m0->m1,-0.06340703,0.06340703,Node(m0),Node(m1)
a1.h2->m1,0.04660503,0.04660503,Node(a1.h2),Node(m1)
a1.h4->m1,0.031453576,0.031453576,Node(a1.h4),Node(m1)
a1.h11->m1,-0.03199565,0.03199565,Node(a1.h11),Node(m1)
a1.h12->m1,0.05351865,0.05351865,Node(a1.h12),Node(m1)
m1->a2.h5<v>,-0.040967755,0.040967755,Node(m1),Node(a2.h5)
m0->m2,-0.054218348,0.054218348,Node(m0),Node(m2)
a1.h2->m2,-0.042824816,0.042824816,Node(a1.h2),Node(m2)
m1->m2,0.09888833,0.09888833,Node(m1),Node(m2)
a2.h5->m2,0.031758003,0.031758003,Node(a2.h5),Node(m2)
a2.h10->m2,0.02693507,0.02693507,Node(a2.h10),Node(m2)
input->m3,0.031894833,0.031894833,Node(input),Node(m3)
m0->m3,0.05490476,0.05490476,Node(m0),Node(m3)
a2.h14->m3,0.026744463,0.026744463,Node(a2.h14),Node(m3)
m2->m3,0.060663454,0.060663454,Node(m2),Node(m3)
a3.h0->m3,-0.06708196,0.06708196,Node(a3.h0),Node(m3)
a3.h8->m3,0.03979455,0.03979455,Node(a3.h8),Node(m3)
a3.h13->m3,-0.029469972,0.029469972,Node(a3.h13),Node(m3)
m3->a4.h13<q>,0.027382042,0.027382042,Node(m3),Node(a4.h13)
m0->m4,-0.107568115,0.107568115,Node(m0),Node(m4)
m1->m4,-0.08866029,0.08866029,Node(m1),Node(m4)
a2.h8->m4,0.028523933,0.028523933,Node(a2.h8),Node(m4)
m2->m4,0.032564797,0.032564797,Node(m2),Node(m4)
a3.h13->m4,0.052366577,0.052366577,Node(a3.h13),Node(m4)
m3->m4,-0.038110245,0.038110245,Node(m3),Node(m4)
a4.h8->m4,0.031155756,0.031155756,Node(a4.h8),Node(m4)
a4.h13->m4,0.03619038,0.03619038,Node(a4.h13),Node(m4)
a4.h15->m4,0.030968115,0.030968115,Node(a4.h15),Node(m4)
