,score,abs_score,source,target
input->m0,-0.10907646,0.10907646,Node(input),Node(m0)
a0.h1->m0,0.086358115,0.086358115,Node(a0.h1),Node(m0)
a0.h4->m0,0.027663728,0.027663728,Node(a0.h4),Node(m0)
a0.h8->m0,0.027625842,0.027625842,Node(a0.h8),Node(m0)
a0.h10->m0,-0.05176121,0.05176121,Node(a0.h10),Node(m0)
a0.h14->m0,0.024314713,0.024314713,Node(a0.h14),Node(m0)
a0.h15->m0,0.03573051,0.03573051,Node(a0.h15),Node(m0)
input->a1.h3<v>,-0.03092013,0.03092013,Node(input),Node(a1.h3)
input->a1.h6<v>,-0.025092324,0.025092324,Node(input),Node(a1.h6)
m0->a1.h3<v>,0.031412024,0.031412024,Node(m0),Node(a1.h3)
m0->a1.h5<v>,0.023464069,0.023464069,Node(m0),Node(a1.h5)
m0->a1.h12<q>,-0.022857778,0.022857778,Node(m0),Node(a1.h12)
input->m1,-0.048888933,0.048888933,Node(input),Node(m1)
m0->m1,-0.03848491,0.03848491,Node(m0),Node(m1)
a1.h5->m1,0.038138494,0.038138494,Node(a1.h5),Node(m1)
a1.h8->m1,-0.022314284,0.022314284,Node(a1.h8),Node(m1)
a1.h12->m1,-0.030704139,0.030704139,Node(a1.h12),Node(m1)
a1.h3->a2.h5<v>,0.022879807,0.022879807,Node(a1.h3),Node(a2.h5)
m1->a2.h5<v>,-0.026412778,0.026412778,Node(m1),Node(a2.h5)
m0->m2,-0.04778918,0.04778918,Node(m0),Node(m2)
a1.h2->m2,-0.023725232,0.023725232,Node(a1.h2),Node(m2)
a1.h12->m2,-0.042554706,0.042554706,Node(a1.h12),Node(m2)
a1.h14->m2,-0.022776753,0.022776753,Node(a1.h14),Node(m2)
m1->m2,0.029463602,0.029463602,Node(m1),Node(m2)
a2.h5->m2,0.029969867,0.029969867,Node(a2.h5),Node(m2)
a2.h10->m2,0.025588563,0.025588563,Node(a2.h10),Node(m2)
a2.h14->m2,0.034693792,0.034693792,Node(a2.h14),Node(m2)
m2->a3.h5<q>,0.03703402,0.03703402,Node(m2),Node(a3.h5)
m2->a3.h13<v>,0.030931946,0.030931946,Node(m2),Node(a3.h13)
m1->m3,-0.093895756,0.093895756,Node(m1),Node(m3)
a3.h0->m3,-0.03668776,0.03668776,Node(a3.h0),Node(m3)
a3.h13->m3,0.04393231,0.04393231,Node(a3.h13),Node(m3)
m3->a4.h13<q>,0.025750404,0.025750404,Node(m3),Node(a4.h13)
m0->m4,-0.040424358,0.040424358,Node(m0),Node(m4)
m1->m4,-0.050336566,0.050336566,Node(m1),Node(m4)
a2.h6->m4,0.026485903,0.026485903,Node(a2.h6),Node(m4)
a3.h1->m4,0.029922223,0.029922223,Node(a3.h1),Node(m4)
a3.h13->m4,-0.026606243,0.026606243,Node(a3.h13),Node(m4)
a4.h8->m4,0.024367508,0.024367508,Node(a4.h8),Node(m4)
a4.h9->m4,-0.035504334,0.035504334,Node(a4.h9),Node(m4)
a4.h13->m4,0.022788059,0.022788059,Node(a4.h13),Node(m4)
a4.h15->m4,-0.051068082,0.051068082,Node(a4.h15),Node(m4)
a0.h1->m5,0.026041806,0.026041806,Node(a0.h1),Node(m5)
m0->m5,-0.04875971,0.04875971,Node(m0),Node(m5)
a2.h14->m5,0.046049558,0.046049558,Node(a2.h14),Node(m5)
a3.h1->m5,0.02231343,0.02231343,Node(a3.h1),Node(m5)
m3->m5,-0.044808574,0.044808574,Node(m3),Node(m5)
a4.h8->m5,0.027262475,0.027262475,Node(a4.h8),Node(m5)
a4.h9->m5,0.031785984,0.031785984,Node(a4.h9),Node(m5)
a4.h13->m5,0.045159146,0.045159146,Node(a4.h13),Node(m5)
a5.h5->m5,-0.03283907,0.03283907,Node(a5.h5),Node(m5)
a5.h9->m5,0.026229586,0.026229586,Node(a5.h9),Node(m5)
m2->a6.h4<v>,-0.03076153,0.03076153,Node(m2),Node(a6.h4)
m5->a6.h4<v>,0.060221326,0.060221326,Node(m5),Node(a6.h4)
m5->a6.h5<v>,-0.024666784,0.024666784,Node(m5),Node(a6.h5)
m5->a6.h10<v>,-0.029154262,0.029154262,Node(m5),Node(a6.h10)
m5->a6.h14<v>,0.037252553,0.037252553,Node(m5),Node(a6.h14)
m1->m6,0.026891885,0.026891885,Node(m1),Node(m6)
a2.h8->m6,-0.022800049,0.022800049,Node(a2.h8),Node(m6)
a2.h14->m6,-0.040564332,0.040564332,Node(a2.h14),Node(m6)
a3.h5->m6,0.022533104,0.022533104,Node(a3.h5),Node(m6)
a3.h13->m6,0.037983507,0.037983507,Node(a3.h13),Node(m6)
m3->m6,0.038734756,0.038734756,Node(m3),Node(m6)
a4.h2->m6,-0.035738148,0.035738148,Node(a4.h2),Node(m6)
