,score,abs_score,source,target
input->m0,-0.045446523,0.045446523,Node(input),Node(m0)
a0.h1->m0,-0.025444895,0.025444895,Node(a0.h1),Node(m0)
a0.h7->m0,-0.033793453,0.033793453,Node(a0.h7),Node(m0)
a0.h11->m0,0.03344847,0.03344847,Node(a0.h11),Node(m0)
a0.h15->m0,0.043228067,0.043228067,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.026361687,0.026361687,Node(input),Node(a1.h2)
m0->a1.h4<q>,0.03426569,0.03426569,Node(m0),Node(a1.h4)
m0->a1.h12<v>,-0.024781337,0.024781337,Node(m0),Node(a1.h12)
input->m1,0.08921938,0.08921938,Node(input),Node(m1)
a0.h1->m1,-0.027506402,0.027506402,Node(a0.h1),Node(m1)
a1.h2->m1,-0.040586993,0.040586993,Node(a1.h2),Node(m1)
a1.h3->m1,-0.04506142,0.04506142,Node(a1.h3),Node(m1)
a1.h4->m1,0.09565967,0.09565967,Node(a1.h4),Node(m1)
a1.h5->m1,-0.02552153,0.02552153,Node(a1.h5),Node(m1)
a1.h12->m1,-0.0306372,0.0306372,Node(a1.h12),Node(m1)
m1->a2.h5<v>,0.04781776,0.04781776,Node(m1),Node(a2.h5)
m1->a2.h8<q>,-0.024134777,0.024134777,Node(m1),Node(a2.h8)
m1->a2.h8<v>,-0.03274686,0.03274686,Node(m1),Node(a2.h8)
m0->m2,-0.02939124,0.02939124,Node(m0),Node(m2)
a1.h2->m2,0.024845287,0.024845287,Node(a1.h2),Node(m2)
m1->m2,0.034341246,0.034341246,Node(m1),Node(m2)
a2.h4->m2,0.025177177,0.025177177,Node(a2.h4),Node(m2)
a2.h6->m2,0.058524534,0.058524534,Node(a2.h6),Node(m2)
a2.h8->m2,-0.030309482,0.030309482,Node(a2.h8),Node(m2)
a2.h14->m2,0.038812622,0.038812622,Node(a2.h14),Node(m2)
m1->a3.h4<q>,-0.026119705,0.026119705,Node(m1),Node(a3.h4)
m2->a3.h0<q>,-0.027662497,0.027662497,Node(m2),Node(a3.h0)
a0.h1->m3,0.024540594,0.024540594,Node(a0.h1),Node(m3)
m0->m3,-0.03654883,0.03654883,Node(m0),Node(m3)
m1->m3,-0.054971293,0.054971293,Node(m1),Node(m3)
m2->m3,0.042313024,0.042313024,Node(m2),Node(m3)
a3.h1->m3,-0.032775424,0.032775424,Node(a3.h1),Node(m3)
a3.h11->m3,0.03123688,0.03123688,Node(a3.h11),Node(m3)
m3->a4.h9<q>,0.036446672,0.036446672,Node(m3),Node(a4.h9)
a3.h13->m4,-0.028017413,0.028017413,Node(a3.h13),Node(m4)
m3->m4,-0.06005501,0.06005501,Node(m3),Node(m4)
a4.h11->m4,-0.047035348,0.047035348,Node(a4.h11),Node(m4)
m3->a5.h3<v>,0.028838715,0.028838715,Node(m3),Node(a5.h3)
a0.h1->m5,-0.030007027,0.030007027,Node(a0.h1),Node(m5)
a1.h2->m5,-0.031407174,0.031407174,Node(a1.h2),Node(m5)
m1->m5,-0.038602233,0.038602233,Node(m1),Node(m5)
a2.h14->m5,0.048229568,0.048229568,Node(a2.h14),Node(m5)
m2->m5,-0.02617785,0.02617785,Node(m2),Node(m5)
a3.h13->m5,0.039540213,0.039540213,Node(a3.h13),Node(m5)
m3->m5,0.032618076,0.032618076,Node(m3),Node(m5)
a4.h15->m5,-0.06493517,0.06493517,Node(a4.h15),Node(m5)
a5.h2->m5,0.028598826,0.028598826,Node(a5.h2),Node(m5)
a5.h9->m5,0.03447416,0.03447416,Node(a5.h9),Node(m5)
a5.h11->m5,0.02736999,0.02736999,Node(a5.h11),Node(m5)
a3.h0->a6.h12<k>,-0.025011547,0.025011547,Node(a3.h0),Node(a6.h12)
m5->a6.h4<v>,0.02978292,0.02978292,Node(m5),Node(a6.h4)
m5->a6.h10<q>,-0.03616745,0.03616745,Node(m5),Node(a6.h10)
m1->m6,0.029334491,0.029334491,Node(m1),Node(m6)
m2->m6,0.025353763,0.025353763,Node(m2),Node(m6)
m3->m6,0.11370161,0.11370161,Node(m3),Node(m6)
a5.h4->m6,-0.028479736,0.028479736,Node(a5.h4),Node(m6)
a5.h14->m6,-0.02826665,0.02826665,Node(a5.h14),Node(m6)
m5->m6,0.04722832,0.04722832,Node(m5),Node(m6)
a6.h0->m6,0.070767686,0.070767686,Node(a6.h0),Node(m6)
a6.h2->m6,-0.061052017,0.061052017,Node(a6.h2),Node(m6)
a6.h3->m6,0.051187485,0.051187485,Node(a6.h3),Node(m6)
a6.h5->m6,-0.029325027,0.029325027,Node(a6.h5),Node(m6)
a6.h10->m6,0.035323627,0.035323627,Node(a6.h10),Node(m6)
a6.h12->m6,0.03867526,0.03867526,Node(a6.h12),Node(m6)
m5->a7.h6<v>,0.040648278,0.040648278,Node(m5),Node(a7.h6)
m5->a7.h8<v>,0.024439514,0.024439514,Node(m5),Node(a7.h8)
m5->a7.h12<q>,0.028146025,0.028146025,Node(m5),Node(a7.h12)
m6->a7.h2<k>,-0.037117116,0.037117116,Node(m6),Node(a7.h2)
m0->m7,0.04389496,0.04389496,Node(m0),Node(m7)
m2->m7,0.07303573,0.07303573,Node(m2),Node(m7)
m4->m7,0.02731517,0.02731517,Node(m4),Node(m7)
a5.h3->m7,-0.04035014,0.04035014,Node(a5.h3),Node(m7)
m5->m7,0.04151079,0.04151079,Node(m5),Node(m7)
a6.h0->m7,-0.121923134,0.121923134,Node(a6.h0),Node(m7)
a6.h3->m7,-0.026018536,0.026018536,Node(a6.h3),Node(m7)
a6.h12->m7,-0.08094259,0.08094259,Node(a6.h12),Node(m7)
a6.h15->m7,0.04403411,0.04403411,Node(a6.h15),Node(m7)
m6->m7,0.11969298,0.11969298,Node(m6),Node(m7)
a7.h8->m7,-0.05390718,0.05390718,Node(a7.h8),Node(m7)
m5->a8.h8<q>,-0.02507714,0.02507714,Node(m5),Node(a8.h8)
