,score,abs_score,source,target
input->m0,-0.23593244,0.23593244,Node(input),Node(m0)
a0.h1->m0,0.17824385,0.17824385,Node(a0.h1),Node(m0)
a0.h4->m0,0.029812388,0.029812388,Node(a0.h4),Node(m0)
a0.h5->m0,0.024154386,0.024154386,Node(a0.h5),Node(m0)
a0.h7->m0,0.08773005,0.08773005,Node(a0.h7),Node(m0)
a0.h8->m0,0.031654388,0.031654388,Node(a0.h8),Node(m0)
a0.h10->m0,-0.08594292,0.08594292,Node(a0.h10),Node(m0)
a0.h13->m0,-0.024090003,0.024090003,Node(a0.h13),Node(m0)
a0.h14->m0,0.028941628,0.028941628,Node(a0.h14),Node(m0)
input->a1.h7<v>,0.02490091,0.02490091,Node(input),Node(a1.h7)
input->a1.h11<v>,-0.0241707,0.0241707,Node(input),Node(a1.h11)
m0->a1.h11<k>,-0.030309405,0.030309405,Node(m0),Node(a1.h11)
input->m1,-0.06301743,0.06301743,Node(input),Node(m1)
m0->m1,-0.046584398,0.046584398,Node(m0),Node(m1)
a1.h5->m1,0.038207438,0.038207438,Node(a1.h5),Node(m1)
a1.h11->m1,-0.040497266,0.040497266,Node(a1.h11),Node(m1)
a1.h12->m1,-0.038619254,0.038619254,Node(a1.h12),Node(m1)
a1.h15->m1,0.034699213,0.034699213,Node(a1.h15),Node(m1)
m0->a2.h14<v>,0.02285028,0.02285028,Node(m0),Node(a2.h14)
input->m2,-0.036353763,0.036353763,Node(input),Node(m2)
m0->m2,-0.07995943,0.07995943,Node(m0),Node(m2)
a1.h10->m2,-0.023123953,0.023123953,Node(a1.h10),Node(m2)
a2.h8->m2,0.028613102,0.028613102,Node(a2.h8),Node(m2)
a2.h10->m2,0.022711061,0.022711061,Node(a2.h10),Node(m2)
a2.h14->m2,0.052387543,0.052387543,Node(a2.h14),Node(m2)
a2.h15->m2,0.05668312,0.05668312,Node(a2.h15),Node(m2)
m1->a3.h4<q>,0.028347105,0.028347105,Node(m1),Node(a3.h4)
m1->a3.h9<q>,-0.02575647,0.02575647,Node(m1),Node(a3.h9)
m2->a3.h13<v>,0.026385773,0.026385773,Node(m2),Node(a3.h13)
m0->m3,-0.040512223,0.040512223,Node(m0),Node(m3)
a1.h3->m3,0.025184792,0.025184792,Node(a1.h3),Node(m3)
a1.h12->m3,-0.022151724,0.022151724,Node(a1.h12),Node(m3)
m1->m3,-0.03050915,0.03050915,Node(m1),Node(m3)
a3.h1->m3,-0.040009655,0.040009655,Node(a3.h1),Node(m3)
a3.h5->m3,0.028355222,0.028355222,Node(a3.h5),Node(m3)
a3.h13->m3,0.042839147,0.042839147,Node(a3.h13),Node(m3)
a0.h1->m4,-0.026465308,0.026465308,Node(a0.h1),Node(m4)
m1->m4,-0.05770134,0.05770134,Node(m1),Node(m4)
a2.h5->m4,-0.02173279,0.02173279,Node(a2.h5),Node(m4)
m2->m4,0.10209825,0.10209825,Node(m2),Node(m4)
a4.h9->m4,-0.028884064,0.028884064,Node(a4.h9),Node(m4)
a4.h15->m4,-0.054154094,0.054154094,Node(a4.h15),Node(m4)
m3->a5.h10<v>,-0.025695581,0.025695581,Node(m3),Node(a5.h10)
input->m5,-0.022902688,0.022902688,Node(input),Node(m5)
m0->m5,-0.057937693,0.057937693,Node(m0),Node(m5)
m1->m5,-0.041928656,0.041928656,Node(m1),Node(m5)
a2.h14->m5,0.06436032,0.06436032,Node(a2.h14),Node(m5)
m2->m5,0.04309757,0.04309757,Node(m2),Node(m5)
a3.h0->m5,-0.042775795,0.042775795,Node(a3.h0),Node(m5)
a3.h13->m5,0.034860037,0.034860037,Node(a3.h13),Node(m5)
m3->m5,-0.08729006,0.08729006,Node(m3),Node(m5)
a4.h2->m5,0.026872536,0.026872536,Node(a4.h2),Node(m5)
a4.h15->m5,0.033348825,0.033348825,Node(a4.h15),Node(m5)
m4->m5,-0.05148999,0.05148999,Node(m4),Node(m5)
m2->a6.h12<k>,-0.02328166,0.02328166,Node(m2),Node(a6.h12)
m5->a6.h4<v>,0.022893354,0.022893354,Node(m5),Node(a6.h4)
m5->a6.h14<v>,0.03659279,0.03659279,Node(m5),Node(a6.h14)
m0->m6,0.028937303,0.028937303,Node(m0),Node(m6)
m1->m6,0.061974,0.061974,Node(m1),Node(m6)
m2->m6,0.04977832,0.04977832,Node(m2),Node(m6)
m3->m6,-0.031970132,0.031970132,Node(m3),Node(m6)
a4.h2->m6,-0.035973366,0.035973366,Node(a4.h2),Node(m6)
a4.h9->m6,-0.048200294,0.048200294,Node(a4.h9),Node(m6)
a4.h10->m6,0.03345014,0.03345014,Node(a4.h10),Node(m6)
m4->m6,-0.08422848,0.08422848,Node(m4),Node(m6)
a5.h10->m6,-0.024768561,0.024768561,Node(a5.h10),Node(m6)
m5->m6,-0.05943589,0.05943589,Node(m5),Node(m6)
a6.h0->m6,0.09073844,0.09073844,Node(a6.h0),Node(m6)
a6.h1->m6,-0.040186718,0.040186718,Node(a6.h1),Node(m6)
a6.h2->m6,-0.026661588,0.026661588,Node(a6.h2),Node(m6)
a6.h4->m6,-0.06604414,0.06604414,Node(a6.h4),Node(m6)
a6.h5->m6,-0.028818589,0.028818589,Node(a6.h5),Node(m6)
a6.h13->m6,-0.03443785,0.03443785,Node(a6.h13),Node(m6)
a6.h15->m6,-0.022978825,0.022978825,Node(a6.h15),Node(m6)
m3->a7.h6<v>,0.025628332,0.025628332,Node(m3),Node(a7.h6)
m5->a7.h1<q>,-0.023835868,0.023835868,Node(m5),Node(a7.h1)
m5->a7.h3<q>,-0.050303005,0.050303005,Node(m5),Node(a7.h3)
m5->a7.h8<q>,0.026444301,0.026444301,Node(m5),Node(a7.h8)
m5->a7.h12<q>,0.029357985,0.029357985,Node(m5),Node(a7.h12)
m5->a7.h14<q>,0.027992904,0.027992904,Node(m5),Node(a7.h14)
m6->a7.h1<v>,-0.023255866,0.023255866,Node(m6),Node(a7.h1)
m1->m7,0.032725893,0.032725893,Node(m1),Node(m7)
a2.h14->m7,0.029373169,0.029373169,Node(a2.h14),Node(m7)
m2->m7,-0.047512483,0.047512483,Node(m2),Node(m7)
m3->m7,0.02408315,0.02408315,Node(m3),Node(m7)
a4.h7->m7,0.02914739,0.02914739,Node(a4.h7),Node(m7)
