,score,abs_score,source,target
input->m0,-0.09440285,0.09440285,Node(input),Node(m0)
a0.h1->m0,0.098610245,0.098610245,Node(a0.h1),Node(m0)
a0.h2->m0,0.031423166,0.031423166,Node(a0.h2),Node(m0)
a0.h4->m0,-0.04052966,0.04052966,Node(a0.h4),Node(m0)
a0.h6->m0,0.03510144,0.03510144,Node(a0.h6),Node(m0)
a0.h7->m0,0.035001397,0.035001397,Node(a0.h7),Node(m0)
a0.h9->m0,-0.028666489,0.028666489,Node(a0.h9),Node(m0)
a0.h10->m0,0.093439244,0.093439244,Node(a0.h10),Node(m0)
a0.h15->m0,-0.038879395,0.038879395,Node(a0.h15),Node(m0)
input->a1.h11<v>,0.026578825,0.026578825,Node(input),Node(a1.h11)
m0->a1.h3<v>,-0.03557333,0.03557333,Node(m0),Node(a1.h3)
input->m1,-0.099575125,0.099575125,Node(input),Node(m1)
a0.h1->m1,0.06938261,0.06938261,Node(a0.h1),Node(m1)
a0.h7->m1,0.032151848,0.032151848,Node(a0.h7),Node(m1)
m0->m1,-0.13034874,0.13034874,Node(m0),Node(m1)
a1.h3->m1,-0.09760805,0.09760805,Node(a1.h3),Node(m1)
a1.h12->m1,0.034713916,0.034713916,Node(a1.h12),Node(m1)
a1.h14->m1,-0.04742696,0.04742696,Node(a1.h14),Node(m1)
a1.h15->m1,0.033884466,0.033884466,Node(a1.h15),Node(m1)
m0->a2.h3<k>,0.025402164,0.025402164,Node(m0),Node(a2.h3)
input->m2,0.039108805,0.039108805,Node(input),Node(m2)
a0.h1->m2,-0.04362593,0.04362593,Node(a0.h1),Node(m2)
a0.h10->m2,-0.0278455,0.0278455,Node(a0.h10),Node(m2)
m0->m2,0.0847348,0.0847348,Node(m0),Node(m2)
a1.h2->m2,-0.06605419,0.06605419,Node(a1.h2),Node(m2)
a1.h14->m2,-0.033735782,0.033735782,Node(a1.h14),Node(m2)
m1->m2,0.09038299,0.09038299,Node(m1),Node(m2)
a2.h2->m2,-0.032740247,0.032740247,Node(a2.h2),Node(m2)
a2.h15->m2,0.029717967,0.029717967,Node(a2.h15),Node(m2)
m1->a3.h4<q>,-0.033461757,0.033461757,Node(m1),Node(a3.h4)
m1->a3.h14<v>,0.02889364,0.02889364,Node(m1),Node(a3.h14)
m2->a3.h0<v>,-0.032849647,0.032849647,Node(m2),Node(a3.h0)
m2->a3.h5<q>,0.046195414,0.046195414,Node(m2),Node(a3.h5)
m2->a3.h14<q>,0.038610682,0.038610682,Node(m2),Node(a3.h14)
input->m3,0.037746564,0.037746564,Node(input),Node(m3)
m1->m3,-0.09679031,0.09679031,Node(m1),Node(m3)
a2.h5->m3,0.046109453,0.046109453,Node(a2.h5),Node(m3)
a2.h8->m3,-0.026696015,0.026696015,Node(a2.h8),Node(m3)
a2.h13->m3,0.02816046,0.02816046,Node(a2.h13),Node(m3)
a2.h14->m3,0.045969035,0.045969035,Node(a2.h14),Node(m3)
m2->m3,0.11930754,0.11930754,Node(m2),Node(m3)
a3.h0->m3,-0.0698238,0.0698238,Node(a3.h0),Node(m3)
a3.h5->m3,-0.04137492,0.04137492,Node(a3.h5),Node(m3)
a3.h13->m3,-0.025234377,0.025234377,Node(a3.h13),Node(m3)
a3.h14->m3,0.033591613,0.033591613,Node(a3.h14),Node(m3)
m2->a4.h13<k>,0.025324112,0.025324112,Node(m2),Node(a4.h13)
m3->a4.h9<q>,0.031961687,0.031961687,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.0663393,0.0663393,Node(m3),Node(a4.h13)
m0->m4,-0.03252984,0.03252984,Node(m0),Node(m4)
m1->m4,-0.079927966,0.079927966,Node(m1),Node(m4)
a2.h5->m4,-0.048946243,0.048946243,Node(a2.h5),Node(m4)
m3->m4,-0.08979732,0.08979732,Node(m3),Node(m4)
a4.h12->m4,0.030517709,0.030517709,Node(a4.h12),Node(m4)
a4.h13->m4,0.03930872,0.03930872,Node(a4.h13),Node(m4)
m4->a5.h3<v>,-0.033843108,0.033843108,Node(m4),Node(a5.h3)
a1.h2->m5,-0.02854472,0.02854472,Node(a1.h2),Node(m5)
a2.h3->m5,-0.03578606,0.03578606,Node(a2.h3),Node(m5)
a3.h1->m5,0.026652893,0.026652893,Node(a3.h1),Node(m5)
m3->m5,0.1601207,0.1601207,Node(m3),Node(m5)
a4.h9->m5,0.03693662,0.03693662,Node(a4.h9),Node(m5)
m4->m5,-0.02869875,0.02869875,Node(m4),Node(m5)
a5.h3->m5,-0.045882247,0.045882247,Node(a5.h3),Node(m5)
a5.h9->m5,-0.031657018,0.031657018,Node(a5.h9),Node(m5)
a5.h11->m5,-0.0453706,0.0453706,Node(a5.h11),Node(m5)
a5.h13->m5,0.03108725,0.03108725,Node(a5.h13),Node(m5)
m1->a6.h4<v>,-0.03418322,0.03418322,Node(m1),Node(a6.h4)
m2->a6.h4<v>,-0.046381414,0.046381414,Node(m2),Node(a6.h4)
m5->a6.h0<v>,0.04237798,0.04237798,Node(m5),Node(a6.h0)
m5->a6.h4<v>,0.07869633,0.07869633,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.040999223,0.040999223,Node(m5),Node(a6.h10)
m5->a6.h12<v>,0.036629327,0.036629327,Node(m5),Node(a6.h12)
m5->a6.h15<k>,-0.03640554,0.03640554,Node(m5),Node(a6.h15)
a0.h1->m6,0.027030677,0.027030677,Node(a0.h1),Node(m6)
a2.h14->m6,-0.048761588,0.048761588,Node(a2.h14),Node(m6)
m2->m6,0.07991621,0.07991621,Node(m2),Node(m6)
a3.h1->m6,-0.026096102,0.026096102,Node(a3.h1),Node(m6)
m3->m6,0.064802155,0.064802155,Node(m3),Node(m6)
m4->m6,0.07712614,0.07712614,Node(m4),Node(m6)
a5.h3->m6,-0.03740905,0.03740905,Node(a5.h3),Node(m6)
a5.h5->m6,-0.02553685,0.02553685,Node(a5.h5),Node(m6)
a5.h11->m6,0.028083429,0.028083429,Node(a5.h11),Node(m6)
a5.h12->m6,-0.02756302,0.02756302,Node(a5.h12),Node(m6)
a6.h0->m6,0.12193224,0.12193224,Node(a6.h0),Node(m6)
a6.h1->m6,-0.035046604,0.035046604,Node(a6.h1),Node(m6)
a6.h4->m6,-0.06278619,0.06278619,Node(a6.h4),Node(m6)
a6.h5->m6,-0.040976405,0.040976405,Node(a6.h5),Node(m6)
a6.h10->m6,-0.09971368,0.09971368,Node(a6.h10),Node(m6)
a6.h14->m6,0.038991697,0.038991697,Node(a6.h14),Node(m6)
m5->a7.h6<v>,0.040752113,0.040752113,Node(m5),Node(a7.h6)
a6.h4->a7.h8<v>,0.026235092,0.026235092,Node(a6.h4),Node(a7.h8)
m6->a7.h6<v>,-0.033860862,0.033860862,Node(m6),Node(a7.h6)
a1.h5->m7,-0.029513812,0.029513812,Node(a1.h5),Node(m7)
m1->m7,0.06560345,0.06560345,Node(m1),Node(m7)
a2.h14->m7,0.027915066,0.027915066,Node(a2.h14),Node(m7)
m2->m7,0.03190518,0.03190518,Node(m2),Node(m7)
m3->m7,-0.028705489,0.028705489,Node(m3),Node(m7)
a4.h2->m7,0.035244495,0.035244495,Node(a4.h2),Node(m7)
a4.h13->m7,0.028540125,0.028540125,Node(a4.h13),Node(m7)
a5.h3->m7,-0.060512938,0.060512938,Node(a5.h3),Node(m7)
a6.h2->m7,0.043702938,0.043702938,Node(a6.h2),Node(m7)
a6.h3->m7,0.02778246,0.02778246,Node(a6.h3),Node(m7)
a6.h12->m7,-0.02714949,0.02714949,Node(a6.h12),Node(m7)
m6->m7,-0.063101135,0.063101135,Node(m6),Node(m7)
a7.h2->m7,-0.046601497,0.046601497,Node(a7.h2),Node(m7)
a7.h3->m7,0.03289658,0.03289658,Node(a7.h3),Node(m7)
a7.h8->m7,0.037021905,0.037021905,Node(a7.h8),Node(m7)
a7.h15->m7,0.03830738,0.03830738,Node(a7.h15),Node(m7)
