,score,abs_score,source,target
input->m0,-0.16105145,0.16105145,Node(input),Node(m0)
a0.h1->m0,-0.056135133,0.056135133,Node(a0.h1),Node(m0)
a0.h5->m0,0.020434603,0.020434603,Node(a0.h5),Node(m0)
a0.h7->m0,0.045416437,0.045416437,Node(a0.h7),Node(m0)
a0.h8->m0,0.040353417,0.040353417,Node(a0.h8),Node(m0)
a0.h10->m0,-0.045032572,0.045032572,Node(a0.h10),Node(m0)
a0.h11->m0,0.019499414,0.019499414,Node(a0.h11),Node(m0)
a0.h12->m0,0.023484405,0.023484405,Node(a0.h12),Node(m0)
a0.h14->m0,-0.03344348,0.03344348,Node(a0.h14),Node(m0)
input->a1.h2<q>,0.022091713,0.022091713,Node(input),Node(a1.h2)
input->a1.h2<v>,-0.022182522,0.022182522,Node(input),Node(a1.h2)
input->a1.h14<v>,-0.020690791,0.020690791,Node(input),Node(a1.h14)
a0.h1->a1.h2<q>,-0.019060738,0.019060738,Node(a0.h1),Node(a1.h2)
m0->a1.h1<q>,0.023563435,0.023563435,Node(m0),Node(a1.h1)
m0->a1.h2<q>,0.02957144,0.02957144,Node(m0),Node(a1.h2)
a0.h7->m1,-0.01940321,0.01940321,Node(a0.h7),Node(m1)
a0.h10->m1,0.01775391,0.01775391,Node(a0.h10),Node(m1)
a1.h2->m1,-0.018907212,0.018907212,Node(a1.h2),Node(m1)
a1.h4->m1,0.026194459,0.026194459,Node(a1.h4),Node(m1)
a1.h7->m1,0.023040926,0.023040926,Node(a1.h7),Node(m1)
a1.h12->m1,-0.02866375,0.02866375,Node(a1.h12),Node(m1)
a1.h14->m1,-0.022666015,0.022666015,Node(a1.h14),Node(m1)
a1.h8->m2,-0.021290414,0.021290414,Node(a1.h8),Node(m2)
a2.h14->m2,0.05706961,0.05706961,Node(a2.h14),Node(m2)
m2->a3.h4<k>,0.02522381,0.02522381,Node(m2),Node(a3.h4)
m2->a3.h5<q>,0.02709668,0.02709668,Node(m2),Node(a3.h5)
m2->a3.h5<k>,0.019042728,0.019042728,Node(m2),Node(a3.h5)
m0->m3,-0.030192336,0.030192336,Node(m0),Node(m3)
m1->m3,0.03592739,0.03592739,Node(m1),Node(m3)
a2.h5->m3,-0.02061601,0.02061601,Node(a2.h5),Node(m3)
a2.h8->m3,-0.028568333,0.028568333,Node(a2.h8),Node(m3)
m2->m3,0.09146869,0.09146869,Node(m2),Node(m3)
a3.h0->m3,-0.029280096,0.029280096,Node(a3.h0),Node(m3)
a3.h1->m3,-0.033881553,0.033881553,Node(a3.h1),Node(m3)
a3.h3->m3,-0.024380561,0.024380561,Node(a3.h3),Node(m3)
a3.h8->m3,-0.021941392,0.021941392,Node(a3.h8),Node(m3)
a3.h14->m3,0.03222526,0.03222526,Node(a3.h14),Node(m3)
a1.h2->m4,0.035909362,0.035909362,Node(a1.h2),Node(m4)
a2.h8->m4,-0.01979829,0.01979829,Node(a2.h8),Node(m4)
m2->m4,0.026837904,0.026837904,Node(m2),Node(m4)
a3.h13->m4,-0.02883621,0.02883621,Node(a3.h13),Node(m4)
m3->m4,0.04020702,0.04020702,Node(m3),Node(m4)
a4.h12->m4,-0.019604055,0.019604055,Node(a4.h12),Node(m4)
a4.h15->m4,-0.024576701,0.024576701,Node(a4.h15),Node(m4)
m0->m5,-0.01843052,0.01843052,Node(m0),Node(m5)
m1->m5,-0.026007397,0.026007397,Node(m1),Node(m5)
a2.h8->m5,0.019417392,0.019417392,Node(a2.h8),Node(m5)
a2.h14->m5,0.019186858,0.019186858,Node(a2.h14),Node(m5)
a3.h0->m5,0.0307563,0.0307563,Node(a3.h0),Node(m5)
m3->m5,-0.025322031,0.025322031,Node(m3),Node(m5)
a4.h15->m5,0.026537985,0.026537985,Node(a4.h15),Node(m5)
a5.h4->m5,0.020400297,0.020400297,Node(a5.h4),Node(m5)
a5.h5->m5,0.023391118,0.023391118,Node(a5.h5),Node(m5)
a5.h11->m5,0.02203632,0.02203632,Node(a5.h11),Node(m5)
m1->a6.h4<v>,0.019170208,0.019170208,Node(m1),Node(a6.h4)
m5->a6.h0<k>,0.019462563,0.019462563,Node(m5),Node(a6.h0)
m5->a6.h0<v>,-0.024538688,0.024538688,Node(m5),Node(a6.h0)
m5->a6.h5<k>,0.019501314,0.019501314,Node(m5),Node(a6.h5)
m5->a6.h12<v>,0.053949885,0.053949885,Node(m5),Node(a6.h12)
m1->m6,0.029118225,0.029118225,Node(m1),Node(m6)
a2.h3->m6,0.02511194,0.02511194,Node(a2.h3),Node(m6)
m2->m6,-0.08489018,0.08489018,Node(m2),Node(m6)
a3.h0->m6,0.028162245,0.028162245,Node(a3.h0),Node(m6)
m3->m6,0.04071943,0.04071943,Node(m3),Node(m6)
a4.h2->m6,-0.024281483,0.024281483,Node(a4.h2),Node(m6)
a5.h14->m6,0.022217344,0.022217344,Node(a5.h14),Node(m6)
m5->m6,-0.10627862,0.10627862,Node(m5),Node(m6)
a6.h1->m6,-0.019021448,0.019021448,Node(a6.h1),Node(m6)
a6.h7->m6,0.01894269,0.01894269,Node(a6.h7),Node(m6)
a6.h12->m6,-0.021106392,0.021106392,Node(a6.h12),Node(m6)
m5->a7.h6<q>,0.018601632,0.018601632,Node(m5),Node(a7.h6)
m5->a7.h8<v>,0.019292593,0.019292593,Node(m5),Node(a7.h8)
m5->a7.h13<q>,-0.019541154,0.019541154,Node(m5),Node(a7.h13)
m6->a7.h8<k>,0.022114627,0.022114627,Node(m6),Node(a7.h8)
m0->m7,0.020639483,0.020639483,Node(m0),Node(m7)
a3.h13->m7,0.02353069,0.02353069,Node(a3.h13),Node(m7)
m4->m7,0.0981442,0.0981442,Node(m4),Node(m7)
a5.h3->m7,0.035319373,0.035319373,Node(a5.h3),Node(m7)
m5->m7,-0.01887133,0.01887133,Node(m5),Node(m7)
a6.h0->m7,-0.0965461,0.0965461,Node(a6.h0),Node(m7)
a6.h2->m7,-0.023143873,0.023143873,Node(a6.h2),Node(m7)
a6.h12->m7,0.040859632,0.040859632,Node(a6.h12),Node(m7)
m6->m7,-0.05971437,0.05971437,Node(m6),Node(m7)
a7.h1->m7,0.02868252,0.02868252,Node(a7.h1),Node(m7)
a7.h3->m7,-0.026400313,0.026400313,Node(a7.h3),Node(m7)
a7.h8->m7,-0.03040505,0.03040505,Node(a7.h8),Node(m7)
m5->a8.h8<q>,0.01957364,0.01957364,Node(m5),Node(a8.h8)
a7.h3->a8.h8<v>,-0.022040917,0.022040917,Node(a7.h3),Node(a8.h8)
m7->a8.h3<v>,0.02569332,0.02569332,Node(m7),Node(a8.h3)
m7->a8.h8<q>,0.024315678,0.024315678,Node(m7),Node(a8.h8)
m1->m8,0.023410205,0.023410205,Node(m1),Node(m8)
m3->m8,0.089730404,0.089730404,Node(m3),Node(m8)
a5.h3->m8,-0.027858403,0.027858403,Node(a5.h3),Node(m8)
m5->m8,-0.026813483,0.026813483,Node(m5),Node(m8)
a6.h12->m8,0.021891056,0.021891056,Node(a6.h12),Node(m8)
a6.h14->m8,-0.019573733,0.019573733,Node(a6.h14),Node(m8)
m6->m8,0.07953547,0.07953547,Node(m6),Node(m8)
a7.h2->m8,-0.050434522,0.050434522,Node(a7.h2),Node(m8)
a7.h3->m8,0.04562813,0.04562813,Node(a7.h3),Node(m8)
a7.h6->m8,-0.022034487,0.022034487,Node(a7.h6),Node(m8)
a7.h10->m8,-0.027234357,0.027234357,Node(a7.h10),Node(m8)
m7->m8,-0.08080899,0.08080899,Node(m7),Node(m8)
a8.h1->m8,-0.035695806,0.035695806,Node(a8.h1),Node(m8)
a8.h8->m8,0.049097907,0.049097907,Node(a8.h8),Node(m8)
a8.h9->m8,-0.031230068,0.031230068,Node(a8.h9),Node(m8)
a8.h13->m8,-0.03428367,0.03428367,Node(a8.h13),Node(m8)
m5->a9.h5<q>,-0.018886827,0.018886827,Node(m5),Node(a9.h5)
a7.h1->a9.h5<q>,0.020036591,0.020036591,Node(a7.h1),Node(a9.h5)
a7.h1->a9.h5<k>,0.019681953,0.019681953,Node(a7.h1),Node(a9.h5)
m7->a9.h7<v>,-0.021646824,0.021646824,Node(m7),Node(a9.h7)
m7->a9.h15<v>,-0.020964675,0.020964675,Node(m7),Node(a9.h15)
a8.h8->a9.h5<q>,0.043733712,0.043733712,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h5<k>,0.030064499,0.030064499,Node(a8.h8),Node(a9.h5)
m8->a9.h7<q>,0.03461402,0.03461402,Node(m8),Node(a9.h7)
m8->a9.h7<v>,0.028859785,0.028859785,Node(m8),Node(a9.h7)
m8->a9.h15<q>,-0.031254143,0.031254143,Node(m8),Node(a9.h15)
m8->a9.h15<v>,0.043051407,0.043051407,Node(m8),Node(a9.h15)
m1->m9,-0.035332337,0.035332337,Node(m1),Node(m9)
m3->m9,-0.060982283,0.060982283,Node(m3),Node(m9)
a5.h3->m9,-0.028977148,0.028977148,Node(a5.h3),Node(m9)
m5->m9,0.029394384,0.029394384,Node(m5),Node(m9)
a6.h10->m9,-0.02766808,0.02766808,Node(a6.h10),Node(m9)
