,score,abs_score,source,target
input->m0,-0.23401052,0.23401052,Node(input),Node(m0)
a0.h1->m0,-0.12450691,0.12450691,Node(a0.h1),Node(m0)
a0.h4->m0,0.03325712,0.03325712,Node(a0.h4),Node(m0)
a0.h6->m0,-0.03192599,0.03192599,Node(a0.h6),Node(m0)
a0.h7->m0,-0.042149805,0.042149805,Node(a0.h7),Node(m0)
a0.h11->m0,0.06346339,0.06346339,Node(a0.h11),Node(m0)
a0.h12->m0,0.046124823,0.046124823,Node(a0.h12),Node(m0)
a0.h13->m0,-0.03047444,0.03047444,Node(a0.h13),Node(m0)
a0.h15->m0,0.11455135,0.11455135,Node(a0.h15),Node(m0)
input->a1.h7<v>,0.029275045,0.029275045,Node(input),Node(a1.h7)
input->m1,0.097725615,0.097725615,Node(input),Node(m1)
a0.h1->m1,-0.043490496,0.043490496,Node(a0.h1),Node(m1)
m0->m1,0.23746227,0.23746227,Node(m0),Node(m1)
a1.h2->m1,-0.0388723,0.0388723,Node(a1.h2),Node(m1)
a1.h5->m1,0.062525004,0.062525004,Node(a1.h5),Node(m1)
a1.h12->m1,-0.073312275,0.073312275,Node(a1.h12),Node(m1)
a1.h13->m1,0.03329532,0.03329532,Node(a1.h13),Node(m1)
a1.h14->m1,0.04925874,0.04925874,Node(a1.h14),Node(m1)
m0->a2.h3<k>,-0.03034323,0.03034323,Node(m0),Node(a2.h3)
m1->a2.h3<v>,0.033228755,0.033228755,Node(m1),Node(a2.h3)
m0->m2,-0.10333978,0.10333978,Node(m0),Node(m2)
a1.h2->m2,0.044156693,0.044156693,Node(a1.h2),Node(m2)
m1->a3.h13<v>,-0.033120956,0.033120956,Node(m1),Node(a3.h13)
m2->a3.h0<q>,-0.038151555,0.038151555,Node(m2),Node(a3.h0)
m2->a3.h13<v>,0.03773637,0.03773637,Node(m2),Node(a3.h13)
m0->m3,-0.06266844,0.06266844,Node(m0),Node(m3)
a1.h12->m3,0.030118227,0.030118227,Node(a1.h12),Node(m3)
m1->m3,0.080523536,0.080523536,Node(m1),Node(m3)
a3.h0->m3,-0.09636293,0.09636293,Node(a3.h0),Node(m3)
a3.h1->m3,-0.04422062,0.04422062,Node(a3.h1),Node(m3)
a3.h13->m3,0.062935516,0.062935516,Node(a3.h13),Node(m3)
a3.h14->m3,-0.031119829,0.031119829,Node(a3.h14),Node(m3)
m3->a4.h13<q>,-0.029108599,0.029108599,Node(m3),Node(a4.h13)
m2->m4,0.050997965,0.050997965,Node(m2),Node(m4)
