edge	score
input->m0	0.021579225570800782
a0.h3->m0	-0.017462254
a0.h10->m0	-0.10135777340625
a0.h11->m0	-0.024098829515625
a0.h13->m0	-0.017840385
a0.h14->m0	-0.015285395
a0.h15->m0	-0.0028799298437500002
a0.h1->m1	0.021132848375
a1.h3->m1	-0.03345391921875
a1.h4->m1	0.02747263471875
a1.h5->m1	-0.022832413484375
a1.h10->m1	-0.0152176793125
a1.h11->m1	-0.024430232984375
m0->m2	0.10563513727929688
m1->m2	0.01585458658203125
a2.h8->m2	-0.01005804275
a2.h14->m2	0.042449137015625
m2->a3.h13<v>	-0.027406946125
m1->m3	-0.0408126952109375
a2.h14->m3	0.0085731945
m2->m3	-0.0056206835468749945
a3.h0->m3	-0.0518274798125
m2->m4	0.05068639228125
a3.h13->m4	0.002348434
a4.h15->m4	0.040786490875
m2->a5.h3<v>	-0.02062283
m4->a5.h6<v>	-0.01637538
m1->m5	-0.04052967153125
m3->m5	0.08072640914160156
a4.h10->m5	-0.015650783
a4.h15->m5	-0.0272205738125
m4->m5	0.011322479953124995
a5.h5->m5	0.02140069275
a5.h9->m5	0.025210487625
a5.h11->m5	-0.0032951935
m3->a6.h0<v>	0.019479001
m5->a6.h0<v>	-0.023786309375
m5->a6.h3<v>	-0.0109418333125
m1->m6	-0.007089091753906249
m3->m6	0.0234928810703125
a4.h2->m6	-0.0029662314374999995
a4.h11->m6	-0.0031665106250000005
m4->m6	0.060873079156249996
a5.h10->m6	-0.0243386725
m5->m6	-0.002851184046875
a6.h0->m6	0.074168842328125
a6.h1->m6	-0.020797197875
a6.h3->m6	-0.004020504499999999
a6.h4->m6	-0.0387813276875
a6.h6->m6	-0.02092163584375
a6.h9->m6	-0.0123095815
a6.h10->m6	-0.017479821660156252
a6.h12->m6	-0.0338837557421875
a6.h15->m6	-0.02591744125
m5->a7.h1<q>	0.022705618500000004
m5->a7.h3<q>	-0.025674579875
m5->a7.h12<q>	-0.0001747870000000009
a6.h0->a7.h1<q>	0.015183474
m6->a7.h6<q>	0.0328007315
m1->m7	0.024716008265625
m3->m7	0.010789491093749997
a4.h2->m7	0.013482111
a4.h11->m7	-0.0047211832499999985
m4->m7	-0.0033641310468749998
m5->m7	0.033218438237304686
a6.h0->m7	0.024603398609375
a6.h10->m7	0.009105144359374998
a6.h12->m7	-0.0267052271875
a7.h1->m7	-0.040045671382812495
a7.h8->m7	0.0107923518359375
a7.h11->m7	0.021692432249999997
m5->a8.h10<v>	0.024631077
m6->a8.h4<v>	-0.020478602
m2->m8	-0.05892985268749999
m3->m8	-0.06131831160644532
