edge	score
input->m0	0.09862844954632569
a0.h1->m0	0.08737192084106446
a0.h3->m0	-0.0258810415
a0.h5->m0	0.0231538723359375
a0.h10->m0	0.019895208397827144
a0.h11->m0	-0.04549746262744141
input->a1.h2<q>	-0.05376047925
input->a1.h11<v>	0.041338169125
a0.h1->a1.h2<q>	0.0497847785
m0->a1.h2<q>	-0.050976641035156256
m0->a1.h2<v>	-0.0018634945
m0->a1.h14<q>	-0.024779797
input->m1	-0.10308215316577149
m0->m1	-0.12609925056811522
a1.h3->m1	-0.05471200632421875
a1.h5->m1	-0.025079243388183594
a1.h6->m1	0.02598782125
a1.h8->m1	0.036397001
a1.h11->m1	0.004531858500000001
a1.h14->m1	-0.04772096261181641
a1.h15->m1	0.02457141325
m0->a2.h3<v>	-0.02290754
a1.h3->a2.h5<v>	0.0303441845
m1->a2.h4<q>	-0.0042814778125
m0->m2	0.05980595650909424
a2.h2->m2	-0.027276037
a2.h6->m2	0.033979779249999995
a2.h14->m2	0.054493730265625
m2->a3.h13<v>	-0.0236028627421875
m2->m3	0.06381132537661743
a3.h0->m3	-0.05487110070800781
a3.h13->m3	-0.0322842293125
m0->m4	-0.06258918671875
m1->m4	-0.06616494814916993
m3->m4	-0.09195056473388671
a4.h9->m4	-0.041962211613281244
m4->a5.h3<v>	-0.03867650425
a0.h1->m5	0.0335135448984375
m0->m5	-0.01876199207421875
m1->m5	-0.03956395146875
a2.h14->m5	-0.02141469016894531
a3.h0->m5	0.0358370035625
a3.h5->m5	0.027702425
m3->m5	0.12411478918508911
a4.h12->m5	0.04658320525
m4->m5	-0.003759946908569338
a5.h3->m5	-0.046335786046875
a5.h4->m5	-0.005794948500000001
a5.h7->m5	0.02791091
a5.h9->m5	-0.0266012661875
a5.h13->m5	0.024604863
m5->a6.h10<v>	-0.017516194562499997
m5->a6.h12<v>	0.0375132403125
m5->a6.h14<v>	0.02732571
input->m6	0.02207380725
a0.h1->m6	0.03530805
a2.h5->m6	-0.022227418
m2->m6	0.06913461764501953
a3.h14->m6	0.0011294714999999997
m3->m6	0.10849513024902344
a5.h3->m6	-0.031414383125
a5.h14->m6	-0.029082131451171875
m5->m6	-0.055947684832275385
a6.h0->m6	0.10748265352148437
a6.h3->m6	-0.004247162210937502
a6.h4->m6	-0.025306481789550778
a6.h5->m6	-0.0603059007421875
a6.h10->m6	-0.0330511834765625
a6.h14->m6	0.02801218625
a6.h15->m6	-0.022293565124999998
m2->a7.h6<q>	0.006778871749999998
m3->a7.h6<k>	0.041812675
m5->a7.h2<k>	-0.0312069745
m5->a7.h6<q>	0.01839687825
m6->a7.h6<k>	0.03145264075
m1->m7	0.03364943329711914
a2.h14->m7	0.05066035303125
m2->m7	0.02535886368164062
m3->m7	-0.02240352142626953
a4.h2->m7	0.041980889125000004
m4->m7	-0.03266975255859375
a5.h5->m7	-0.021662425
a6.h1->m7	-0.0307385015
a6.h2->m7	0.012452710312499999
a6.h5->m7	-0.03107044
a6.h10->m7	-0.01485984003125
m6->m7	0.01808325291229248
a7.h1->m7	-0.03755661320703125
a7.h2->m7	0.0112803015859375
a7.h6->m7	0.052009468835937496
a7.h8->m7	0.025833855359375005
a7.h13->m7	-0.0340127945
m5->a8.h10<v>	0.0586646149375
m6->a8.h10<k>	0.026319431
a7.h2->a8.h4<v>	0.025686864
m7->a8.h8<v>	0.05305286546875
a2.h14->m8	0.05510989659375
a3.h0->m8	0.0441620955
a3.h14->m8	-0.043138152453125
m3->m8	-0.0835469407458191
m4->m8	-0.0007976064375000008
a5.h3->m8	-0.053732959336669925
a5.h5->m8	0.046020938
m5->m8	0.09539219317590332
a6.h0->m8	-0.05659959570245361
m6->m8	0.0576769920390625
a7.h2->m8	0.13380147185937502
a7.h3->m8	-0.06659392962109376
a7.h6->m8	0.053887349788574214
a7.h14->m8	-0.022361297500000002
m7->m8	0.1146936380951233
a8.h3->m8	-0.1271827608984375
a8.h4->m8	0.030526234078125
a8.h8->m8	-0.06135298242208863
a8.h9->m8	0.04504628640625
a8.h10->m8	-0.007357739518554687
a8.h12->m8	0.08480666401269532
a8.h13->m8	-0.025696109624999998
a8.h15->m8	0.038238919999999996
m5->a9.h1<q>	0.021917626
m5->a9.h15<k>	-0.0218698
m6->a9.h5<k>	0.02128047525
a7.h2->a9.h1<k>	0.030703282
a7.h2->a9.h7<v>	0.04747327240625
a7.h6->a9.h15<v>	-0.022779789
m7->a9.h1<q>	0.0006959718281249992
m7->a9.h1<v>	-0.07312290153417969
m7->a9.h5<k>	-0.025838339000000002
m7->a9.h7<v>	0.04707726763671875
a8.h3->a9.h15<v>	-0.022575913
a8.h8->a9.h1<q>	-0.0007117210000000002
a8.h8->a9.h1<k>	0.0007794183750000003
a8.h8->a9.h5<q>	0.04912488286694336
a8.h8->a9.h7<v>	-0.0414789334050293
a8.h8->a9.h15<q>	0.045411731250000004
a8.h10->a9.h7<v>	0.02319259
m8->a9.h1<q>	-0.008386746111328123
m0->m9	0.02424353
m2->m9	0.011716427380859377
m3->m9	-0.01330383022753906
m4->m9	-0.058118768109375
a5.h3->m9	0.06865677112109375
m5->m9	-0.11439039168060303
a6.h3->m9	-0.035418367031249995
m6->m9	0.08702953525927734
a7.h2->m9	-0.08756452520117187
a7.h6->m9	0.06499117244482422
a8.h1->m9	-0.009344765312500003
a8.h4->m9	0.08022429099804687
a8.h7->m9	-0.012624739664062499
a8.h8->m9	0.008812829328125
a8.h10->m9	-0.04707647643017578
m8->m9	0.035412104966156
a9.h2->m9	-0.0329346939375
a9.h5->m9	-0.0395301252734375
a9.h6->m9	-0.038200990720703126
a9.h7->m9	0.10182573817785645
a9.h8->m9	0.0159725910625
a9.h15->m9	-0.054560741924194335
a8.h8->a10.h8<q>	-0.059073377812499994
a9.h6->a10.h2<k>	0.026811525
a9.h7->a10.h8<v>	-0.062021090328125
m9->a10.h8<v>	-0.027497128500000002
m9->a10.h15<v>	-0.0416131734375
m3->m10	-0.045198077746093746
m4->m10	0.025528841683593748
a5.h3->m10	0.027642177953125
m5->m10	0.0973268185550537
a7.h0->m10	0.0274219
a8.h1->m10	-0.03978042778125
m8->m10	-0.05592613729879761
a9.h0->m10	0.008713814875
a9.h2->m10	-0.049615132812500004
a9.h4->m10	-0.025583878
a9.h6->m10	0.0282977395
a9.h7->m10	-0.0947991981455078
a9.h8->m10	-0.047423780781249994
a9.h15->m10	0.02024833475
a10.h4->m10	0.016578604750000003
a10.h5->m10	-0.025477526468749997
a10.h7->m10	-0.014258742513671877
a10.h14->m10	-0.01919776925
a9.h7->a11.h4<q>	-0.02306535
a9.h7->a11.h15<q>	0.04393734287499999
m9->a11.h4<v>	0.0417690122421875
m9->a11.h5<v>	-0.031763333000000005
a10.h8->a11.h5<v>	0.0037618845
a10.h8->a11.h7<q>	0.023847025
a10.h8->a11.h15<q>	0.021587148
m10->a11.h12<q>	-0.024698839
m2->m11	-0.046458928875
m6->m11	0.02764239835546875
a8.h10->m11	-0.0358655874375
a8.h13->m11	0.022533591
a9.h1->m11	-0.011338551
m9->m11	0.02338287135693359
a10.h13->m11	-0.024471987
a10.h14->m11	0.0235189415
m10->m11	0.024758829707031246
a11.h0->m11	-0.0028603317500000003
a11.h2->m11	-0.0536429118046875
a11.h3->m11	-0.0045765245
a11.h4->m11	0.0469271878671875
a11.h14->m11	0.02911396325
m5->a12.h7<q>	0.02164339
