edge	score
input->m0	-0.25898021367065427
a0.h1->m0	0.1544690569038391
a0.h3->m0	0.026501424000000003
a0.h4->m0	0.03239444828686523
a0.h7->m0	0.06940706193609619
a0.h8->m0	0.051704958875
a0.h10->m0	-0.08759824874926758
a0.h11->m0	-0.029406531635742188
a0.h14->m0	0.02123398878125
a0.h15->m0	0.02901264078552246
input->a1.h11<v>	0.027794332249999998
input->a1.h14<v>	0.0131135355625
input->a1.h15<v>	-0.021513341499999998
m0->a1.h10<q>	-0.033999156875000006
m0->a1.h11<q>	-0.023563274500000002
m0->a1.h11<v>	-0.0274721535
m0->a1.h12<q>	-0.016677488249999997
m0->m1	0.012913360967041015
a1.h4->m1	-0.010481487687499996
a1.h5->m1	0.041961472408203124
a1.h8->m1	0.0436582885
a1.h11->m1	-0.032310331125
a1.h12->m1	-0.05080040406005859
a1.h13->m1	-0.0169038855
a1.h15->m1	0.001644808250000001
m0->a2.h10<q>	0.0285148715
m1->a2.h5<v>	0.001219049390625
m1->a2.h10<q>	0.02157366858203125
m1->a2.h13<v>	0.019847792
input->m2	0.013914327296875001
a0.h1->m2	-0.0272573478125
a1.h10->m2	-0.025340855
m1->m2	0.009153191454833984
a2.h5->m2	0.008896768531250005
a2.h7->m2	-0.0269373865
a2.h10->m2	0.028610526023437503
a2.h15->m2	0.027867809640625
m1->a3.h5<q>	0.02204229
m2->a3.h5<q>	0.036872009250000004
m2->a3.h5<v>	0.019453925
m0->m3	-0.0240170678203125
m2->m3	0.0036940231547851563
a3.h0->m3	-0.0022687511845703133
input->m4	0.0010972340000000008
m0->m4	0.01677873936328125
m1->m4	0.008946090331787108
m2->m4	0.0514542128828125
a3.h0->m4	0.02189505075
a3.h13->m4	-0.0368299446640625
a4.h2->m4	-0.03493722935644531
a4.h15->m4	-0.05764942941503906
input->m5	-0.022647288
m0->m5	-0.04037258525994873
m2->m5	0.0407017999375
a3.h13->m5	0.0332910085
m3->m5	-0.075556629305542
a4.h15->m5	0.0172777644375
a5.h3->m5	0.013751514609375001
a5.h7->m5	0.007626928499999999
a5.h10->m5	-0.0246959551796875
a0.h1->a6.h4<v>	-0.020621471
a0.h1->a6.h10<v>	-0.015687191
m0->a6.h10<v>	0.0006255240000000006
m1->a6.h4<v>	0.029956743
m1->a6.h10<v>	0.037748344875
m2->a6.h10<v>	0.022778081265625
m5->a6.h0<v>	0.0028859985000000005
m5->a6.h10<q>	0.026902165
m5->a6.h10<v>	0.004805289519531252
m2->m6	0.029140114687499996
m3->m6	-0.04696816279101563
a4.h11->m6	-0.0474854710625
m4->m6	-0.07805285965234375
a6.h1->m6	-0.022581265937499997
a6.h2->m6	0.014122992953125
a6.h3->m6	-0.035216283828125
a6.h4->m6	-0.0340036717475586
a6.h6->m6	-0.0029497837500000006
a6.h10->m6	-0.044837271185546874
a6.h12->m6	-0.024969905153320312
a6.h15->m6	0.004365698750000001
m2->a7.h6<q>	-0.007195531499999998
m3->a7.h6<k>	0.017668508
m4->a7.h6<v>	0.0392801084375
m5->a7.h1<q>	-0.0202038978125
m5->a7.h2<k>	-0.0254050365
m5->a7.h3<q>	-0.0190773340703125
m5->a7.h6<q>	-0.02524272
m6->a7.h1<q>	-0.02363704675
m6->a7.h3<q>	-0.024471007750000003
m6->a7.h6<k>	-0.02106516
m6->a7.h6<v>	-0.05096531211328125
m1->m7	0.02405319512536621
m4->m7	-0.0282932048046875
a5.h3->m7	-0.031601762825073244
m5->m7	-0.094226417578125
a6.h4->m7	0.036596530687500003
a6.h5->m7	-0.0006555586250000002
a6.h15->m7	0.01884921865625
m6->m7	0.015635562254882815
a7.h10->m7	-0.033368138
m5->a8.h4<v>	-0.019974139
m6->a8.h8<q>	-0.020552801
m6->a8.h10<v>	-0.010700979499999999
m6->a8.h14<v>	-0.021390121
a7.h2->a8.h8<v>	0.0097106225
m7->a8.h10<v>	-0.0313834405
m2->m8	-0.05138963499243164
m3->m8	0.03284319245547485
m4->m8	-0.03440054400830078
a5.h3->m8	0.012958562677734375
a6.h0->m8	-0.04221823055859375
a6.h12->m8	0.0210081902265625
a7.h1->m8	-0.054118750796386714
a7.h2->m8	0.0071521948608398445
a7.h6->m8	0.04359670009960937
m7->m8	-0.015457079469940183
a8.h0->m8	0.03314061926196289
a8.h2->m8	0.04895251306445312
a8.h4->m8	0.0201193618125
a8.h10->m8	0.08857051809692383
a8.h11->m8	-0.029067773499999998
a8.h13->m8	0.0015089572499999981
a6.h4->a9.h5<v>	-0.019815426
a8.h8->a9.h10<q>	-0.0005708909843749992
a8.h8->a9.h10<k>	-0.018842301
m8->a9.h5<v>	0.026526984
m1->m9	-0.010344165984375
m2->m9	-0.017057213609375
m4->m9	-0.03905508145166016
a5.h11->m9	0.020058282
m5->m9	0.002664214905761717
a6.h0->m9	-0.027402036951171875
a6.h10->m9	0.0015463840624999996
a6.h12->m9	0.005186353875000001
a7.h1->m9	-0.0300534425
