edge	score
input->m0	-0.1712149763973999
a0.h1->m0	0.16829251143977356
a0.h4->m0	-0.013903400375
a0.h7->m0	0.063560426163208
a0.h10->m0	0.02356959165246582
a0.h11->m0	-0.026863373385742188
a0.h14->m0	0.01597046975
a0.h15->m0	-0.043991249616027836
input->a1.h11<v>	-0.00032557756250000194
input->m1	-0.09866778689752198
a0.h1->m1	0.05176292324169922
m0->m1	-0.09897909778881836
a1.h3->m1	-0.056789070351074215
a1.h11->m1	-0.035802215574218754
a1.h12->m1	-0.009501035397460937
a1.h13->m1	-0.028806134703125
a1.h14->m1	-0.0014785299550781252
input->m2	-0.004185891078125002
a1.h2->m2	-0.030252381757690433
a2.h3->m2	0.01935114475
a2.h15->m2	0.0034215471250000004
m0->m3	0.03384262196875
m1->m3	-0.07605550174560546
a2.h5->m3	0.034306264048828125
a3.h0->m3	-0.05454739195263672
a3.h1->m3	-0.029959338687499996
a3.h13->m3	-0.037146628218750005
m1->m4	-0.06862617465197754
a2.h3->m4	-0.030495606
a2.h8->m4	0.0158322835
a3.h13->m4	0.023298674375
m3->m4	-0.09248459352775575
a4.h2->m4	0.03494429640039062
a4.h13->m4	0.03455146644641113
a4.h15->m4	-0.0264950965625
m0->m5	-0.04232988401611328
m1->m5	0.02185171109765625
a2.h14->m5	-0.02382024553515625
a5.h3->m5	-0.037654734343749996
a5.h4->m5	0.0322658755
a5.h5->m5	-0.025592361625
m2->a6.h4<v>	-0.047885860671875
m5->a6.h4<v>	0.02336438069140625
m5->a6.h10<v>	-0.03106161335546875
m1->m6	0.020262850572265623
m2->m6	0.04851039398828125
a3.h13->m6	-0.023039262210937498
a4.h15->m6	-0.030421668750000002
a5.h5->m6	-0.00034608721874999915
a5.h9->m6	0.0179761798125
m5->m6	0.021026120803222657
a6.h0->m6	0.08240017578778078
a6.h3->m6	-0.022810989937499998
a6.h12->m6	0.04972845052099609
m5->a7.h6<v>	0.034575781124999996
m0->m7	-0.004571083703124999
m2->m7	0.033706702302246094
m4->m7	-0.017310674293701173
m5->m7	0.11821558256219483
