edge	score
input->m0	-0.1432781471980591
a0.h1->m0	0.029940668973388672
a0.h7->m0	0.025237733294189452
a0.h11->m0	0.03830812499414062
a0.h15->m0	0.013069046670166014
input->a1.h2<v>	-0.029716412125
m0->a1.h4<q>	0.03426569
m0->a1.h12<v>	-0.024781337
input->m1	-0.027039162001953124
a0.h1->m1	0.0373365949375
a1.h2->m1	-0.03786199149609375
a1.h3->m1	-0.06449594362890625
a1.h4->m1	0.036938800125000004
a1.h5->m1	0.046950785249023436
a1.h12->m1	-0.006639072173156738
m1->a2.h5<v>	-0.0392094464375
m1->a2.h8<q>	-0.024134777
m1->a2.h8<v>	-0.03274686
m0->m2	0.009235934988769526
a1.h2->m2	-0.0286974335234375
m1->m2	0.0210237457578125
a2.h4->m2	0.025177177
a2.h6->m2	0.050511554
a2.h8->m2	0.0205586379375
a2.h14->m2	0.0498875446875
m1->a3.h4<q>	-0.022610175742187502
m2->a3.h0<q>	-0.032907026
a0.h1->m3	0.024540594
m0->m3	-0.050584485917968755
m1->m3	-0.02802429287792969
m2->m3	0.1066971591875
a3.h1->m3	-0.0382048373828125
a3.h11->m3	0.03123688
m3->a4.h9<q>	0.0319329915
a3.h13->m4	-0.03796824253125
m3->m4	-0.031248807869140624
a4.h11->m4	-0.0353170153125
m3->a5.h3<v>	-0.011285623250000001
a0.h1->m5	0.0152818255
a1.h2->m5	-0.0115156123125
m1->m5	-0.012682866257812501
a2.h14->m5	0.05173434753320313
m2->m5	0.034052648328125004
a3.h13->m5	0.0369742075
m3->m5	0.07039526459326172
a4.h15->m5	0.0239239296484375
a5.h2->m5	0.028598826
a5.h9->m5	-0.009039120437500003
a5.h11->m5	-0.017626285999999998
a3.h0->a6.h12<k>	-0.025011547
m5->a6.h4<v>	0.0477754245625
m5->a6.h10<q>	0.01697273125
m1->m6	0.042947083876953125
m2->m6	0.03138609103582764
m3->m6	0.027946435961425778
a5.h4->m6	-0.028479736
a5.h14->m6	0.018417255562500002
m5->m6	-0.07495235972363282
a6.h0->m6	0.10195712248242188
a6.h2->m6	-0.03977959375
a6.h3->m6	-0.02744205475
a6.h5->m6	-0.04652813347851562
a6.h10->m6	-0.02317020898144531
a6.h12->m6	0.023293491732421876
m5->a7.h6<v>	0.040267446875
m5->a7.h8<v>	0.0218660535
m5->a7.h12<q>	0.027401305374999997
m6->a7.h2<k>	-0.019777784625
m0->m7	0.0167923484375
m2->m7	0.025136073718750002
m4->m7	0.04448036698828125
a5.h3->m7	-0.0344035181640625
m5->m7	-0.0014604979414062514
a6.h0->m7	-0.10791100264648437
a6.h3->m7	0.01975177475
a6.h12->m7	-0.028672378265625
a6.h15->m7	0.03541684175
m6->m7	-0.07344205942871093
a7.h8->m7	-0.0070645485
m5->a8.h8<q>	-0.002790359000000001
m5->a8.h9<q>	0.026601117
m7->a8.h3<v>	0.0258582394375
m7->a8.h8<q>	0.01246627575
a3.h13->m8	-0.024130226499999997
m3->m8	-0.042403010018737794
a4.h11->m8	-0.0454797725
a4.h15->m8	-0.030804899
a5.h3->m8	-0.05013184933984375
a5.h4->m8	0.032189663
a6.h0->m8	-0.03598717918164062
a7.h2->m8	0.04670790886669922
a7.h6->m8	0.02327332972766113
m7->m8	0.04747604985339356
a8.h0->m8	0.05101271797070313
a8.h3->m8	-0.04266370139453125
a8.h4->m8	0.01963989725
a8.h8->m8	-0.042388342962890624
a8.h9->m8	0.0334017048125
m6->a9.h7<v>	0.040772950749999995
m7->a9.h12<v>	-0.025667269
m7->a9.h15<q>	-0.05159908306250001
