,score,abs_score,source,target
input->m0,-0.10747026,0.10747026,Node(input),Node(m0)
a0.h1->m0,0.04051077,0.04051077,Node(a0.h1),Node(m0)
a0.h5->m0,0.043380912,0.043380912,Node(a0.h5),Node(m0)
a0.h7->m0,0.055037133,0.055037133,Node(a0.h7),Node(m0)
a0.h10->m0,-0.16714633,0.16714633,Node(a0.h10),Node(m0)
a0.h11->m0,0.04295857,0.04295857,Node(a0.h11),Node(m0)
a0.h12->m0,0.038455784,0.038455784,Node(a0.h12),Node(m0)
a0.h14->m0,-0.027167454,0.027167454,Node(a0.h14),Node(m0)
input->a1.h1<v>,0.02568162,0.02568162,Node(input),Node(a1.h1)
m0->a1.h2<q>,-0.02697107,0.02697107,Node(m0),Node(a1.h2)
m0->a1.h12<q>,-0.027625348,0.027625348,Node(m0),Node(a1.h12)
a0.h1->m1,0.036598638,0.036598638,Node(a0.h1),Node(m1)
m0->m1,0.08572543,0.08572543,Node(m0),Node(m1)
a1.h1->m1,-0.026300073,0.026300073,Node(a1.h1),Node(m1)
a1.h2->m1,-0.04748936,0.04748936,Node(a1.h2),Node(m1)
a1.h5->m1,0.06861424,0.06861424,Node(a1.h5),Node(m1)
a1.h10->m1,-0.027360663,0.027360663,Node(a1.h10),Node(m1)
a1.h12->m1,-0.07455896,0.07455896,Node(a1.h12),Node(m1)
m1->a2.h6<v>,-0.030504702,0.030504702,Node(m1),Node(a2.h6)
input->m2,-0.047826692,0.047826692,Node(input),Node(m2)
a0.h1->m2,-0.035508987,0.035508987,Node(a0.h1),Node(m2)
m0->m2,-0.10556602,0.10556602,Node(m0),Node(m2)
a1.h2->m2,0.027175074,0.027175074,Node(a1.h2),Node(m2)
m1->m2,0.027571287,0.027571287,Node(m1),Node(m2)
a2.h5->m2,0.024081662,0.024081662,Node(a2.h5),Node(m2)
a2.h8->m2,0.035267465,0.035267465,Node(a2.h8),Node(m2)
a2.h13->m2,0.027154362,0.027154362,Node(a2.h13),Node(m2)
a2.h14->m2,0.05278706,0.05278706,Node(a2.h14),Node(m2)
a2.h15->m2,0.06777377,0.06777377,Node(a2.h15),Node(m2)
m2->a3.h13<v>,0.053079866,0.053079866,Node(m2),Node(a3.h13)
m0->m3,-0.038647465,0.038647465,Node(m0),Node(m3)
a1.h4->m3,0.031810533,0.031810533,Node(a1.h4),Node(m3)
m1->m3,-0.046051793,0.046051793,Node(m1),Node(m3)
a2.h8->m3,0.02667263,0.02667263,Node(a2.h8),Node(m3)
a3.h9->m3,-0.026680356,0.026680356,Node(a3.h9),Node(m3)
a3.h13->m3,0.04595266,0.04595266,Node(a3.h13),Node(m3)
m2->a4.h8<v>,0.024668608,0.024668608,Node(m2),Node(a4.h8)
m0->m4,0.0289935,0.0289935,Node(m0),Node(m4)
m1->m4,-0.055781543,0.055781543,Node(m1),Node(m4)
a2.h5->m4,-0.033091508,0.033091508,Node(a2.h5),Node(m4)
m2->m4,0.07773354,0.07773354,Node(m2),Node(m4)
m3->m4,-0.04490195,0.04490195,Node(m3),Node(m4)
a4.h9->m4,-0.05691865,0.05691865,Node(a4.h9),Node(m4)
a0.h1->m5,0.030732397,0.030732397,Node(a0.h1),Node(m5)
m0->m5,-0.030781835,0.030781835,Node(m0),Node(m5)
a1.h2->m5,0.04305173,0.04305173,Node(a1.h2),Node(m5)
m1->m5,-0.025761195,0.025761195,Node(m1),Node(m5)
a2.h14->m5,0.025010668,0.025010668,Node(a2.h14),Node(m5)
m2->m5,0.07562839,0.07562839,Node(m2),Node(m5)
a3.h5->m5,0.029199649,0.029199649,Node(a3.h5),Node(m5)
m3->m5,-0.057853054,0.057853054,Node(m3),Node(m5)
a4.h2->m5,0.044579804,0.044579804,Node(a4.h2),Node(m5)
a4.h11->m5,-0.03356521,0.03356521,Node(a4.h11),Node(m5)
m4->m5,-0.1005424,0.1005424,Node(m4),Node(m5)
a5.h3->m5,-0.05084906,0.05084906,Node(a5.h3),Node(m5)
a5.h5->m5,-0.024998471,0.024998471,Node(a5.h5),Node(m5)
m2->a6.h12<v>,0.031697165,0.031697165,Node(m2),Node(a6.h12)
m5->a6.h0<v>,-0.032440446,0.032440446,Node(m5),Node(a6.h0)
m5->a6.h3<v>,0.025447812,0.025447812,Node(m5),Node(a6.h3)
m5->a6.h4<v>,-0.041713648,0.041713648,Node(m5),Node(a6.h4)
m5->a6.h12<v>,-0.029209659,0.029209659,Node(m5),Node(a6.h12)
m2->m6,0.03419602,0.03419602,Node(m2),Node(m6)
m3->m6,-0.04014668,0.04014668,Node(m3),Node(m6)
a4.h2->m6,-0.038914602,0.038914602,Node(a4.h2),Node(m6)
a5.h9->m6,-0.03549499,0.03549499,Node(a5.h9),Node(m6)
a5.h10->m6,-0.029489217,0.029489217,Node(a5.h10),Node(m6)
a6.h0->m6,0.06955441,0.06955441,Node(a6.h0),Node(m6)
a6.h4->m6,-0.058457725,0.058457725,Node(a6.h4),Node(m6)
a6.h10->m6,0.057961516,0.057961516,Node(a6.h10),Node(m6)
a6.h13->m6,-0.030476568,0.030476568,Node(a6.h13),Node(m6)
m3->a7.h6<v>,0.03630914,0.03630914,Node(m3),Node(a7.h6)
m5->a7.h1<v>,0.025747051,0.025747051,Node(m5),Node(a7.h1)
m5->a7.h3<q>,-0.030117577,0.030117577,Node(m5),Node(a7.h3)
m5->a7.h6<v>,0.026587125,0.026587125,Node(m5),Node(a7.h6)
m6->a7.h2<k>,-0.03214681,0.03214681,Node(m6),Node(a7.h2)
a2.h14->m7,0.029558575,0.029558575,Node(a2.h14),Node(m7)
m3->m7,-0.035584267,0.035584267,Node(m3),Node(m7)
m4->m7,-0.029643107,0.029643107,Node(m4),Node(m7)
