,score,abs_score,source,target
input->m0,0.083228245,0.083228245,Node(input),Node(m0)
a0.h1->m0,0.103071734,0.103071734,Node(a0.h1),Node(m0)
a0.h2->m0,0.0239361,0.0239361,Node(a0.h2),Node(m0)
a0.h11->m0,-0.04680903,0.04680903,Node(a0.h11),Node(m0)
a0.h12->m0,-0.042172126,0.042172126,Node(a0.h12),Node(m0)
a0.h15->m0,-0.03757676,0.03757676,Node(a0.h15),Node(m0)
input->a1.h11<v>,0.042084053,0.042084053,Node(input),Node(a1.h11)
input->a1.h14<v>,0.026836373,0.026836373,Node(input),Node(a1.h14)
a0.h1->a1.h14<v>,-0.026638728,0.026638728,Node(a0.h1),Node(a1.h14)
m0->a1.h11<q>,-0.023984475,0.023984475,Node(m0),Node(a1.h11)
input->m1,-0.026993677,0.026993677,Node(input),Node(m1)
m0->m1,-0.028527297,0.028527297,Node(m0),Node(m1)
a1.h2->m1,-0.025629807,0.025629807,Node(a1.h2),Node(m1)
a1.h3->m1,-0.02840072,0.02840072,Node(a1.h3),Node(m1)
a1.h4->m1,0.04821412,0.04821412,Node(a1.h4),Node(m1)
a1.h5->m1,-0.048295192,0.048295192,Node(a1.h5),Node(m1)
a1.h12->m1,0.029480886,0.029480886,Node(a1.h12),Node(m1)
m0->a2.h3<k>,0.023875982,0.023875982,Node(m0),Node(a2.h3)
m1->a2.h5<v>,0.028257973,0.028257973,Node(m1),Node(a2.h5)
m1->a2.h6<v>,0.025311742,0.025311742,Node(m1),Node(a2.h6)
input->m2,0.09657734,0.09657734,Node(input),Node(m2)
a0.h1->m2,-0.03901913,0.03901913,Node(a0.h1),Node(m2)
a0.h10->m2,-0.029351106,0.029351106,Node(a0.h10),Node(m2)
m0->m2,0.17140472,0.17140472,Node(m0),Node(m2)
a2.h1->m2,-0.038969994,0.038969994,Node(a2.h1),Node(m2)
a2.h5->m2,0.049727947,0.049727947,Node(a2.h5),Node(m2)
m1->a3.h4<q>,-0.025502056,0.025502056,Node(m1),Node(a3.h4)
m2->a3.h13<v>,-0.036844816,0.036844816,Node(m2),Node(a3.h13)
m2->a3.h14<q>,0.023632415,0.023632415,Node(m2),Node(a3.h14)
m0->m3,0.024723768,0.024723768,Node(m0),Node(m3)
m1->m3,-0.060068063,0.060068063,Node(m1),Node(m3)
a2.h5->m3,0.046346784,0.046346784,Node(a2.h5),Node(m3)
a3.h0->m3,-0.07100071,0.07100071,Node(a3.h0),Node(m3)
m3->a4.h12<k>,-0.026907373,0.026907373,Node(m3),Node(a4.h12)
m3->a4.h13<q>,0.024024691,0.024024691,Node(m3),Node(a4.h13)
m3->a4.h13<v>,0.025954664,0.025954664,Node(m3),Node(a4.h13)
m3->a4.h15<q>,0.03479003,0.03479003,Node(m3),Node(a4.h15)
m0->m4,-0.03856285,0.03856285,Node(m0),Node(m4)
a1.h4->m4,0.02718785,0.02718785,Node(a1.h4),Node(m4)
m1->m4,-0.041306395,0.041306395,Node(m1),Node(m4)
a2.h14->m4,0.025952501,0.025952501,Node(a2.h14),Node(m4)
a3.h0->m4,0.025397932,0.025397932,Node(a3.h0),Node(m4)
m3->m4,-0.066574246,0.066574246,Node(m3),Node(m4)
a4.h2->m4,0.04018808,0.04018808,Node(a4.h2),Node(m4)
a4.h10->m4,-0.023788866,0.023788866,Node(a4.h10),Node(m4)
a4.h15->m4,0.06902,0.06902,Node(a4.h15),Node(m4)
m4->a5.h3<v>,-0.032400373,0.032400373,Node(m4),Node(a5.h3)
m0->m5,-0.025217814,0.025217814,Node(m0),Node(m5)
a1.h2->m5,-0.047485378,0.047485378,Node(a1.h2),Node(m5)
m1->m5,-0.07046799,0.07046799,Node(m1),Node(m5)
a2.h14->m5,-0.064297035,0.064297035,Node(a2.h14),Node(m5)
m2->m5,-0.03408189,0.03408189,Node(m2),Node(m5)
a3.h0->m5,0.02974021,0.02974021,Node(a3.h0),Node(m5)
a3.h13->m5,0.04324565,0.04324565,Node(a3.h13),Node(m5)
m3->m5,0.1469279,0.1469279,Node(m3),Node(m5)
a4.h9->m5,0.023846895,0.023846895,Node(a4.h9),Node(m5)
m4->m5,0.055176787,0.055176787,Node(m4),Node(m5)
a5.h3->m5,-0.030148877,0.030148877,Node(a5.h3),Node(m5)
a5.h5->m5,0.05138683,0.05138683,Node(a5.h5),Node(m5)
m5->a6.h3<v>,-0.032993343,0.032993343,Node(m5),Node(a6.h3)
m5->a6.h15<k>,-0.041995015,0.041995015,Node(m5),Node(a6.h15)
a0.h1->m6,0.046278805,0.046278805,Node(a0.h1),Node(m6)
a2.h14->m6,-0.0380987,0.0380987,Node(a2.h14),Node(m6)
m2->m6,0.09449665,0.09449665,Node(m2),Node(m6)
a3.h5->m6,0.032542434,0.032542434,Node(a3.h5),Node(m6)
a3.h13->m6,-0.031983197,0.031983197,Node(a3.h13),Node(m6)
a4.h2->m6,0.024381522,0.024381522,Node(a4.h2),Node(m6)
a4.h11->m6,0.025742492,0.025742492,Node(a4.h11),Node(m6)
a4.h15->m6,0.028067617,0.028067617,Node(a4.h15),Node(m6)
a5.h14->m6,-0.033187896,0.033187896,Node(a5.h14),Node(m6)
a6.h0->m6,0.0757005,0.0757005,Node(a6.h0),Node(m6)
a6.h1->m6,-0.04127294,0.04127294,Node(a6.h1),Node(m6)
a6.h2->m6,-0.034664534,0.034664534,Node(a6.h2),Node(m6)
a6.h4->m6,-0.028421445,0.028421445,Node(a6.h4),Node(m6)
a6.h5->m6,-0.07055251,0.07055251,Node(a6.h5),Node(m6)
a6.h6->m6,-0.032824468,0.032824468,Node(a6.h6),Node(m6)
a6.h10->m6,-0.047335632,0.047335632,Node(a6.h10),Node(m6)
a6.h12->m6,-0.05195114,0.05195114,Node(a6.h12),Node(m6)
a6.h15->m6,-0.028932987,0.028932987,Node(a6.h15),Node(m6)
m6->a7.h6<v>,0.026145829,0.026145829,Node(m6),Node(a7.h6)
m6->a7.h8<k>,-0.027185356,0.027185356,Node(m6),Node(a7.h8)
m0->m7,-0.02531903,0.02531903,Node(m0),Node(m7)
m1->m7,0.041574128,0.041574128,Node(m1),Node(m7)
a2.h14->m7,0.025120964,0.025120964,Node(a2.h14),Node(m7)
m2->m7,0.060738113,0.060738113,Node(m2),Node(m7)
a4.h11->m7,-0.029305018,0.029305018,Node(a4.h11),Node(m7)
m4->m7,-0.029099092,0.029099092,Node(m4),Node(m7)
a5.h3->m7,-0.041173182,0.041173182,Node(a5.h3),Node(m7)
m5->m7,0.108100854,0.108100854,Node(m5),Node(m7)
a6.h0->m7,0.062000982,0.062000982,Node(a6.h0),Node(m7)
a6.h1->m7,0.023938403,0.023938403,Node(a6.h1),Node(m7)
a6.h2->m7,0.023685118,0.023685118,Node(a6.h2),Node(m7)
a6.h4->m7,-0.03493465,0.03493465,Node(a6.h4),Node(m7)
a6.h5->m7,0.029343229,0.029343229,Node(a6.h5),Node(m7)
a6.h14->m7,-0.028007116,0.028007116,Node(a6.h14),Node(m7)
m6->m7,-0.053283326,0.053283326,Node(m6),Node(m7)
a7.h1->m7,-0.046523612,0.046523612,Node(a7.h1),Node(m7)
a7.h3->m7,-0.030542698,0.030542698,Node(a7.h3),Node(m7)
a7.h8->m7,0.026284834,0.026284834,Node(a7.h8),Node(m7)
a7.h10->m7,-0.029540475,0.029540475,Node(a7.h10),Node(m7)
a7.h11->m7,0.025003795,0.025003795,Node(a7.h11),Node(m7)
m5->a8.h11<q>,-0.024195772,0.024195772,Node(m5),Node(a8.h11)
a7.h2->a8.h8<v>,0.0242743,0.0242743,Node(a7.h2),Node(a8.h8)
m7->a8.h3<v>,-0.030098315,0.030098315,Node(m7),Node(a8.h3)
m7->a8.h4<v>,-0.023748761,0.023748761,Node(m7),Node(a8.h4)
m1->m8,-0.029130012,0.029130012,Node(m1),Node(m8)
a3.h1->m8,0.02839168,0.02839168,Node(a3.h1),Node(m8)
m3->m8,-0.063305914,0.063305914,Node(m3),Node(m8)
a5.h3->m8,-0.071992956,0.071992956,Node(a5.h3),Node(m8)
m5->m8,0.059842236,0.059842236,Node(m5),Node(m8)
a6.h0->m8,-0.06732741,0.06732741,Node(a6.h0),Node(m8)
a6.h12->m8,-0.043014526,0.043014526,Node(a6.h12),Node(m8)
a6.h14->m8,0.025513828,0.025513828,Node(a6.h14),Node(m8)
m6->m8,-0.05354052,0.05354052,Node(m6),Node(m8)
a7.h2->m8,0.109588765,0.109588765,Node(a7.h2),Node(m8)
a7.h3->m8,-0.036063075,0.036063075,Node(a7.h3),Node(m8)
a7.h6->m8,0.050921164,0.050921164,Node(a7.h6),Node(m8)
a7.h11->m8,0.023625284,0.023625284,Node(a7.h11),Node(m8)
a7.h15->m8,0.04144929,0.04144929,Node(a7.h15),Node(m8)
m7->m8,0.24736798,0.24736798,Node(m7),Node(m8)
a8.h1->m8,0.02991411,0.02991411,Node(a8.h1),Node(m8)
a8.h2->m8,-0.03602626,0.03602626,Node(a8.h2),Node(m8)
a8.h3->m8,-0.049422324,0.049422324,Node(a8.h3),Node(m8)
a8.h6->m8,0.03152532,0.03152532,Node(a8.h6),Node(m8)
a8.h8->m8,-0.029944522,0.029944522,Node(a8.h8),Node(m8)
a8.h9->m8,0.025281515,0.025281515,Node(a8.h9),Node(m8)
a8.h11->m8,-0.025043925,0.025043925,Node(a8.h11),Node(m8)
a8.h13->m8,0.059626967,0.059626967,Node(a8.h13),Node(m8)
a8.h14->m8,0.042257898,0.042257898,Node(a8.h14),Node(m8)
m7->a9.h1<v>,-0.025236977,0.025236977,Node(m7),Node(a9.h1)
m7->a9.h10<k>,-0.028946323,0.028946323,Node(m7),Node(a9.h10)
