,score,abs_score,source,target
input->m0,-0.17030871,0.17030871,Node(input),Node(m0)
a0.h3->m0,-0.017462254,0.017462254,Node(a0.h3),Node(m0)
a0.h10->m0,-0.017901728,0.017901728,Node(a0.h10),Node(m0)
a0.h11->m0,0.029139172,0.029139172,Node(a0.h11),Node(m0)
a0.h13->m0,-0.017840385,0.017840385,Node(a0.h13),Node(m0)
a0.h14->m0,-0.022788692,0.022788692,Node(a0.h14),Node(m0)
a0.h15->m0,0.053568743,0.053568743,Node(a0.h15),Node(m0)
a0.h1->m1,-0.01654378,0.01654378,Node(a0.h1),Node(m1)
a1.h3->m1,-0.034672774,0.034672774,Node(a1.h3),Node(m1)
a1.h4->m1,-0.030459158,0.030459158,Node(a1.h4),Node(m1)
a1.h5->m1,0.031046107,0.031046107,Node(a1.h5),Node(m1)
a1.h10->m1,0.02307572,0.02307572,Node(a1.h10),Node(m1)
a1.h11->m1,0.01905348,0.01905348,Node(a1.h11),Node(m1)
m0->m2,-0.037553713,0.037553713,Node(m0),Node(m2)
m1->m2,-0.024239337,0.024239337,Node(m1),Node(m2)
a2.h8->m2,0.023797799,0.023797799,Node(a2.h8),Node(m2)
a2.h14->m2,0.030539896,0.030539896,Node(a2.h14),Node(m2)
m2->a3.h13<v>,-0.017082585,0.017082585,Node(m2),Node(a3.h13)
m1->m3,0.05303716,0.05303716,Node(m1),Node(m3)
a2.h14->m3,-0.017911062,0.017911062,Node(a2.h14),Node(m3)
m2->m3,0.05334803,0.05334803,Node(m2),Node(m3)
a3.h0->m3,-0.02157825,0.02157825,Node(a3.h0),Node(m3)
m2->m4,0.039407067,0.039407067,Node(m2),Node(m4)
a3.h13->m4,-0.024236616,0.024236616,Node(a3.h13),Node(m4)
a4.h15->m4,-0.027212963,0.027212963,Node(a4.h15),Node(m4)
m2->a5.h3<v>,-0.02062283,0.02062283,Node(m2),Node(a5.h3)
m4->a5.h6<v>,-0.01637538,0.01637538,Node(m4),Node(a5.h6)
m1->m5,-0.021704666,0.021704666,Node(m1),Node(m5)
m3->m5,-0.032983437,0.032983437,Node(m3),Node(m5)
a4.h10->m5,-0.015650783,0.015650783,Node(a4.h10),Node(m5)
a4.h15->m5,-0.020609763,0.020609763,Node(a4.h15),Node(m5)
m4->m5,0.05091728,0.05091728,Node(m4),Node(m5)
a5.h5->m5,-0.018150903,0.018150903,Node(a5.h5),Node(m5)
a5.h9->m5,0.029361874,0.029361874,Node(a5.h9),Node(m5)
a5.h11->m5,0.016660178,0.016660178,Node(a5.h11),Node(m5)
m3->a6.h0<v>,0.019479001,0.019479001,Node(m3),Node(a6.h0)
m5->a6.h0<v>,-0.017021596,0.017021596,Node(m5),Node(a6.h0)
m5->a6.h3<v>,0.016730413,0.016730413,Node(m5),Node(a6.h3)
m1->m6,0.021140523,0.021140523,Node(m1),Node(m6)
m3->m6,-0.018518083,0.018518083,Node(m3),Node(m6)
a4.h2->m6,-0.016187713,0.016187713,Node(a4.h2),Node(m6)
a4.h11->m6,-0.02257487,0.02257487,Node(a4.h11),Node(m6)
m4->m6,-0.03787182,0.03787182,Node(m4),Node(m6)
a5.h10->m6,-0.019188128,0.019188128,Node(a5.h10),Node(m6)
m5->m6,-0.041366264,0.041366264,Node(m5),Node(m6)
a6.h0->m6,0.09360271,0.09360271,Node(a6.h0),Node(m6)
a6.h1->m6,-0.015951145,0.015951145,Node(a6.h1),Node(m6)
a6.h3->m6,0.020425042,0.020425042,Node(a6.h3),Node(m6)
a6.h4->m6,-0.018836826,0.018836826,Node(a6.h4),Node(m6)
a6.h6->m6,0.015754417,0.015754417,Node(a6.h6),Node(m6)
a6.h9->m6,-0.015507336,0.015507336,Node(a6.h9),Node(m6)
a6.h10->m6,0.036042176,0.036042176,Node(a6.h10),Node(m6)
a6.h12->m6,0.07519831,0.07519831,Node(a6.h12),Node(m6)
a6.h15->m6,-0.032893814,0.032893814,Node(a6.h15),Node(m6)
m5->a7.h1<q>,0.025618222,0.025618222,Node(m5),Node(a7.h1)
m5->a7.h3<q>,-0.017053543,0.017053543,Node(m5),Node(a7.h3)
m5->a7.h12<q>,0.025571957,0.025571957,Node(m5),Node(a7.h12)
a6.h0->a7.h1<q>,0.01736804,0.01736804,Node(a6.h0),Node(a7.h1)
m6->a7.h6<q>,0.018841429,0.018841429,Node(m6),Node(a7.h6)
m1->m7,-0.022471648,0.022471648,Node(m1),Node(m7)
m3->m7,-0.018470556,0.018470556,Node(m3),Node(m7)
a4.h2->m7,0.01796062,0.01796062,Node(a4.h2),Node(m7)
a4.h11->m7,0.017615478,0.017615478,Node(a4.h11),Node(m7)
m4->m7,0.04110938,0.04110938,Node(m4),Node(m7)
m5->m7,-0.080289654,0.080289654,Node(m5),Node(m7)
a6.h0->m7,-0.07618421,0.07618421,Node(a6.h0),Node(m7)
a6.h10->m7,0.02687306,0.02687306,Node(a6.h10),Node(m7)
a6.h12->m7,-0.017995844,0.017995844,Node(a6.h12),Node(m7)
a7.h1->m7,0.020590987,0.020590987,Node(a7.h1),Node(m7)
a7.h8->m7,-0.029558565,0.029558565,Node(a7.h8),Node(m7)
a7.h11->m7,0.024618864,0.024618864,Node(a7.h11),Node(m7)
m5->a8.h10<v>,0.015853316,0.015853316,Node(m5),Node(a8.h10)
m6->a8.h4<v>,-0.020478602,0.020478602,Node(m6),Node(a8.h4)
m2->m8,-0.015764369,0.015764369,Node(m2),Node(m8)
m3->m8,0.07986665,0.07986665,Node(m3),Node(m8)
m4->m8,-0.042640977,0.042640977,Node(m4),Node(m8)
m5->m8,-0.033929404,0.033929404,Node(m5),Node(m8)
a6.h3->m8,0.018406307,0.018406307,Node(a6.h3),Node(m8)
a6.h4->m8,-0.01579389,0.01579389,Node(a6.h4),Node(m8)
m6->m8,0.07683943,0.07683943,Node(m6),Node(m8)
a7.h8->m8,0.035071857,0.035071857,Node(a7.h8),Node(m8)
m7->m8,-0.0965302,0.0965302,Node(m7),Node(m8)
a8.h0->m8,0.01619394,0.01619394,Node(a8.h0),Node(m8)
a8.h2->m8,0.032368183,0.032368183,Node(a8.h2),Node(m8)
a8.h6->m8,-0.015531125,0.015531125,Node(a8.h6),Node(m8)
a8.h8->m8,-0.033716764,0.033716764,Node(a8.h8),Node(m8)
a8.h10->m8,0.030915473,0.030915473,Node(a8.h10),Node(m8)
m6->a9.h7<v>,0.018068189,0.018068189,Node(m6),Node(a9.h7)
m7->a9.h7<v>,-0.01966314,0.01966314,Node(m7),Node(a9.h7)
m7->a9.h15<q>,0.017706173,0.017706173,Node(m7),Node(a9.h15)
a8.h8->a9.h5<q>,0.023512945,0.023512945,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h5<k>,0.017394923,0.017394923,Node(a8.h8),Node(a9.h5)
m8->a9.h4<v>,-0.01688882,0.01688882,Node(m8),Node(a9.h4)
m8->a9.h15<v>,0.022485256,0.022485256,Node(m8),Node(a9.h15)
m3->m9,-0.031482723,0.031482723,Node(m3),Node(m9)
a5.h3->m9,-0.023985911,0.023985911,Node(a5.h3),Node(m9)
m5->m9,0.021068662,0.021068662,Node(m5),Node(m9)
a6.h0->m9,-0.036609244,0.036609244,Node(a6.h0),Node(m9)
m6->m9,0.03579649,0.03579649,Node(m6),Node(m9)
a7.h6->m9,-0.02076583,0.02076583,Node(a7.h6),Node(m9)
a7.h11->m9,0.023568183,0.023568183,Node(a7.h11),Node(m9)
m7->m9,0.021869015,0.021869015,Node(m7),Node(m9)
a8.h6->m9,0.023461256,0.023461256,Node(a8.h6),Node(m9)
a8.h7->m9,0.025410999,0.025410999,Node(a8.h7),Node(m9)
a8.h10->m9,-0.045098033,0.045098033,Node(a8.h10),Node(m9)
a8.h15->m9,0.02042367,0.02042367,Node(a8.h15),Node(m9)
m8->m9,0.017508624,0.017508624,Node(m8),Node(m9)
a9.h4->m9,0.02338641,0.02338641,Node(a9.h4),Node(m9)
a9.h7->m9,0.025667615,0.025667615,Node(a9.h7),Node(m9)
a9.h11->m9,0.02941683,0.02941683,Node(a9.h11),Node(m9)
a9.h15->m9,-0.041945197,0.041945197,Node(a9.h15),Node(m9)
m1->a10.h4<k>,-0.022918124,0.022918124,Node(m1),Node(a10.h4)
a6.h10->a10.h4<k>,0.017647352,0.017647352,Node(a6.h10),Node(a10.h4)
a9.h7->a10.h8<v>,0.020625431,0.020625431,Node(a9.h7),Node(a10.h8)
m9->a10.h3<v>,0.022313869,0.022313869,Node(m9),Node(a10.h3)
m9->a10.h10<v>,0.025579281,0.025579281,Node(m9),Node(a10.h10)
m0->m10,0.016605232,0.016605232,Node(m0),Node(m10)
m1->m10,0.034365132,0.034365132,Node(m1),Node(m10)
m3->m10,0.026833838,0.026833838,Node(m3),Node(m10)
m5->m10,-0.021827158,0.021827158,Node(m5),Node(m10)
a6.h0->m10,-0.023197552,0.023197552,Node(a6.h0),Node(m10)
a6.h2->m10,-0.021285016,0.021285016,Node(a6.h2),Node(m10)
