,score,abs_score,source,target
input->m0,-0.3614713,0.3614713,Node(input),Node(m0)
a0.h0->m0,-0.022188444,0.022188444,Node(a0.h0),Node(m0)
a0.h1->m0,0.08355971,0.08355971,Node(a0.h1),Node(m0)
a0.h4->m0,0.022166958,0.022166958,Node(a0.h4),Node(m0)
a0.h5->m0,0.038649805,0.038649805,Node(a0.h5),Node(m0)
a0.h7->m0,0.047335457,0.047335457,Node(a0.h7),Node(m0)
a0.h11->m0,0.030002128,0.030002128,Node(a0.h11),Node(m0)
m0->m1,-0.023342123,0.023342123,Node(m0),Node(m1)
a1.h5->m1,0.023650667,0.023650667,Node(a1.h5),Node(m1)
a1.h10->m1,-0.025133505,0.025133505,Node(a1.h10),Node(m1)
a1.h11->m1,-0.029184353,0.029184353,Node(a1.h11),Node(m1)
a1.h12->m1,-0.026006136,0.026006136,Node(a1.h12),Node(m1)
a1.h3->a2.h5<v>,0.024555912,0.024555912,Node(a1.h3),Node(a2.h5)
m1->a2.h10<q>,0.03094106,0.03094106,Node(m1),Node(a2.h10)
input->m2,-0.030727427,0.030727427,Node(input),Node(m2)
m0->m2,-0.046385318,0.046385318,Node(m0),Node(m2)
a2.h10->m2,0.023845125,0.023845125,Node(a2.h10),Node(m2)
a2.h14->m2,0.023265809,0.023265809,Node(a2.h14),Node(m2)
a2.h15->m2,0.027849875,0.027849875,Node(a2.h15),Node(m2)
m2->a3.h0<q>,-0.02391064,0.02391064,Node(m2),Node(a3.h0)
m2->a3.h5<q>,0.028904773,0.028904773,Node(m2),Node(a3.h5)
m0->m3,-0.03521874,0.03521874,Node(m0),Node(m3)
m1->m3,-0.03677801,0.03677801,Node(m1),Node(m3)
a2.h14->m3,0.03546768,0.03546768,Node(a2.h14),Node(m3)
m2->m3,0.0762707,0.0762707,Node(m2),Node(m3)
a3.h0->m3,-0.059657525,0.059657525,Node(a3.h0),Node(m3)
a3.h14->m3,0.023649614,0.023649614,Node(a3.h14),Node(m3)
m1->m4,-0.069832504,0.069832504,Node(m1),Node(m4)
m2->m4,0.033119492,0.033119492,Node(m2),Node(m4)
a4.h9->m4,-0.037180938,0.037180938,Node(a4.h9),Node(m4)
a4.h11->m4,-0.021474352,0.021474352,Node(a4.h11),Node(m4)
m0->m5,-0.05694155,0.05694155,Node(m0),Node(m5)
m1->m5,0.03277582,0.03277582,Node(m1),Node(m5)
m2->m5,0.033179864,0.033179864,Node(m2),Node(m5)
a4.h2->m5,0.027971487,0.027971487,Node(a4.h2),Node(m5)
m1->a6.h0<v>,0.021700582,0.021700582,Node(m1),Node(a6.h0)
m2->a6.h10<v>,0.035892386,0.035892386,Node(m2),Node(a6.h10)
m5->a6.h10<v>,-0.02720274,0.02720274,Node(m5),Node(a6.h10)
m1->m6,0.08636123,0.08636123,Node(m1),Node(m6)
a2.h14->m6,-0.033172898,0.033172898,Node(a2.h14),Node(m6)
m2->m6,0.07062158,0.07062158,Node(m2),Node(m6)
m3->m6,-0.08277179,0.08277179,Node(m3),Node(m6)
a4.h2->m6,-0.024330929,0.024330929,Node(a4.h2),Node(m6)
a4.h9->m6,-0.02149298,0.02149298,Node(a4.h9),Node(m6)
a6.h0->m6,0.053277355,0.053277355,Node(a6.h0),Node(m6)
a6.h4->m6,-0.050716158,0.050716158,Node(a6.h4),Node(m6)
m3->a7.h6<v>,0.033850864,0.033850864,Node(m3),Node(a7.h6)
m5->a7.h2<v>,-0.021667335,0.021667335,Node(m5),Node(a7.h2)
m5->a7.h3<q>,-0.022703825,0.022703825,Node(m5),Node(a7.h3)
m6->a7.h6<v>,-0.033545144,0.033545144,Node(m6),Node(a7.h6)
a1.h2->m7,0.0264459,0.0264459,Node(a1.h2),Node(m7)
a2.h14->m7,0.026219081,0.026219081,Node(a2.h14),Node(m7)
m2->m7,-0.038434096,0.038434096,Node(m2),Node(m7)
m4->m7,-0.02165715,0.02165715,Node(m4),Node(m7)
a5.h3->m7,-0.024670212,0.024670212,Node(a5.h3),Node(m7)
m5->m7,-0.036357608,0.036357608,Node(m5),Node(m7)
a6.h5->m7,-0.028245226,0.028245226,Node(a6.h5),Node(m7)
a6.h10->m7,0.031258956,0.031258956,Node(a6.h10),Node(m7)
a6.h12->m7,0.042903513,0.042903513,Node(a6.h12),Node(m7)
m6->m7,0.044224408,0.044224408,Node(m6),Node(m7)
a7.h1->m7,0.039650463,0.039650463,Node(a7.h1),Node(m7)
a7.h3->m7,0.04050179,0.04050179,Node(a7.h3),Node(m7)
a7.h8->m7,-0.059806168,0.059806168,Node(a7.h8),Node(m7)
a7.h12->m7,-0.035778936,0.035778936,Node(a7.h12),Node(m7)
a7.h14->m7,-0.028991114,0.028991114,Node(a7.h14),Node(m7)
a7.h15->m7,0.023128074,0.023128074,Node(a7.h15),Node(m7)
m2->m8,-0.032299098,0.032299098,Node(m2),Node(m8)
m3->m8,0.03567345,0.03567345,Node(m3),Node(m8)
m4->m8,-0.025334125,0.025334125,Node(m4),Node(m8)
a6.h0->m8,-0.035999496,0.035999496,Node(a6.h0),Node(m8)
m6->m8,0.038912036,0.038912036,Node(m6),Node(m8)
a7.h1->m8,-0.04496978,0.04496978,Node(a7.h1),Node(m8)
a7.h2->m8,0.05888723,0.05888723,Node(a7.h2),Node(m8)
a7.h3->m8,-0.021458654,0.021458654,Node(a7.h3),Node(m8)
a7.h6->m8,0.035246655,0.035246655,Node(a7.h6),Node(m8)
a7.h8->m8,0.024442926,0.024442926,Node(a7.h8),Node(m8)
a7.h11->m8,-0.024879426,0.024879426,Node(a7.h11),Node(m8)
m7->m8,-0.035661276,0.035661276,Node(m7),Node(m8)
a8.h1->m8,0.03158959,0.03158959,Node(a8.h1),Node(m8)
a8.h8->m8,-0.039424565,0.039424565,Node(a8.h8),Node(m8)
a8.h10->m8,0.07634323,0.07634323,Node(a8.h10),Node(m8)
m7->a9.h1<q>,-0.026630316,0.026630316,Node(m7),Node(a9.h1)
m7->a9.h5<k>,-0.022908103,0.022908103,Node(m7),Node(a9.h5)
a8.h8->a9.h1<k>,0.024454758,0.024454758,Node(a8.h8),Node(a9.h1)
a8.h8->a9.h5<q>,0.041753076,0.041753076,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h5<k>,0.023474183,0.023474183,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h7<q>,-0.024110805,0.024110805,Node(a8.h8),Node(a9.h7)
m8->a9.h1<q>,0.026497785,0.026497785,Node(m8),Node(a9.h1)
m8->a9.h1<v>,0.02452904,0.02452904,Node(m8),Node(a9.h1)
m8->a9.h7<v>,-0.023726225,0.023726225,Node(m8),Node(a9.h7)
m3->m9,-0.031150773,0.031150773,Node(m3),Node(m9)
m4->m9,-0.074571505,0.074571505,Node(m4),Node(m9)
a5.h3->m9,-0.021474,0.021474,Node(a5.h3),Node(m9)
a6.h0->m9,-0.05829359,0.05829359,Node(a6.h0),Node(m9)
a6.h4->m9,-0.023442566,0.023442566,Node(a6.h4),Node(m9)
a6.h12->m9,-0.02923536,0.02923536,Node(a6.h12),Node(m9)
m6->m9,0.08887364,0.08887364,Node(m6),Node(m9)
a7.h6->m9,-0.05245383,0.05245383,Node(a7.h6),Node(m9)
m7->m9,0.10324656,0.10324656,Node(m7),Node(m9)
a8.h3->m9,-0.027432904,0.027432904,Node(a8.h3),Node(m9)
a8.h8->m9,0.057963606,0.057963606,Node(a8.h8),Node(m9)
a8.h10->m9,-0.050746582,0.050746582,Node(a8.h10),Node(m9)
a8.h13->m9,-0.042947978,0.042947978,Node(a8.h13),Node(m9)
m8->m9,0.19404441,0.19404441,Node(m8),Node(m9)
a9.h1->m9,-0.059544906,0.059544906,Node(a9.h1),Node(m9)
a9.h6->m9,-0.039598376,0.039598376,Node(a9.h6),Node(m9)
a9.h7->m9,0.045571454,0.045571454,Node(a9.h7),Node(m9)
a9.h8->m9,0.021543954,0.021543954,Node(a9.h8),Node(m9)
a9.h10->m9,-0.023471814,0.023471814,Node(a9.h10),Node(m9)
a9.h11->m9,0.042972147,0.042972147,Node(a9.h11),Node(m9)
a9.h15->m9,-0.061553985,0.061553985,Node(a9.h15),Node(m9)
a9.h6->a10.h5<k>,0.0443831,0.0443831,Node(a9.h6),Node(a10.h5)
a9.h7->a10.h8<v>,0.026483327,0.026483327,Node(a9.h7),Node(a10.h8)
m9->a10.h15<v>,0.024556592,0.024556592,Node(m9),Node(a10.h15)
m0->m10,0.023375778,0.023375778,Node(m0),Node(m10)
m1->m10,0.024609443,0.024609443,Node(m1),Node(m10)
m2->m10,0.03584337,0.03584337,Node(m2),Node(m10)
m4->m10,0.027514182,0.027514182,Node(m4),Node(m10)
m5->m10,-0.049021617,0.049021617,Node(m5),Node(m10)
m6->m10,0.0293058,0.0293058,Node(m6),Node(m10)
m7->m10,0.044434518,0.044434518,Node(m7),Node(m10)
a8.h1->m10,-0.039532997,0.039532997,Node(a8.h1),Node(m10)
a8.h3->m10,0.030912727,0.030912727,Node(a8.h3),Node(m10)
a8.h8->m10,0.04051221,0.04051221,Node(a8.h8),Node(m10)
a8.h10->m10,-0.035791583,0.035791583,Node(a8.h10),Node(m10)
a8.h12->m10,-0.05355923,0.05355923,Node(a8.h12),Node(m10)
a9.h7->m10,0.034477375,0.034477375,Node(a9.h7),Node(m10)
a9.h11->m10,-0.04556898,0.04556898,Node(a9.h11),Node(m10)
a10.h1->m10,-0.049755417,0.049755417,Node(a10.h1),Node(m10)
a10.h4->m10,0.027236309,0.027236309,Node(a10.h4),Node(m10)
a10.h8->m10,0.022332137,0.022332137,Node(a10.h8),Node(m10)
a10.h10->m10,-0.0371955,0.0371955,Node(a10.h10),Node(m10)
a10.h14->m10,-0.029903766,0.029903766,Node(a10.h14),Node(m10)
m2->m11,-0.029673055,0.029673055,Node(m2),Node(m11)
m4->m11,0.036279034,0.036279034,Node(m4),Node(m11)
m5->m11,0.029399646,0.029399646,Node(m5),Node(m11)
m6->m11,0.03695706,0.03695706,Node(m6),Node(m11)
a7.h14->m11,-0.02373593,0.02373593,Node(a7.h14),Node(m11)
m7->m11,-0.050503485,0.050503485,Node(m7),Node(m11)
m8->m11,0.037571467,0.037571467,Node(m8),Node(m11)
m10->m11,0.033607222,0.033607222,Node(m10),Node(m11)
a11.h0->m11,-0.03346446,0.03346446,Node(a11.h0),Node(m11)
a11.h4->m11,0.030143572,0.030143572,Node(a11.h4),Node(m11)
a11.h7->m11,0.025366351,0.025366351,Node(a11.h7),Node(m11)
a11.h15->m11,-0.037966322,0.037966322,Node(a11.h15),Node(m11)
m10->a12.h8<v>,0.023026798,0.023026798,Node(m10),Node(a12.h8)
m10->a12.h10<v>,-0.043270584,0.043270584,Node(m10),Node(a12.h10)
m11->a12.h10<q>,0.030311733,0.030311733,Node(m11),Node(a12.h10)
m11->a12.h10<k>,0.022677235,0.022677235,Node(m11),Node(a12.h10)
m5->m12,-0.033730954,0.033730954,Node(m5),Node(m12)
a6.h0->m12,0.02458835,0.02458835,Node(a6.h0),Node(m12)
m6->m12,-0.048068643,0.048068643,Node(m6),Node(m12)
a8.h1->m12,-0.02924256,0.02924256,Node(a8.h1),Node(m12)
m8->m12,-0.02286319,0.02286319,Node(m8),Node(m12)
a9.h7->m12,-0.021744229,0.021744229,Node(a9.h7),Node(m12)
a9.h8->m12,-0.023669016,0.023669016,Node(a9.h8),Node(m12)
a9.h15->m12,0.022852158,0.022852158,Node(a9.h15),Node(m12)
m10->m12,-0.06254761,0.06254761,Node(m10),Node(m12)
a11.h4->m12,-0.02967546,0.02967546,Node(a11.h4),Node(m12)
a11.h11->m12,0.027293269,0.027293269,Node(a11.h11),Node(m12)
m11->m12,0.10740791,0.10740791,Node(m11),Node(m12)
a12.h10->m12,-0.044815686,0.044815686,Node(a12.h10),Node(m12)
a12.h11->m12,-0.02488876,0.02488876,Node(a12.h11),Node(m12)
a12.h12->m12,-0.023283161,0.023283161,Node(a12.h12),Node(m12)
a12.h14->m12,0.04184112,0.04184112,Node(a12.h14),Node(m12)
a8.h8->a13.h4<q>,-0.024899816,0.024899816,Node(a8.h8),Node(a13.h4)
a8.h8->a13.h4<v>,-0.02422995,0.02422995,Node(a8.h8),Node(a13.h4)
a8.h8->a13.h11<q>,-0.024695046,0.024695046,Node(a8.h8),Node(a13.h11)
a9.h5->a13.h11<q>,0.025322024,0.025322024,Node(a9.h5),Node(a13.h11)
m9->a13.h4<v>,-0.031327218,0.031327218,Node(m9),Node(a13.h4)
a10.h1->a13.h4<v>,0.034871712,0.034871712,Node(a10.h1),Node(a13.h4)
a10.h8->a13.h4<v>,-0.02510207,0.02510207,Node(a10.h8),Node(a13.h4)
a11.h5->a13.h4<q>,-0.02460277,0.02460277,Node(a11.h5),Node(a13.h4)
a11.h5->a13.h4<v>,-0.03275683,0.03275683,Node(a11.h5),Node(a13.h4)
a11.h5->a13.h11<q>,-0.032832228,0.032832228,Node(a11.h5),Node(a13.h11)
a11.h15->a13.h4<v>,0.025337024,0.025337024,Node(a11.h15),Node(a13.h4)
m11->a13.h4<q>,-0.026252098,0.026252098,Node(m11),Node(a13.h4)
m11->a13.h4<v>,0.024854433,0.024854433,Node(m11),Node(a13.h4)
m11->a13.h11<q>,-0.030485412,0.030485412,Node(m11),Node(a13.h11)
a12.h3->a13.h2<q>,0.028444637,0.028444637,Node(a12.h3),Node(a13.h2)
a12.h3->a13.h4<q>,-0.053442188,0.053442188,Node(a12.h3),Node(a13.h4)
a12.h3->a13.h4<k>,-0.026213657,0.026213657,Node(a12.h3),Node(a13.h4)
a12.h3->a13.h4<v>,-0.09770595,0.09770595,Node(a12.h3),Node(a13.h4)
a12.h3->a13.h6<q>,0.03955761,0.03955761,Node(a12.h3),Node(a13.h6)
a12.h3->a13.h11<q>,-0.07168593,0.07168593,Node(a12.h3),Node(a13.h11)
a12.h7->a13.h4<v>,-0.025376154,0.025376154,Node(a12.h7),Node(a13.h4)
a12.h8->a13.h4<v>,0.027705736,0.027705736,Node(a12.h8),Node(a13.h4)
a12.h14->a13.h4<q>,0.024285002,0.024285002,Node(a12.h14),Node(a13.h4)
a12.h14->a13.h11<q>,0.023211462,0.023211462,Node(a12.h14),Node(a13.h11)
m12->a13.h6<v>,0.021408958,0.021408958,Node(m12),Node(a13.h6)
m12->a13.h11<q>,-0.029420784,0.029420784,Node(m12),Node(a13.h11)
m3->m13,0.024497673,0.024497673,Node(m3),Node(m13)
m6->m13,-0.051569905,0.051569905,Node(m6),Node(m13)
m8->m13,0.021644844,0.021644844,Node(m8),Node(m13)
m9->m13,-0.06230044,0.06230044,Node(m9),Node(m13)
m10->m13,0.046290737,0.046290737,Node(m10),Node(m13)
a11.h4->m13,0.029432703,0.029432703,Node(a11.h4),Node(m13)
a11.h11->m13,0.02769436,0.02769436,Node(a11.h11),Node(m13)
m11->m13,-0.1035032,0.1035032,Node(m11),Node(m13)
a12.h0->m13,0.03063193,0.03063193,Node(a12.h0),Node(m13)
a12.h3->m13,0.032145165,0.032145165,Node(a12.h3),Node(m13)
a12.h10->m13,-0.045280717,0.045280717,Node(a12.h10),Node(m13)
a12.h11->m13,0.021846903,0.021846903,Node(a12.h11),Node(m13)
a12.h14->m13,-0.045537926,0.045537926,Node(a12.h14),Node(m13)
a13.h1->m13,-0.085617594,0.085617594,Node(a13.h1),Node(m13)
a13.h6->m13,-0.023083493,0.023083493,Node(a13.h6),Node(m13)
a13.h15->m13,-0.036474906,0.036474906,Node(a13.h15),Node(m13)
a8.h8->a14.h11<q>,-0.04329182,0.04329182,Node(a8.h8),Node(a14.h11)
m8->a14.h15<q>,-0.021903735,0.021903735,Node(m8),Node(a14.h15)
a9.h5->a14.h11<q>,0.023248017,0.023248017,Node(a9.h5),Node(a14.h11)
a9.h7->a14.h11<q>,-0.022227138,0.022227138,Node(a9.h7),Node(a14.h11)
m9->a14.h11<v>,-0.023494316,0.023494316,Node(m9),Node(a14.h11)
a10.h1->a14.h11<q>,0.03048195,0.03048195,Node(a10.h1),Node(a14.h11)
a10.h8->a14.h11<q>,-0.042050064,0.042050064,Node(a10.h8),Node(a14.h11)
m10->a14.h11<q>,-0.028025186,0.028025186,Node(m10),Node(a14.h11)
m10->a14.h13<q>,-0.0224738,0.0224738,Node(m10),Node(a14.h13)
m10->a14.h13<k>,-0.023053309,0.023053309,Node(m10),Node(a14.h13)
m10->a14.h15<q>,0.023940217,0.023940217,Node(m10),Node(a14.h15)
a11.h4->a14.h11<q>,-0.039571505,0.039571505,Node(a11.h4),Node(a14.h11)
