,score,abs_score,source,target
input->m0,0.13115859,0.13115859,Node(input),Node(m0)
a0.h1->m0,0.06991037,0.06991037,Node(a0.h1),Node(m0)
a0.h4->m0,0.03435224,0.03435224,Node(a0.h4),Node(m0)
a0.h7->m0,0.032562554,0.032562554,Node(a0.h7),Node(m0)
input->a1.h2<q>,-0.032917768,0.032917768,Node(input),Node(a1.h2)
input->a1.h11<v>,0.087127,0.087127,Node(input),Node(a1.h11)
m0->a1.h5<v>,0.030467164,0.030467164,Node(m0),Node(a1.h5)
m0->a1.h11<q>,-0.050528806,0.050528806,Node(m0),Node(a1.h11)
input->m1,0.1049821,0.1049821,Node(input),Node(m1)
m0->m1,-0.056002103,0.056002103,Node(m0),Node(m1)
a1.h2->m1,-0.09895205,0.09895205,Node(a1.h2),Node(m1)
a1.h4->m1,-0.047611773,0.047611773,Node(a1.h4),Node(m1)
a1.h11->m1,-0.03125824,0.03125824,Node(a1.h11),Node(m1)
m1->a2.h3<k>,-0.030176409,0.030176409,Node(m1),Node(a2.h3)
m1->a2.h10<v>,0.032832257,0.032832257,Node(m1),Node(a2.h10)
m1->a2.h13<v>,0.032282554,0.032282554,Node(m1),Node(a2.h13)
m0->m2,0.08485171,0.08485171,Node(m0),Node(m2)
a1.h2->m2,-0.08229993,0.08229993,Node(a1.h2),Node(m2)
a1.h4->m2,0.034658052,0.034658052,Node(a1.h4),Node(m2)
a1.h12->m2,0.0576011,0.0576011,Node(a1.h12),Node(m2)
m1->m2,-0.04966194,0.04966194,Node(m1),Node(m2)
a2.h3->m2,-0.050653886,0.050653886,Node(a2.h3),Node(m2)
a2.h5->m2,0.055090904,0.055090904,Node(a2.h5),Node(m2)
a2.h6->m2,-0.045735665,0.045735665,Node(a2.h6),Node(m2)
m0->a3.h4<q>,-0.059738226,0.059738226,Node(m0),Node(a3.h4)
m1->a3.h2<q>,-0.029743766,0.029743766,Node(m1),Node(a3.h2)
m1->a3.h4<q>,-0.09134197,0.09134197,Node(m1),Node(a3.h4)
m1->a3.h5<q>,0.032964237,0.032964237,Node(m1),Node(a3.h5)
m2->a3.h4<q>,-0.048238695,0.048238695,Node(m2),Node(a3.h4)
m0->m3,-0.036758382,0.036758382,Node(m0),Node(m3)
a1.h2->m3,-0.04168214,0.04168214,Node(a1.h2),Node(m3)
m1->m3,0.03156866,0.03156866,Node(m1),Node(m3)
a2.h1->m3,0.042140763,0.042140763,Node(a2.h1),Node(m3)
a2.h5->m3,0.033752866,0.033752866,Node(a2.h5),Node(m3)
a2.h13->m3,0.06696577,0.06696577,Node(a2.h13),Node(m3)
m2->m3,-0.14417866,0.14417866,Node(m2),Node(m3)
a3.h1->m3,0.0627916,0.0627916,Node(a3.h1),Node(m3)
a3.h5->m3,-0.037715033,0.037715033,Node(a3.h5),Node(m3)
a3.h7->m3,-0.035199873,0.035199873,Node(a3.h7),Node(m3)
a3.h13->m3,0.029889263,0.029889263,Node(a3.h13),Node(m3)
m2->a4.h8<v>,-0.054541882,0.054541882,Node(m2),Node(a4.h8)
m3->a4.h11<v>,0.031710353,0.031710353,Node(m3),Node(a4.h11)
m0->m4,0.0440218,0.0440218,Node(m0),Node(m4)
a2.h5->m4,-0.029553935,0.029553935,Node(a2.h5),Node(m4)
a4.h9->m4,-0.034476236,0.034476236,Node(a4.h9),Node(m4)
a4.h15->m4,0.056052238,0.056052238,Node(a4.h15),Node(m4)
m0->m5,0.03580165,0.03580165,Node(m0),Node(m5)
m2->m5,-0.03231178,0.03231178,Node(m2),Node(m5)
a3.h0->m5,0.03007876,0.03007876,Node(a3.h0),Node(m5)
a3.h5->m5,-0.042023085,0.042023085,Node(a3.h5),Node(m5)
m3->m5,-0.0925806,0.0925806,Node(m3),Node(m5)
a4.h15->m5,-0.035095792,0.035095792,Node(a4.h15),Node(m5)
a5.h5->m5,0.03998428,0.03998428,Node(a5.h5),Node(m5)
a5.h10->m5,-0.032104418,0.032104418,Node(a5.h10),Node(m5)
a5.h15->m5,0.036470108,0.036470108,Node(a5.h15),Node(m5)
m2->a6.h4<v>,-0.039150447,0.039150447,Node(m2),Node(a6.h4)
m4->a6.h15<k>,-0.032258045,0.032258045,Node(m4),Node(a6.h15)
m5->a6.h3<v>,-0.036057886,0.036057886,Node(m5),Node(a6.h3)
m5->a6.h4<v>,0.044921383,0.044921383,Node(m5),Node(a6.h4)
m5->a6.h10<q>,0.040130395,0.040130395,Node(m5),Node(a6.h10)
m0->m6,0.032157898,0.032157898,Node(m0),Node(m6)
m1->m6,-0.045661777,0.045661777,Node(m1),Node(m6)
m3->m6,0.06822797,0.06822797,Node(m3),Node(m6)
a4.h15->m6,0.030842774,0.030842774,Node(a4.h15),Node(m6)
m4->m6,0.16749376,0.16749376,Node(m4),Node(m6)
a5.h3->m6,0.052026283,0.052026283,Node(a5.h3),Node(m6)
a5.h5->m6,-0.04078918,0.04078918,Node(a5.h5),Node(m6)
a5.h14->m6,-0.045498293,0.045498293,Node(a5.h14),Node(m6)
m5->m6,-0.070183605,0.070183605,Node(m5),Node(m6)
a6.h6->m6,-0.03826596,0.03826596,Node(a6.h6),Node(m6)
a6.h10->m6,-0.05712483,0.05712483,Node(a6.h10),Node(m6)
