,score,abs_score,source,target
a0.h1->m0,0.07963993,0.07963993,Node(a0.h1),Node(m0)
a0.h7->m0,0.036129836,0.036129836,Node(a0.h7),Node(m0)
a0.h8->m0,0.031868584,0.031868584,Node(a0.h8),Node(m0)
a0.h10->m0,-0.03420406,0.03420406,Node(a0.h10),Node(m0)
a0.h12->m0,-0.0151586775,0.0151586775,Node(a0.h12),Node(m0)
a0.h14->m0,-0.017323267,0.017323267,Node(a0.h14),Node(m0)
m0->a1.h2<q>,0.017551653,0.017551653,Node(m0),Node(a1.h2)
m0->m1,-0.07364693,0.07364693,Node(m0),Node(m1)
a1.h3->m1,-0.026926395,0.026926395,Node(a1.h3),Node(m1)
a1.h4->m1,0.03547433,0.03547433,Node(a1.h4),Node(m1)
a1.h5->m1,0.015503442,0.015503442,Node(a1.h5),Node(m1)
a1.h11->m1,-0.01942013,0.01942013,Node(a1.h11),Node(m1)
a1.h12->m1,-0.03632403,0.03632403,Node(a1.h12),Node(m1)
a1.h14->m1,-0.028793937,0.028793937,Node(a1.h14),Node(m1)
a1.h15->m1,0.037424725,0.037424725,Node(a1.h15),Node(m1)
m1->a2.h5<v>,-0.025433104,0.025433104,Node(m1),Node(a2.h5)
input->m2,0.015694037,0.015694037,Node(input),Node(m2)
a0.h1->m2,-0.015962493,0.015962493,Node(a0.h1),Node(m2)
m0->m2,-0.027577769,0.027577769,Node(m0),Node(m2)
a1.h2->m2,0.032744892,0.032744892,Node(a1.h2),Node(m2)
a1.h12->m2,0.03506967,0.03506967,Node(a1.h12),Node(m2)
m1->m2,-0.04614407,0.04614407,Node(m1),Node(m2)
a2.h15->m2,0.018659398,0.018659398,Node(a2.h15),Node(m2)
m1->a3.h6<q>,0.017809192,0.017809192,Node(m1),Node(a3.h6)
input->m3,-0.0145231895,0.0145231895,Node(input),Node(m3)
a2.h14->m3,0.019526135,0.019526135,Node(a2.h14),Node(m3)
m2->m3,0.039495964,0.039495964,Node(m2),Node(m3)
a3.h0->m3,-0.0438651,0.0438651,Node(a3.h0),Node(m3)
a3.h1->m3,-0.0147852,0.0147852,Node(a3.h1),Node(m3)
a3.h2->m3,0.015110336,0.015110336,Node(a3.h2),Node(m3)
a3.h5->m3,0.014655558,0.014655558,Node(a3.h5),Node(m3)
a3.h6->m3,0.02050411,0.02050411,Node(a3.h6),Node(m3)
a3.h13->m3,0.015947768,0.015947768,Node(a3.h13),Node(m3)
m3->a4.h9<q>,0.016283788,0.016283788,Node(m3),Node(a4.h9)
m0->m4,-0.03842462,0.03842462,Node(m0),Node(m4)
m1->m4,-0.024764985,0.024764985,Node(m1),Node(m4)
a2.h5->m4,-0.016598562,0.016598562,Node(a2.h5),Node(m4)
a2.h14->m4,0.029320588,0.029320588,Node(a2.h14),Node(m4)
a4.h8->m4,0.016428486,0.016428486,Node(a4.h8),Node(m4)
a4.h10->m4,-0.020612042,0.020612042,Node(a4.h10),Node(m4)
a4.h11->m4,-0.014783958,0.014783958,Node(a4.h11),Node(m4)
a4.h12->m4,-0.026830003,0.026830003,Node(a4.h12),Node(m4)
a0.h1->m5,-0.030684812,0.030684812,Node(a0.h1),Node(m5)
a0.h7->m5,-0.014569978,0.014569978,Node(a0.h7),Node(m5)
m0->m5,0.034906756,0.034906756,Node(m0),Node(m5)
m1->m5,0.038037073,0.038037073,Node(m1),Node(m5)
a3.h13->m5,0.02155818,0.02155818,Node(a3.h13),Node(m5)
m3->m5,-0.019849038,0.019849038,Node(m3),Node(m5)
a4.h8->m5,0.016050342,0.016050342,Node(a4.h8),Node(m5)
m4->m5,-0.038409546,0.038409546,Node(m4),Node(m5)
a5.h8->m5,-0.017198447,0.017198447,Node(a5.h8),Node(m5)
a5.h9->m5,0.027562615,0.027562615,Node(a5.h9),Node(m5)
a5.h10->m5,0.015667796,0.015667796,Node(a5.h10),Node(m5)
m2->a6.h10<v>,0.024412729,0.024412729,Node(m2),Node(a6.h10)
m3->a6.h10<q>,0.015939666,0.015939666,Node(m3),Node(a6.h10)
m5->a6.h3<k>,-0.01797163,0.01797163,Node(m5),Node(a6.h3)
m5->a6.h10<q>,0.016852248,0.016852248,Node(m5),Node(a6.h10)
m5->a6.h15<q>,0.016020134,0.016020134,Node(m5),Node(a6.h15)
m0->m6,-0.01933987,0.01933987,Node(m0),Node(m6)
m1->m6,0.024961915,0.024961915,Node(m1),Node(m6)
m2->m6,-0.019747159,0.019747159,Node(m2),Node(m6)
a3.h0->m6,0.022904133,0.022904133,Node(a3.h0),Node(m6)
a3.h14->m6,0.026022099,0.026022099,Node(a3.h14),Node(m6)
m4->m6,-0.077300034,0.077300034,Node(m4),Node(m6)
a5.h4->m6,0.014725015,0.014725015,Node(a5.h4),Node(m6)
a5.h10->m6,-0.016398799,0.016398799,Node(a5.h10),Node(m6)
a5.h15->m6,0.018993044,0.018993044,Node(a5.h15),Node(m6)
m5->m6,-0.132365,0.132365,Node(m5),Node(m6)
a6.h0->m6,0.03779011,0.03779011,Node(a6.h0),Node(m6)
a6.h10->m6,0.041031063,0.041031063,Node(a6.h10),Node(m6)
a6.h12->m6,0.053086556,0.053086556,Node(a6.h12),Node(m6)
a6.h13->m6,-0.020121897,0.020121897,Node(a6.h13),Node(m6)
m5->a7.h0<q>,0.015412654,0.015412654,Node(m5),Node(a7.h0)
m5->a7.h3<q>,-0.017715141,0.017715141,Node(m5),Node(a7.h3)
m5->a7.h6<q>,0.018807266,0.018807266,Node(m5),Node(a7.h6)
m5->a7.h6<v>,0.025472052,0.025472052,Node(m5),Node(a7.h6)
m5->a7.h8<q>,0.023649013,0.023649013,Node(m5),Node(a7.h8)
m5->a7.h12<q>,0.015009327,0.015009327,Node(m5),Node(a7.h12)
m1->m7,-0.01729472,0.01729472,Node(m1),Node(m7)
m2->m7,0.025806416,0.025806416,Node(m2),Node(m7)
m3->m7,-0.03688705,0.03688705,Node(m3),Node(m7)
a4.h8->m7,-0.017078264,0.017078264,Node(a4.h8),Node(m7)
m4->m7,-0.01690908,0.01690908,Node(m4),Node(m7)
a5.h3->m7,-0.024065569,0.024065569,Node(a5.h3),Node(m7)
a5.h4->m7,-0.01661636,0.01661636,Node(a5.h4),Node(m7)
a5.h5->m7,-0.020352427,0.020352427,Node(a5.h5),Node(m7)
m5->m7,0.04055299,0.04055299,Node(m5),Node(m7)
a6.h0->m7,-0.07153039,0.07153039,Node(a6.h0),Node(m7)
a6.h1->m7,-0.015247073,0.015247073,Node(a6.h1),Node(m7)
a6.h10->m7,0.023595445,0.023595445,Node(a6.h10),Node(m7)
a6.h12->m7,-0.056568947,0.056568947,Node(a6.h12),Node(m7)
m6->m7,0.18294814,0.18294814,Node(m6),Node(m7)
a7.h1->m7,0.025921196,0.025921196,Node(a7.h1),Node(m7)
a7.h2->m7,-0.026329428,0.026329428,Node(a7.h2),Node(m7)
a7.h8->m7,0.018238902,0.018238902,Node(a7.h8),Node(m7)
a7.h10->m7,-0.0147795705,0.0147795705,Node(a7.h10),Node(m7)
a7.h13->m7,-0.017625345,0.017625345,Node(a7.h13),Node(m7)
m5->a8.h1<q>,-0.01705223,0.01705223,Node(m5),Node(a8.h1)
m6->a8.h1<v>,-0.019797826,0.019797826,Node(m6),Node(a8.h1)
m6->a8.h5<v>,-0.0151223,0.0151223,Node(m6),Node(a8.h5)
m7->a8.h3<v>,-0.01480443,0.01480443,Node(m7),Node(a8.h3)
m1->m8,0.019075882,0.019075882,Node(m1),Node(m8)
m2->m8,0.029847845,0.029847845,Node(m2),Node(m8)
m3->m8,0.023041882,0.023041882,Node(m3),Node(m8)
