,score,abs_score,source,target
input->m0,0.20789814,0.20789814,Node(input),Node(m0)
a0.h1->m0,0.07129883,0.07129883,Node(a0.h1),Node(m0)
a0.h2->m0,0.040764675,0.040764675,Node(a0.h2),Node(m0)
a0.h4->m0,-0.081067316,0.081067316,Node(a0.h4),Node(m0)
a0.h6->m0,0.049375217,0.049375217,Node(a0.h6),Node(m0)
a0.h7->m0,0.06199812,0.06199812,Node(a0.h7),Node(m0)
a0.h9->m0,-0.043940686,0.043940686,Node(a0.h9),Node(m0)
a0.h10->m0,0.16034238,0.16034238,Node(a0.h10),Node(m0)
a0.h11->m0,-0.11595806,0.11595806,Node(a0.h11),Node(m0)
a0.h12->m0,-0.06068165,0.06068165,Node(a0.h12),Node(m0)
a0.h13->m0,0.05003333,0.05003333,Node(a0.h13),Node(m0)
a1.h3->m1,-0.119188175,0.119188175,Node(a1.h3),Node(m1)
a1.h5->m1,-0.074792735,0.074792735,Node(a1.h5),Node(m1)
a1.h11->m1,-0.039671727,0.039671727,Node(a1.h11),Node(m1)
input->m2,0.06912413,0.06912413,Node(input),Node(m2)
m0->m2,0.18515818,0.18515818,Node(m0),Node(m2)
a1.h2->m2,-0.07153665,0.07153665,Node(a1.h2),Node(m2)
a1.h14->m2,-0.04628406,0.04628406,Node(a1.h14),Node(m2)
a1.h15->m2,0.04268047,0.04268047,Node(a1.h15),Node(m2)
m1->m2,-0.06980796,0.06980796,Node(m1),Node(m2)
a2.h8->m2,-0.044050366,0.044050366,Node(a2.h8),Node(m2)
m2->a3.h0<v>,-0.041010804,0.041010804,Node(m2),Node(a3.h0)
m2->a3.h13<v>,-0.07085689,0.07085689,Node(m2),Node(a3.h13)
a0.h1->m3,0.05370587,0.05370587,Node(a0.h1),Node(m3)
m1->m3,-0.11999458,0.11999458,Node(m1),Node(m3)
a2.h5->m3,0.059211656,0.059211656,Node(a2.h5),Node(m3)
a2.h14->m3,0.07082264,0.07082264,Node(a2.h14),Node(m3)
a3.h0->m3,-0.042603906,0.042603906,Node(a3.h0),Node(m3)
a3.h5->m3,-0.05571848,0.05571848,Node(a3.h5),Node(m3)
a3.h9->m3,0.043335225,0.043335225,Node(a3.h9),Node(m3)
a3.h14->m3,0.051507846,0.051507846,Node(a3.h14),Node(m3)
m1->a4.h11<v>,-0.043190263,0.043190263,Node(m1),Node(a4.h11)
a3.h1->a4.h10<q>,-0.04168886,0.04168886,Node(a3.h1),Node(a4.h10)
m3->a4.h13<q>,0.051619746,0.051619746,Node(m3),Node(a4.h13)
m0->m4,-0.13061386,0.13061386,Node(m0),Node(m4)
a2.h8->m4,0.046424966,0.046424966,Node(a2.h8),Node(m4)
m2->m4,-0.09065431,0.09065431,Node(m2),Node(m4)
a3.h1->m4,-0.046960175,0.046960175,Node(a3.h1),Node(m4)
m3->m4,0.061231405,0.061231405,Node(m3),Node(m4)
a4.h2->m4,0.041848786,0.041848786,Node(a4.h2),Node(m4)
a4.h13->m4,0.06337058,0.06337058,Node(a4.h13),Node(m4)
a4.h15->m4,0.043391578,0.043391578,Node(a4.h15),Node(m4)
m4->a5.h3<v>,-0.07390881,0.07390881,Node(m4),Node(a5.h3)
a0.h1->m5,-0.050177753,0.050177753,Node(a0.h1),Node(m5)
a1.h2->m5,-0.06274079,0.06274079,Node(a1.h2),Node(m5)
a1.h5->m5,0.03997439,0.03997439,Node(a1.h5),Node(m5)
a2.h5->m5,0.045757234,0.045757234,Node(a2.h5),Node(m5)
m2->m5,-0.16900651,0.16900651,Node(m2),Node(m5)
a3.h0->m5,0.053256802,0.053256802,Node(a3.h0),Node(m5)
a3.h5->m5,-0.07607511,0.07607511,Node(a3.h5),Node(m5)
m3->m5,0.1595073,0.1595073,Node(m3),Node(m5)
