,score,abs_score,source,target
input->m0,0.21447651,0.21447651,Node(input),Node(m0)
a0.h1->m0,-0.16623436,0.16623436,Node(a0.h1),Node(m0)
a0.h2->m0,0.039923355,0.039923355,Node(a0.h2),Node(m0)
a0.h7->m0,-0.1097025,0.1097025,Node(a0.h7),Node(m0)
a0.h10->m0,0.12358951,0.12358951,Node(a0.h10),Node(m0)
a0.h13->m0,0.040758833,0.040758833,Node(a0.h13),Node(m0)
input->a1.h1<v>,-0.044511314,0.044511314,Node(input),Node(a1.h1)
input->a1.h11<v>,0.056351613,0.056351613,Node(input),Node(a1.h11)
m0->a1.h1<q>,0.04645107,0.04645107,Node(m0),Node(a1.h1)
input->m1,-0.073152386,0.073152386,Node(input),Node(m1)
a0.h1->m1,0.07264685,0.07264685,Node(a0.h1),Node(m1)
m0->m1,-0.2701479,0.2701479,Node(m0),Node(m1)
a1.h4->m1,0.04921415,0.04921415,Node(a1.h4),Node(m1)
a1.h5->m1,-0.076892816,0.076892816,Node(a1.h5),Node(m1)
a1.h10->m1,-0.03757885,0.03757885,Node(a1.h10),Node(m1)
a1.h14->m1,-0.088716745,0.088716745,Node(a1.h14),Node(m1)
m0->a2.h3<k>,0.03732793,0.03732793,Node(m0),Node(a2.h3)
m1->a2.h3<k>,-0.04386769,0.04386769,Node(m1),Node(a2.h3)
m1->a2.h3<v>,-0.04952688,0.04952688,Node(m1),Node(a2.h3)
m1->a2.h13<v>,0.039399914,0.039399914,Node(m1),Node(a2.h13)
input->m2,0.046375733,0.046375733,Node(input),Node(m2)
m0->m2,0.2079072,0.2079072,Node(m0),Node(m2)
a1.h2->m2,-0.04556284,0.04556284,Node(a1.h2),Node(m2)
a1.h12->m2,0.038226932,0.038226932,Node(a1.h12),Node(m2)
m1->m2,0.04065101,0.04065101,Node(m1),Node(m2)
a2.h8->m2,-0.045999013,0.045999013,Node(a2.h8),Node(m2)
a2.h14->m2,0.048216175,0.048216175,Node(a2.h14),Node(m2)
m0->a3.h4<q>,-0.040500022,0.040500022,Node(m0),Node(a3.h4)
m1->a3.h4<q>,-0.039516367,0.039516367,Node(m1),Node(a3.h4)
m2->a3.h13<v>,-0.08668566,0.08668566,Node(m2),Node(a3.h13)
m2->a3.h14<q>,0.04857441,0.04857441,Node(m2),Node(a3.h14)
a0.h1->m3,0.0375938,0.0375938,Node(a0.h1),Node(m3)
m1->m3,-0.1718708,0.1718708,Node(m1),Node(m3)
a2.h5->m3,0.057317995,0.057317995,Node(a2.h5),Node(m3)
a2.h8->m3,-0.053696312,0.053696312,Node(a2.h8),Node(m3)
m2->m3,0.109506354,0.109506354,Node(m2),Node(m3)
a3.h0->m3,-0.074097596,0.074097596,Node(a3.h0),Node(m3)
a3.h5->m3,-0.040000368,0.040000368,Node(a3.h5),Node(m3)
a3.h14->m3,0.08518909,0.08518909,Node(a3.h14),Node(m3)
m1->a4.h11<v>,-0.03976462,0.03976462,Node(m1),Node(a4.h11)
m2->a4.h15<v>,-0.038406916,0.038406916,Node(m2),Node(a4.h15)
a3.h1->a4.h10<q>,-0.03733197,0.03733197,Node(a3.h1),Node(a4.h10)
m3->a4.h13<q>,0.074945875,0.074945875,Node(m3),Node(a4.h13)
a2.h5->m4,-0.0630764,0.0630764,Node(a2.h5),Node(m4)
