,score,abs_score,source,target
input->m0,-0.50740826,0.50740826,Node(input),Node(m0)
a0.h1->m0,0.19375956,0.19375956,Node(a0.h1),Node(m0)
a0.h4->m0,0.067816496,0.067816496,Node(a0.h4),Node(m0)
a0.h5->m0,0.05482234,0.05482234,Node(a0.h5),Node(m0)
a0.h7->m0,-0.027096171,0.027096171,Node(a0.h7),Node(m0)
a0.h8->m0,0.08527948,0.08527948,Node(a0.h8),Node(m0)
a0.h9->m0,0.040540267,0.040540267,Node(a0.h9),Node(m0)
a0.h10->m0,-0.18093953,0.18093953,Node(a0.h10),Node(m0)
a0.h11->m0,0.028881347,0.028881347,Node(a0.h11),Node(m0)
a0.h12->m0,0.0518284,0.0518284,Node(a0.h12),Node(m0)
a0.h13->m0,-0.042553738,0.042553738,Node(a0.h13),Node(m0)
a0.h14->m0,0.04065665,0.04065665,Node(a0.h14),Node(m0)
a0.h15->m0,0.039021693,0.039021693,Node(a0.h15),Node(m0)
input->a1.h1<v>,0.034457248,0.034457248,Node(input),Node(a1.h1)
input->a1.h3<v>,-0.026670475,0.026670475,Node(input),Node(a1.h3)
input->a1.h7<v>,0.027614437,0.027614437,Node(input),Node(a1.h7)
m0->a1.h12<q>,-0.03647993,0.03647993,Node(m0),Node(a1.h12)
m0->a1.h12<v>,-0.027277373,0.027277373,Node(m0),Node(a1.h12)
input->m1,0.048566993,0.048566993,Node(input),Node(m1)
a0.h1->m1,-0.055995174,0.055995174,Node(a0.h1),Node(m1)
a0.h15->m1,0.031401005,0.031401005,Node(a0.h15),Node(m1)
a1.h2->m1,-0.03593108,0.03593108,Node(a1.h2),Node(m1)
a1.h3->m1,0.07159875,0.07159875,Node(a1.h3),Node(m1)
a1.h7->m1,0.03672413,0.03672413,Node(a1.h7),Node(m1)
a1.h11->m1,-0.03219999,0.03219999,Node(a1.h11),Node(m1)
a1.h12->m1,-0.029391348,0.029391348,Node(a1.h12),Node(m1)
m0->a2.h3<k>,-0.02803605,0.02803605,Node(m0),Node(a2.h3)
a1.h3->a2.h6<v>,-0.032855265,0.032855265,Node(a1.h3),Node(a2.h6)
m1->a2.h4<q>,-0.037992306,0.037992306,Node(m1),Node(a2.h4)
m1->a2.h5<v>,0.031265713,0.031265713,Node(m1),Node(a2.h5)
m1->a2.h13<v>,0.027367292,0.027367292,Node(m1),Node(a2.h13)
a0.h1->m2,-0.028559243,0.028559243,Node(a0.h1),Node(m2)
a1.h2->m2,0.062880754,0.062880754,Node(a1.h2),Node(m2)
a2.h5->m2,0.041604467,0.041604467,Node(a2.h5),Node(m2)
a2.h7->m2,-0.042398047,0.042398047,Node(a2.h7),Node(m2)
a2.h8->m2,0.045497395,0.045497395,Node(a2.h8),Node(m2)
a2.h15->m2,0.035949882,0.035949882,Node(a2.h15),Node(m2)
m1->a3.h5<q>,0.03280273,0.03280273,Node(m1),Node(a3.h5)
m1->a3.h13<v>,0.035635166,0.035635166,Node(m1),Node(a3.h13)
m2->a3.h5<q>,0.051042184,0.051042184,Node(m2),Node(a3.h5)
m2->a3.h5<k>,0.028479746,0.028479746,Node(m2),Node(a3.h5)
m2->a3.h13<v>,0.043185607,0.043185607,Node(m2),Node(a3.h13)
input->m3,-0.047778763,0.047778763,Node(input),Node(m3)
m0->m3,-0.028285962,0.028285962,Node(m0),Node(m3)
a1.h2->m3,-0.03756707,0.03756707,Node(a1.h2),Node(m3)
m1->m3,0.055437278,0.055437278,Node(m1),Node(m3)
a2.h13->m3,-0.0401562,0.0401562,Node(a2.h13),Node(m3)
a3.h0->m3,-0.055493556,0.055493556,Node(a3.h0),Node(m3)
a3.h1->m3,-0.05902671,0.05902671,Node(a3.h1),Node(m3)
a3.h9->m3,-0.048270162,0.048270162,Node(a3.h9),Node(m3)
a3.h13->m3,0.052354347,0.052354347,Node(a3.h13),Node(m3)
m2->a4.h2<q>,0.036251545,0.036251545,Node(m2),Node(a4.h2)
m2->a4.h11<k>,-0.028942715,0.028942715,Node(m2),Node(a4.h11)
m3->a4.h9<q>,-0.027940433,0.027940433,Node(m3),Node(a4.h9)
m3->a4.h11<v>,-0.03299059,0.03299059,Node(m3),Node(a4.h11)
m0->m4,0.028382424,0.028382424,Node(m0),Node(m4)
m1->m4,-0.08359333,0.08359333,Node(m1),Node(m4)
a2.h14->m4,-0.030381572,0.030381572,Node(a2.h14),Node(m4)
m2->m4,0.03549237,0.03549237,Node(m2),Node(m4)
a3.h1->m4,0.034115694,0.034115694,Node(a3.h1),Node(m4)
a3.h13->m4,-0.032915846,0.032915846,Node(a3.h13),Node(m4)
m3->m4,0.03513314,0.03513314,Node(m3),Node(m4)
a4.h9->m4,-0.0659747,0.0659747,Node(a4.h9),Node(m4)
a4.h15->m4,-0.037965607,0.037965607,Node(a4.h15),Node(m4)
a2.h10->a5.h12<v>,0.029367931,0.029367931,Node(a2.h10),Node(a5.h12)
m2->a5.h3<v>,-0.02833071,0.02833071,Node(m2),Node(a5.h3)
m3->a5.h3<k>,0.03342096,0.03342096,Node(m3),Node(a5.h3)
a0.h1->m5,0.054988988,0.054988988,Node(a0.h1),Node(m5)
m0->m5,-0.054720275,0.054720275,Node(m0),Node(m5)
a1.h12->m5,-0.026911294,0.026911294,Node(a1.h12),Node(m5)
m1->m5,-0.04472108,0.04472108,Node(m1),Node(m5)
a2.h14->m5,0.047591936,0.047591936,Node(a2.h14),Node(m5)
m2->m5,0.031548847,0.031548847,Node(m2),Node(m5)
a3.h0->m5,-0.028461784,0.028461784,Node(a3.h0),Node(m5)
a3.h13->m5,0.06512089,0.06512089,Node(a3.h13),Node(m5)
m3->m5,-0.21080837,0.21080837,Node(m3),Node(m5)
a4.h2->m5,0.06850101,0.06850101,Node(a4.h2),Node(m5)
a4.h12->m5,-0.029581156,0.029581156,Node(a4.h12),Node(m5)
m4->m5,0.08886251,0.08886251,Node(m4),Node(m5)
a5.h11->m5,0.028464127,0.028464127,Node(a5.h11),Node(m5)
m1->a6.h10<v>,0.036955617,0.036955617,Node(m1),Node(a6.h10)
m4->a6.h0<v>,-0.031489994,0.031489994,Node(m4),Node(a6.h0)
m5->a6.h0<k>,-0.028785907,0.028785907,Node(m5),Node(a6.h0)
m5->a6.h12<v>,-0.04214324,0.04214324,Node(m5),Node(a6.h12)
m0->m6,0.049858652,0.049858652,Node(m0),Node(m6)
m1->m6,0.14801103,0.14801103,Node(m1),Node(m6)
a2.h14->m6,-0.035633743,0.035633743,Node(a2.h14),Node(m6)
m2->m6,0.08661942,0.08661942,Node(m2),Node(m6)
a3.h0->m6,0.026757706,0.026757706,Node(a3.h0),Node(m6)
a3.h13->m6,0.043615922,0.043615922,Node(a3.h13),Node(m6)
m3->m6,-0.07604632,0.07604632,Node(m3),Node(m6)
a4.h9->m6,-0.028275862,0.028275862,Node(a4.h9),Node(m6)
a4.h10->m6,0.031202039,0.031202039,Node(a4.h10),Node(m6)
m4->m6,-0.07009765,0.07009765,Node(m4),Node(m6)
a5.h3->m6,-0.0669428,0.0669428,Node(a5.h3),Node(m6)
a5.h9->m6,-0.04559737,0.04559737,Node(a5.h9),Node(m6)
a5.h10->m6,-0.047585856,0.047585856,Node(a5.h10),Node(m6)
a5.h14->m6,0.038108617,0.038108617,Node(a5.h14),Node(m6)
m5->m6,0.04602506,0.04602506,Node(m5),Node(m6)
a6.h1->m6,-0.036347777,0.036347777,Node(a6.h1),Node(m6)
a6.h2->m6,-0.031063125,0.031063125,Node(a6.h2),Node(m6)
a6.h3->m6,-0.04065273,0.04065273,Node(a6.h3),Node(m6)
a6.h4->m6,-0.031197578,0.031197578,Node(a6.h4),Node(m6)
a6.h12->m6,-0.029254586,0.029254586,Node(a6.h12),Node(m6)
m3->a7.h6<v>,0.05165959,0.05165959,Node(m3),Node(a7.h6)
m5->a7.h1<q>,-0.0310752,0.0310752,Node(m5),Node(a7.h1)
m5->a7.h6<q>,-0.041179925,0.041179925,Node(m5),Node(a7.h6)
m5->a7.h6<v>,-0.041983344,0.041983344,Node(m5),Node(a7.h6)
m6->a7.h1<q>,-0.035805553,0.035805553,Node(m6),Node(a7.h1)
m6->a7.h6<q>,0.028122284,0.028122284,Node(m6),Node(a7.h6)
