edge,score
m23->logits,0.5236769050253296
a20.h6->m21,0.18434845
a23.h3->m23,0.1604946312755737
a0.h1->m0,0.1544690569038391
m8->m9,0.1479430865693359
m13->m14,0.1346730954407959
a20.h6->m22,0.13226923
m11->m13,0.1085777188857421
m6->m8,0.1018237655256347
a20.h14->m23,0.0979561731455078
a8.h10->m8,0.0885705180969238
a13.h6->a15.h8<q>,0.088496764609375
a8.h12->m8,0.087835520125
a13.h4->m13,0.0807286071821289
a6.h0->m6,0.0750151519621582
m10->m12,0.0741234107958679
a21.h12->logits,0.0712282073766174
a12.h3->a13.h6<q>,0.0710992427070312
m12->m13,0.0700801533828125
a0.h7->m0,0.0694070619360961
a8.h8->m9,0.066980455390625
m19->m23,0.0663694908469848
a23.h5->logits,0.0662286615859375
m3->m4,0.0629520734179687
m11->m12,0.0624334686279296
a13.h11->a14.h15<q>,0.06176677
m12->m14,0.0615917630566406
m7->m9,0.0597889209749755
a17.h15->m23,0.0589479812109375
a12.h3->a13.h2<q>,0.0578100406093749
a8.h8->a9.h5<q>,0.0564546253886718
m12->a13.h6<q>,0.055945309
m8->a14.h13<k>,0.055226423
a20.h10->m20,0.0550173865
a23.h15->logits,0.0543361718148193
a23.h11->logits,0.0534465965234375
a4.h13->m7,0.053234097
m15->m17,0.053146229203125
m1->m10,0.0529151413125
a22.h13->logits,0.051728165
a0.h8->m0,0.051704958875
a19.h14->logits,0.051686965
a11.h7->m11,0.0514678547421875
m2->m4,0.0514542128828125
a14.h11->a17.h11<q>,0.051344521
m9->a14.h13<k>,0.05097491
m13->a14.h15<q>,0.0501732875
a8.h2->m8,0.0489525130644531
a10.h8->m10,0.0488024535998535
m14->m15,0.0486098970634765
a11.h3->a12.h3<v>,0.048585128
a20.h1->m22,0.0481204551621093
m9->m13,0.046485817791748
a9.h15->m13,0.04639356
a2.h14->m5,0.04598265409375
a12.h14->m12,0.0458811920107421
a7.h11->m7,0.04529111
a6.h1->m8,0.0450755717734375
a11.h15->a13.h4<v>,0.044761807265625
a10.h8->a11.h15<q>,0.04442683
a6.h0->a8.h12<q>,0.044396832
a8.h8->m10,0.04421616465625
a8.h5->m8,0.0438239645
a1.h8->m1,0.0436582885
a7.h6->m8,0.0435967000996093
m9->a13.h6<q>,0.0432136650625
a14.h11->a15.h0<v>,0.0431937754179687
m5->m8,0.0430842626142578
m8->a9.h1<k>,0.042641506
a3.h0->m8,0.042637195
a2.h8->m5,0.042314798
a14.h14->m14,0.0421388014062499
m12->a13.h1<q>,0.0420557530039062
m2->a3.h13<v>,0.042012359
a1.h5->m1,0.0419614724082031
a9.h7->a14.h15<q>,0.041909557
a6.h14->m6,0.0416271810625
a11.h3->m12,0.041427977
m11->m14,0.0413551678242187
a14.h11->a20.h14<q>,0.0410064599999999
m9->m15,0.040968238859375
m16->m23,0.0408631525
a14.h15->a15.h8<q>,0.04085453359375
a0.h10->m1,0.0408474
m7->a8.h7<q>,0.040746957
m2->m5,0.0407017999375
a11.h5->m12,0.04065803
a9.h15->m12,0.040296265015625
a13.h4->m16,0.040137704
a21.h3->m23,0.0400573404375
m2->a4.h2<q>,0.039985728
a23.h4->m23,0.0397228785
a12.h7->a14.h15<q>,0.039466155
a3.h13->m3,0.03929947903125
m13->a15.h8<q>,0.0392885375
m4->a7.h6<v>,0.0392801084375
a2.h14->m2,0.0387811439375
a14.h11->a18.h4<q>,0.0386879875625
m7->a11.h4<v>,0.03867061
m15->logits,0.0383935645
a12.h11->m13,0.038392737890625
a4.h7->m7,0.03807835
m12->a13.h1<v>,0.037925802
a0.h9->m0,0.037813284
m1->a6.h10<v>,0.037748344875
m6->m10,0.0375177136005859
m14->a15.h8<q>,0.0373775991875
a13.h6->a15.h11<v>,0.03727572859375
a6.h3->m8,0.03720229
a8.h7->m8,0.037092813125
a21.h3->m22,0.037077925125
a12.h8->a13.h4<v>,0.03696006125
m9->a13.h12<q>,0.036895645
m2->a3.h5<q>,0.03687200925
m8->a9.h1<q>,0.03679041578125
a6.h4->m7,0.0365965306875
m10->a13.h1<q>,0.036309406
a13.h6->a16.h6<q>,0.03623231375
m3->m11,0.0362072110625
m16->a18.h0<q>,0.03620572375
m12->a14.h13<q>,0.03616775675
a10.h12->m12,0.035971688
a14.h11->a16.h7<q>,0.035912668625
a11.h15->a12.h3<v>,0.0358255139335937
a14.h13->a18.h0<q>,0.0358242099375
m4->m10,0.0358147008125
a11.h4->a13.h2<q>,0.03567421125
a8.h8->a9.h1<v>,0.03540973075
a13.h4->a20.h14<q>,0.03537299025
a9.h7->a11.h15<q>,0.035036184
a7.h2->m7,0.0349718596875
m8->a10.h7<q>,0.034968495
a21.h1->m23,0.03494521
m9->a11.h4<q>,0.034805269
