edge,score
m23->logits,0.3105489917687988
a19.h4->m23,0.2920401
m7->m8,0.1627963406020507
m3->m5,0.1423342456462402
m0->m2,0.1209387655625
a9.h7->m9,0.1136357347626953
m7->m12,0.1130570928417968
m8->m12,0.1094173713242187
a0.h10->m0,0.103477841265625
a23.h14->logits,0.1026248575
m10->m11,0.0992790942913818
a21.h6->logits,0.097642526
m11->a13.h1<q>,0.0970661765625
m5->m10,0.0900563685585937
a7.h2->m8,0.0886334476171875
input->m0,0.0846570199567871
a22.h9->logits,0.083967805
m13->m15,0.08226356659375
a6.h0->m6,0.0822210133798828
a20.h6->logits,0.0811363
m6->m9,0.0802085389929199
m2->m7,0.0800917528828125
m10->m13,0.0793721390146484
m6->m12,0.0790871301484375
m8->m11,0.0780389453251953
m5->m8,0.0768559293349609
a22.h13->a23.h15<k>,0.076294822
a22.h1->m22,0.07602763
m2->m3,0.0752300359609375
m3->m6,0.0722307198925781
m4->m5,0.07034359303125
m6->m10,0.07001504778125
a6.h3->m8,0.067600902
a13.h4->a14.h11<q>,0.0651943795517578
m1->m7,0.0643662621474609
a22.h13->a23.h15<q>,0.0634987569999999
m19->m23,0.062881936296875
m2->m6,0.0602891931914062
m10->m14,0.0597498958984374
a10.h1->m11,0.059549219375
m9->m10,0.0595051543347168
a19.h13->a23.h14<q>,0.058995634
a20.h1->m22,0.05886965978125
a19.h14->logits,0.056762706
m10->a11.h11<q>,0.056275396
m10->a12.h10<k>,0.055648953
a8.h4->m9,0.05499522178125
a5.h3->m9,0.0544654540742187
a12.h3->m12,0.0536502450380859
a14.h11->a15.h8<q>,0.0535173830898437
a19.h13->a23.h15<q>,0.0532540195
m6->m13,0.0531768901171875
m9->a11.h7<k>,0.052901547
m8->m14,0.0519906746193847
a8.h10->m8,0.0519166689726562
a13.h4->a14.h13<q>,0.0513991896845703
a9.h10->m11,0.05109133
m9->a13.h1<q>,0.0506847
a8.h13->m9,0.050574667375
a3.h14->m3,0.05056268675
m5->m7,0.050466602375
a14.h15->a15.h8<q>,0.050018009640625
m9->a13.h1<k>,0.04990364
a20.h1->m23,0.04981786775
a4.h9->m5,0.0497843735
a8.h6->m8,0.0493925280625
a9.h7->a10.h4<q>,0.048932504
m2->a3.h14<q>,0.04857441
a7.h6->m8,0.04808676253125
a13.h11->a14.h11<q>,0.0478653525429687
a4.h2->m9,0.0478537844999999
m3->m11,0.047774358875
m8->m9,0.0475129267648925
input->m2,0.0473657714257812
a0.h1->m1,0.0472605696875
m11->a13.h1<k>,0.0472167041249999
a8.h12->m8,0.0468819787421875
a11.h2->m13,0.046741128
m11->a13.h6<q>,0.0465794266875
a2.h14->m2,0.04657215875
a14.h11->a16.h6<q>,0.0465513738320312
a7.h3->m7,0.04650682778125
m0->a1.h1<q>,0.04645107
m18->a19.h4<k>,0.046355933
a12.h3->a13.h1<v>,0.046019476
a12.h3->a13.h12<v>,0.0456498692734375
m2->m9,0.045631523984375
m8->a12.h3<v>,0.04541559
a5.h11->m8,0.04537187
m8->a12.h8<q>,0.045268767
m8->a10.h15<q>,0.04522957590625
m10->a11.h11<k>,0.045178325
a8.h1->m8,0.0450043700449218
a13.h6->a14.h13<q>,0.044917725
a13.h4->a14.h5<q>,0.04489264425
a13.h12->m13,0.0448285920351562
m10->a14.h5<q>,0.044808216
m3->a4.h13<q>,0.0446914782265625
a10.h3->a11.h4<v>,0.044556107
a11.h2->a12.h7<q>,0.044509765
a7.h1->m7,0.04427061040625
a23.h14->m23,0.044115465
a14.h11->a18.h4<q>,0.04402798525
a7.h6->m9,0.0434759870078125
m11->a14.h13<k>,0.043338459
m5->a7.h6<v>,0.0433182947031249
m9->a11.h4<v>,0.04310654
a8.h8->a13.h12<v>,0.04309775
a4.h13->m4,0.04297834978125
m6->m22,0.0425943929999999
a12.h7->a13.h11<v>,0.042543232
m5->a6.h4<v>,0.0424837410625
m4->m12,0.0424271172929687
a12.h7->m12,0.04240531890625
a11.h5->m12,0.04206592525
a12.h3->a14.h13<q>,0.0419883190234375
a18.h5->logits,0.04192708
a10.h3->m12,0.0419088945
a23.h5->logits,0.04183219690625
a10.h8->a11.h11<k>,0.04173641
a11.h4->a13.h12<v>,0.041696798
a8.h10->a10.h8<v>,0.041659243
a19.h13->m20,0.041653484
m0->a8.h11<q>,0.041158903
m1->m6,0.041148577625
a14.h2->a16.h6<q>,0.0411264
m15->m16,0.041051518375
a13.h4->a15.h8<q>,0.0410494500986328
a9.h4->m11,0.0409814
a13.h4->a16.h6<q>,0.0407526386210937
a7.h8->m8,0.040680973546875
m13->a15.h9<v>,0.04054284
a2.h14->m3,0.040347644875
m10->a14.h13<q>,0.04033485
m0->a14.h5<k>,0.04033353
m5->a9.h8<q>,0.040213883
a21.h3->m22,0.0401696535
a10.h1->m10,0.04013562746875
input->a1.h11<v>,0.0401183725
a10.h1->m13,0.040027360375
a1.h5->m5,0.03997439
a11.h15->a12.h3<v>,0.039969246
m8->a9.h13<q>,0.039958124875
a12.h14->m13,0.039911342015625
m11->a13.h11<v>,0.039862055
a10.h1->a12.h3<v>,0.0397940274999999
m11->a14.h14<q>,0.0395559
a10.h10->m10,0.03954035584375
m9->a14.h13<k>,0.039467033
a9.h1->a10.h1<v>,0.039463412
m12->a13.h1<k>,0.03940501025
a13.h11->a14.h15<q>,0.0393901855
a12.h3->a13.h1<q>,0.03925580275
a23.h3->m23,0.0392483228916015
a12.h3->a15.h8<q>,0.0391842841220703
m21->m23,0.0391357546874999
m8->a11.h11<q>,0.039018776
m9->a14.h5<q>,0.038839035
a10.h6->m13,0.038743313
a2.h14->m8,0.0387354891875
m1->a2.h10<q>,0.038704729
a10.h8->a13.h12<v>,0.0387002705
a9.h7->a14.h11<q>,0.038606044
a17.h4->logits,0.03850563
a9.h6->m13,0.0383975041875
a12.h3->a14.h11<q>,0.0383099053339843
a6.h2->m10,0.0379672728125
m7->a8.h8<v>,0.0378758874062499
a5.h11->m6,0.037747703
a14.h14->m14,0.0377253455898437
m6->a13.h6<k>,0.037705433
a13.h2->a15.h8<q>,0.037614405
a10.h0->a11.h4<v>,0.037591852
a9.h1->m11,0.037568277703125
m20->logits,0.037566155125
a11.h15->a14.h11<q>,0.037547424
m10->a13.h4<k>,0.03753375
m10->a14.h13<k>,0.03753162
a12.h3->a13.h2<q>,0.037433972
a20.h14->m23,0.0373991390351562
a14.h11->a16.h1<q>,0.037393484
a12.h1->a14.h11<v>,0.03738293196875
m11->a12.h8<v>,0.03735185
a8.h8->a9.h5<q>,0.03721466409375
a6.h2->m9,0.037152484
a12.h3->a14.h5<q>,0.0370889455
a9.h7->a13.h6<q>,0.0369611569999999
a0.h13->m0,0.0369604674375
m1->m11,0.0367657595
a10.h8->a18.h8<q>,0.036663868
m0->m13,0.036559172
a12.h10->m12,0.03630430625
m4->m6,0.0362700313769531
m2->a4.h2<q>,0.036251545
m4->m8,0.0362059809804687
m4->a7.h6<v>,0.035988405
m9->m14,0.0359305665
a10.h1->a13.h4<v>,0.035885071
a1.h7->m1,0.035730782
m13->m18,0.035640214
a2.h5->m3,0.035554599625
a8.h3->m9,0.035275787
a13.h4->a18.h8<q>,0.035217380375
a13.h11->a15.h8<q>,0.03510785478125
a0.h14->m0,0.03498361375
a1.h12->m1,0.03490957815625
m11->m12,0.0348748447214355
a1.h8->m1,0.03474312
m11->a15.h9<v>,0.034726046
a8.h7->m11,0.03460815
a8.h4->m8,0.0345141605
m14->a15.h0<v>,0.03449750325
m5->a6.h14<v>,0.03448341
a13.h6->m15,0.03430307825
a11.h4->a12.h0<v>,0.034248047
a6.h12->m6,0.034241269727539
a8.h2->m8,0.0341752731875
a11.h5->a18.h8<q>,0.033914726
a8.h5->m8,0.03390948
m6->a11.h4<k>,0.03390854
a1.h12->m2,0.0337051705
a11.h15->a15.h8<q>,0.033629913
m9->a14.h13<q>,0.03360500275
a4.h2->m7,0.033571317
a9.h15->m13,0.033547528
m2->a3.h5<v>,0.0335245135
a23.h4->m23,0.0333987865
m1->a2.h13<v>,0.033383603
a2.h15->m2,0.03334054234375
m7->a9.h15<v>,0.033299055
a13.h12->a14.h11<q>,0.0331560725
a13.h4->a15.h1<q>,0.03313791
a7.h7->m10,0.03309762
m8->a9.h15<v>,0.0330837283749999
a17.h15->m23,0.0330595494296874
a20.h2->m23,0.0329417975
a19.h5->logits,0.03288527
a14.h11->a16.h7<q>,0.032804794625
m1->a3.h5<q>,0.03280273
m2->a6.h10<v>,0.032609412375
a9.h14->m9,0.0325956071875
m5->m16,0.0325832495
m13->m16,0.032554391109375
m16->a18.h0<q>,0.0324987235
a7.h6->m11,0.0324752603749999
m9->a11.h7<q>,0.0324364185
m10->a13.h6<v>,0.03242793
m12->m17,0.032426123625
a13.h10->a18.h8<q>,0.03241922
m11->logits,0.0323873024375
a9.h15->a10.h7<v>,0.032379046
m10->a11.h5<q>,0.03235196875
a8.h1->a13.h4<v>,0.03217127
a14.h13->a15.h8<q>,0.0320720375
a6.h14->m8,0.0319123396249999
a11.h11->m12,0.03189438534375
m9->a14.h15<q>,0.031738071
a12.h3->a18.h8<q>,0.03170615
a10.h0->m10,0.03164485625
a15.h8->a18.h4<q>,0.0315658280624999
a8.h8->a13.h6<q>,0.031546137
a3.h13->m7,0.0315050985
a10.h1->a14.h11<q>,0.031472947
a0.h15->m1,0.031401005
a13.h1->m13,0.031393657875
a17.h15->a18.h0<q>,0.03138385
m14->a15.h8<q>,0.0312619965
a12.h7->a13.h12<v>,0.03125248325
a13.h6->a15.h11<v>,0.0312425935
a4.h10->m6,0.031202039
a7.h8->m7,0.031073739625
a8.h9->m9,0.03106659525
a13.h4->a15.h9<v>,0.031048033
a5.h15->m7,0.030999616
a18.h9->m23,0.030935132
a13.h4->a14.h6<q>,0.03085683525
a8.h8->a15.h8<q>,0.0306913586249999
m7->m16,0.030663269875
a10.h8->a14.h11<v>,0.0306607631875
a1.h15->m1,0.03064803675
a13.h2->a14.h11<k>,0.03064448
a12.h3->a13.h6<v>,0.0306120905
a8.h12->m11,0.030475173
a14.h11->m14,0.0304512975
a13.h11->a15.h0<v>,0.0304500705
a13.h2->a14.h11<q>,0.0304495715
a21.h12->logits,0.0304322543662109
m4->a9.h15<v>,0.030313825
a8.h8->a14.h13<q>,0.0302832512499999
m1->a14.h13<k>,0.030245896
a16.h6->a18.h8<q>,0.03021532675
m10->m15,0.03021000821875
a13.h6->a15.h9<q>,0.030182277375
a4.h2->m4,0.030123883125
a12.h3->a13.h6<k>,0.030060515
m13->a16.h6<q>,0.0300211608749999
a12.h3->a14.h15<v>,0.029985238
m6->m15,0.02996824
