edge,score
m23->logits,0.4504123295166015
m8->m9,0.1308547592111816
m10->m13,0.126528785
a20.h6->logits,0.11947705
a23.h3->m23,0.1119184024099121
m2->m3,0.1066971591875
a6.h0->m6,0.1019571224824218
a20.h14->m23,0.0953407342777099
m5->a6.h4<k>,0.08796261
m11->m12,0.085012628125
input->a1.h10<v>,0.083179794
a20.h1->m22,0.082316133375
m11->a13.h1<q>,0.0806675189687499
m19->m23,0.0765854952596435
a5.h8->m6,0.07362595
m3->m5,0.0703952645932617
a1.h5->m5,0.06960931
m19->a20.h10<k>,0.06911993
a4.h11->a6.h4<k>,0.069104
m9->a14.h13<q>,0.06812714675
a5.h11->m8,0.066659555
m5->m8,0.063407106246582
a13.h4->a14.h13<q>,0.0622683046777343
a8.h10->m8,0.062050832758789
a4.h11->a6.h4<q>,0.061921414
m5->a7.h7<q>,0.061810337
a13.h11->a14.h15<q>,0.0615620185
a13.h12->m13,0.061557334765625
a7.h7->m7,0.061361138375
a13.h4->a14.h6<q>,0.0607364290742187
a4.h9->m5,0.060142935
m1->a2.h6<v>,0.059758373
a2.h14->m8,0.05960813153125
a2.h6->m4,0.059061363
a8.h8->a9.h1<v>,0.057922315
m7->a8.h10<k>,0.057656564
a5.h5->m8,0.057297923
a22.h8->logits,0.057062127
a2.h14->m3,0.0569463597187499
a8.h10->a9.h15<q>,0.0566980785
a8.h7->m8,0.0565950635
m2->a14.h13<k>,0.056517772
m3->a5.h15<q>,0.05647424
a13.h6->a14.h11<q>,0.05629215840625
a12.h3->a13.h6<q>,0.0560878040390625
a5.h3->m10,0.055921547
a1.h3->a2.h6<v>,0.055912368
m3->a14.h13<q>,0.055582773
m3->a9.h15<q>,0.05526235
m7->a10.h8<q>,0.055059277
a12.h3->a13.h15<v>,0.054946687
a1.h11->a2.h6<k>,0.054836355
m9->a14.h13<k>,0.0547705273749999
m1->a4.h13<v>,0.054635074
a8.h12->m8,0.053860130984375
a17.h0->logits,0.0537216365
a10.h8->a13.h12<v>,0.05364837
m6->a14.h13<k>,0.052979805
a21.h12->logits,0.0523183734960937
m2->a3.h13<v>,0.0517628224218749
a2.h14->m5,0.0517343475332031
a12.h3->a14.h13<q>,0.0514712871113281
m10->a11.h11<k>,0.0510558543124999
a8.h0->m8,0.0510127179707031
a7.h8->m8,0.0507539423466796
a2.h6->m2,0.050511554
a11.h11->m13,0.05035045465625
a1.h4->m2,0.050024324125
m10->m11,0.0499369709414062
a2.h14->m2,0.0498875446875
m3->a4.h13<q>,0.0493267603125
a23.h11->logits,0.0490051556328125
m12->a13.h15<v>,0.0486800285
m10->m15,0.048335363328125
m12->m14,0.0481130372910156
a13.h9->m13,0.0478856354999999
m5->a6.h4<v>,0.0477754245625
a17.h4->logits,0.04759423
a9.h7->m10,0.0475842944960937
a12.h3->a13.h12<v>,0.047480653125
m7->m8,0.0474760498533935
m13->m16,0.047419188953125
a13.h4->a15.h0<v>,0.0472973255507812
a17.h15->m23,0.047202884826416
m5->a8.h10<v>,0.04715325875
a1.h5->m1,0.0469507852490234
a18.h0->logits,0.0467483586875
a12.h1->a14.h11<v>,0.0467257539999999
a7.h2->m8,0.0467079088666992
a10.h8->a11.h11<k>,0.0465338659375
a2.h10->m2,0.0464918615
a9.h5->m12,0.0464193009999999
a9.h11->m9,0.0459811382214355
a6.h2->m8,0.045647733
a14.h14->m14,0.0454164981347656
m11->a13.h6<v>,0.04534769
m6->a7.h2<v>,0.04524689
a14.h11->a20.h14<q>,0.0450901298945312
m13->m14,0.0448090609902343
a13.h2->m13,0.0447634461171874
a9.h5->a11.h5<q>,0.044700183
m4->m7,0.0444803669882812
m9->a10.h4<v>,0.04443422
a4.h13->m5,0.044009843
m4->m11,0.04353918696875
a3.h13->m6,0.043396555
m2->m4,0.043355398171875
a12.h3->a14.h15<q>,0.043225161125
m1->m11,0.043121818
m5->m11,0.0430466785097656
m12->a14.h13<k>,0.0430288169453125
m5->a7.h2<q>,0.042959455
m1->m6,0.0429470838769531
a12.h3->a16.h2<q>,0.042688772
m21->m23,0.04258214871875
a13.h4->a14.h15<v>,0.0425778703261718
m6->a9.h1<k>,0.04257659
a12.h3->a14.h6<q>,0.04231603684375
m8->a11.h11<q>,0.042220100203125
m1->m8,0.04216472746875
a14.h11->a18.h4<q>,0.042141716
a11.h15->a14.h11<v>,0.042019701984375
m8->a9.h1<v>,0.0419722159375
a10.h8->m10,0.0414663150976562
a12.h8->m13,0.041311887609375
m7->m11,0.0407749414492187
m6->a9.h7<v>,0.0407729507499999
m0->a1.h5<v>,0.040749617
a11.h15->a12.h3<v>,0.0407173905
m14->m17,0.0406823737060546
a4.h2->m9,0.04067959
a7.h15->m8,0.04060392
a8.h8->a10.h15<k>,0.04049576325
a22.h13->logits,0.04047925
a12.h3->a15.h0<v>,0.0404122764375
m5->a7.h6<v>,0.040267446875
m5->a6.h12<v>,0.04011860075
a23.h8->logits,0.040035113875
a8.h8->m10,0.0397462471757812
m16->m23,0.0396098385
a8.h8->a9.h5<q>,0.03954128665625
a7.h6->m11,0.0393910874375
a8.h5->m8,0.039271376625
a11.h4->m11,0.039254302140625
m9->a14.h5<q>,0.039152943
a11.h11->m12,0.039095362578125
a11.h5->m11,0.0388856143125
a12.h0->m12,0.0388445606367187
a8.h8->a9.h15<q>,0.03878420475
a7.h1->m10,0.038627722875
a14.h11->a15.h0<v>,0.0384581679411621
a6.h1->m8,0.0383312353749999
a0.h11->m0,0.0383081249941406
m12->a14.h6<q>,0.03826011
a19.h13->logits,0.038217064
a12.h3->a15.h9<q>,0.0381855014999999
a10.h1->m13,0.0381046921992187
a13.h6->m14,0.038104124
m8->a11.h11<v>,0.0380473
m9->m15,0.0380115914062499
m9->a15.h9<q>,0.0379696665
a8.h14->m11,0.037953664
a4.h13->m7,0.037913535
m11->a13.h15<q>,0.03777085875
a8.h7->m9,0.037764959
a13.h4->a20.h14<q>,0.037737684578125
m13->m18,0.0377079085
m6->a8.h3<v>,0.037700243
a14.h11->a17.h15<q>,0.037686441625
m12->m15,0.0375133597597656
a12.h3->a13.h1<v>,0.0373803875625
a7.h13->m8,0.03736758675
m10->a11.h11<q>,0.037363555625
a0.h1->m1,0.0373365949375
a13.h11->a20.h14<q>,0.03719039
a12.h14->a13.h11<q>,0.0371714805
m13->m15,0.0370952734101562
m15->logits,0.0370630051791992
a3.h13->m5,0.0369742075
a11.h15->a14.h11<q>,0.03695578475
a1.h4->m1,0.036938800125
a12.h3->a20.h14<q>,0.0367753314999999
a1.h15->m1,0.036649824125
a13.h4->a14.h6<v>,0.036636337875
a3.h1->a4.h10<q>,0.036448576
m5->a6.h3<v>,0.03630048
m10->a11.h4<v>,0.03623554
a12.h10->m12,0.0362158019375
m9->a14.h15<q>,0.036016896
a6.h3->m8,0.035955608
a1.h2->m4,0.035909362
a11.h14->m11,0.035889782
a13.h11->a15.h0<v>,0.0358595456874999
a4.h14->m4,0.035676524
m9->a13.h6<q>,0.035670428875
m11->a15.h0<v>,0.0356574
a3.h1->m5,0.035530419375
input->a1.h5<v>,0.035457697
m9->a14.h15<k>,0.035441406
a6.h15->m7,0.03541684175
m5->a6.h15<q>,0.035259593
a4.h2->m7,0.035244495
m7->a9.h8<q>,0.03521379525
a20.h9->m23,0.03519768375
a10.h1->m11,0.0351289595
a7.h2->m12,0.035042416
m9->a13.h12<q>,0.03492432025
m6->m15,0.0349034686249999
m12->m16,0.034887595625
m7->m12,0.0348821865
a13.h6->a14.h13<q>,0.034871165
a10.h4->m10,0.0348672433749999
a13.h2->a14.h11<v>,0.03480343596875
a12.h14->a15.h8<q>,0.03470629
a13.h2->a14.h1<v>,0.0346747245
a11.h4->a14.h15<q>,0.034588847
