edge,score
m23->logits,0.3544567930859374
m7->m8,0.2173223099218749
a9.h7->m9,0.1398217924121093
m0->m2,0.1056351372792968
a7.h2->m8,0.1032892409355468
m9->m10,0.1005969508671875
m10->m11,0.0922028743554687
m3->m5,0.0807264091416015
a13.h12->m13,0.07988434809375
a20.h10->m20,0.0798488119999999
m13->m14,0.0765000507724609
a22.h1->logits,0.07510276
a6.h0->m6,0.074168842328125
m9->a11.h4<v>,0.073596686
a0.h1->m0,0.0724766624550781
m2->m6,0.0673387350546875
a3.h1->m3,0.0627916
m5->m8,0.061891822671875
m4->m6,0.0608730791562499
a7.h2->m12,0.06013067
a17.h14->m22,0.058883883
a13.h4->a14.h13<q>,0.0577501740859374
m8->m12,0.0577200172460937
a1.h12->m2,0.0576011
a8.h10->m8,0.057439117421875
m7->m11,0.0565882544609375
a8.h8->m9,0.056295870625
a21.h15->m22,0.055309743
a13.h1->m13,0.0530002921328125
m8->a9.h15<q>,0.052691117
m10->a11.h2<v>,0.051973842
m2->m7,0.05105483309375
m13->m15,0.05074188353125
m2->m4,0.05068639228125
m3->m9,0.050268897125
input->m2,0.0494423450625
a14.h15->a15.h8<q>,0.048944164703125
a8.h1->m8,0.0488995663203125
a20.h1->m22,0.0488330159375
m7->a8.h10<v>,0.04867982
a7.h6->m8,0.0483775959843749
a10.h8->a11.h7<q>,0.048335254
m14->m17,0.04827079565625
m9->a14.h13<k>,0.04766618325
a11.h15->a13.h4<v>,0.0473525046875
a12.h10->m12,0.0467458880625
a2.h13->m3,0.0466648609999999
m13->a14.h13<k>,0.0455844985937499
m10->m15,0.045000396171875
m7->a12.h0<q>,0.04454972
m14->a15.h11<v>,0.044522434
a7.h1->m9,0.0442612
a2.h5->m2,0.0440664875625
a10.h1->m10,0.0439469155634765
m1->a6.h10<v>,0.04381465
a11.h11->m12,0.04369799971875
m5->a12.h10<q>,0.04366246
m2->m9,0.043510087875
a8.h13->m8,0.04326147565625
a17.h0->m23,0.043010645
a8.h8->a9.h5<q>,0.0425537086796874
a2.h14->m2,0.042449137015625
