edge,score
m23->logits,0.3390991391607666
m7->m11,0.1395952016743164
m7->m8,0.1241558345534667
a22.h13->m22,0.11950589
m8->m9,0.1031950832507324
m5->m8,0.0994817437055664
m19->m23,0.0971621404453124
a6.h0->m6,0.0950833525803222
m9->m10,0.093502082305664
a7.h2->m8,0.0891807246403808
a6.h12->m6,0.08837544990625
a9.h7->m9,0.0865010511499023
a22.h10->m23,0.083475016
a8.h10->m8,0.082617298821289
m8->m11,0.0797188517932128
m13->m14,0.078504683661621
m2->m3,0.0759715611552734
m10->m13,0.0756416819082031
m14->m17,0.0755571053842773
m3->m6,0.0739750350021972
m22->logits,0.0739421785214843
a0.h1->m0,0.0734335894493408
a7.h6->m8,0.0698539242999267
m2->m4,0.069452732203125
m12->m14,0.069333081267456
a23.h3->m23,0.0688304728530273
a2.h5->m2,0.0673699072207031
a17.h5->a18.h0<q>,0.0673067010377807
m3->m5,0.0660033531433105
a13.h12->m13,0.0653515858779296
a20.h14->m23,0.0613609238233032
a0.h7->m0,0.0608997986677246
m6->m9,0.0608301324785156
m8->m12,0.0590518765
a13.h4->a14.h13<q>,0.0564442177128906
m15->m16,0.05575435021875
m1->m7,0.0544864230859375
a13.h15->m13,0.05265784625
a12.h3->a14.h13<q>,0.0519859072304687
a6.h2->m7,0.05113055759375
m13->m16,0.050410594828125
m10->a14.h15<q>,0.05001295
a10.h1->m13,0.04953760825
m8->a11.h11<q>,0.0494715801757812
a8.h8->m9,0.0487130538579101
a14.h11->a15.h0<v>,0.0487048513208007
m1->m11,0.0485957159375
m8->a10.h9<q>,0.047919123
a10.h8->a13.h12<v>,0.04748584890625
a5.h3->m9,0.0472797660546874
a11.h7->m13,0.047249156
a21.h12->logits,0.0472418657716064
a20.h1->m22,0.0463445773037109
a19.h13->m19,0.046308901
a10.h15->m10,0.046253503875
a3.h1->m8,0.045707267
a8.h8->a9.h5<q>,0.0454020792060546
m5->m7,0.0451631821132812
m13->a14.h13<k>,0.0447482847851562
a0.h10->m0,0.044521406953125
a0.h1->m1,0.0444413439375
a12.h10->a13.h4<v>,0.0443870714375
m11->a14.h13<q>,0.0443001505195312
m10->a11.h11<q>,0.0440569958125
a8.h0->m8,0.0438005039734497
a18.h0->logits,0.0434079675908203
a4.h13->m7,0.043296885
a18.h14->m22,0.04293315
a8.h8->a10.h15<k>,0.042710092
a7.h8->m8,0.0425538920820312
