,score,abs_score,source,target
input->m0,-0.23153752,0.23153752,Node(input),Node(m0)
a0.h1->m0,0.1315733,0.1315733,Node(a0.h1),Node(m0)
a0.h5->m0,0.06116409,0.06116409,Node(a0.h5),Node(m0)
a0.h6->m0,0.040584184,0.040584184,Node(a0.h6),Node(m0)
a0.h9->m0,-0.032208122,0.032208122,Node(a0.h9),Node(m0)
a0.h11->m0,-0.09493214,0.09493214,Node(a0.h11),Node(m0)
input->a1.h2<q>,-0.034498464,0.034498464,Node(input),Node(a1.h2)
input->a1.h10<k>,0.03265599,0.03265599,Node(input),Node(a1.h10)
input->a1.h10<v>,0.035797052,0.035797052,Node(input),Node(a1.h10)
a0.h1->a1.h2<q>,0.03806127,0.03806127,Node(a0.h1),Node(a1.h2)
m0->a1.h2<q>,-0.05535923,0.05535923,Node(m0),Node(a1.h2)
m0->a1.h12<q>,-0.03143888,0.03143888,Node(m0),Node(a1.h12)
input->m1,0.062344294,0.062344294,Node(input),Node(m1)
a0.h1->m1,0.034909606,0.034909606,Node(a0.h1),Node(m1)
a0.h7->m1,0.03389723,0.03389723,Node(a0.h7),Node(m1)
m0->m1,-0.05759453,0.05759453,Node(m0),Node(m1)
a1.h2->m1,-0.03869187,0.03869187,Node(a1.h2),Node(m1)
a1.h4->m1,-0.039562326,0.039562326,Node(a1.h4),Node(m1)
a1.h11->m1,-0.06596524,0.06596524,Node(a1.h11),Node(m1)
m1->a2.h5<v>,-0.03168162,0.03168162,Node(m1),Node(a2.h5)
m1->a2.h10<q>,0.03486108,0.03486108,Node(m1),Node(a2.h10)
input->m2,0.034856685,0.034856685,Node(input),Node(m2)
a0.h1->m2,-0.03418223,0.03418223,Node(a0.h1),Node(m2)
m0->m2,0.067534745,0.067534745,Node(m0),Node(m2)
a1.h2->m2,-0.09956481,0.09956481,Node(a1.h2),Node(m2)
a1.h14->m2,-0.047069155,0.047069155,Node(a1.h14),Node(m2)
a2.h2->m2,-0.040846627,0.040846627,Node(a2.h2),Node(m2)
a2.h3->m2,0.034048833,0.034048833,Node(a2.h3),Node(m2)
