,score,abs_score,source,target
input->m0,-0.28704056,0.28704056,Node(input),Node(m0)
a0.h1->m0,0.085630596,0.085630596,Node(a0.h1),Node(m0)
a0.h4->m0,0.039252523,0.039252523,Node(a0.h4),Node(m0)
a0.h5->m0,0.044675436,0.044675436,Node(a0.h5),Node(m0)
a0.h7->m0,0.07867524,0.07867524,Node(a0.h7),Node(m0)
a0.h8->m0,0.04774779,0.04774779,Node(a0.h8),Node(m0)
a0.h10->m0,-0.07979183,0.07979183,Node(a0.h10),Node(m0)
a0.h13->m0,-0.040698767,0.040698767,Node(a0.h13),Node(m0)
a0.h15->m0,0.14331874,0.14331874,Node(a0.h15),Node(m0)
input->a1.h9<v>,-0.031884454,0.031884454,Node(input),Node(a1.h9)
input->m1,0.05563618,0.05563618,Node(input),Node(m1)
m0->m1,0.13771513,0.13771513,Node(m0),Node(m1)
a1.h1->m1,-0.044794794,0.044794794,Node(a1.h1),Node(m1)
a1.h2->m1,-0.03467243,0.03467243,Node(a1.h2),Node(m1)
a1.h4->m1,-0.039384574,0.039384574,Node(a1.h4),Node(m1)
a1.h5->m1,0.051850848,0.051850848,Node(a1.h5),Node(m1)
a1.h10->m1,-0.06909383,0.06909383,Node(a1.h10),Node(m1)
a1.h12->m1,-0.05034774,0.05034774,Node(a1.h12),Node(m1)
a1.h14->m1,0.03387089,0.03387089,Node(a1.h14),Node(m1)
m0->a2.h3<k>,-0.03439366,0.03439366,Node(m0),Node(a2.h3)
m1->a2.h5<q>,-0.035855938,0.035855938,Node(m1),Node(a2.h5)
m1->a2.h6<v>,-0.03700879,0.03700879,Node(m1),Node(a2.h6)
m0->m2,-0.048366934,0.048366934,Node(m0),Node(m2)
a1.h4->m2,-0.05065204,0.05065204,Node(a1.h4),Node(m2)
a2.h5->m2,-0.055561423,0.055561423,Node(a2.h5),Node(m2)
a2.h13->m2,0.04515259,0.04515259,Node(a2.h13),Node(m2)
a2.h14->m2,0.03538134,0.03538134,Node(a2.h14),Node(m2)
a2.h15->m2,0.057427935,0.057427935,Node(a2.h15),Node(m2)
m1->a3.h13<v>,-0.038915902,0.038915902,Node(m1),Node(a3.h13)
m2->a3.h13<v>,0.04722656,0.04722656,Node(m2),Node(a3.h13)
m0->m3,-0.031117989,0.031117989,Node(m0),Node(m3)
a2.h13->m3,-0.03140021,0.03140021,Node(a2.h13),Node(m3)
m2->m3,0.10923521,0.10923521,Node(m2),Node(m3)
a3.h0->m3,-0.03331165,0.03331165,Node(a3.h0),Node(m3)
a2.h14->m4,-0.07284109,0.07284109,Node(a2.h14),Node(m4)
m2->m4,0.08533936,0.08533936,Node(m2),Node(m4)
a3.h0->m4,0.037698183,0.037698183,Node(a3.h0),Node(m4)
a3.h1->m4,0.035049878,0.035049878,Node(a3.h1),Node(m4)
a4.h2->m4,-0.036608376,0.036608376,Node(a4.h2),Node(m4)
a4.h9->m4,-0.049758278,0.049758278,Node(a4.h9),Node(m4)
a4.h15->m4,-0.03927258,0.03927258,Node(a4.h15),Node(m4)
m0->m5,-0.042007815,0.042007815,Node(m0),Node(m5)
a2.h14->m5,0.09923573,0.09923573,Node(a2.h14),Node(m5)
a3.h0->m5,-0.058926817,0.058926817,Node(a3.h0),Node(m5)
a3.h1->m5,0.0315876,0.0315876,Node(a3.h1),Node(m5)
a3.h5->m5,0.034806296,0.034806296,Node(a3.h5),Node(m5)
m3->m5,-0.10236796,0.10236796,Node(m3),Node(m5)
a4.h9->m5,0.0381235,0.0381235,Node(a4.h9),Node(m5)
a4.h11->m5,-0.03652156,0.03652156,Node(a4.h11),Node(m5)
m4->m5,0.11117391,0.11117391,Node(m4),Node(m5)
a5.h0->m5,-0.031985596,0.031985596,Node(a5.h0),Node(m5)
a5.h3->m5,-0.1080555,0.1080555,Node(a5.h3),Node(m5)
a5.h5->m5,-0.062411934,0.062411934,Node(a5.h5),Node(m5)
m5->a6.h0<v>,-0.03109561,0.03109561,Node(m5),Node(a6.h0)
a2.h14->m6,-0.033084683,0.033084683,Node(a2.h14),Node(m6)
m2->m6,-0.036740087,0.036740087,Node(m2),Node(m6)
a3.h13->m6,0.031219508,0.031219508,Node(a3.h13),Node(m6)
m3->m6,0.064566165,0.064566165,Node(m3),Node(m6)
a4.h7->m6,0.03238799,0.03238799,Node(a4.h7),Node(m6)
a4.h9->m6,-0.050338537,0.050338537,Node(a4.h9),Node(m6)
a4.h10->m6,0.031905986,0.031905986,Node(a4.h10),Node(m6)
a4.h15->m6,-0.031811714,0.031811714,Node(a4.h15),Node(m6)
m4->m6,-0.24423234,0.24423234,Node(m4),Node(m6)
a5.h10->m6,-0.036423925,0.036423925,Node(a5.h10),Node(m6)
m5->m6,-0.12535882,0.12535882,Node(m5),Node(m6)
a6.h0->m6,0.15815225,0.15815225,Node(a6.h0),Node(m6)
a6.h3->m6,-0.04544645,0.04544645,Node(a6.h3),Node(m6)
a6.h4->m6,-0.09422909,0.09422909,Node(a6.h4),Node(m6)
a6.h10->m6,0.0380119,0.0380119,Node(a6.h10),Node(m6)
a6.h12->m6,0.040901005,0.040901005,Node(a6.h12),Node(m6)
a6.h15->m6,-0.034420174,0.034420174,Node(a6.h15),Node(m6)
