,score,abs_score,source,target
input->m0,-0.3201175,0.3201175,Node(input),Node(m0)
a0.h6->m0,-0.03215184,0.03215184,Node(a0.h6),Node(m0)
a0.h7->m0,-0.06348356,0.06348356,Node(a0.h7),Node(m0)
a0.h11->m0,0.029343516,0.029343516,Node(a0.h11),Node(m0)
a0.h12->m0,0.02889589,0.02889589,Node(a0.h12),Node(m0)
a0.h15->m0,0.13940573,0.13940573,Node(a0.h15),Node(m0)
input->a1.h7<v>,0.03999303,0.03999303,Node(input),Node(a1.h7)
m0->a1.h3<v>,0.029483607,0.029483607,Node(m0),Node(a1.h3)
a0.h1->m1,-0.034953177,0.034953177,Node(a0.h1),Node(m1)
m0->m1,0.09090653,0.09090653,Node(m0),Node(m1)
a1.h3->m1,0.0527673,0.0527673,Node(a1.h3),Node(m1)
a1.h5->m1,0.09069671,0.09069671,Node(a1.h5),Node(m1)
a1.h10->m1,0.030655123,0.030655123,Node(a1.h10),Node(m1)
a1.h11->m1,0.02750591,0.02750591,Node(a1.h11),Node(m1)
a1.h12->m1,-0.07735583,0.07735583,Node(a1.h12),Node(m1)
a1.h13->m1,0.041969445,0.041969445,Node(a1.h13),Node(m1)
a1.h14->m1,0.0395907,0.0395907,Node(a1.h14),Node(m1)
m0->a2.h3<k>,-0.027522093,0.027522093,Node(m0),Node(a2.h3)
m1->a2.h4<q>,-0.039575733,0.039575733,Node(m1),Node(a2.h4)
m1->a2.h6<v>,-0.030676663,0.030676663,Node(m1),Node(a2.h6)
m0->m2,-0.08774096,0.08774096,Node(m0),Node(m2)
a1.h2->m2,0.04019117,0.04019117,Node(a1.h2),Node(m2)
a1.h12->m2,-0.033725046,0.033725046,Node(a1.h12),Node(m2)
m1->m2,0.040821508,0.040821508,Node(m1),Node(m2)
a2.h3->m2,0.030419087,0.030419087,Node(a2.h3),Node(m2)
a2.h6->m2,-0.030031145,0.030031145,Node(a2.h6),Node(m2)
a2.h8->m2,0.03986999,0.03986999,Node(a2.h8),Node(m2)
m0->a3.h4<q>,0.03125221,0.03125221,Node(m0),Node(a3.h4)
m1->a3.h4<q>,0.049769204,0.049769204,Node(m1),Node(a3.h4)
m2->a3.h13<v>,0.04956929,0.04956929,Node(m2),Node(a3.h13)
m0->m3,-0.05057387,0.05057387,Node(m0),Node(m3)
a1.h12->m3,0.028999262,0.028999262,Node(a1.h12),Node(m3)
m1->m3,0.12761617,0.12761617,Node(m1),Node(m3)
a2.h13->m3,-0.05341063,0.05341063,Node(a2.h13),Node(m3)
a2.h14->m3,-0.038824804,0.038824804,Node(a2.h14),Node(m3)
m2->m3,-0.04609872,0.04609872,Node(m2),Node(m3)
a3.h0->m3,-0.028522616,0.028522616,Node(a3.h0),Node(m3)
a3.h9->m3,-0.027108928,0.027108928,Node(a3.h9),Node(m3)
a3.h13->m3,0.062219612,0.062219612,Node(a3.h13),Node(m3)
a3.h14->m3,-0.046203367,0.046203367,Node(a3.h14),Node(m3)
m2->a4.h11<k>,-0.030977173,0.030977173,Node(m2),Node(a4.h11)
a3.h1->a4.h10<q>,0.02872818,0.02872818,Node(a3.h1),Node(a4.h10)
m3->a4.h13<q>,-0.036075898,0.036075898,Node(m3),Node(a4.h13)
m3->a4.h15<q>,-0.03290753,0.03290753,Node(m3),Node(a4.h15)
m0->m4,0.027372032,0.027372032,Node(m0),Node(m4)
m1->m4,0.029557122,0.029557122,Node(m1),Node(m4)
a2.h3->m4,-0.02855501,0.02855501,Node(a2.h3),Node(m4)
a2.h8->m4,-0.032540273,0.032540273,Node(a2.h8),Node(m4)
m2->m4,0.10260673,0.10260673,Node(m2),Node(m4)
a3.h13->m4,-0.0410221,0.0410221,Node(a3.h13),Node(m4)
a3.h14->m4,0.028518653,0.028518653,Node(a3.h14),Node(m4)
m3->m4,0.08094748,0.08094748,Node(m3),Node(m4)
a4.h2->m4,-0.0795607,0.0795607,Node(a4.h2),Node(m4)
a4.h8->m4,-0.033412546,0.033412546,Node(a4.h8),Node(m4)
a4.h9->m4,-0.03793669,0.03793669,Node(a4.h9),Node(m4)
a4.h10->m4,0.028500069,0.028500069,Node(a4.h10),Node(m4)
a4.h13->m4,-0.03932579,0.03932579,Node(a4.h13),Node(m4)
a4.h15->m4,-0.054383397,0.054383397,Node(a4.h15),Node(m4)
m4->a5.h10<v>,-0.027795961,0.027795961,Node(m4),Node(a5.h10)
m0->m5,-0.047427602,0.047427602,Node(m0),Node(m5)
m1->m5,-0.05004945,0.05004945,Node(m1),Node(m5)
a2.h14->m5,0.1148981,0.1148981,Node(a2.h14),Node(m5)
m2->m5,0.05095325,0.05095325,Node(m2),Node(m5)
m3->m5,-0.17154631,0.17154631,Node(m3),Node(m5)
a4.h2->m5,0.06186856,0.06186856,Node(a4.h2),Node(m5)
a4.h15->m5,0.029862385,0.029862385,Node(a4.h15),Node(m5)
a5.h3->m5,0.028977513,0.028977513,Node(a5.h3),Node(m5)
m2->a6.h4<v>,0.042800196,0.042800196,Node(m2),Node(a6.h4)
m2->a6.h10<v>,-0.032905404,0.032905404,Node(m2),Node(a6.h10)
m2->a6.h12<v>,0.028622545,0.028622545,Node(m2),Node(a6.h12)
m3->a6.h0<v>,-0.028703589,0.028703589,Node(m3),Node(a6.h0)
m4->a6.h0<v>,-0.031645343,0.031645343,Node(m4),Node(a6.h0)
m5->a6.h10<v>,0.049060456,0.049060456,Node(m5),Node(a6.h10)
m1->m6,-0.027912524,0.027912524,Node(m1),Node(m6)
a3.h13->m6,0.05099559,0.05099559,Node(a3.h13),Node(m6)
m3->m6,-0.12613808,0.12613808,Node(m3),Node(m6)
a4.h2->m6,-0.030204764,0.030204764,Node(a4.h2),Node(m6)
a4.h10->m6,0.03556525,0.03556525,Node(a4.h10),Node(m6)
a4.h11->m6,-0.04813221,0.04813221,Node(a4.h11),Node(m6)
m4->m6,-0.07384652,0.07384652,Node(m4),Node(m6)
a5.h11->m6,-0.032437757,0.032437757,Node(a5.h11),Node(m6)
a5.h14->m6,0.039852686,0.039852686,Node(a5.h14),Node(m6)
a6.h3->m6,-0.034267556,0.034267556,Node(a6.h3),Node(m6)
a6.h4->m6,-0.040351078,0.040351078,Node(a6.h4),Node(m6)
a6.h6->m6,0.02727589,0.02727589,Node(a6.h6),Node(m6)
a6.h10->m6,0.08690777,0.08690777,Node(a6.h10),Node(m6)
a6.h13->m6,-0.033035632,0.033035632,Node(a6.h13),Node(m6)
m5->a7.h6<v>,-0.03647787,0.03647787,Node(m5),Node(a7.h6)
m5->a7.h8<q>,0.036967665,0.036967665,Node(m5),Node(a7.h8)
m5->a7.h8<k>,0.027367769,0.027367769,Node(m5),Node(a7.h8)
m5->a7.h8<v>,0.028468266,0.028468266,Node(m5),Node(a7.h8)
m5->a7.h12<q>,0.03167443,0.03167443,Node(m5),Node(a7.h12)
m6->a7.h1<v>,-0.028287929,0.028287929,Node(m6),Node(a7.h1)
m6->a7.h6<v>,-0.040335167,0.040335167,Node(m6),Node(a7.h6)
m0->m7,0.041253652,0.041253652,Node(m0),Node(m7)
m3->m7,0.10230111,0.10230111,Node(m3),Node(m7)
a6.h0->m7,-0.11706543,0.11706543,Node(a6.h0),Node(m7)
a6.h8->m7,-0.037617635,0.037617635,Node(a6.h8),Node(m7)
a7.h2->m7,0.05585907,0.05585907,Node(a7.h2),Node(m7)
a7.h3->m7,-0.03555857,0.03555857,Node(a7.h3),Node(m7)
a7.h10->m7,-0.02804461,0.02804461,Node(a7.h10),Node(m7)
a7.h11->m7,-0.041506168,0.041506168,Node(a7.h11),Node(m7)
a7.h13->m7,0.039308526,0.039308526,Node(a7.h13),Node(m7)
m4->a8.h10<v>,-0.031940546,0.031940546,Node(m4),Node(a8.h10)
m5->a8.h10<k>,-0.030198619,0.030198619,Node(m5),Node(a8.h10)
m7->a8.h10<k>,-0.03005155,0.03005155,Node(m7),Node(a8.h10)
m7->a8.h13<v>,0.03556007,0.03556007,Node(m7),Node(a8.h13)
a0.h1->m8,-0.030442338,0.030442338,Node(a0.h1),Node(m8)
a2.h14->m8,-0.04078439,0.04078439,Node(a2.h14),Node(m8)
m2->m8,-0.049902596,0.049902596,Node(m2),Node(m8)
m3->m8,0.14094186,0.14094186,Node(m3),Node(m8)
a5.h3->m8,0.0350291,0.0350291,Node(a5.h3),Node(m8)
m5->m8,0.031132258,0.031132258,Node(m5),Node(m8)
a6.h0->m8,0.047651343,0.047651343,Node(a6.h0),Node(m8)
a6.h12->m8,0.029689511,0.029689511,Node(a6.h12),Node(m8)
m6->m8,0.13329372,0.13329372,Node(m6),Node(m8)
a7.h1->m8,-0.06378607,0.06378607,Node(a7.h1),Node(m8)
a7.h2->m8,-0.054281034,0.054281034,Node(a7.h2),Node(m8)
