,score,abs_score,source,target
input->m0,-0.41036817,0.41036817,Node(input),Node(m0)
a0.h1->m0,0.13550326,0.13550326,Node(a0.h1),Node(m0)
a0.h4->m0,0.046435893,0.046435893,Node(a0.h4),Node(m0)
a0.h5->m0,0.04568253,0.04568253,Node(a0.h5),Node(m0)
a0.h7->m0,0.07287173,0.07287173,Node(a0.h7),Node(m0)
a0.h10->m0,-0.17770045,0.17770045,Node(a0.h10),Node(m0)
a0.h11->m0,0.085981786,0.085981786,Node(a0.h11),Node(m0)
a0.h13->m0,-0.03641901,0.03641901,Node(a0.h13),Node(m0)
a0.h14->m0,0.050797176,0.050797176,Node(a0.h14),Node(m0)
a0.h15->m0,0.042358108,0.042358108,Node(a0.h15),Node(m0)
input->a1.h1<v>,0.03629771,0.03629771,Node(input),Node(a1.h1)
input->a1.h2<v>,-0.034547508,0.034547508,Node(input),Node(a1.h2)
input->a1.h7<v>,0.047915116,0.047915116,Node(input),Node(a1.h7)
m0->a1.h10<v>,-0.035061993,0.035061993,Node(m0),Node(a1.h10)
m0->a1.h12<q>,-0.058975875,0.058975875,Node(m0),Node(a1.h12)
input->m1,0.079588555,0.079588555,Node(input),Node(m1)
a0.h1->m1,-0.040353954,0.040353954,Node(a0.h1),Node(m1)
m0->m1,0.14512935,0.14512935,Node(m0),Node(m1)
a1.h1->m1,-0.034703664,0.034703664,Node(a1.h1),Node(m1)
a1.h2->m1,-0.06798613,0.06798613,Node(a1.h2),Node(m1)
a1.h3->m1,0.08162568,0.08162568,Node(a1.h3),Node(m1)
a1.h5->m1,0.11312368,0.11312368,Node(a1.h5),Node(m1)
a1.h12->m1,-0.14299852,0.14299852,Node(a1.h12),Node(m1)
a1.h13->m1,0.03469866,0.03469866,Node(a1.h13),Node(m1)
a1.h14->m1,0.031136503,0.031136503,Node(a1.h14),Node(m1)
m0->a2.h3<k>,-0.036767468,0.036767468,Node(m0),Node(a2.h3)
m1->a2.h6<v>,-0.03687744,0.03687744,Node(m1),Node(a2.h6)
m0->m2,-0.11911632,0.11911632,Node(m0),Node(m2)
a1.h2->m2,0.06121468,0.06121468,Node(a1.h2),Node(m2)
a1.h4->m2,-0.064597234,0.064597234,Node(a1.h4),Node(m2)
a1.h12->m2,-0.040636778,0.040636778,Node(a1.h12),Node(m2)
a2.h3->m2,0.03749141,0.03749141,Node(a2.h3),Node(m2)
m1->a3.h13<v>,-0.039333083,0.039333083,Node(m1),Node(a3.h13)
m2->a3.h13<v>,0.055407047,0.055407047,Node(m2),Node(a3.h13)
input->m3,-0.031551663,0.031551663,Node(input),Node(m3)
a1.h3->m3,0.029454838,0.029454838,Node(a1.h3),Node(m3)
m1->m3,0.08985636,0.08985636,Node(m1),Node(m3)
a2.h5->m3,-0.031351328,0.031351328,Node(a2.h5),Node(m3)
a2.h14->m3,-0.048386045,0.048386045,Node(a2.h14),Node(m3)
a3.h0->m3,-0.029327726,0.029327726,Node(a3.h0),Node(m3)
a3.h9->m3,-0.036420383,0.036420383,Node(a3.h9),Node(m3)
m2->a4.h11<k>,-0.03510309,0.03510309,Node(m2),Node(a4.h11)
m3->a4.h13<q>,-0.03311161,0.03311161,Node(m3),Node(a4.h13)
m0->m4,0.050197214,0.050197214,Node(m0),Node(m4)
a2.h8->m4,-0.03031715,0.03031715,Node(a2.h8),Node(m4)
m2->m4,0.06960143,0.06960143,Node(m2),Node(m4)
a3.h1->m4,0.044560906,0.044560906,Node(a3.h1),Node(m4)
a3.h13->m4,-0.040820166,0.040820166,Node(a3.h13),Node(m4)
a4.h2->m4,-0.076154485,0.076154485,Node(a4.h2),Node(m4)
a4.h9->m4,-0.046804547,0.046804547,Node(a4.h9),Node(m4)
a4.h13->m4,-0.03405369,0.03405369,Node(a4.h13),Node(m4)
m4->a5.h10<v>,-0.03333425,0.03333425,Node(m4),Node(a5.h10)
m0->m5,-0.07856559,0.07856559,Node(m0),Node(m5)
m1->m5,-0.0364739,0.0364739,Node(m1),Node(m5)
a2.h14->m5,0.09016529,0.09016529,Node(a2.h14),Node(m5)
m2->m5,0.08991113,0.08991113,Node(m2),Node(m5)
a3.h5->m5,0.038793743,0.038793743,Node(a3.h5),Node(m5)
m3->m5,-0.13867953,0.13867953,Node(m3),Node(m5)
a4.h2->m5,0.053374093,0.053374093,Node(a4.h2),Node(m5)
m4->m5,-0.06996811,0.06996811,Node(m4),Node(m5)
