,score,abs_score,source,target
a0.h7->m0,0.07722819,0.07722819,Node(a0.h7),Node(m0)
a0.h10->m0,0.10589892,0.10589892,Node(a0.h10),Node(m0)
a0.h14->m0,-0.04013463,0.04013463,Node(a0.h14),Node(m0)
a0.h15->m0,0.039042484,0.039042484,Node(a0.h15),Node(m0)
input->a1.h5<v>,-0.034955934,0.034955934,Node(input),Node(a1.h5)
input->a1.h11<v>,0.041828178,0.041828178,Node(input),Node(a1.h11)
m0->a1.h3<v>,-0.038462333,0.038462333,Node(m0),Node(a1.h3)
m0->a1.h7<q>,0.03997998,0.03997998,Node(m0),Node(a1.h7)
input->m1,-0.050536722,0.050536722,Node(input),Node(m1)
a0.h1->m1,0.03901428,0.03901428,Node(a0.h1),Node(m1)
m0->m1,0.08640978,0.08640978,Node(m0),Node(m1)
a1.h2->m1,0.05475865,0.05475865,Node(a1.h2),Node(m1)
a1.h3->m1,-0.083156414,0.083156414,Node(a1.h3),Node(m1)
a1.h5->m1,-0.0590635,0.0590635,Node(a1.h5),Node(m1)
a1.h7->m1,0.040103287,0.040103287,Node(a1.h7),Node(m1)
a1.h13->m1,-0.032585863,0.032585863,Node(a1.h13),Node(m1)
m0->a2.h10<q>,0.04778616,0.04778616,Node(m0),Node(a2.h10)
m1->a2.h5<v>,-0.055312525,0.055312525,Node(m1),Node(a2.h5)
m1->a2.h6<v>,0.03313191,0.03313191,Node(m1),Node(a2.h6)
m1->a2.h10<q>,0.056773346,0.056773346,Node(m1),Node(a2.h10)
a0.h1->m2,-0.04523061,0.04523061,Node(a0.h1),Node(m2)
a1.h2->m2,-0.037653077,0.037653077,Node(a1.h2),Node(m2)
a2.h6->m2,0.088747494,0.088747494,Node(a2.h6),Node(m2)
a2.h14->m2,-0.050920904,0.050920904,Node(a2.h14),Node(m2)
a2.h15->m2,-0.04395312,0.04395312,Node(a2.h15),Node(m2)
m2->a3.h13<v>,-0.042002775,0.042002775,Node(m2),Node(a3.h13)
m1->m3,-0.091805995,0.091805995,Node(m1),Node(m3)
a2.h13->m3,0.04602631,0.04602631,Node(a2.h13),Node(m3)
a2.h14->m3,0.03891781,0.03891781,Node(a2.h14),Node(m3)
a3.h0->m3,-0.08431122,0.08431122,Node(a3.h0),Node(m3)
a3.h5->m3,-0.038792156,0.038792156,Node(a3.h5),Node(m3)
m2->a4.h13<k>,0.03241311,0.03241311,Node(m2),Node(a4.h13)
m3->a4.h13<q>,0.044191193,0.044191193,Node(m3),Node(a4.h13)
m0->m4,-0.042456307,0.042456307,Node(m0),Node(m4)
m1->m4,-0.049813107,0.049813107,Node(m1),Node(m4)
a2.h5->m4,-0.051807955,0.051807955,Node(a2.h5),Node(m4)
m3->m4,-0.18796635,0.18796635,Node(m3),Node(m4)
a4.h2->m4,0.04118826,0.04118826,Node(a4.h2),Node(m4)
a4.h13->m4,0.055679657,0.055679657,Node(a4.h13),Node(m4)
m0->m5,-0.03348288,0.03348288,Node(m0),Node(m5)
a1.h2->m5,-0.031871073,0.031871073,Node(a1.h2),Node(m5)
m1->m5,0.05799515,0.05799515,Node(m1),Node(m5)
