,score,abs_score,source,target
input->m0,0.13656095,0.13656095,Node(input),Node(m0)
a0.h1->m0,0.29602554,0.29602554,Node(a0.h1),Node(m0)
a0.h6->m0,0.05121299,0.05121299,Node(a0.h6),Node(m0)
a0.h7->m0,0.10967231,0.10967231,Node(a0.h7),Node(m0)
a0.h11->m0,-0.099759996,0.099759996,Node(a0.h11),Node(m0)
a0.h12->m0,-0.068784356,0.068784356,Node(a0.h12),Node(m0)
input->a1.h3<v>,-0.05948437,0.05948437,Node(input),Node(a1.h3)
input->m1,-0.11406114,0.11406114,Node(input),Node(m1)
a0.h1->m1,0.09680091,0.09680091,Node(a0.h1),Node(m1)
a0.h7->m1,0.059921514,0.059921514,Node(a0.h7),Node(m1)
m0->m1,-0.28346106,0.28346106,Node(m0),Node(m1)
a1.h2->m1,-0.04185722,0.04185722,Node(a1.h2),Node(m1)
a1.h3->m1,-0.0899842,0.0899842,Node(a1.h3),Node(m1)
a1.h4->m1,0.061794363,0.061794363,Node(a1.h4),Node(m1)
a1.h7->m1,0.040065296,0.040065296,Node(a1.h7),Node(m1)
a1.h11->m1,-0.047286108,0.047286108,Node(a1.h11),Node(m1)
a1.h13->m1,-0.060841873,0.060841873,Node(a1.h13),Node(m1)
a1.h15->m1,0.045553043,0.045553043,Node(a1.h15),Node(m1)
m1->a2.h5<v>,-0.049926095,0.049926095,Node(m1),Node(a2.h5)
m1->a2.h10<q>,0.056688488,0.056688488,Node(m1),Node(a2.h10)
m0->m2,0.08316677,0.08316677,Node(m0),Node(m2)
a1.h2->m2,-0.09636204,0.09636204,Node(a1.h2),Node(m2)
a1.h5->m2,-0.04116949,0.04116949,Node(a1.h5),Node(m2)
m1->m2,-0.09794052,0.09794052,Node(m1),Node(m2)
a2.h5->m2,0.13399476,0.13399476,Node(a2.h5),Node(m2)
a2.h6->m2,0.05694118,0.05694118,Node(a2.h6),Node(m2)
a2.h10->m2,0.045125112,0.045125112,Node(a2.h10),Node(m2)
a2.h12->m2,-0.04623112,0.04623112,Node(a2.h12),Node(m2)
a2.h14->m2,0.075088516,0.075088516,Node(a2.h14),Node(m2)
m1->a3.h4<q>,-0.049268216,0.049268216,Node(m1),Node(a3.h4)
m0->m3,0.04648195,0.04648195,Node(m0),Node(m3)
a1.h4->m3,-0.040663727,0.040663727,Node(a1.h4),Node(m3)
a1.h12->m3,-0.041829057,0.041829057,Node(a1.h12),Node(m3)
m1->m3,-0.17152826,0.17152826,Node(m1),Node(m3)
a2.h8->m3,-0.043083712,0.043083712,Node(a2.h8),Node(m3)
m2->m3,0.08550167,0.08550167,Node(m2),Node(m3)
a3.h13->m3,-0.067589775,0.067589775,Node(a3.h13),Node(m3)
a3.h14->m3,0.06265542,0.06265542,Node(a3.h14),Node(m3)
a3.h1->a4.h10<q>,-0.044309825,0.044309825,Node(a3.h1),Node(a4.h10)
m3->a4.h12<k>,-0.045896064,0.045896064,Node(m3),Node(a4.h12)
m3->a4.h13<q>,0.061923765,0.061923765,Node(m3),Node(a4.h13)
m0->m4,-0.075202785,0.075202785,Node(m0),Node(m4)
m1->m4,-0.09174347,0.09174347,Node(m1),Node(m4)
a2.h5->m4,-0.05696563,0.05696563,Node(a2.h5),Node(m4)
a3.h13->m4,0.05175315,0.05175315,Node(a3.h13),Node(m4)
m3->m4,-0.2032853,0.2032853,Node(m3),Node(m4)
a4.h2->m4,0.10933846,0.10933846,Node(a4.h2),Node(m4)
a4.h8->m4,0.049937453,0.049937453,Node(a4.h8),Node(m4)
a4.h12->m4,0.049614407,0.049614407,Node(a4.h12),Node(m4)
a4.h13->m4,0.056410562,0.056410562,Node(a4.h13),Node(m4)
m1->a5.h3<v>,-0.046319097,0.046319097,Node(m1),Node(a5.h3)
m0->m5,-0.06055888,0.06055888,Node(m0),Node(m5)
a1.h2->m5,-0.060066145,0.060066145,Node(a1.h2),Node(m5)
m1->m5,0.062002026,0.062002026,Node(m1),Node(m5)
a2.h14->m5,-0.0517746,0.0517746,Node(a2.h14),Node(m5)
m2->m5,-0.08265129,0.08265129,Node(m2),Node(m5)
m3->m5,0.15706053,0.15706053,Node(m3),Node(m5)
a4.h2->m5,-0.044351965,0.044351965,Node(a4.h2),Node(m5)
a4.h9->m5,0.045080837,0.045080837,Node(a4.h9),Node(m5)
a5.h3->m5,-0.08156219,0.08156219,Node(a5.h3),Node(m5)
a5.h11->m5,-0.04378645,0.04378645,Node(a5.h11),Node(m5)
m1->a6.h4<v>,-0.05131431,0.05131431,Node(m1),Node(a6.h4)
m2->a6.h4<v>,-0.07092276,0.07092276,Node(m2),Node(a6.h4)
m2->a6.h12<v>,-0.04360492,0.04360492,Node(m2),Node(a6.h12)
m5->a6.h4<v>,0.06878301,0.06878301,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.05761289,0.05761289,Node(m5),Node(a6.h10)
m5->a6.h15<k>,-0.047849886,0.047849886,Node(m5),Node(a6.h15)
a2.h14->m6,-0.087111756,0.087111756,Node(a2.h14),Node(m6)
m2->m6,0.092028975,0.092028975,Node(m2),Node(m6)
a3.h1->m6,-0.05081892,0.05081892,Node(a3.h1),Node(m6)
a3.h13->m6,-0.04378551,0.04378551,Node(a3.h13),Node(m6)
m3->m6,0.16567615,0.16567615,Node(m3),Node(m6)
m4->m6,0.06513439,0.06513439,Node(m4),Node(m6)
a5.h9->m6,0.042218804,0.042218804,Node(a5.h9),Node(m6)
a5.h14->m6,-0.057785254,0.057785254,Node(a5.h14),Node(m6)
m5->m6,-0.1170218,0.1170218,Node(m5),Node(m6)
a6.h0->m6,0.21224885,0.21224885,Node(a6.h0),Node(m6)
a6.h2->m6,0.04487121,0.04487121,Node(a6.h2),Node(m6)
a6.h4->m6,-0.09908521,0.09908521,Node(a6.h4),Node(m6)
a6.h10->m6,-0.094997846,0.094997846,Node(a6.h10),Node(m6)
a6.h14->m6,0.060866475,0.060866475,Node(a6.h14),Node(m6)
m1->a7.h15<v>,-0.040218182,0.040218182,Node(m1),Node(a7.h15)
m5->a7.h2<k>,-0.04682675,0.04682675,Node(m5),Node(a7.h2)
m5->a7.h6<v>,0.07419414,0.07419414,Node(m5),Node(a7.h6)
m6->a7.h1<q>,0.04209654,0.04209654,Node(m6),Node(a7.h1)
m0->m7,-0.04995223,0.04995223,Node(m0),Node(m7)
m1->m7,0.080586225,0.080586225,Node(m1),Node(m7)
m2->m7,0.05975832,0.05975832,Node(m2),Node(m7)
m3->m7,-0.14718936,0.14718936,Node(m3),Node(m7)
m4->m7,-0.086577594,0.086577594,Node(m4),Node(m7)
a5.h3->m7,-0.137242,0.137242,Node(a5.h3),Node(m7)
m5->m7,-0.051203422,0.051203422,Node(m5),Node(m7)
a6.h0->m7,0.11674599,0.11674599,Node(a6.h0),Node(m7)
a6.h2->m7,0.06476356,0.06476356,Node(a6.h2),Node(m7)
a6.h8->m7,0.04358136,0.04358136,Node(a6.h8),Node(m7)
a6.h10->m7,-0.042332537,0.042332537,Node(a6.h10),Node(m7)
a6.h12->m7,-0.04254155,0.04254155,Node(a6.h12),Node(m7)
a7.h1->m7,-0.062207814,0.062207814,Node(a7.h1),Node(m7)
a7.h2->m7,0.040520992,0.040520992,Node(a7.h2),Node(m7)
a7.h4->m7,0.04252956,0.04252956,Node(a7.h4),Node(m7)
a7.h6->m7,0.16653694,0.16653694,Node(a7.h6),Node(m7)
a7.h10->m7,-0.045651056,0.045651056,Node(a7.h10),Node(m7)
m5->a8.h1<q>,0.04071378,0.04071378,Node(m5),Node(a8.h1)
m5->a8.h7<q>,0.04121051,0.04121051,Node(m5),Node(a8.h7)
m5->a8.h10<v>,0.050215,0.050215,Node(m5),Node(a8.h10)
m5->a8.h11<q>,-0.049405508,0.049405508,Node(m5),Node(a8.h11)
m7->a8.h3<k>,-0.041853435,0.041853435,Node(m7),Node(a8.h3)
m7->a8.h13<v>,-0.04477361,0.04477361,Node(m7),Node(a8.h13)
a2.h14->m8,0.09871962,0.09871962,Node(a2.h14),Node(m8)
a3.h0->m8,0.049864437,0.049864437,Node(a3.h0),Node(m8)
a3.h14->m8,-0.0452045,0.0452045,Node(a3.h14),Node(m8)
m3->m8,-0.2408977,0.2408977,Node(m3),Node(m8)
a5.h3->m8,-0.04948268,0.04948268,Node(a5.h3),Node(m8)
a5.h5->m8,0.046185367,0.046185367,Node(a5.h5),Node(m8)
m5->m8,0.15050784,0.15050784,Node(m5),Node(m8)
a6.h0->m8,-0.13971895,0.13971895,Node(a6.h0),Node(m8)
a6.h1->m8,0.051227998,0.051227998,Node(a6.h1),Node(m8)
a6.h10->m8,-0.06858706,0.06858706,Node(a6.h10),Node(m8)
a6.h12->m8,-0.04630845,0.04630845,Node(a6.h12),Node(m8)
m6->m8,-0.11080748,0.11080748,Node(m6),Node(m8)
a7.h1->m8,-0.05877938,0.05877938,Node(a7.h1),Node(m8)
a7.h2->m8,0.16605794,0.16605794,Node(a7.h2),Node(m8)
a7.h3->m8,-0.11756292,0.11756292,Node(a7.h3),Node(m8)
a7.h6->m8,0.12288257,0.12288257,Node(a7.h6),Node(m8)
a7.h8->m8,0.09080877,0.09080877,Node(a7.h8),Node(m8)
m7->m8,0.42584628,0.42584628,Node(m7),Node(m8)
a8.h0->m8,0.056657135,0.056657135,Node(a8.h0),Node(m8)
a8.h1->m8,0.07827053,0.07827053,Node(a8.h1),Node(m8)
a8.h3->m8,-0.17261192,0.17261192,Node(a8.h3),Node(m8)
a8.h6->m8,0.044479445,0.044479445,Node(a8.h6),Node(m8)
a8.h8->m8,-0.16535419,0.16535419,Node(a8.h8),Node(m8)
a8.h9->m8,0.06443678,0.06443678,Node(a8.h9),Node(m8)
a8.h10->m8,0.14063248,0.14063248,Node(a8.h10),Node(m8)
a8.h12->m8,0.078150116,0.078150116,Node(a8.h12),Node(m8)
a8.h13->m8,0.04765543,0.04765543,Node(a8.h13),Node(m8)
a7.h2->a9.h7<v>,0.04462245,0.04462245,Node(a7.h2),Node(a9.h7)
a7.h6->a9.h15<v>,-0.049015284,0.049015284,Node(a7.h6),Node(a9.h15)
m7->a9.h1<v>,-0.10840582,0.10840582,Node(m7),Node(a9.h1)
m7->a9.h7<v>,0.079696074,0.079696074,Node(m7),Node(a9.h7)
m7->a9.h8<q>,0.045173757,0.045173757,Node(m7),Node(a9.h8)
m7->a9.h15<q>,-0.06562692,0.06562692,Node(m7),Node(a9.h15)
a8.h8->a9.h7<v>,-0.08520058,0.08520058,Node(a8.h8),Node(a9.h7)
a8.h8->a9.h8<q>,-0.040379398,0.040379398,Node(a8.h8),Node(a9.h8)
a8.h10->a9.h7<v>,0.047889024,0.047889024,Node(a8.h10),Node(a9.h7)
a8.h10->a9.h15<q>,0.04690607,0.04690607,Node(a8.h10),Node(a9.h15)
a8.h10->a9.h15<v>,-0.045380384,0.045380384,Node(a8.h10),Node(a9.h15)
m8->a9.h7<v>,-0.042691406,0.042691406,Node(m8),Node(a9.h7)
m8->a9.h15<q>,0.075795,0.075795,Node(m8),Node(a9.h15)
m2->m9,0.063317396,0.063317396,Node(m2),Node(m9)
a4.h2->m9,0.050907426,0.050907426,Node(a4.h2),Node(m9)
m4->m9,-0.14650331,0.14650331,Node(m4),Node(m9)
a5.h3->m9,0.05567015,0.05567015,Node(a5.h3),Node(m9)
m5->m9,-0.14055373,0.14055373,Node(m5),Node(m9)
a6.h3->m9,-0.050725013,0.050725013,Node(a6.h3),Node(m9)
a7.h2->m9,-0.09714709,0.09714709,Node(a7.h2),Node(m9)
a7.h6->m9,0.04720705,0.04720705,Node(a7.h6),Node(m9)
a7.h8->m9,-0.04030391,0.04030391,Node(a7.h8),Node(m9)
m7->m9,-0.2992228,0.2992228,Node(m7),Node(m9)
a8.h0->m9,-0.045266688,0.045266688,Node(a8.h0),Node(m9)
a8.h4->m9,0.11789465,0.11789465,Node(a8.h4),Node(m9)
a8.h7->m9,-0.041356783,0.041356783,Node(a8.h7),Node(m9)
a8.h8->m9,0.048641216,0.048641216,Node(a8.h8),Node(m9)
a8.h10->m9,-0.054409355,0.054409355,Node(a8.h10),Node(m9)
a8.h12->m9,-0.04004171,0.04004171,Node(a8.h12),Node(m9)
a8.h14->m9,-0.047724873,0.047724873,Node(a8.h14),Node(m9)
m8->m9,0.23852514,0.23852514,Node(m8),Node(m9)
a9.h1->m9,-0.09274887,0.09274887,Node(a9.h1),Node(m9)
a9.h7->m9,0.1771605,0.1771605,Node(a9.h7),Node(m9)
a9.h8->m9,0.050998922,0.050998922,Node(a9.h8),Node(m9)
a9.h13->m9,-0.050049495,0.050049495,Node(a9.h13),Node(m9)
a9.h14->m9,0.04052944,0.04052944,Node(a9.h14),Node(m9)
a9.h15->m9,-0.041434564,0.041434564,Node(a9.h15),Node(m9)
a8.h8->a10.h8<q>,-0.04861509,0.04861509,Node(a8.h8),Node(a10.h8)
a8.h8->a10.h8<v>,-0.0417914,0.0417914,Node(a8.h8),Node(a10.h8)
a8.h8->a10.h15<k>,0.045195945,0.045195945,Node(a8.h8),Node(a10.h15)
m8->a10.h7<q>,0.045279205,0.045279205,Node(m8),Node(a10.h7)
m8->a10.h9<q>,0.044280894,0.044280894,Node(m8),Node(a10.h9)
m8->a10.h12<q>,-0.04358911,0.04358911,Node(m8),Node(a10.h12)
m8->a10.h12<k>,-0.03999456,0.03999456,Node(m8),Node(a10.h12)
m8->a10.h15<q>,0.07505155,0.07505155,Node(m8),Node(a10.h15)
a9.h1->a10.h8<v>,-0.047079206,0.047079206,Node(a9.h1),Node(a10.h8)
a9.h7->a10.h8<v>,-0.045076184,0.045076184,Node(a9.h7),Node(a10.h8)
m9->a10.h6<v>,0.0602016,0.0602016,Node(m9),Node(a10.h6)
m9->a10.h7<q>,-0.04759118,0.04759118,Node(m9),Node(a10.h7)
m9->a10.h9<q>,-0.05055554,0.05055554,Node(m9),Node(a10.h9)
m9->a10.h15<q>,-0.04698068,0.04698068,Node(m9),Node(a10.h15)
m0->m10,-0.040229492,0.040229492,Node(m0),Node(m10)
m1->m10,-0.060020924,0.060020924,Node(m1),Node(m10)
m3->m10,-0.043881766,0.043881766,Node(m3),Node(m10)
m5->m10,0.04436107,0.04436107,Node(m5),Node(m10)
a6.h2->m10,0.04966279,0.04966279,Node(a6.h2),Node(m10)
a7.h6->m10,-0.06393132,0.06393132,Node(a7.h6),Node(m10)
a7.h8->m10,0.04626909,0.04626909,Node(a7.h8),Node(m10)
m7->m10,0.09940293,0.09940293,Node(m7),Node(m10)
a8.h1->m10,-0.10444707,0.10444707,Node(a8.h1),Node(m10)
a8.h8->m10,-0.04160457,0.04160457,Node(a8.h8),Node(m10)
a8.h10->m10,-0.067415886,0.067415886,Node(a8.h10),Node(m10)
a8.h13->m10,-0.06215336,0.06215336,Node(a8.h13),Node(m10)
a9.h1->m10,0.093235075,0.093235075,Node(a9.h1),Node(m10)
a9.h2->m10,-0.052506503,0.052506503,Node(a9.h2),Node(m10)
a9.h14->m10,0.04825177,0.04825177,Node(a9.h14),Node(m10)
a9.h15->m10,-0.060083594,0.060083594,Node(a9.h15),Node(m10)
m9->m10,0.20581888,0.20581888,Node(m9),Node(m10)
a10.h0->m10,0.0673074,0.0673074,Node(a10.h0),Node(m10)
a10.h8->m10,-0.07395534,0.07395534,Node(a10.h8),Node(m10)
a10.h12->m10,0.053631842,0.053631842,Node(a10.h12),Node(m10)
a10.h15->m10,0.062736966,0.062736966,Node(a10.h15),Node(m10)
m6->a11.h11<k>,0.043188445,0.043188445,Node(m6),Node(a11.h11)
m8->a11.h11<q>,0.12722337,0.12722337,Node(m8),Node(a11.h11)
m9->a11.h11<q>,-0.09145008,0.09145008,Node(m9),Node(a11.h11)
m9->a11.h11<k>,-0.0764039,0.0764039,Node(m9),Node(a11.h11)
a10.h1->a11.h11<k>,-0.048554502,0.048554502,Node(a10.h1),Node(a11.h11)
a10.h8->a11.h11<k>,0.06737088,0.06737088,Node(a10.h8),Node(a11.h11)
m10->a11.h11<q>,0.072138295,0.072138295,Node(m10),Node(a11.h11)
m10->a11.h11<k>,0.040258795,0.040258795,Node(m10),Node(a11.h11)
m2->m11,-0.053494625,0.053494625,Node(m2),Node(m11)
m5->m11,0.11874529,0.11874529,Node(m5),Node(m11)
m6->m11,-0.15475532,0.15475532,Node(m6),Node(m11)
a7.h6->m11,0.064494744,0.064494744,Node(a7.h6),Node(m11)
m7->m11,0.084580556,0.084580556,Node(m7),Node(m11)
a8.h8->m11,-0.04028332,0.04028332,Node(a8.h8),Node(m11)
m8->m11,0.12197634,0.12197634,Node(m8),Node(m11)
a10.h6->m11,-0.04976095,0.04976095,Node(a10.h6),Node(m11)
m10->m11,0.18420407,0.18420407,Node(m10),Node(m11)
a11.h7->m11,-0.04302516,0.04302516,Node(a11.h7),Node(m11)
a11.h11->m11,-0.107334495,0.107334495,Node(a11.h11),Node(m11)
a10.h8->a12.h3<q>,-0.040884927,0.040884927,Node(a10.h8),Node(a12.h3)
a10.h8->a12.h3<v>,-0.07815662,0.07815662,Node(a10.h8),Node(a12.h3)
m11->a12.h3<v>,0.044728965,0.044728965,Node(m11),Node(a12.h3)
m4->m12,0.06169076,0.06169076,Node(m4),Node(m12)
m5->m12,-0.101840734,0.101840734,Node(m5),Node(m12)
m6->m12,0.07534788,0.07534788,Node(m6),Node(m12)
a7.h6->m12,-0.05367602,0.05367602,Node(a7.h6),Node(m12)
m7->m12,0.044824105,0.044824105,Node(m7),Node(m12)
a8.h10->m12,-0.04270461,0.04270461,Node(a8.h10),Node(m12)
m8->m12,0.16261859,0.16261859,Node(m8),Node(m12)
a9.h15->m12,-0.04883959,0.04883959,Node(a9.h15),Node(m12)
m9->m12,-0.10443734,0.10443734,Node(m9),Node(m12)
m10->m12,-0.24259762,0.24259762,Node(m10),Node(m12)
m11->m12,0.15841568,0.15841568,Node(m11),Node(m12)
a12.h3->m12,0.075867735,0.075867735,Node(a12.h3),Node(m12)
a12.h7->m12,0.040715992,0.040715992,Node(a12.h7),Node(m12)
a12.h12->m12,-0.044958115,0.044958115,Node(a12.h12),Node(m12)
m7->a13.h6<k>,0.040785052,0.040785052,Node(m7),Node(a13.h6)
a8.h8->a13.h4<v>,-0.044365123,0.044365123,Node(a8.h8),Node(a13.h4)
a9.h7->a13.h4<v>,-0.042144965,0.042144965,Node(a9.h7),Node(a13.h4)
a10.h8->a13.h4<v>,-0.056389503,0.056389503,Node(a10.h8),Node(a13.h4)
a10.h8->a13.h12<v>,0.06486331,0.06486331,Node(a10.h8),Node(a13.h12)
a11.h5->a13.h12<v>,0.049923953,0.049923953,Node(a11.h5),Node(a13.h12)
a11.h15->a13.h4<v>,0.05823412,0.05823412,Node(a11.h15),Node(a13.h4)
m11->a13.h1<q>,0.08248691,0.08248691,Node(m11),Node(a13.h1)
m11->a13.h15<k>,-0.04190321,0.04190321,Node(m11),Node(a13.h15)
a12.h3->a13.h2<q>,0.047574483,0.047574483,Node(a12.h3),Node(a13.h2)
a12.h3->a13.h2<v>,0.058986556,0.058986556,Node(a12.h3),Node(a13.h2)
a12.h3->a13.h4<q>,-0.08054157,0.08054157,Node(a12.h3),Node(a13.h4)
a12.h3->a13.h4<v>,-0.119106315,0.119106315,Node(a12.h3),Node(a13.h4)
a12.h3->a13.h6<q>,-0.05153822,0.05153822,Node(a12.h3),Node(a13.h6)
a12.h3->a13.h12<v>,0.06649228,0.06649228,Node(a12.h3),Node(a13.h12)
a12.h14->a13.h1<q>,-0.04395499,0.04395499,Node(a12.h14),Node(a13.h1)
m12->a13.h1<q>,-0.05603839,0.05603839,Node(m12),Node(a13.h1)
m12->a13.h12<v>,0.041230287,0.041230287,Node(m12),Node(a13.h12)
m2->m13,-0.05946062,0.05946062,Node(m2),Node(m13)
m4->m13,-0.050154716,0.050154716,Node(m4),Node(m13)
m5->m13,0.056435358,0.056435358,Node(m5),Node(m13)
m6->m13,0.081109114,0.081109114,Node(m6),Node(m13)
m7->m13,-0.18210426,0.18210426,Node(m7),Node(m13)
m8->m13,-0.09727937,0.09727937,Node(m8),Node(m13)
a9.h6->m13,0.07935967,0.07935967,Node(a9.h6),Node(m13)
m9->m13,-0.21109235,0.21109235,Node(m9),Node(m13)
m10->m13,0.1317682,0.1317682,Node(m10),Node(m13)
a11.h2->m13,0.051578294,0.051578294,Node(a11.h2),Node(m13)
a11.h4->m13,-0.06341149,0.06341149,Node(a11.h4),Node(m13)
a11.h11->m13,0.06742436,0.06742436,Node(a11.h11),Node(m13)
a11.h15->m13,-0.043662407,0.043662407,Node(a11.h15),Node(m13)
a12.h0->m13,0.05752691,0.05752691,Node(a12.h0),Node(m13)
a12.h3->m13,-0.04487785,0.04487785,Node(a12.h3),Node(m13)
a12.h11->m13,0.13610834,0.13610834,Node(a12.h11),Node(m13)
m12->m13,-0.18893138,0.18893138,Node(m12),Node(m13)
a13.h1->m13,0.060935035,0.060935035,Node(a13.h1),Node(m13)
a13.h2->m13,-0.0472141,0.0472141,Node(a13.h2),Node(m13)
a13.h4->m13,-0.12056878,0.12056878,Node(a13.h4),Node(m13)
a13.h6->m13,-0.06237603,0.06237603,Node(a13.h6),Node(m13)
a13.h9->m13,0.055331312,0.055331312,Node(a13.h9),Node(m13)
a13.h10->m13,-0.05635467,0.05635467,Node(a13.h10),Node(m13)
a13.h12->m13,0.16121787,0.16121787,Node(a13.h12),Node(m13)
a13.h15->m13,0.09048151,0.09048151,Node(a13.h15),Node(m13)
m2->a14.h13<k>,0.04304343,0.04304343,Node(m2),Node(a14.h13)
