,score,abs_score,source,target
input->m0,-0.20498821,0.20498821,Node(input),Node(m0)
a0.h1->m0,0.13790026,0.13790026,Node(a0.h1),Node(m0)
a0.h10->m0,0.06763619,0.06763619,Node(a0.h10),Node(m0)
a0.h12->m0,-0.028532438,0.028532438,Node(a0.h12),Node(m0)
a0.h15->m0,-0.048858296,0.048858296,Node(a0.h15),Node(m0)
input->a1.h6<v>,-0.028428413,0.028428413,Node(input),Node(a1.h6)
input->a1.h9<v>,0.023712274,0.023712274,Node(input),Node(a1.h9)
input->a1.h14<v>,0.03221265,0.03221265,Node(input),Node(a1.h14)
m0->a1.h3<v>,-0.024418456,0.024418456,Node(m0),Node(a1.h3)
m0->a1.h10<q>,-0.02379635,0.02379635,Node(m0),Node(a1.h10)
input->m1,-0.06510519,0.06510519,Node(input),Node(m1)
a0.h7->m1,-0.0228411,0.0228411,Node(a0.h7),Node(m1)
m0->m1,0.05615748,0.05615748,Node(m0),Node(m1)
a1.h3->m1,-0.04353979,0.04353979,Node(a1.h3),Node(m1)
a1.h4->m1,0.033495933,0.033495933,Node(a1.h4),Node(m1)
a1.h5->m1,-0.043753892,0.043753892,Node(a1.h5),Node(m1)
a1.h10->m1,-0.025334492,0.025334492,Node(a1.h10),Node(m1)
a1.h14->m1,0.028829804,0.028829804,Node(a1.h14),Node(m1)
m1->a2.h5<v>,0.026762392,0.026762392,Node(m1),Node(a2.h5)
input->m2,0.03512863,0.03512863,Node(input),Node(m2)
m0->m2,-0.030745279,0.030745279,Node(m0),Node(m2)
a1.h2->m2,-0.04010854,0.04010854,Node(a1.h2),Node(m2)
m1->m2,-0.06688291,0.06688291,Node(m1),Node(m2)
a2.h5->m2,0.10371198,0.10371198,Node(a2.h5),Node(m2)
a2.h8->m2,0.044079714,0.044079714,Node(a2.h8),Node(m2)
a2.h15->m2,0.03102357,0.03102357,Node(a2.h15),Node(m2)
m1->a3.h5<q>,0.025193356,0.025193356,Node(m1),Node(a3.h5)
m1->a3.h13<v>,-0.025766974,0.025766974,Node(m1),Node(a3.h13)
m2->a3.h5<q>,0.028672755,0.028672755,Node(m2),Node(a3.h5)
m2->a3.h13<v>,0.060364753,0.060364753,Node(m2),Node(a3.h13)
m2->a3.h14<v>,-0.023016116,0.023016116,Node(m2),Node(a3.h14)
m2->m3,-0.036463153,0.036463153,Node(m2),Node(m3)
a3.h4->m3,-0.030910052,0.030910052,Node(a3.h4),Node(m3)
a3.h13->m3,0.03868306,0.03868306,Node(a3.h13),Node(m3)
m3->a4.h9<q>,-0.024090536,0.024090536,Node(m3),Node(a4.h9)
