,score,abs_score,source,target
input->m0,-0.104966745,0.104966745,Node(input),Node(m0)
a0.h1->m0,-0.11645424,0.11645424,Node(a0.h1),Node(m0)
a0.h3->m0,-0.05171871,0.05171871,Node(a0.h3),Node(m0)
a0.h7->m0,-0.06735373,0.06735373,Node(a0.h7),Node(m0)
a0.h10->m0,-0.12545417,0.12545417,Node(a0.h10),Node(m0)
a0.h11->m0,0.07866986,0.07866986,Node(a0.h11),Node(m0)
a0.h12->m0,0.07105022,0.07105022,Node(a0.h12),Node(m0)
a0.h13->m0,-0.029895477,0.029895477,Node(a0.h13),Node(m0)
a0.h15->m0,0.07822555,0.07822555,Node(a0.h15),Node(m0)
input->m1,0.08952245,0.08952245,Node(input),Node(m1)
a0.h1->m1,-0.028396284,0.028396284,Node(a0.h1),Node(m1)
a0.h15->m1,0.030298214,0.030298214,Node(a0.h15),Node(m1)
m0->m1,0.10118221,0.10118221,Node(m0),Node(m1)
a1.h2->m1,-0.03344977,0.03344977,Node(a1.h2),Node(m1)
a1.h3->m1,0.04275039,0.04275039,Node(a1.h3),Node(m1)
a1.h4->m1,-0.034917388,0.034917388,Node(a1.h4),Node(m1)
a1.h5->m1,0.04474048,0.04474048,Node(a1.h5),Node(m1)
a1.h12->m1,-0.065314874,0.065314874,Node(a1.h12),Node(m1)
a1.h13->m1,0.030500904,0.030500904,Node(a1.h13),Node(m1)
m0->m2,-0.08663248,0.08663248,Node(m0),Node(m2)
a1.h2->m2,0.039909527,0.039909527,Node(a1.h2),Node(m2)
m1->m2,-0.04316728,0.04316728,Node(m1),Node(m2)
input->m3,-0.031934373,0.031934373,Node(input),Node(m3)
m0->m3,-0.050807595,0.050807595,Node(m0),Node(m3)
m1->m3,0.0538494,0.0538494,Node(m1),Node(m3)
a2.h13->m3,-0.0341361,0.0341361,Node(a2.h13),Node(m3)
a3.h0->m3,-0.033133183,0.033133183,Node(a3.h0),Node(m3)
a3.h1->m3,-0.038131878,0.038131878,Node(a3.h1),Node(m3)
a3.h13->m3,0.04971841,0.04971841,Node(a3.h13),Node(m3)
a2.h8->m4,-0.033309516,0.033309516,Node(a2.h8),Node(m4)
m2->m4,0.064649895,0.064649895,Node(m2),Node(m4)
a3.h13->m4,-0.046312213,0.046312213,Node(a3.h13),Node(m4)
m3->m4,0.04322579,0.04322579,Node(m3),Node(m4)
a4.h2->m4,-0.03635368,0.03635368,Node(a4.h2),Node(m4)
a4.h8->m4,-0.028827276,0.028827276,Node(a4.h8),Node(m4)
a4.h9->m4,-0.033559643,0.033559643,Node(a4.h9),Node(m4)
a4.h15->m4,-0.029810946,0.029810946,Node(a4.h15),Node(m4)
m1->m5,-0.06759538,0.06759538,Node(m1),Node(m5)
a2.h14->m5,0.043872766,0.043872766,Node(a2.h14),Node(m5)
m2->m5,0.034083545,0.034083545,Node(m2),Node(m5)
m3->m5,-0.09211555,0.09211555,Node(m3),Node(m5)
a4.h2->m5,0.03797112,0.03797112,Node(a4.h2),Node(m5)
m2->a6.h4<v>,0.033941295,0.033941295,Node(m2),Node(a6.h4)
m5->a6.h0<v>,-0.029607229,0.029607229,Node(m5),Node(a6.h0)
m5->a6.h4<v>,-0.058032326,0.058032326,Node(m5),Node(a6.h4)
m5->a6.h12<v>,0.033340774,0.033340774,Node(m5),Node(a6.h12)
a2.h3->m6,0.031935494,0.031935494,Node(a2.h3),Node(m6)
m2->m6,0.04586406,0.04586406,Node(m2),Node(m6)
m3->m6,-0.115525596,0.115525596,Node(m3),Node(m6)
m4->m6,-0.06914298,0.06914298,Node(m4),Node(m6)
