,score,abs_score,source,target
input->m0,-0.26870894,0.26870894,Node(input),Node(m0)
a0.h1->m0,0.3063371,0.3063371,Node(a0.h1),Node(m0)
a0.h7->m0,0.15512548,0.15512548,Node(a0.h7),Node(m0)
a0.h10->m0,0.061539225,0.061539225,Node(a0.h10),Node(m0)
input->a1.h0<v>,-0.040710375,0.040710375,Node(input),Node(a1.h0)
input->a1.h5<v>,-0.04718744,0.04718744,Node(input),Node(a1.h5)
m0->a1.h2<q>,-0.04717007,0.04717007,Node(m0),Node(a1.h2)
input->m1,-0.15891826,0.15891826,Node(input),Node(m1)
a0.h1->m1,0.07001348,0.07001348,Node(a0.h1),Node(m1)
m0->m1,-0.19626564,0.19626564,Node(m0),Node(m1)
a1.h3->m1,-0.07759826,0.07759826,Node(a1.h3),Node(m1)
a1.h4->m1,0.04727286,0.04727286,Node(a1.h4),Node(m1)
a1.h5->m1,0.05591952,0.05591952,Node(a1.h5),Node(m1)
m1->a2.h8<v>,0.041104175,0.041104175,Node(m1),Node(a2.h8)
a1.h2->m2,-0.078219324,0.078219324,Node(a1.h2),Node(m2)
a1.h14->m2,-0.051829617,0.051829617,Node(a1.h14),Node(m2)
m1->m2,0.080831304,0.080831304,Node(m1),Node(m2)
a2.h12->m2,-0.051706206,0.051706206,Node(a2.h12),Node(m2)
a2.h14->m2,0.08461978,0.08461978,Node(a2.h14),Node(m2)
m2->a3.h0<v>,-0.03943395,0.03943395,Node(m2),Node(a3.h0)
a1.h4->m3,-0.038506456,0.038506456,Node(a1.h4),Node(m3)
a1.h12->m3,-0.038990617,0.038990617,Node(a1.h12),Node(m3)
a2.h8->m3,-0.04071054,0.04071054,Node(a2.h8),Node(m3)
a2.h14->m3,0.05234505,0.05234505,Node(a2.h14),Node(m3)
a3.h0->m3,-0.08088749,0.08088749,Node(a3.h0),Node(m3)
a3.h1->m3,-0.07635989,0.07635989,Node(a3.h1),Node(m3)
a3.h2->m3,-0.045848977,0.045848977,Node(a3.h2),Node(m3)
a3.h9->m3,0.043766867,0.043766867,Node(a3.h9),Node(m3)
m3->a4.h13<q>,0.060442045,0.060442045,Node(m3),Node(a4.h13)
a0.h1->m4,-0.04032022,0.04032022,Node(a0.h1),Node(m4)
m0->m4,-0.06431827,0.06431827,Node(m0),Node(m4)
m1->m4,-0.08452688,0.08452688,Node(m1),Node(m4)
a2.h5->m4,-0.057504162,0.057504162,Node(a2.h5),Node(m4)
m2->m4,0.12835827,0.12835827,Node(m2),Node(m4)
m3->m4,-0.19031756,0.19031756,Node(m3),Node(m4)
a4.h2->m4,0.06504208,0.06504208,Node(a4.h2),Node(m4)
a4.h10->m4,0.039851416,0.039851416,Node(a4.h10),Node(m4)
a4.h13->m4,0.048405245,0.048405245,Node(a4.h13),Node(m4)
