,score,abs_score,source,target
input->m0,-0.06363402,0.06363402,Node(input),Node(m0)
a0.h1->m0,0.17605829,0.17605829,Node(a0.h1),Node(m0)
a0.h4->m0,0.0639627,0.0639627,Node(a0.h4),Node(m0)
a0.h6->m0,0.02800659,0.02800659,Node(a0.h6),Node(m0)
a0.h7->m0,0.06223747,0.06223747,Node(a0.h7),Node(m0)
a0.h10->m0,0.06750862,0.06750862,Node(a0.h10),Node(m0)
a0.h11->m0,-0.033978283,0.033978283,Node(a0.h11),Node(m0)
a0.h12->m0,-0.07786368,0.07786368,Node(a0.h12),Node(m0)
input->a1.h1<v>,0.034210116,0.034210116,Node(input),Node(a1.h1)
input->a1.h3<v>,-0.03689272,0.03689272,Node(input),Node(a1.h3)
input->a1.h10<v>,0.034850568,0.034850568,Node(input),Node(a1.h10)
input->a1.h14<v>,0.03148883,0.03148883,Node(input),Node(a1.h14)
a0.h10->a1.h3<v>,0.02974451,0.02974451,Node(a0.h10),Node(a1.h3)
m0->a1.h3<v>,-0.04685463,0.04685463,Node(m0),Node(a1.h3)
m0->a1.h9<q>,0.029257527,0.029257527,Node(m0),Node(a1.h9)
m0->a1.h15<v>,-0.02720712,0.02720712,Node(m0),Node(a1.h15)
input->m1,0.07354708,0.07354708,Node(input),Node(m1)
a0.h1->m1,-0.037380315,0.037380315,Node(a0.h1),Node(m1)
a0.h10->m1,-0.046906374,0.046906374,Node(a0.h10),Node(m1)
m0->m1,0.08360588,0.08360588,Node(m0),Node(m1)
a1.h3->m1,-0.118848085,0.118848085,Node(a1.h3),Node(m1)
a1.h10->m1,0.03566648,0.03566648,Node(a1.h10),Node(m1)
a1.h11->m1,0.04335282,0.04335282,Node(a1.h11),Node(m1)
a1.h12->m1,0.06724678,0.06724678,Node(a1.h12),Node(m1)
a1.h14->m1,0.026027843,0.026027843,Node(a1.h14),Node(m1)
a1.h15->m1,-0.030442383,0.030442383,Node(a1.h15),Node(m1)
a1.h3->a2.h6<v>,0.028071916,0.028071916,Node(a1.h3),Node(a2.h6)
a1.h11->a2.h6<k>,0.029113479,0.029113479,Node(a1.h11),Node(a2.h6)
m1->a2.h2<v>,0.027954016,0.027954016,Node(m1),Node(a2.h2)
m1->a2.h4<q>,0.042379137,0.042379137,Node(m1),Node(a2.h4)
m1->a2.h4<v>,-0.030661847,0.030661847,Node(m1),Node(a2.h4)
m1->a2.h6<v>,0.030829204,0.030829204,Node(m1),Node(a2.h6)
a0.h1->m2,-0.03168089,0.03168089,Node(a0.h1),Node(m2)
a1.h4->m2,0.06365083,0.06365083,Node(a1.h4),Node(m2)
a1.h12->m2,0.05439516,0.05439516,Node(a1.h12),Node(m2)
a1.h14->m2,-0.028938225,0.028938225,Node(a1.h14),Node(m2)
a2.h5->m2,-0.03706941,0.03706941,Node(a2.h5),Node(m2)
a2.h15->m2,-0.04741105,0.04741105,Node(a2.h15),Node(m2)
