,score,abs_score,source,target
input->m0,-0.044241652,0.044241652,Node(input),Node(m0)
a0.h1->m0,0.13413315,0.13413315,Node(a0.h1),Node(m0)
a0.h3->m0,0.034679808,0.034679808,Node(a0.h3),Node(m0)
a0.h6->m0,0.025556948,0.025556948,Node(a0.h6),Node(m0)
a0.h7->m0,0.07072916,0.07072916,Node(a0.h7),Node(m0)
a0.h11->m0,-0.027369857,0.027369857,Node(a0.h11),Node(m0)
a0.h15->m0,-0.060497206,0.060497206,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.03390033,0.03390033,Node(input),Node(a1.h2)
input->a1.h3<v>,-0.02703898,0.02703898,Node(input),Node(a1.h3)
a0.h1->m1,0.036734045,0.036734045,Node(a0.h1),Node(m1)
a1.h2->m1,-0.03266514,0.03266514,Node(a1.h2),Node(m1)
a1.h3->m1,-0.037642833,0.037642833,Node(a1.h3),Node(m1)
a1.h4->m1,-0.040155094,0.040155094,Node(a1.h4),Node(m1)
a1.h12->m1,-0.040961422,0.040961422,Node(a1.h12),Node(m1)
a1.h15->m1,0.02361064,0.02361064,Node(a1.h15),Node(m1)
a1.h2->m2,-0.03351023,0.03351023,Node(a1.h2),Node(m2)
m1->m2,-0.02470172,0.02470172,Node(m1),Node(m2)
a2.h5->m2,0.029981209,0.029981209,Node(a2.h5),Node(m2)
a2.h10->m2,0.027714735,0.027714735,Node(a2.h10),Node(m2)
a2.h14->m2,0.08479191,0.08479191,Node(a2.h14),Node(m2)
m1->a3.h13<v>,0.02679805,0.02679805,Node(m1),Node(a3.h13)
m1->m3,-0.0863713,0.0863713,Node(m1),Node(m3)
a2.h5->m3,0.026924513,0.026924513,Node(a2.h5),Node(m3)
a2.h13->m3,0.025748555,0.025748555,Node(a2.h13),Node(m3)
a2.h14->m3,-0.02349953,0.02349953,Node(a2.h14),Node(m3)
a3.h0->m3,0.045608845,0.045608845,Node(a3.h0),Node(m3)
a3.h1->m3,0.03333822,0.03333822,Node(a3.h1),Node(m3)
a3.h2->m3,-0.031191815,0.031191815,Node(a3.h2),Node(m3)
a3.h13->m3,-0.04501804,0.04501804,Node(a3.h13),Node(m3)
m3->a4.h9<q>,-0.024055539,0.024055539,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.0280005,0.0280005,Node(m3),Node(a4.h13)
m1->m4,-0.026872095,0.026872095,Node(m1),Node(m4)
a2.h14->m4,0.036278665,0.036278665,Node(a2.h14),Node(m4)
a3.h13->m4,0.026678633,0.026678633,Node(a3.h13),Node(m4)
a4.h2->m4,0.040607773,0.040607773,Node(a4.h2),Node(m4)
a4.h7->m4,0.02534822,0.02534822,Node(a4.h7),Node(m4)
a4.h9->m4,-0.047321912,0.047321912,Node(a4.h9),Node(m4)
a4.h13->m4,0.031802095,0.031802095,Node(a4.h13),Node(m4)
a4.h15->m4,-0.0694526,0.0694526,Node(a4.h15),Node(m4)
m1->a5.h3<v>,-0.02340719,0.02340719,Node(m1),Node(a5.h3)
m4->a5.h3<v>,-0.02931019,0.02931019,Node(m4),Node(a5.h3)
m4->a5.h8<v>,-0.023721479,0.023721479,Node(m4),Node(a5.h8)
m1->m5,-0.058303155,0.058303155,Node(m1),Node(m5)
a2.h14->m5,-0.02628956,0.02628956,Node(a2.h14),Node(m5)
m2->m5,-0.03930285,0.03930285,Node(m2),Node(m5)
a3.h13->m5,0.029610783,0.029610783,Node(a3.h13),Node(m5)
m3->m5,0.038023278,0.038023278,Node(m3),Node(m5)
a4.h15->m5,0.06898913,0.06898913,Node(a4.h15),Node(m5)
m4->m5,-0.06498369,0.06498369,Node(m4),Node(m5)
a5.h9->m5,-0.029304322,0.029304322,Node(a5.h9),Node(m5)
m1->a6.h4<v>,-0.032633994,0.032633994,Node(m1),Node(a6.h4)
m1->a6.h10<v>,0.023647016,0.023647016,Node(m1),Node(a6.h10)
m4->a6.h10<v>,-0.024486847,0.024486847,Node(m4),Node(a6.h10)
m5->a6.h0<v>,0.03146363,0.03146363,Node(m5),Node(a6.h0)
m5->a6.h4<v>,0.033896785,0.033896785,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.033167154,0.033167154,Node(m5),Node(a6.h10)
m1->m6,0.0361953,0.0361953,Node(m1),Node(m6)
