,score,abs_score,source,target
input->m0,-0.33585972,0.33585972,Node(input),Node(m0)
a0.h1->m0,0.08362766,0.08362766,Node(a0.h1),Node(m0)
a0.h11->m0,0.05837529,0.05837529,Node(a0.h11),Node(m0)
a0.h12->m0,0.04778345,0.04778345,Node(a0.h12),Node(m0)
a0.h14->m0,0.02961178,0.02961178,Node(a0.h14),Node(m0)
a0.h15->m0,0.063942656,0.063942656,Node(a0.h15),Node(m0)
input->a1.h9<v>,-0.03128564,0.03128564,Node(input),Node(a1.h9)
input->m1,0.06981616,0.06981616,Node(input),Node(m1)
a0.h1->m1,-0.034255914,0.034255914,Node(a0.h1),Node(m1)
m0->m1,0.10967359,0.10967359,Node(m0),Node(m1)
a1.h3->m1,0.044164687,0.044164687,Node(a1.h3),Node(m1)
a1.h5->m1,0.034509268,0.034509268,Node(a1.h5),Node(m1)
a1.h10->m1,-0.036040016,0.036040016,Node(a1.h10),Node(m1)
a1.h12->m1,-0.058462523,0.058462523,Node(a1.h12),Node(m1)
a1.h13->m1,0.032450415,0.032450415,Node(a1.h13),Node(m1)
a1.h14->m1,0.028207269,0.028207269,Node(a1.h14),Node(m1)
m0->a2.h13<q>,-0.02771321,0.02771321,Node(m0),Node(a2.h13)
m1->a2.h8<v>,-0.043672048,0.043672048,Node(m1),Node(a2.h8)
m0->m2,-0.105509005,0.105509005,Node(m0),Node(m2)
a1.h2->m2,0.030414877,0.030414877,Node(a1.h2),Node(m2)
a2.h3->m2,0.03790271,0.03790271,Node(a2.h3),Node(m2)
a2.h5->m2,-0.033644103,0.033644103,Node(a2.h5),Node(m2)
a2.h8->m2,0.034840934,0.034840934,Node(a2.h8),Node(m2)
m2->a3.h13<v>,0.04957969,0.04957969,Node(m2),Node(a3.h13)
m0->m3,-0.028763589,0.028763589,Node(m0),Node(m3)
a2.h13->m3,-0.038546316,0.038546316,Node(a2.h13),Node(m3)
a2.h14->m3,0.047906756,0.047906756,Node(a2.h14),Node(m3)
m2->m3,0.08330598,0.08330598,Node(m2),Node(m3)
a3.h0->m3,-0.055618957,0.055618957,Node(a3.h0),Node(m3)
a3.h1->m3,-0.042127963,0.042127963,Node(a3.h1),Node(m3)
a3.h5->m3,0.029899865,0.029899865,Node(a3.h5),Node(m3)
a3.h13->m3,0.04813548,0.04813548,Node(a3.h13),Node(m3)
m2->m4,0.053966623,0.053966623,Node(m2),Node(m4)
a3.h1->m4,0.026502863,0.026502863,Node(a3.h1),Node(m4)
a3.h13->m4,-0.04727321,0.04727321,Node(a3.h13),Node(m4)
m3->m4,0.058771268,0.058771268,Node(m3),Node(m4)
a4.h2->m4,-0.039314415,0.039314415,Node(a4.h2),Node(m4)
a4.h9->m4,-0.037172146,0.037172146,Node(a4.h9),Node(m4)
a4.h11->m4,-0.027466914,0.027466914,Node(a4.h11),Node(m4)
a4.h15->m4,-0.0488211,0.0488211,Node(a4.h15),Node(m4)
input->m5,-0.027648162,0.027648162,Node(input),Node(m5)
m1->m5,-0.052905083,0.052905083,Node(m1),Node(m5)
a2.h14->m5,0.065284245,0.065284245,Node(a2.h14),Node(m5)
m2->m5,0.06751855,0.06751855,Node(m2),Node(m5)
a3.h1->m5,0.028310252,0.028310252,Node(a3.h1),Node(m5)
m3->m5,-0.094630264,0.094630264,Node(m3),Node(m5)
a4.h2->m5,0.038764924,0.038764924,Node(a4.h2),Node(m5)
a4.h9->m5,0.054968335,0.054968335,Node(a4.h9),Node(m5)
a4.h15->m5,0.032899454,0.032899454,Node(a4.h15),Node(m5)
m4->m5,-0.035567597,0.035567597,Node(m4),Node(m5)
m1->a6.h10<v>,-0.03510111,0.03510111,Node(m1),Node(a6.h10)
a2.h3->m6,0.03190822,0.03190822,Node(a2.h3),Node(m6)
a2.h14->m6,-0.027856294,0.027856294,Node(a2.h14),Node(m6)
m2->m6,-0.041655343,0.041655343,Node(m2),Node(m6)
a4.h2->m6,-0.035836495,0.035836495,Node(a4.h2),Node(m6)
a4.h9->m6,-0.040245537,0.040245537,Node(a4.h9),Node(m6)
m4->m6,0.026342338,0.026342338,Node(m4),Node(m6)
a5.h14->m6,0.028020037,0.028020037,Node(a5.h14),Node(m6)
m5->m6,-0.12974387,0.12974387,Node(m5),Node(m6)
a6.h4->m6,-0.03905375,0.03905375,Node(a6.h4),Node(m6)
a6.h10->m6,0.072902635,0.072902635,Node(a6.h10),Node(m6)
a6.h14->m6,0.045864068,0.045864068,Node(a6.h14),Node(m6)
m3->a7.h6<v>,0.031694874,0.031694874,Node(m3),Node(a7.h6)
a6.h0->a7.h1<q>,0.032086935,0.032086935,Node(a6.h0),Node(a7.h1)
a6.h4->a7.h8<v>,-0.026553785,0.026553785,Node(a6.h4),Node(a7.h8)
m6->a7.h6<v>,-0.04412031,0.04412031,Node(m6),Node(a7.h6)
a4.h11->m7,0.026313268,0.026313268,Node(a4.h11),Node(m7)
a6.h0->m7,-0.10495876,0.10495876,Node(a6.h0),Node(m7)
a6.h3->m7,0.041220397,0.041220397,Node(a6.h3),Node(m7)
m6->m7,-0.15799832,0.15799832,Node(m6),Node(m7)
a7.h1->m7,0.048058506,0.048058506,Node(a7.h1),Node(m7)
a7.h2->m7,0.034829013,0.034829013,Node(a7.h2),Node(m7)
a7.h13->m7,0.03146977,0.03146977,Node(a7.h13),Node(m7)
m1->m8,0.06516504,0.06516504,Node(m1),Node(m8)
m2->m8,-0.053133145,0.053133145,Node(m2),Node(m8)
m3->m8,0.11966865,0.11966865,Node(m3),Node(m8)
m4->m8,-0.03902731,0.03902731,Node(m4),Node(m8)
a6.h0->m8,0.04700023,0.04700023,Node(a6.h0),Node(m8)
m6->m8,0.14463232,0.14463232,Node(m6),Node(m8)
a7.h1->m8,-0.04806161,0.04806161,Node(a7.h1),Node(m8)
a7.h3->m8,0.02981354,0.02981354,Node(a7.h3),Node(m8)
a7.h8->m8,0.04420973,0.04420973,Node(a7.h8),Node(m8)
m7->m8,-0.2918952,0.2918952,Node(m7),Node(m8)
a8.h3->m8,0.04828863,0.04828863,Node(a8.h3),Node(m8)
a8.h10->m8,0.07068337,0.07068337,Node(a8.h10),Node(m8)
a8.h13->m8,-0.050144225,0.050144225,Node(a8.h13),Node(m8)
m5->a9.h5<q>,-0.03026019,0.03026019,Node(m5),Node(a9.h5)
m6->a9.h5<v>,-0.029540991,0.029540991,Node(m6),Node(a9.h5)
m6->a9.h7<v>,0.033700347,0.033700347,Node(m6),Node(a9.h7)
a7.h1->a9.h5<q>,0.031742845,0.031742845,Node(a7.h1),Node(a9.h5)
m7->a9.h1<v>,0.04432405,0.04432405,Node(m7),Node(a9.h1)
m7->a9.h7<v>,-0.049408134,0.049408134,Node(m7),Node(a9.h7)
a8.h8->a9.h5<q>,0.0638067,0.0638067,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h5<k>,0.039398722,0.039398722,Node(a8.h8),Node(a9.h5)
m8->a9.h1<q>,0.036101084,0.036101084,Node(m8),Node(a9.h1)
m8->a9.h7<v>,0.03578152,0.03578152,Node(m8),Node(a9.h7)
m8->a9.h15<q>,-0.026532432,0.026532432,Node(m8),Node(a9.h15)
m4->m9,-0.06449726,0.06449726,Node(m4),Node(m9)
a5.h3->m9,-0.047745377,0.047745377,Node(a5.h3),Node(m9)
m5->m9,0.06249685,0.06249685,Node(m5),Node(m9)
a6.h0->m9,-0.065539375,0.065539375,Node(a6.h0),Node(m9)
a6.h10->m9,-0.03291782,0.03291782,Node(a6.h10),Node(m9)
m6->m9,0.04344414,0.04344414,Node(m6),Node(m9)
a7.h1->m9,-0.030713534,0.030713534,Node(a7.h1),Node(m9)
a7.h2->m9,0.053733405,0.053733405,Node(a7.h2),Node(m9)
a7.h6->m9,-0.12508169,0.12508169,Node(a7.h6),Node(m9)
a7.h11->m9,0.038015366,0.038015366,Node(a7.h11),Node(m9)
m7->m9,0.18063216,0.18063216,Node(m7),Node(m9)
a8.h9->m9,0.05452493,0.05452493,Node(a8.h9),Node(m9)
a8.h10->m9,-0.08558318,0.08558318,Node(a8.h10),Node(m9)
a8.h13->m9,-0.057508122,0.057508122,Node(a8.h13),Node(m9)
a8.h14->m9,0.027863009,0.027863009,Node(a8.h14),Node(m9)
m8->m9,0.25424358,0.25424358,Node(m8),Node(m9)
a9.h0->m9,0.027401846,0.027401846,Node(a9.h0),Node(m9)
a9.h1->m9,0.043996662,0.043996662,Node(a9.h1),Node(m9)
a9.h2->m9,0.032408647,0.032408647,Node(a9.h2),Node(m9)
a9.h6->m9,-0.029217944,0.029217944,Node(a9.h6),Node(m9)
a9.h7->m9,-0.07985957,0.07985957,Node(a9.h7),Node(m9)
a9.h10->m9,0.02898277,0.02898277,Node(a9.h10),Node(m9)
a9.h11->m9,0.07292002,0.07292002,Node(a9.h11),Node(m9)
a9.h15->m9,-0.049202792,0.049202792,Node(a9.h15),Node(m9)
m7->a10.h5<k>,-0.027239695,0.027239695,Node(m7),Node(a10.h5)
a8.h7->a10.h5<k>,0.027525257,0.027525257,Node(a8.h7),Node(a10.h5)
a8.h8->a10.h8<q>,0.031535223,0.031535223,Node(a8.h8),Node(a10.h8)
m8->a10.h7<k>,-0.027703512,0.027703512,Node(m8),Node(a10.h7)
m8->a10.h15<q>,-0.038254898,0.038254898,Node(m8),Node(a10.h15)
