,score,abs_score,source,target
input->m0,-0.16017672,0.16017672,Node(input),Node(m0)
a0.h1->m0,0.031949606,0.031949606,Node(a0.h1),Node(m0)
a0.h4->m0,0.039379545,0.039379545,Node(a0.h4),Node(m0)
a0.h8->m0,0.021862302,0.021862302,Node(a0.h8),Node(m0)
a0.h10->m0,0.01952061,0.01952061,Node(a0.h10),Node(m0)
a0.h11->m0,0.033614233,0.033614233,Node(a0.h11),Node(m0)
a0.h12->m0,0.022120519,0.022120519,Node(a0.h12),Node(m0)
a0.h14->m0,0.019346058,0.019346058,Node(a0.h14),Node(m0)
input->a1.h7<v>,0.017516952,0.017516952,Node(input),Node(a1.h7)
m0->a1.h12<q>,-0.01809914,0.01809914,Node(m0),Node(a1.h12)
m0->m1,0.09586077,0.09586077,Node(m0),Node(m1)
a1.h5->m1,0.025562797,0.025562797,Node(a1.h5),Node(m1)
a1.h12->m1,-0.032781128,0.032781128,Node(a1.h12),Node(m1)
m1->a2.h10<q>,-0.017986674,0.017986674,Node(m1),Node(a2.h10)
m0->m2,-0.035423078,0.035423078,Node(m0),Node(m2)
a1.h2->m2,0.030902332,0.030902332,Node(a1.h2),Node(m2)
a2.h7->m2,-0.02843634,0.02843634,Node(a2.h7),Node(m2)
a2.h14->m2,0.03383825,0.03383825,Node(a2.h14),Node(m2)
a2.h15->m2,0.03455674,0.03455674,Node(a2.h15),Node(m2)
a3.h0->m3,-0.01900328,0.01900328,Node(a3.h0),Node(m3)
a3.h2->m3,0.018695198,0.018695198,Node(a3.h2),Node(m3)
a3.h13->m3,0.048309177,0.048309177,Node(a3.h13),Node(m3)
m1->m4,-0.032711938,0.032711938,Node(m1),Node(m4)
m2->m4,0.054775745,0.054775745,Node(m2),Node(m4)
m3->m4,0.049912088,0.049912088,Node(m3),Node(m4)
a4.h9->m4,-0.025502812,0.025502812,Node(a4.h9),Node(m4)
a4.h11->m4,-0.016990162,0.016990162,Node(a4.h11),Node(m4)
a4.h12->m4,-0.020603742,0.020603742,Node(a4.h12),Node(m4)
a0.h1->m5,0.01697081,0.01697081,Node(a0.h1),Node(m5)
a2.h14->m5,0.03588633,0.03588633,Node(a2.h14),Node(m5)
m2->m5,0.035981543,0.035981543,Node(m2),Node(m5)
m3->m5,-0.03772176,0.03772176,Node(m3),Node(m5)
a4.h2->m5,0.017366149,0.017366149,Node(a4.h2),Node(m5)
m4->m5,0.050701983,0.050701983,Node(m4),Node(m5)
a5.h9->m5,0.02053522,0.02053522,Node(a5.h9),Node(m5)
m1->a6.h10<v>,-0.01735013,0.01735013,Node(m1),Node(a6.h10)
m5->a6.h3<v>,0.021956837,0.021956837,Node(m5),Node(a6.h3)
m5->a6.h4<v>,-0.028244555,0.028244555,Node(m5),Node(a6.h4)
m5->a6.h12<k>,0.016897732,0.016897732,Node(m5),Node(a6.h12)
m1->m6,0.02890534,0.02890534,Node(m1),Node(m6)
m2->m6,0.022533815,0.022533815,Node(m2),Node(m6)
a3.h13->m6,0.020865908,0.020865908,Node(a3.h13),Node(m6)
a3.h14->m6,0.02563577,0.02563577,Node(a3.h14),Node(m6)
m3->m6,-0.06519545,0.06519545,Node(m3),Node(m6)
a4.h2->m6,-0.021671435,0.021671435,Node(a4.h2),Node(m6)
m4->m6,-0.059332177,0.059332177,Node(m4),Node(m6)
a5.h3->m6,-0.034757927,0.034757927,Node(a5.h3),Node(m6)
a5.h5->m6,0.01718241,0.01718241,Node(a5.h5),Node(m6)
a5.h10->m6,-0.016490113,0.016490113,Node(a5.h10),Node(m6)
m5->m6,-0.03265696,0.03265696,Node(m5),Node(m6)
a6.h0->m6,0.02112805,0.02112805,Node(a6.h0),Node(m6)
a6.h10->m6,0.017132897,0.017132897,Node(a6.h10),Node(m6)
