,score,abs_score,source,target
a0.h1->m0,-0.12673333,0.12673333,Node(a0.h1),Node(m0)
a0.h3->m0,-0.030448375,0.030448375,Node(a0.h3),Node(m0)
a0.h4->m0,-0.02676781,0.02676781,Node(a0.h4),Node(m0)
a0.h7->m0,-0.04983633,0.04983633,Node(a0.h7),Node(m0)
a0.h10->m0,-0.04741068,0.04741068,Node(a0.h10),Node(m0)
a0.h11->m0,0.04977218,0.04977218,Node(a0.h11),Node(m0)
a0.h12->m0,0.02510431,0.02510431,Node(a0.h12),Node(m0)
a0.h15->m0,0.07359514,0.07359514,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.024166256,0.024166256,Node(input),Node(a1.h2)
input->a1.h6<v>,-0.021838121,0.021838121,Node(input),Node(a1.h6)
m0->a1.h3<v>,0.022726584,0.022726584,Node(m0),Node(a1.h3)
input->m1,0.056219876,0.056219876,Node(input),Node(m1)
m0->m1,0.10265575,0.10265575,Node(m0),Node(m1)
a1.h4->m1,-0.044539385,0.044539385,Node(a1.h4),Node(m1)
a1.h5->m1,0.034946598,0.034946598,Node(a1.h5),Node(m1)
a1.h9->m1,-0.026906677,0.026906677,Node(a1.h9),Node(m1)
a1.h12->m1,-0.063490495,0.063490495,Node(a1.h12),Node(m1)
a1.h13->m1,0.023274895,0.023274895,Node(a1.h13),Node(m1)
a1.h3->a2.h5<v>,0.027195802,0.027195802,Node(a1.h3),Node(a2.h5)
m0->m2,-0.038232427,0.038232427,Node(m0),Node(m2)
a1.h10->m2,-0.022255398,0.022255398,Node(a1.h10),Node(m2)
a2.h5->m2,-0.046213016,0.046213016,Node(a2.h5),Node(m2)
a2.h14->m2,0.031341348,0.031341348,Node(a2.h14),Node(m2)
m0->m3,-0.0371416,0.0371416,Node(m0),Node(m3)
m1->m3,0.034833923,0.034833923,Node(m1),Node(m3)
m2->m3,0.07263981,0.07263981,Node(m2),Node(m3)
a3.h0->m3,-0.02989614,0.02989614,Node(a3.h0),Node(m3)
a3.h1->m3,-0.031298295,0.031298295,Node(a3.h1),Node(m3)
a3.h13->m3,0.026495181,0.026495181,Node(a3.h13),Node(m3)
m0->m4,0.026062733,0.026062733,Node(m0),Node(m4)
m1->m4,-0.027047236,0.027047236,Node(m1),Node(m4)
a3.h0->m4,-0.04161348,0.04161348,Node(a3.h0),Node(m4)
a3.h1->m4,0.023252137,0.023252137,Node(a3.h1),Node(m4)
a3.h13->m4,-0.03663677,0.03663677,Node(a3.h13),Node(m4)
m3->m4,0.024597472,0.024597472,Node(m3),Node(m4)
a4.h2->m4,-0.02220436,0.02220436,Node(a4.h2),Node(m4)
m4->a5.h10<v>,-0.024711445,0.024711445,Node(m4),Node(a5.h10)
m0->m5,-0.049763497,0.049763497,Node(m0),Node(m5)
a2.h14->m5,0.039402477,0.039402477,Node(a2.h14),Node(m5)
m2->m5,-0.031605586,0.031605586,Node(m2),Node(m5)
a3.h5->m5,0.023997277,0.023997277,Node(a3.h5),Node(m5)
m3->m5,-0.08246296,0.08246296,Node(m3),Node(m5)
a5.h4->m5,0.031739764,0.031739764,Node(a5.h4),Node(m5)
m1->a6.h10<v>,-0.02185987,0.02185987,Node(m1),Node(a6.h10)
m2->a6.h0<v>,0.021117223,0.021117223,Node(m2),Node(a6.h0)
m2->a6.h4<v>,0.026647052,0.026647052,Node(m2),Node(a6.h4)
m4->a6.h0<v>,-0.030287866,0.030287866,Node(m4),Node(a6.h0)
m5->a6.h12<v>,0.03793145,0.03793145,Node(m5),Node(a6.h12)
a2.h3->m6,0.025160491,0.025160491,Node(a2.h3),Node(m6)
a4.h11->m6,-0.027354812,0.027354812,Node(a4.h11),Node(m6)
m4->m6,-0.025041034,0.025041034,Node(m4),Node(m6)
m5->m6,-0.029233463,0.029233463,Node(m5),Node(m6)
a6.h2->m6,0.020201981,0.020201981,Node(a6.h2),Node(m6)
a6.h4->m6,-0.03139701,0.03139701,Node(a6.h4),Node(m6)
a6.h10->m6,0.05321295,0.05321295,Node(a6.h10),Node(m6)
m3->a7.h6<v>,0.022565326,0.022565326,Node(m3),Node(a7.h6)
m4->a7.h6<v>,0.022392746,0.022392746,Node(m4),Node(a7.h6)
a6.h0->a7.h1<q>,0.022246344,0.022246344,Node(a6.h0),Node(a7.h1)
a6.h4->a7.h8<v>,-0.02509093,0.02509093,Node(a6.h4),Node(a7.h8)
m6->a7.h6<v>,-0.03250657,0.03250657,Node(m6),Node(a7.h6)
m0->m7,0.03190402,0.03190402,Node(m0),Node(m7)
a2.h14->m7,0.02790809,0.02790809,Node(a2.h14),Node(m7)
m3->m7,0.023563337,0.023563337,Node(m3),Node(m7)
m4->m7,0.048841216,0.048841216,Node(m4),Node(m7)
a5.h3->m7,0.02293656,0.02293656,Node(a5.h3),Node(m7)
m5->m7,-0.022160485,0.022160485,Node(m5),Node(m7)
a6.h0->m7,-0.08463344,0.08463344,Node(a6.h0),Node(m7)
a6.h5->m7,-0.0326075,0.0326075,Node(a6.h5),Node(m7)
a6.h10->m7,0.040920716,0.040920716,Node(a6.h10),Node(m7)
m6->m7,-0.08609797,0.08609797,Node(m6),Node(m7)
a7.h1->m7,0.054514434,0.054514434,Node(a7.h1),Node(m7)
a7.h2->m7,-0.036630537,0.036630537,Node(a7.h2),Node(m7)
a7.h6->m7,-0.021628018,0.021628018,Node(a7.h6),Node(m7)
a7.h10->m7,-0.025176218,0.025176218,Node(a7.h10),Node(m7)
a7.h15->m7,-0.02172751,0.02172751,Node(a7.h15),Node(m7)
m3->a8.h12<q>,-0.02079733,0.02079733,Node(m3),Node(a8.h12)
m4->a8.h12<k>,0.0215824,0.0215824,Node(m4),Node(a8.h12)
a6.h0->a8.h12<q>,0.037661806,0.037661806,Node(a6.h0),Node(a8.h12)
