,score,abs_score,source,target
input->m0,-0.24101076,0.24101076,Node(input),Node(m0)
a0.h1->m0,0.31320667,0.31320667,Node(a0.h1),Node(m0)
a0.h6->m0,0.043716148,0.043716148,Node(a0.h6),Node(m0)
a0.h7->m0,0.15685573,0.15685573,Node(a0.h7),Node(m0)
a0.h10->m0,0.077153906,0.077153906,Node(a0.h10),Node(m0)
a0.h11->m0,-0.051617354,0.051617354,Node(a0.h11),Node(m0)
a0.h12->m0,-0.06305354,0.06305354,Node(a0.h12),Node(m0)
a0.h14->m0,0.043352388,0.043352388,Node(a0.h14),Node(m0)
a0.h15->m0,-0.05267946,0.05267946,Node(a0.h15),Node(m0)
input->a1.h2<v>,-0.03379383,0.03379383,Node(input),Node(a1.h2)
input->a1.h14<v>,0.050476477,0.050476477,Node(input),Node(a1.h14)
m0->a1.h2<q>,-0.034181833,0.034181833,Node(m0),Node(a1.h2)
input->m1,-0.15484719,0.15484719,Node(input),Node(m1)
a0.h1->m1,0.045938544,0.045938544,Node(a0.h1),Node(m1)
m0->m1,-0.1340643,0.1340643,Node(m0),Node(m1)
a1.h2->m1,-0.031952865,0.031952865,Node(a1.h2),Node(m1)
a1.h4->m1,0.042757243,0.042757243,Node(a1.h4),Node(m1)
a1.h11->m1,-0.051840805,0.051840805,Node(a1.h11),Node(m1)
a1.h2->m2,-0.050839193,0.050839193,Node(a1.h2),Node(m2)
a1.h14->m2,-0.03494087,0.03494087,Node(a1.h14),Node(m2)
m1->m2,0.036031194,0.036031194,Node(m1),Node(m2)
a2.h5->m2,0.059935298,0.059935298,Node(a2.h5),Node(m2)
a2.h6->m2,0.042376306,0.042376306,Node(a2.h6),Node(m2)
a2.h10->m2,0.043383356,0.043383356,Node(a2.h10),Node(m2)
a2.h14->m2,0.07615524,0.07615524,Node(a2.h14),Node(m2)
a2.h15->m2,0.0460098,0.0460098,Node(a2.h15),Node(m2)
m1->m3,-0.10700862,0.10700862,Node(m1),Node(m3)
a2.h5->m3,0.03817127,0.03817127,Node(a2.h5),Node(m3)
a2.h14->m3,0.033160463,0.033160463,Node(a2.h14),Node(m3)
a3.h9->m3,0.038572572,0.038572572,Node(a3.h9),Node(m3)
m2->a4.h8<v>,0.04005222,0.04005222,Node(m2),Node(a4.h8)
m3->a4.h13<q>,0.05483011,0.05483011,Node(m3),Node(a4.h13)
m0->m4,-0.06539352,0.06539352,Node(m0),Node(m4)
m1->m4,-0.11303088,0.11303088,Node(m1),Node(m4)
a3.h0->m4,0.051216714,0.051216714,Node(a3.h0),Node(m4)
m3->m4,-0.054777082,0.054777082,Node(m3),Node(m4)
a4.h2->m4,0.03637165,0.03637165,Node(a4.h2),Node(m4)
a4.h8->m4,0.042403907,0.042403907,Node(a4.h8),Node(m4)
a4.h11->m4,-0.035512205,0.035512205,Node(a4.h11),Node(m4)
a4.h12->m4,0.04041587,0.04041587,Node(a4.h12),Node(m4)
m1->a5.h3<v>,-0.044945892,0.044945892,Node(m1),Node(a5.h3)
m0->m5,-0.060382612,0.060382612,Node(m0),Node(m5)
m2->m5,-0.069382876,0.069382876,Node(m2),Node(m5)
a3.h1->m5,0.041302633,0.041302633,Node(a3.h1),Node(m5)
a4.h15->m5,0.05518463,0.05518463,Node(a4.h15),Node(m5)
