,score,abs_score,source,target
input->m0,-0.15048577,0.15048577,Node(input),Node(m0)
a0.h2->m0,0.0419476,0.0419476,Node(a0.h2),Node(m0)
a0.h5->m0,0.02293482,0.02293482,Node(a0.h5),Node(m0)
a0.h7->m0,-0.0674749,0.0674749,Node(a0.h7),Node(m0)
a0.h10->m0,-0.07316615,0.07316615,Node(a0.h10),Node(m0)
a0.h11->m0,0.036517903,0.036517903,Node(a0.h11),Node(m0)
a0.h13->m0,-0.022335185,0.022335185,Node(a0.h13),Node(m0)
input->a1.h0<v>,0.020790737,0.020790737,Node(input),Node(a1.h0)
m0->a1.h3<v>,0.023343787,0.023343787,Node(m0),Node(a1.h3)
a0.h1->m1,-0.020594804,0.020594804,Node(a0.h1),Node(m1)
a0.h10->m1,0.026608733,0.026608733,Node(a0.h10),Node(m1)
m0->m1,-0.025487652,0.025487652,Node(m0),Node(m1)
a1.h2->m1,-0.03949594,0.03949594,Node(a1.h2),Node(m1)
m1->a2.h1<v>,0.023731826,0.023731826,Node(m1),Node(a2.h1)
m1->a2.h5<v>,0.024173295,0.024173295,Node(m1),Node(a2.h5)
m1->a2.h8<v>,-0.024373299,0.024373299,Node(m1),Node(a2.h8)
m1->a2.h10<q>,-0.029115275,0.029115275,Node(m1),Node(a2.h10)
input->m2,0.07455929,0.07455929,Node(input),Node(m2)
m0->m2,0.10568913,0.10568913,Node(m0),Node(m2)
a1.h5->m2,-0.02306334,0.02306334,Node(a1.h5),Node(m2)
a1.h12->m2,-0.034518957,0.034518957,Node(a1.h12),Node(m2)
m1->m2,0.040942613,0.040942613,Node(m1),Node(m2)
a2.h5->m2,0.08269771,0.08269771,Node(a2.h5),Node(m2)
m1->a3.h13<v>,0.020437747,0.020437747,Node(m1),Node(a3.h13)
m2->a3.h5<k>,-0.020871684,0.020871684,Node(m2),Node(a3.h5)
m2->a3.h13<v>,-0.03872157,0.03872157,Node(m2),Node(a3.h13)
m2->a3.h14<q>,0.02564779,0.02564779,Node(m2),Node(a3.h14)
a1.h12->m3,-0.023583334,0.023583334,Node(a1.h12),Node(m3)
m1->m3,-0.05099697,0.05099697,Node(m1),Node(m3)
m2->m3,0.07032621,0.07032621,Node(m2),Node(m3)
a3.h0->m3,0.031564023,0.031564023,Node(a3.h0),Node(m3)
a3.h3->m3,-0.02065885,0.02065885,Node(a3.h3),Node(m3)
a3.h14->m3,0.042227097,0.042227097,Node(a3.h14),Node(m3)
m2->a4.h8<q>,0.02393618,0.02393618,Node(m2),Node(a4.h8)
a0.h1->m4,0.02209839,0.02209839,Node(a0.h1),Node(m4)
m0->m4,-0.020499585,0.020499585,Node(m0),Node(m4)
m1->m4,-0.033674568,0.033674568,Node(m1),Node(m4)
m2->m4,-0.04529765,0.04529765,Node(m2),Node(m4)
a3.h1->m4,-0.022425093,0.022425093,Node(a3.h1),Node(m4)
m3->m4,0.072178386,0.072178386,Node(m3),Node(m4)
a4.h9->m4,-0.023373708,0.023373708,Node(a4.h9),Node(m4)
a4.h10->m4,-0.024789205,0.024789205,Node(a4.h10),Node(m4)
a4.h11->m4,-0.03469117,0.03469117,Node(a4.h11),Node(m4)
a4.h15->m4,0.033120032,0.033120032,Node(a4.h15),Node(m4)
a0.h1->m5,0.031031242,0.031031242,Node(a0.h1),Node(m5)
