,score,abs_score,source,target
input->m0,0.10753159,0.10753159,Node(input),Node(m0)
a0.h1->m0,-0.16080067,0.16080067,Node(a0.h1),Node(m0)
a0.h7->m0,-0.09151822,0.09151822,Node(a0.h7),Node(m0)
a0.h10->m0,-0.023147479,0.023147479,Node(a0.h10),Node(m0)
a0.h11->m0,0.021733878,0.021733878,Node(a0.h11),Node(m0)
a0.h14->m0,-0.02449463,0.02449463,Node(a0.h14),Node(m0)
a0.h15->m0,0.02336153,0.02336153,Node(a0.h15),Node(m0)
input->a1.h10<v>,0.018099343,0.018099343,Node(input),Node(a1.h10)
a1.h2->m1,0.02179657,0.02179657,Node(a1.h2),Node(m1)
a1.h5->m1,-0.018786311,0.018786311,Node(a1.h5),Node(m1)
a1.h12->m1,-0.017103044,0.017103044,Node(a1.h12),Node(m1)
a1.h14->m1,-0.018239813,0.018239813,Node(a1.h14),Node(m1)
a1.h15->m1,-0.018379383,0.018379383,Node(a1.h15),Node(m1)
m1->a2.h4<q>,0.019744879,0.019744879,Node(m1),Node(a2.h4)
m1->a2.h7<v>,-0.018232554,0.018232554,Node(m1),Node(a2.h7)
m1->a2.h8<v>,-0.02810718,0.02810718,Node(m1),Node(a2.h8)
m1->a2.h14<v>,-0.021439008,0.021439008,Node(m1),Node(a2.h14)
input->m2,0.04654202,0.04654202,Node(input),Node(m2)
a0.h10->m2,-0.020899637,0.020899637,Node(a0.h10),Node(m2)
m0->m2,0.085881904,0.085881904,Node(m0),Node(m2)
a1.h3->m2,-0.017979912,0.017979912,Node(a1.h3),Node(m2)
m1->m2,0.06043248,0.06043248,Node(m1),Node(m2)
a2.h1->m2,-0.017072503,0.017072503,Node(a2.h1),Node(m2)
a2.h7->m2,-0.023547139,0.023547139,Node(a2.h7),Node(m2)
a2.h14->m2,0.025250908,0.025250908,Node(a2.h14),Node(m2)
a2.h15->m2,-0.030337414,0.030337414,Node(a2.h15),Node(m2)
m2->a3.h0<q>,-0.0189756,0.0189756,Node(m2),Node(a3.h0)
m2->a3.h5<q>,-0.0206189,0.0206189,Node(m2),Node(a3.h5)
m1->m3,-0.063899755,0.063899755,Node(m1),Node(m3)
a2.h14->m3,-0.028553149,0.028553149,Node(a2.h14),Node(m3)
m2->m3,0.040700316,0.040700316,Node(m2),Node(m3)
a3.h14->m3,0.027318258,0.027318258,Node(a3.h14),Node(m3)
m0->a4.h10<q>,0.018738098,0.018738098,Node(m0),Node(a4.h10)
m1->a4.h10<k>,0.018143667,0.018143667,Node(m1),Node(a4.h10)
m1->m4,-0.020058546,0.020058546,Node(m1),Node(m4)
a2.h14->m4,0.023530811,0.023530811,Node(a2.h14),Node(m4)
m2->m4,-0.025955072,0.025955072,Node(m2),Node(m4)
a3.h0->m4,0.026413133,0.026413133,Node(a3.h0),Node(m4)
a3.h5->m4,0.019254845,0.019254845,Node(a3.h5),Node(m4)
m3->m4,-0.07332875,0.07332875,Node(m3),Node(m4)
a4.h9->m4,-0.036600098,0.036600098,Node(a4.h9),Node(m4)
a4.h10->m4,0.019478625,0.019478625,Node(a4.h10),Node(m4)
a4.h11->m4,-0.026373079,0.026373079,Node(a4.h11),Node(m4)
