,score,abs_score,source,target
input->m0,-0.02061997,0.02061997,Node(input),Node(m0)
a0.h10->m0,-0.087690294,0.087690294,Node(a0.h10),Node(m0)
a0.h11->m0,0.02267046,0.02267046,Node(a0.h11),Node(m0)
a0.h13->m0,-0.020592777,0.020592777,Node(a0.h13),Node(m0)
a0.h15->m0,0.050966106,0.050966106,Node(a0.h15),Node(m0)
input->a1.h11<v>,0.015589111,0.015589111,Node(input),Node(a1.h11)
input->m1,0.07846309,0.07846309,Node(input),Node(m1)
a0.h15->m1,0.0189628,0.0189628,Node(a0.h15),Node(m1)
m0->m1,0.074984714,0.074984714,Node(m0),Node(m1)
a1.h2->m1,-0.020332031,0.020332031,Node(a1.h2),Node(m1)
a1.h3->m1,-0.018011328,0.018011328,Node(a1.h3),Node(m1)
a1.h5->m1,0.028342508,0.028342508,Node(a1.h5),Node(m1)
a1.h9->m1,-0.015747853,0.015747853,Node(a1.h9),Node(m1)
a1.h12->m1,-0.029312512,0.029312512,Node(a1.h12),Node(m1)
a1.h13->m1,0.018431589,0.018431589,Node(a1.h13),Node(m1)
a1.h14->m1,-0.022401277,0.022401277,Node(a1.h14),Node(m1)
m1->a2.h6<v>,-0.020688256,0.020688256,Node(m1),Node(a2.h6)
input->m2,0.01768885,0.01768885,Node(input),Node(m2)
m0->m2,-0.056374606,0.056374606,Node(m0),Node(m2)
a1.h5->m2,0.015399307,0.015399307,Node(a1.h5),Node(m2)
m1->m2,-0.035490952,0.035490952,Node(m1),Node(m2)
a2.h14->m2,0.023943087,0.023943087,Node(a2.h14),Node(m2)
m2->a3.h13<v>,0.019839982,0.019839982,Node(m2),Node(a3.h13)
m0->m3,0.02151091,0.02151091,Node(m0),Node(m3)
m1->m3,0.030780133,0.030780133,Node(m1),Node(m3)
a2.h14->m3,-0.035005562,0.035005562,Node(a2.h14),Node(m3)
m2->m3,0.029035877,0.029035877,Node(m2),Node(m3)
a3.h0->m3,-0.036398143,0.036398143,Node(a3.h0),Node(m3)
a3.h9->m3,-0.026044093,0.026044093,Node(a3.h9),Node(m3)
m1->m4,0.016489998,0.016489998,Node(m1),Node(m4)
m2->m4,0.06131587,0.06131587,Node(m2),Node(m4)
m3->m4,-0.019430025,0.019430025,Node(m3),Node(m4)
a4.h9->m4,-0.015894026,0.015894026,Node(a4.h9),Node(m4)
a0.h1->m5,-0.029037576,0.029037576,Node(a0.h1),Node(m5)
a2.h14->m5,0.022704616,0.022704616,Node(a2.h14),Node(m5)
m3->m5,-0.11055589,0.11055589,Node(m3),Node(m5)
a5.h3->m5,-0.018493108,0.018493108,Node(a5.h3),Node(m5)
a5.h6->m5,0.018870115,0.018870115,Node(a5.h6),Node(m5)
a0.h1->a6.h10<v>,0.023770016,0.023770016,Node(a0.h1),Node(a6.h10)
m0->a6.h10<v>,-0.022346934,0.022346934,Node(m0),Node(a6.h10)
m1->a6.h10<v>,-0.042370014,0.042370014,Node(m1),Node(a6.h10)
m2->a6.h4<v>,0.047556188,0.047556188,Node(m2),Node(a6.h4)
m2->a6.h10<v>,-0.01580982,0.01580982,Node(m2),Node(a6.h10)
m4->a6.h3<v>,0.017472653,0.017472653,Node(m4),Node(a6.h3)
m5->a6.h0<v>,-0.01889328,0.01889328,Node(m5),Node(a6.h0)
m5->a6.h4<v>,-0.031514496,0.031514496,Node(m5),Node(a6.h4)
m5->a6.h10<q>,0.017133204,0.017133204,Node(m5),Node(a6.h10)
m5->a6.h10<v>,0.033776887,0.033776887,Node(m5),Node(a6.h10)
m0->m6,0.020656956,0.020656956,Node(m0),Node(m6)
m1->m6,0.030770248,0.030770248,Node(m1),Node(m6)
a2.h14->m6,-0.018926382,0.018926382,Node(a2.h14),Node(m6)
m2->m6,0.016470496,0.016470496,Node(m2),Node(m6)
a3.h13->m6,0.020746546,0.020746546,Node(a3.h13),Node(m6)
a4.h9->m6,-0.01808802,0.01808802,Node(a4.h9),Node(m6)
a5.h9->m6,-0.019571489,0.019571489,Node(a5.h9),Node(m6)
m5->m6,-0.11245396,0.11245396,Node(m5),Node(m6)
a6.h1->m6,-0.024186011,0.024186011,Node(a6.h1),Node(m6)
a6.h2->m6,-0.018805645,0.018805645,Node(a6.h2),Node(m6)
a6.h3->m6,-0.016432602,0.016432602,Node(a6.h3),Node(m6)
a6.h4->m6,-0.039939173,0.039939173,Node(a6.h4),Node(m6)
a6.h10->m6,0.04757668,0.04757668,Node(a6.h10),Node(m6)
a6.h15->m6,-0.01907562,0.01907562,Node(a6.h15),Node(m6)
m5->a7.h6<v>,0.018467722,0.018467722,Node(m5),Node(a7.h6)
m5->a7.h8<v>,0.016401406,0.016401406,Node(m5),Node(a7.h8)
m0->m7,0.032192316,0.032192316,Node(m0),Node(m7)
a2.h14->m7,0.018976726,0.018976726,Node(a2.h14),Node(m7)
m2->m7,0.02869755,0.02869755,Node(m2),Node(m7)
m4->m7,0.024653953,0.024653953,Node(m4),Node(m7)
a5.h3->m7,-0.024143001,0.024143001,Node(a5.h3),Node(m7)
m5->m7,-0.046618804,0.046618804,Node(m5),Node(m7)
a6.h0->m7,-0.07143829,0.07143829,Node(a6.h0),Node(m7)
a6.h2->m7,-0.01914779,0.01914779,Node(a6.h2),Node(m7)
a6.h10->m7,0.029954236,0.029954236,Node(a6.h10),Node(m7)
a6.h14->m7,0.024935331,0.024935331,Node(a6.h14),Node(m7)
m6->m7,-0.054200493,0.054200493,Node(m6),Node(m7)
a7.h2->m7,-0.03239451,0.03239451,Node(a7.h2),Node(m7)
a7.h6->m7,-0.026063038,0.026063038,Node(a7.h6),Node(m7)
a7.h8->m7,-0.029055087,0.029055087,Node(a7.h8),Node(m7)
a7.h11->m7,-0.015868332,0.015868332,Node(a7.h11),Node(m7)
