,score,abs_score,source,target
input->m0,0.08988832,0.08988832,Node(input),Node(m0)
a0.h2->m0,0.038293418,0.038293418,Node(a0.h2),Node(m0)
a0.h10->m0,-0.087337926,0.087337926,Node(a0.h10),Node(m0)
a0.h11->m0,-0.06671252,0.06671252,Node(a0.h11),Node(m0)
a0.h14->m0,-0.06120023,0.06120023,Node(a0.h14),Node(m0)
m0->a1.h2<q>,-0.040133726,0.040133726,Node(m0),Node(a1.h2)
input->m1,-0.041886516,0.041886516,Node(input),Node(m1)
a1.h2->m1,-0.08069609,0.08069609,Node(a1.h2),Node(m1)
a1.h3->m1,-0.07330236,0.07330236,Node(a1.h3),Node(m1)
a1.h5->m1,-0.06461556,0.06461556,Node(a1.h5),Node(m1)
a1.h13->m1,-0.04320223,0.04320223,Node(a1.h13),Node(m1)
a1.h14->m1,-0.08294126,0.08294126,Node(a1.h14),Node(m1)
m0->a2.h3<k>,0.05222286,0.05222286,Node(m0),Node(a2.h3)
m0->m2,0.07246718,0.07246718,Node(m0),Node(m2)
a1.h2->m2,-0.12719998,0.12719998,Node(a1.h2),Node(m2)
a1.h10->m2,0.037805624,0.037805624,Node(a1.h10),Node(m2)
a1.h12->m2,0.044255435,0.044255435,Node(a1.h12),Node(m2)
a1.h14->m2,-0.05035768,0.05035768,Node(a1.h14),Node(m2)
m1->m2,-0.05188034,0.05188034,Node(m1),Node(m2)
a2.h5->m2,0.06516745,0.06516745,Node(a2.h5),Node(m2)
a2.h6->m2,0.04477867,0.04477867,Node(a2.h6),Node(m2)
a2.h10->m2,0.05673819,0.05673819,Node(a2.h10),Node(m2)
a2.h14->m2,0.039216038,0.039216038,Node(a2.h14),Node(m2)
m1->a3.h4<q>,-0.03822601,0.03822601,Node(m1),Node(a3.h4)
m1->a3.h14<v>,0.042832658,0.042832658,Node(m1),Node(a3.h14)
m2->a3.h0<q>,-0.055374384,0.055374384,Node(m2),Node(a3.h0)
m2->a3.h14<q>,0.03837311,0.03837311,Node(m2),Node(a3.h14)
m0->m3,0.075833045,0.075833045,Node(m0),Node(m3)
a1.h5->m3,0.037452836,0.037452836,Node(a1.h5),Node(m3)
a1.h11->m3,-0.040403575,0.040403575,Node(a1.h11),Node(m3)
m1->m3,-0.10362083,0.10362083,Node(m1),Node(m3)
a2.h5->m3,0.050993115,0.050993115,Node(a2.h5),Node(m3)
a2.h8->m3,-0.040963948,0.040963948,Node(a2.h8),Node(m3)
a2.h13->m3,0.04732973,0.04732973,Node(a2.h13),Node(m3)
a2.h14->m3,0.044853054,0.044853054,Node(a2.h14),Node(m3)
m2->m3,0.093220405,0.093220405,Node(m2),Node(m3)
a3.h5->m3,-0.053424977,0.053424977,Node(a3.h5),Node(m3)
a3.h9->m3,0.0535781,0.0535781,Node(a3.h9),Node(m3)
a3.h13->m3,-0.043385677,0.043385677,Node(a3.h13),Node(m3)
m2->a4.h11<k>,0.055492587,0.055492587,Node(m2),Node(a4.h11)
a3.h1->a4.h10<q>,-0.03877013,0.03877013,Node(a3.h1),Node(a4.h10)
m3->a4.h13<q>,0.060245212,0.060245212,Node(m3),Node(a4.h13)
input->m4,0.039589733,0.039589733,Node(input),Node(m4)
a2.h5->m4,-0.038153633,0.038153633,Node(a2.h5),Node(m4)
a2.h6->m4,0.04023362,0.04023362,Node(a2.h6),Node(m4)
a3.h0->m4,0.04398427,0.04398427,Node(a3.h0),Node(m4)
m3->m4,-0.18442562,0.18442562,Node(m3),Node(m4)
a4.h2->m4,0.06990141,0.06990141,Node(a4.h2),Node(m4)
a4.h11->m4,0.07035446,0.07035446,Node(a4.h11),Node(m4)
a4.h13->m4,0.05481098,0.05481098,Node(a4.h13),Node(m4)
m4->a5.h3<v>,-0.053829174,0.053829174,Node(m4),Node(a5.h3)
a0.h1->m5,0.0425888,0.0425888,Node(a0.h1),Node(m5)
a1.h2->m5,-0.056795426,0.056795426,Node(a1.h2),Node(m5)
m2->m5,-0.066327594,0.066327594,Node(m2),Node(m5)
a3.h1->m5,0.042054333,0.042054333,Node(a3.h1),Node(m5)
a4.h2->m5,-0.048085015,0.048085015,Node(a4.h2),Node(m5)
m4->m5,-0.044890538,0.044890538,Node(m4),Node(m5)
a5.h3->m5,-0.080064766,0.080064766,Node(a5.h3),Node(m5)
m2->a6.h4<v>,-0.044260066,0.044260066,Node(m2),Node(a6.h4)
m5->a6.h4<v>,0.081066154,0.081066154,Node(m5),Node(a6.h4)
m5->a6.h15<k>,-0.041773386,0.041773386,Node(m5),Node(a6.h15)
m1->m6,-0.04649406,0.04649406,Node(m1),Node(m6)
a2.h14->m6,-0.04490612,0.04490612,Node(a2.h14),Node(m6)
m2->m6,0.11928506,0.11928506,Node(m2),Node(m6)
m3->m6,0.10867882,0.10867882,Node(m3),Node(m6)
a5.h11->m6,0.0466039,0.0466039,Node(a5.h11),Node(m6)
a5.h14->m6,-0.061815217,0.061815217,Node(a5.h14),Node(m6)
m5->m6,-0.041309804,0.041309804,Node(m5),Node(m6)
a6.h0->m6,0.12773906,0.12773906,Node(a6.h0),Node(m6)
a6.h1->m6,-0.037526958,0.037526958,Node(a6.h1),Node(m6)
a6.h4->m6,-0.064162776,0.064162776,Node(a6.h4),Node(m6)
a6.h5->m6,-0.04525332,0.04525332,Node(a6.h5),Node(m6)
a6.h6->m6,-0.046714377,0.046714377,Node(a6.h6),Node(m6)
a6.h13->m6,0.037638027,0.037638027,Node(a6.h13),Node(m6)
a6.h14->m6,0.056449436,0.056449436,Node(a6.h14),Node(m6)
m3->a7.h6<k>,0.056087658,0.056087658,Node(m3),Node(a7.h6)
