,score,abs_score,source,target
input->m0,-0.22889446,0.22889446,Node(input),Node(m0)
a0.h3->m0,-0.02542331,0.02542331,Node(a0.h3),Node(m0)
a0.h5->m0,0.02953404,0.02953404,Node(a0.h5),Node(m0)
a0.h7->m0,-0.070068814,0.070068814,Node(a0.h7),Node(m0)
a0.h10->m0,-0.056130588,0.056130588,Node(a0.h10),Node(m0)
a0.h11->m0,0.039661177,0.039661177,Node(a0.h11),Node(m0)
a0.h15->m0,0.074529946,0.074529946,Node(a0.h15),Node(m0)
input->a1.h6<v>,-0.02217153,0.02217153,Node(input),Node(a1.h6)
m0->a1.h5<v>,0.025026131,0.025026131,Node(m0),Node(a1.h5)
m0->m1,0.08674006,0.08674006,Node(m0),Node(m1)
a1.h6->m1,0.027219903,0.027219903,Node(a1.h6),Node(m1)
a1.h12->m1,-0.03820394,0.03820394,Node(a1.h12),Node(m1)
a1.h3->a2.h5<v>,0.033918526,0.033918526,Node(a1.h3),Node(a2.h5)
m1->a2.h5<v>,0.022848716,0.022848716,Node(m1),Node(a2.h5)
input->m2,0.03367252,0.03367252,Node(input),Node(m2)
m1->m2,-0.07984878,0.07984878,Node(m1),Node(m2)
a2.h4->m2,0.03374938,0.03374938,Node(a2.h4),Node(m2)
a2.h8->m2,0.037767366,0.037767366,Node(a2.h8),Node(m2)
a2.h10->m2,0.023449754,0.023449754,Node(a2.h10),Node(m2)
a2.h15->m2,0.030114762,0.030114762,Node(a2.h15),Node(m2)
m2->a3.h11<q>,-0.022752922,0.022752922,Node(m2),Node(a3.h11)
input->m3,-0.022476502,0.022476502,Node(input),Node(m3)
m0->m3,-0.06532209,0.06532209,Node(m0),Node(m3)
a1.h5->m3,0.030612474,0.030612474,Node(a1.h5),Node(m3)
m1->m3,-0.10315814,0.10315814,Node(m1),Node(m3)
a2.h13->m3,-0.024766397,0.024766397,Node(a2.h13),Node(m3)
m2->m3,0.02870336,0.02870336,Node(m2),Node(m3)
a3.h1->m3,-0.0357348,0.0357348,Node(a3.h1),Node(m3)
a3.h6->m3,0.026410848,0.026410848,Node(a3.h6),Node(m3)
a3.h13->m3,0.070245445,0.070245445,Node(a3.h13),Node(m3)
m0->m4,0.029103693,0.029103693,Node(m0),Node(m4)
m1->m4,-0.0734092,0.0734092,Node(m1),Node(m4)
m2->m4,0.07686955,0.07686955,Node(m2),Node(m4)
a3.h0->m4,0.03576927,0.03576927,Node(a3.h0),Node(m4)
a3.h1->m4,0.029986255,0.029986255,Node(a3.h1),Node(m4)
a3.h14->m4,0.03190793,0.03190793,Node(a3.h14),Node(m4)
a4.h9->m4,-0.07578246,0.07578246,Node(a4.h9),Node(m4)
m3->a5.h3<v>,-0.028132211,0.028132211,Node(m3),Node(a5.h3)
input->m5,-0.025851306,0.025851306,Node(input),Node(m5)
a2.h1->m5,-0.023353852,0.023353852,Node(a2.h1),Node(m5)
a2.h5->m5,0.027039643,0.027039643,Node(a2.h5),Node(m5)
a2.h14->m5,0.022811666,0.022811666,Node(a2.h14),Node(m5)
m2->m5,0.04681348,0.04681348,Node(m2),Node(m5)
a3.h0->m5,-0.03983594,0.03983594,Node(a3.h0),Node(m5)
a4.h2->m5,0.022187673,0.022187673,Node(a4.h2),Node(m5)
m4->m5,0.080676906,0.080676906,Node(m4),Node(m5)
a5.h3->m5,-0.052198227,0.052198227,Node(a5.h3),Node(m5)
a5.h5->m5,0.02318911,0.02318911,Node(a5.h5),Node(m5)
a5.h9->m5,0.024306051,0.024306051,Node(a5.h9),Node(m5)
m1->a6.h10<v>,-0.025964817,0.025964817,Node(m1),Node(a6.h10)
m3->a6.h0<v>,-0.025461838,0.025461838,Node(m3),Node(a6.h0)
m4->a6.h0<v>,-0.028801695,0.028801695,Node(m4),Node(a6.h0)
m5->a6.h0<q>,0.030114628,0.030114628,Node(m5),Node(a6.h0)
m5->a6.h0<v>,-0.024795927,0.024795927,Node(m5),Node(a6.h0)
m5->a6.h4<v>,-0.02808762,0.02808762,Node(m5),Node(a6.h4)
m1->m6,0.053657673,0.053657673,Node(m1),Node(m6)
a2.h14->m6,-0.02400437,0.02400437,Node(a2.h14),Node(m6)
m2->m6,0.023152918,0.023152918,Node(m2),Node(m6)
a3.h5->m6,0.030618578,0.030618578,Node(a3.h5),Node(m6)
a3.h13->m6,0.03924599,0.03924599,Node(a3.h13),Node(m6)
m3->m6,-0.116026595,0.116026595,Node(m3),Node(m6)
a4.h10->m6,0.029895429,0.029895429,Node(a4.h10),Node(m6)
a4.h11->m6,-0.040674664,0.040674664,Node(a4.h11),Node(m6)
a4.h15->m6,0.03559202,0.03559202,Node(a4.h15),Node(m6)
m4->m6,-0.080888554,0.080888554,Node(m4),Node(m6)
a5.h3->m6,-0.059443083,0.059443083,Node(a5.h3),Node(m6)
a5.h5->m6,0.039276756,0.039276756,Node(a5.h5),Node(m6)
a5.h10->m6,-0.021990692,0.021990692,Node(a5.h10),Node(m6)
a5.h11->m6,-0.039209936,0.039209936,Node(a5.h11),Node(m6)
a6.h4->m6,-0.055834066,0.055834066,Node(a6.h4),Node(m6)
a6.h5->m6,-0.026817624,0.026817624,Node(a6.h5),Node(m6)
a6.h12->m6,0.08352642,0.08352642,Node(a6.h12),Node(m6)
a6.h13->m6,-0.031201132,0.031201132,Node(a6.h13),Node(m6)
a6.h15->m6,-0.02663987,0.02663987,Node(a6.h15),Node(m6)
m4->a7.h11<q>,-0.02195478,0.02195478,Node(m4),Node(a7.h11)
m5->a7.h3<q>,-0.049792387,0.049792387,Node(m5),Node(a7.h3)
m5->a7.h6<q>,-0.02619971,0.02619971,Node(m5),Node(a7.h6)
m5->a7.h7<q>,-0.025889961,0.025889961,Node(m5),Node(a7.h7)
m5->a7.h11<k>,-0.02450179,0.02450179,Node(m5),Node(a7.h11)
m5->a7.h12<q>,0.028455755,0.028455755,Node(m5),Node(a7.h12)
m6->a7.h1<v>,-0.050483443,0.050483443,Node(m6),Node(a7.h1)
m6->a7.h2<k>,-0.023767143,0.023767143,Node(m6),Node(a7.h2)
m6->a7.h2<v>,0.022353727,0.022353727,Node(m6),Node(a7.h2)
m6->a7.h6<k>,0.026236229,0.026236229,Node(m6),Node(a7.h6)
m0->m7,0.024564292,0.024564292,Node(m0),Node(m7)
m1->m7,-0.0334956,0.0334956,Node(m1),Node(m7)
m2->m7,-0.038353465,0.038353465,Node(m2),Node(m7)
a3.h0->m7,0.03298954,0.03298954,Node(a3.h0),Node(m7)
m3->m7,0.03930205,0.03930205,Node(m3),Node(m7)
m5->m7,-0.07352002,0.07352002,Node(m5),Node(m7)
a6.h0->m7,-0.053521868,0.053521868,Node(a6.h0),Node(m7)
m6->m7,-0.09395905,0.09395905,Node(m6),Node(m7)
a7.h1->m7,0.02222999,0.02222999,Node(a7.h1),Node(m7)
a7.h2->m7,0.055787593,0.055787593,Node(a7.h2),Node(m7)
a7.h3->m7,-0.053852603,0.053852603,Node(a7.h3),Node(m7)
a7.h6->m7,0.06400402,0.06400402,Node(a7.h6),Node(m7)
a7.h11->m7,0.029155893,0.029155893,Node(a7.h11),Node(m7)
m6->a8.h10<k>,0.030995656,0.030995656,Node(m6),Node(a8.h10)
m6->a8.h13<k>,0.021889415,0.021889415,Node(m6),Node(a8.h13)
a7.h2->a8.h10<k>,-0.027309597,0.027309597,Node(a7.h2),Node(a8.h10)
m7->a8.h4<v>,0.034244366,0.034244366,Node(m7),Node(a8.h4)
m7->a8.h8<v>,0.045297317,0.045297317,Node(m7),Node(a8.h8)
a0.h1->m8,-0.033051893,0.033051893,Node(a0.h1),Node(m8)
m2->m8,-0.04609814,0.04609814,Node(m2),Node(m8)
m3->m8,0.035987623,0.035987623,Node(m3),Node(m8)
m4->m8,0.04437504,0.04437504,Node(m4),Node(m8)
a5.h11->m8,-0.033189822,0.033189822,Node(a5.h11),Node(m8)
m5->m8,0.06270044,0.06270044,Node(m5),Node(m8)
a6.h0->m8,0.043561928,0.043561928,Node(a6.h0),Node(m8)
a6.h3->m8,0.030616734,0.030616734,Node(a6.h3),Node(m8)
a6.h10->m8,-0.030636547,0.030636547,Node(a6.h10),Node(m8)
a6.h12->m8,-0.02720563,0.02720563,Node(a6.h12),Node(m8)
a6.h15->m8,0.029083198,0.029083198,Node(a6.h15),Node(m8)
a7.h0->m8,-0.026308035,0.026308035,Node(a7.h0),Node(m8)
a7.h1->m8,-0.030790813,0.030790813,Node(a7.h1),Node(m8)
a7.h2->m8,0.052800413,0.052800413,Node(a7.h2),Node(m8)
a7.h4->m8,0.027458688,0.027458688,Node(a7.h4),Node(m8)
a7.h6->m8,-0.036311563,0.036311563,Node(a7.h6),Node(m8)
a7.h8->m8,0.036563564,0.036563564,Node(a7.h8),Node(m8)
a7.h10->m8,-0.025512181,0.025512181,Node(a7.h10),Node(m8)
a7.h11->m8,0.03193761,0.03193761,Node(a7.h11),Node(m8)
a7.h13->m8,0.026117219,0.026117219,Node(a7.h13),Node(m8)
m7->m8,0.11304228,0.11304228,Node(m7),Node(m8)
a8.h0->m8,0.029192826,0.029192826,Node(a8.h0),Node(m8)
a8.h1->m8,0.029312465,0.029312465,Node(a8.h1),Node(m8)
a8.h2->m8,0.03468959,0.03468959,Node(a8.h2),Node(m8)
a8.h5->m8,-0.025941737,0.025941737,Node(a8.h5),Node(m8)
a8.h8->m8,-0.04889084,0.04889084,Node(a8.h8),Node(m8)
a8.h9->m8,0.027841479,0.027841479,Node(a8.h9),Node(m8)
a8.h12->m8,-0.021838373,0.021838373,Node(a8.h12),Node(m8)
a8.h13->m8,0.026470225,0.026470225,Node(a8.h13),Node(m8)
m7->a9.h1<q>,-0.024885979,0.024885979,Node(m7),Node(a9.h1)
m7->a9.h10<q>,-0.030265458,0.030265458,Node(m7),Node(a9.h10)
m7->a9.h15<q>,0.022697425,0.022697425,Node(m7),Node(a9.h15)
a8.h8->a9.h5<q>,0.03948687,0.03948687,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h5<k>,0.04085548,0.04085548,Node(a8.h8),Node(a9.h5)
a8.h8->a9.h10<q>,0.038174395,0.038174395,Node(a8.h8),Node(a9.h10)
