,score,abs_score,source,target
input->m0,0.33559972,0.33559972,Node(input),Node(m0)
a0.h4->m0,-0.07312204,0.07312204,Node(a0.h4),Node(m0)
a0.h5->m0,-0.04561162,0.04561162,Node(a0.h5),Node(m0)
a0.h9->m0,-0.064713985,0.064713985,Node(a0.h9),Node(m0)
a0.h12->m0,-0.09477651,0.09477651,Node(a0.h12),Node(m0)
a0.h14->m0,-0.05179445,0.05179445,Node(a0.h14),Node(m0)
input->a1.h2<q>,-0.06501366,0.06501366,Node(input),Node(a1.h2)
input->a1.h7<v>,-0.04945926,0.04945926,Node(input),Node(a1.h7)
input->a1.h10<v>,0.052571934,0.052571934,Node(input),Node(a1.h10)
input->a1.h11<v>,0.051445484,0.051445484,Node(input),Node(a1.h11)
input->a1.h15<v>,-0.05402505,0.05402505,Node(input),Node(a1.h15)
a0.h1->a1.h2<q>,0.06099411,0.06099411,Node(a0.h1),Node(a1.h2)
m0->a1.h2<q>,-0.08822625,0.08822625,Node(m0),Node(a1.h2)
m0->a1.h2<k>,-0.047799587,0.047799587,Node(m0),Node(a1.h2)
m0->m1,-0.1311368,0.1311368,Node(m0),Node(m1)
a1.h2->m1,-0.08878269,0.08878269,Node(a1.h2),Node(m1)
a1.h3->m1,-0.08399778,0.08399778,Node(a1.h3),Node(m1)
a1.h4->m1,0.107037604,0.107037604,Node(a1.h4),Node(m1)
a1.h14->m1,-0.09596561,0.09596561,Node(a1.h14),Node(m1)
m1->a2.h6<v>,0.04922972,0.04922972,Node(m1),Node(a2.h6)
input->m2,0.12354826,0.12354826,Node(input),Node(m2)
m0->m2,0.24500571,0.24500571,Node(m0),Node(m2)
a1.h2->m2,-0.079789594,0.079789594,Node(a1.h2),Node(m2)
a1.h5->m2,-0.045983106,0.045983106,Node(a1.h5),Node(m2)
a1.h14->m2,-0.053321805,0.053321805,Node(a1.h14),Node(m2)
a1.h15->m2,0.044241846,0.044241846,Node(a1.h15),Node(m2)
m1->m2,0.21751842,0.21751842,Node(m1),Node(m2)
a2.h1->m2,-0.050282717,0.050282717,Node(a2.h1),Node(m2)
a2.h8->m2,-0.07406841,0.07406841,Node(a2.h8),Node(m2)
a2.h15->m2,-0.090025514,0.090025514,Node(a2.h15),Node(m2)
m2->a3.h5<q>,-0.044986703,0.044986703,Node(m2),Node(a3.h5)
m2->a3.h13<v>,-0.072996885,0.072996885,Node(m2),Node(a3.h13)
m2->a3.h14<v>,0.047029745,0.047029745,Node(m2),Node(a3.h14)
m0->m3,0.059965204,0.059965204,Node(m0),Node(m3)
a1.h4->m3,-0.06983767,0.06983767,Node(a1.h4),Node(m3)
m1->m3,-0.11406096,0.11406096,Node(m1),Node(m3)
a2.h5->m3,0.07927978,0.07927978,Node(a2.h5),Node(m3)
a2.h13->m3,0.062329467,0.062329467,Node(a2.h13),Node(m3)
m2->m3,0.13691157,0.13691157,Node(m2),Node(m3)
a3.h0->m3,-0.101781145,0.101781145,Node(a3.h0),Node(m3)
a3.h1->m3,0.053466868,0.053466868,Node(a3.h1),Node(m3)
a3.h5->m3,-0.05285225,0.05285225,Node(a3.h5),Node(m3)
a3.h13->m3,-0.04625153,0.04625153,Node(a3.h13),Node(m3)
a3.h14->m3,0.08406372,0.08406372,Node(a3.h14),Node(m3)
m1->a4.h11<v>,-0.048480384,0.048480384,Node(m1),Node(a4.h11)
m3->a4.h9<q>,0.05425378,0.05425378,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.08690416,0.08690416,Node(m3),Node(a4.h13)
m0->m4,-0.047944024,0.047944024,Node(m0),Node(m4)
a1.h4->m4,0.057042733,0.057042733,Node(a1.h4),Node(m4)
m1->m4,-0.08019784,0.08019784,Node(m1),Node(m4)
a2.h5->m4,-0.057998434,0.057998434,Node(a2.h5),Node(m4)
m2->m4,-0.09926402,0.09926402,Node(m2),Node(m4)
a3.h0->m4,0.08288805,0.08288805,Node(a3.h0),Node(m4)
a3.h13->m4,0.050474387,0.050474387,Node(a3.h13),Node(m4)
m3->m4,-0.3379751,0.3379751,Node(m3),Node(m4)
a4.h2->m4,0.06289214,0.06289214,Node(a4.h2),Node(m4)
a4.h11->m4,0.0528009,0.0528009,Node(a4.h11),Node(m4)
a4.h13->m4,0.055431314,0.055431314,Node(a4.h13),Node(m4)
a4.h15->m4,0.09001603,0.09001603,Node(a4.h15),Node(m4)
a1.h2->m5,-0.074558355,0.074558355,Node(a1.h2),Node(m5)
a2.h3->m5,-0.0445763,0.0445763,Node(a2.h3),Node(m5)
a2.h14->m5,-0.075129405,0.075129405,Node(a2.h14),Node(m5)
m2->m5,-0.2263881,0.2263881,Node(m2),Node(m5)
a3.h0->m5,0.049972128,0.049972128,Node(a3.h0),Node(m5)
m3->m5,0.21814494,0.21814494,Node(m3),Node(m5)
a4.h9->m5,0.058551203,0.058551203,Node(a4.h9),Node(m5)
a4.h12->m5,0.056566484,0.056566484,Node(a4.h12),Node(m5)
a4.h15->m5,-0.06806928,0.06806928,Node(a4.h15),Node(m5)
a5.h5->m5,0.08318942,0.08318942,Node(a5.h5),Node(m5)
a5.h10->m5,0.04623924,0.04623924,Node(a5.h10),Node(m5)
a5.h11->m5,-0.046285477,0.046285477,Node(a5.h11),Node(m5)
m5->a6.h5<v>,-0.046692006,0.046692006,Node(m5),Node(a6.h5)
m5->a6.h6<v>,-0.04702416,0.04702416,Node(m5),Node(a6.h6)
m5->a6.h12<v>,0.060717694,0.060717694,Node(m5),Node(a6.h12)
m0->m6,-0.055376034,0.055376034,Node(m0),Node(m6)
m3->m6,0.07010912,0.07010912,Node(m3),Node(m6)
a4.h9->m6,0.05651813,0.05651813,Node(a4.h9),Node(m6)
a4.h11->m6,0.0620348,0.0620348,Node(a4.h11),Node(m6)
m4->m6,0.12569173,0.12569173,Node(m4),Node(m6)
a5.h11->m6,0.046535056,0.046535056,Node(a5.h11),Node(m6)
a5.h14->m6,-0.09045473,0.09045473,Node(a5.h14),Node(m6)
m5->m6,-0.073301494,0.073301494,Node(m5),Node(m6)
a6.h0->m6,0.15706836,0.15706836,Node(a6.h0),Node(m6)
a6.h4->m6,0.052296024,0.052296024,Node(a6.h4),Node(m6)
a6.h5->m6,-0.08397387,0.08397387,Node(a6.h5),Node(m6)
a6.h10->m6,-0.09519017,0.09519017,Node(a6.h10),Node(m6)
a6.h12->m6,0.067531675,0.067531675,Node(a6.h12),Node(m6)
a6.h13->m6,0.082604975,0.082604975,Node(a6.h13),Node(m6)
m5->a7.h6<v>,0.044516977,0.044516977,Node(m5),Node(a7.h6)
m5->a7.h8<q>,-0.057707928,0.057707928,Node(m5),Node(a7.h8)
m6->a7.h6<v>,0.046283018,0.046283018,Node(m6),Node(a7.h6)
m6->a7.h8<k>,0.066986136,0.066986136,Node(m6),Node(a7.h8)
m6->a7.h10<v>,0.047222354,0.047222354,Node(m6),Node(a7.h10)
m1->m7,0.054318406,0.054318406,Node(m1),Node(m7)
m2->m7,0.07792481,0.07792481,Node(m2),Node(m7)
a5.h3->m7,-0.08886373,0.08886373,Node(a5.h3),Node(m7)
a6.h4->m7,-0.050731592,0.050731592,Node(a6.h4),Node(m7)
a6.h8->m7,0.059242513,0.059242513,Node(a6.h8),Node(m7)
a6.h12->m7,-0.11403799,0.11403799,Node(a6.h12),Node(m7)
m6->m7,0.10508503,0.10508503,Node(m6),Node(m7)
a7.h1->m7,-0.05136205,0.05136205,Node(a7.h1),Node(m7)
a7.h2->m7,-0.11970683,0.11970683,Node(a7.h2),Node(m7)
a7.h3->m7,0.06332898,0.06332898,Node(a7.h3),Node(m7)
a7.h11->m7,0.07330178,0.07330178,Node(a7.h11),Node(m7)
a7.h12->m7,0.04509887,0.04509887,Node(a7.h12),Node(m7)
m4->a8.h10<v>,0.04869748,0.04869748,Node(m4),Node(a8.h10)
m5->a8.h3<q>,-0.05992818,0.05992818,Node(m5),Node(a8.h3)
m5->a8.h4<v>,0.04655048,0.04655048,Node(m5),Node(a8.h4)
m6->a8.h3<v>,0.050795954,0.050795954,Node(m6),Node(a8.h3)
m6->a8.h4<k>,-0.044878237,0.044878237,Node(m6),Node(a8.h4)
m6->a8.h4<v>,-0.054132715,0.054132715,Node(m6),Node(a8.h4)
m7->a8.h7<v>,-0.051344752,0.051344752,Node(m7),Node(a8.h7)
m7->a8.h8<q>,0.044687983,0.044687983,Node(m7),Node(a8.h8)
m7->a8.h8<v>,0.058020428,0.058020428,Node(m7),Node(a8.h8)
m7->a8.h10<k>,0.059142493,0.059142493,Node(m7),Node(a8.h10)
m7->a8.h13<v>,-0.076088965,0.076088965,Node(m7),Node(a8.h13)
m1->m8,-0.047165386,0.047165386,Node(m1),Node(m8)
a2.h14->m8,0.08729586,0.08729586,Node(a2.h14),Node(m8)
m2->m8,0.057649754,0.057649754,Node(m2),Node(m8)
a3.h1->m8,0.061550003,0.061550003,Node(a3.h1),Node(m8)
a3.h14->m8,-0.06763959,0.06763959,Node(a3.h14),Node(m8)
m3->m8,-0.2671344,0.2671344,Node(m3),Node(m8)
m4->m8,-0.060001772,0.060001772,Node(m4),Node(m8)
a5.h3->m8,-0.080686405,0.080686405,Node(a5.h3),Node(m8)
a5.h5->m8,0.061915617,0.061915617,Node(a5.h5),Node(m8)
a5.h9->m8,-0.051459204,0.051459204,Node(a5.h9),Node(m8)
a5.h11->m8,0.050138302,0.050138302,Node(a5.h11),Node(m8)
m5->m8,0.14204258,0.14204258,Node(m5),Node(m8)
a6.h0->m8,-0.06628363,0.06628363,Node(a6.h0),Node(m8)
a6.h10->m8,-0.06685038,0.06685038,Node(a6.h10),Node(m8)
a6.h12->m8,-0.12156316,0.12156316,Node(a6.h12),Node(m8)
m6->m8,-0.20019504,0.20019504,Node(m6),Node(m8)
a7.h2->m8,0.2056795,0.2056795,Node(a7.h2),Node(m8)
a7.h3->m8,-0.09820594,0.09820594,Node(a7.h3),Node(m8)
a7.h6->m8,0.052058022,0.052058022,Node(a7.h6),Node(m8)
a7.h7->m8,0.04618023,0.04618023,Node(a7.h7),Node(m8)
a7.h8->m8,0.07185999,0.07185999,Node(a7.h8),Node(m8)
