,score,abs_score,source,target
input->m0,-0.26958615,0.26958615,Node(input),Node(m0)
a0.h1->m0,0.08555704,0.08555704,Node(a0.h1),Node(m0)
a0.h3->m0,-0.035756066,0.035756066,Node(a0.h3),Node(m0)
a0.h5->m0,0.03531005,0.03531005,Node(a0.h5),Node(m0)
a0.h10->m0,-0.049277402,0.049277402,Node(a0.h10),Node(m0)
a0.h11->m0,0.022199422,0.022199422,Node(a0.h11),Node(m0)
input->a1.h2<q>,-0.02616249,0.02616249,Node(input),Node(a1.h2)
input->a1.h11<v>,0.02598241,0.02598241,Node(input),Node(a1.h11)
a0.h1->a1.h2<q>,0.025225326,0.025225326,Node(a0.h1),Node(a1.h2)
m0->a1.h2<q>,-0.040985607,0.040985607,Node(m0),Node(a1.h2)
m0->a1.h2<v>,-0.022744847,0.022744847,Node(m0),Node(a1.h2)
m0->a1.h14<q>,-0.024779797,0.024779797,Node(m0),Node(a1.h14)
input->m1,-0.061046943,0.061046943,Node(input),Node(m1)
m0->m1,-0.06925783,0.06925783,Node(m0),Node(m1)
a1.h3->m1,-0.03913816,0.03913816,Node(a1.h3),Node(m1)
a1.h5->m1,0.024989665,0.024989665,Node(a1.h5),Node(m1)
a1.h6->m1,0.023056244,0.023056244,Node(a1.h6),Node(m1)
a1.h8->m1,0.029498672,0.029498672,Node(a1.h8),Node(m1)
a1.h11->m1,-0.033559676,0.033559676,Node(a1.h11),Node(m1)
a1.h14->m1,-0.053589728,0.053589728,Node(a1.h14),Node(m1)
a1.h15->m1,0.028077256,0.028077256,Node(a1.h15),Node(m1)
m0->a2.h3<v>,-0.02290754,0.02290754,Node(m0),Node(a2.h3)
a1.h3->a2.h5<v>,0.026769843,0.026769843,Node(a1.h3),Node(a2.h5)
m1->a2.h4<q>,0.02677085,0.02677085,Node(m1),Node(a2.h4)
m0->m2,-0.023973137,0.023973137,Node(m0),Node(m2)
a2.h2->m2,-0.027276037,0.027276037,Node(a2.h2),Node(m2)
a2.h6->m2,0.024191298,0.024191298,Node(a2.h6),Node(m2)
a2.h14->m2,0.025697839,0.025697839,Node(a2.h14),Node(m2)
m2->a3.h13<v>,-0.04017055,0.04017055,Node(m2),Node(a3.h13)
m2->m3,-0.03729683,0.03729683,Node(m2),Node(m3)
a3.h0->m3,-0.03534376,0.03534376,Node(a3.h0),Node(m3)
a3.h13->m3,0.03663443,0.03663443,Node(a3.h13),Node(m3)
m0->m4,0.035236515,0.035236515,Node(m0),Node(m4)
m1->m4,-0.052687213,0.052687213,Node(m1),Node(m4)
