,score,abs_score,source,target
input->m0,0.17797492,0.17797492,Node(input),Node(m0)
a0.h1->m0,0.15234579,0.15234579,Node(a0.h1),Node(m0)
a0.h6->m0,0.060796615,0.060796615,Node(a0.h6),Node(m0)
a0.h7->m0,0.11014715,0.11014715,Node(a0.h7),Node(m0)
a0.h8->m0,0.03186217,0.03186217,Node(a0.h8),Node(m0)
a0.h10->m0,0.10233702,0.10233702,Node(a0.h10),Node(m0)
a0.h11->m0,-0.09869589,0.09869589,Node(a0.h11),Node(m0)
a0.h12->m0,-0.057725035,0.057725035,Node(a0.h12),Node(m0)
a0.h15->m0,-0.10848586,0.10848586,Node(a0.h15),Node(m0)
input->a1.h3<v>,-0.03196998,0.03196998,Node(input),Node(a1.h3)
input->a1.h7<v>,-0.037093252,0.037093252,Node(input),Node(a1.h7)
a0.h1->a1.h14<v>,-0.039366633,0.039366633,Node(a0.h1),Node(a1.h14)
m0->a1.h2<q>,-0.036423296,0.036423296,Node(m0),Node(a1.h2)
m0->a1.h8<k>,0.03272806,0.03272806,Node(m0),Node(a1.h8)
m0->a1.h12<q>,0.037163623,0.037163623,Node(m0),Node(a1.h12)
input->m1,-0.1845189,0.1845189,Node(input),Node(m1)
a0.h1->m1,0.06520446,0.06520446,Node(a0.h1),Node(m1)
a0.h7->m1,0.03585426,0.03585426,Node(a0.h7),Node(m1)
m0->m1,-0.31380948,0.31380948,Node(m0),Node(m1)
a1.h1->m1,-0.040136375,0.040136375,Node(a1.h1),Node(m1)
a1.h2->m1,-0.049948733,0.049948733,Node(a1.h2),Node(m1)
a1.h4->m1,0.06771628,0.06771628,Node(a1.h4),Node(m1)
a1.h5->m1,-0.059605747,0.059605747,Node(a1.h5),Node(m1)
a1.h12->m1,0.12112233,0.12112233,Node(a1.h12),Node(m1)
a1.h13->m1,-0.046495657,0.046495657,Node(a1.h13),Node(m1)
a1.h14->m1,-0.08665113,0.08665113,Node(a1.h14),Node(m1)
a1.h15->m1,0.04429389,0.04429389,Node(a1.h15),Node(m1)
