,score,abs_score,source,target
input->m0,-0.1101498,0.1101498,Node(input),Node(m0)
a0.h1->m0,0.05534157,0.05534157,Node(a0.h1),Node(m0)
a0.h6->m0,0.01822567,0.01822567,Node(a0.h6),Node(m0)
a0.h7->m0,0.09883247,0.09883247,Node(a0.h7),Node(m0)
a0.h10->m0,-0.038435988,0.038435988,Node(a0.h10),Node(m0)
a0.h15->m0,0.051176324,0.051176324,Node(a0.h15),Node(m0)
input->a1.h1<v>,0.017960351,0.017960351,Node(input),Node(a1.h1)
input->a1.h2<q>,-0.02715983,0.02715983,Node(input),Node(a1.h2)
a0.h1->a1.h2<q>,0.022945642,0.022945642,Node(a0.h1),Node(a1.h2)
m0->a1.h2<q>,-0.028595176,0.028595176,Node(m0),Node(a1.h2)
input->m1,0.0187499,0.0187499,Node(input),Node(m1)
a1.h5->m1,0.030261604,0.030261604,Node(a1.h5),Node(m1)
a1.h7->m1,0.022028526,0.022028526,Node(a1.h7),Node(m1)
a1.h11->m1,-0.03956742,0.03956742,Node(a1.h11),Node(m1)
m1->a2.h8<q>,-0.01845333,0.01845333,Node(m1),Node(a2.h8)
m1->a2.h10<q>,0.021953743,0.021953743,Node(m1),Node(a2.h10)
m1->a2.h13<v>,0.018726865,0.018726865,Node(m1),Node(a2.h13)
input->m2,-0.02287088,0.02287088,Node(input),Node(m2)
a1.h2->m2,-0.021502852,0.021502852,Node(a1.h2),Node(m2)
a1.h14->m2,-0.020886775,0.020886775,Node(a1.h14),Node(m2)
m1->m2,0.039722245,0.039722245,Node(m1),Node(m2)
a2.h5->m2,0.021765798,0.021765798,Node(a2.h5),Node(m2)
a2.h8->m2,-0.020278456,0.020278456,Node(a2.h8),Node(m2)
a0.h1->m3,-0.026069015,0.026069015,Node(a0.h1),Node(m3)
a1.h2->m3,-0.028794339,0.028794339,Node(a1.h2),Node(m3)
a1.h12->m3,-0.021686248,0.021686248,Node(a1.h12),Node(m3)
m1->m3,0.020762332,0.020762332,Node(m1),Node(m3)
a2.h3->m3,-0.019207967,0.019207967,Node(a2.h3),Node(m3)
m2->m3,0.04066973,0.04066973,Node(m2),Node(m3)
a3.h0->m3,0.019679425,0.019679425,Node(a3.h0),Node(m3)
a3.h4->m3,0.022737285,0.022737285,Node(a3.h4),Node(m3)
a3.h13->m3,-0.018013658,0.018013658,Node(a3.h13),Node(m3)
m3->a4.h9<q>,0.022855138,0.022855138,Node(m3),Node(a4.h9)
