,score,abs_score,source,target
input->m0,-0.14374352,0.14374352,Node(input),Node(m0)
a0.h1->m0,0.08507734,0.08507734,Node(a0.h1),Node(m0)
a0.h5->m0,0.022974772,0.022974772,Node(a0.h5),Node(m0)
a0.h7->m0,0.056723297,0.056723297,Node(a0.h7),Node(m0)
a0.h11->m0,0.017330144,0.017330144,Node(a0.h11),Node(m0)
a0.h12->m0,0.026117045,0.026117045,Node(a0.h12),Node(m0)
input->a1.h7<v>,0.018722825,0.018722825,Node(input),Node(a1.h7)
m0->a1.h5<q>,0.017264444,0.017264444,Node(m0),Node(a1.h5)
m0->a1.h5<v>,0.01679314,0.01679314,Node(m0),Node(a1.h5)
input->m1,-0.046531983,0.046531983,Node(input),Node(m1)
a0.h10->m1,0.024874676,0.024874676,Node(a0.h10),Node(m1)
m0->m1,-0.041465066,0.041465066,Node(m0),Node(m1)
a1.h5->m1,0.054176293,0.054176293,Node(a1.h5),Node(m1)
a1.h7->m1,0.02735963,0.02735963,Node(a1.h7),Node(m1)
a1.h10->m1,0.024485176,0.024485176,Node(a1.h10),Node(m1)
m0->a2.h14<v>,0.018556988,0.018556988,Node(m0),Node(a2.h14)
m1->a2.h6<v>,-0.017375873,0.017375873,Node(m1),Node(a2.h6)
m1->a2.h10<q>,0.020439325,0.020439325,Node(m1),Node(a2.h10)
input->m2,-0.03787237,0.03787237,Node(input),Node(m2)
a1.h14->m2,-0.01712247,0.01712247,Node(a1.h14),Node(m2)
m1->m2,0.066425174,0.066425174,Node(m1),Node(m2)
a2.h0->m2,-0.017531086,0.017531086,Node(a2.h0),Node(m2)
a2.h2->m2,-0.016498808,0.016498808,Node(a2.h2),Node(m2)
a2.h5->m2,0.022338286,0.022338286,Node(a2.h5),Node(m2)
a2.h8->m2,0.02083024,0.02083024,Node(a2.h8),Node(m2)
a2.h14->m2,0.019590331,0.019590331,Node(a2.h14),Node(m2)
a2.h15->m2,0.03999748,0.03999748,Node(a2.h15),Node(m2)
m1->a3.h0<v>,0.022862758,0.022862758,Node(m1),Node(a3.h0)
m2->a3.h5<q>,0.01718557,0.01718557,Node(m2),Node(a3.h5)
m2->a3.h14<q>,0.02311448,0.02311448,Node(m2),Node(a3.h14)
m0->m3,-0.022491083,0.022491083,Node(m0),Node(m3)
a1.h12->m3,-0.019742012,0.019742012,Node(a1.h12),Node(m3)
a2.h3->m3,-0.01658398,0.01658398,Node(a2.h3),Node(m3)
m2->m3,-0.05449412,0.05449412,Node(m2),Node(m3)
a3.h4->m3,-0.016241696,0.016241696,Node(a3.h4),Node(m3)
a3.h13->m3,-0.019298013,0.019298013,Node(a3.h13),Node(m3)
a3.h14->m3,0.022432357,0.022432357,Node(a3.h14),Node(m3)
a2.h5->m4,-0.021513019,0.021513019,Node(a2.h5),Node(m4)
m2->m4,0.065528855,0.065528855,Node(m2),Node(m4)
m3->m4,-0.039712906,0.039712906,Node(m3),Node(m4)
a4.h9->m4,-0.05177767,0.05177767,Node(a4.h9),Node(m4)
m2->a5.h5<v>,0.01640732,0.01640732,Node(m2),Node(a5.h5)
a0.h1->m5,0.023610473,0.023610473,Node(a0.h1),Node(m5)
a4.h9->m5,-0.025594566,0.025594566,Node(a4.h9),Node(m5)
m4->m5,-0.052938856,0.052938856,Node(m4),Node(m5)
a5.h2->m5,0.019811891,0.019811891,Node(a5.h2),Node(m5)
a5.h3->m5,-0.030137941,0.030137941,Node(a5.h3),Node(m5)
a5.h5->m5,-0.017363012,0.017363012,Node(a5.h5),Node(m5)
a5.h12->m5,0.0261592,0.0261592,Node(a5.h12),Node(m5)
m5->a6.h4<v>,0.023559514,0.023559514,Node(m5),Node(a6.h4)
m0->m6,0.04485343,0.04485343,Node(m0),Node(m6)
m2->m6,0.068574145,0.068574145,Node(m2),Node(m6)
a4.h11->m6,-0.031969942,0.031969942,Node(a4.h11),Node(m6)
m4->m6,-0.021420991,0.021420991,Node(m4),Node(m6)
a5.h3->m6,-0.046070993,0.046070993,Node(a5.h3),Node(m6)
a5.h14->m6,-0.02014891,0.02014891,Node(a5.h14),Node(m6)
m5->m6,0.047216997,0.047216997,Node(m5),Node(m6)
a6.h2->m6,-0.024120895,0.024120895,Node(a6.h2),Node(m6)
a6.h12->m6,-0.026162773,0.026162773,Node(a6.h12),Node(m6)
a6.h14->m6,-0.017880145,0.017880145,Node(a6.h14),Node(m6)
a6.h15->m6,0.024303164,0.024303164,Node(a6.h15),Node(m6)
m5->a7.h1<q>,-0.02013835,0.02013835,Node(m5),Node(a7.h1)
m5->a7.h6<k>,-0.018783318,0.018783318,Node(m5),Node(a7.h6)
m5->a7.h12<q>,-0.01708239,0.01708239,Node(m5),Node(a7.h12)
m6->a7.h6<k>,0.02948993,0.02948993,Node(m6),Node(a7.h6)
m6->a7.h6<v>,-0.01602912,0.01602912,Node(m6),Node(a7.h6)
m6->a7.h8<k>,-0.02125731,0.02125731,Node(m6),Node(a7.h8)
m6->a7.h8<v>,-0.018368715,0.018368715,Node(m6),Node(a7.h8)
m1->m7,0.018728632,0.018728632,Node(m1),Node(m7)
a2.h14->m7,0.038980518,0.038980518,Node(a2.h14),Node(m7)
m2->m7,-0.027624737,0.027624737,Node(m2),Node(m7)
m3->m7,-0.024560047,0.024560047,Node(m3),Node(m7)
a4.h2->m7,0.017808078,0.017808078,Node(a4.h2),Node(m7)
m4->m7,-0.05874599,0.05874599,Node(m4),Node(m7)
m5->m7,0.031453907,0.031453907,Node(m5),Node(m7)
a6.h0->m7,0.03536489,0.03536489,Node(a6.h0),Node(m7)
a6.h2->m7,0.02182239,0.02182239,Node(a6.h2),Node(m7)
a6.h3->m7,0.024651099,0.024651099,Node(a6.h3),Node(m7)
a6.h14->m7,0.020808902,0.020808902,Node(a6.h14),Node(m7)
m6->m7,-0.19874588,0.19874588,Node(m6),Node(m7)
a7.h1->m7,-0.029997408,0.029997408,Node(a7.h1),Node(m7)
a7.h2->m7,0.02527595,0.02527595,Node(a7.h2),Node(m7)
a7.h4->m7,0.024897058,0.024897058,Node(a7.h4),Node(m7)
a7.h7->m7,0.030513402,0.030513402,Node(a7.h7),Node(m7)
a7.h8->m7,0.029553723,0.029553723,Node(a7.h8),Node(m7)
a7.h9->m7,0.016371878,0.016371878,Node(a7.h9),Node(m7)
a7.h10->m7,-0.017259952,0.017259952,Node(a7.h10),Node(m7)
a7.h12->m7,0.019952256,0.019952256,Node(a7.h12),Node(m7)
a7.h8->a8.h2<v>,-0.016159086,0.016159086,Node(a7.h8),Node(a8.h2)
m7->a8.h8<v>,0.018362947,0.018362947,Node(m7),Node(a8.h8)
m7->a8.h14<v>,0.018844098,0.018844098,Node(m7),Node(a8.h14)
m0->m8,-0.036202658,0.036202658,Node(m0),Node(m8)
m2->m8,-0.043691605,0.043691605,Node(m2),Node(m8)
a4.h8->m8,-0.019919723,0.019919723,Node(a4.h8),Node(m8)
m4->m8,-0.039686367,0.039686367,Node(m4),Node(m8)
a5.h3->m8,-0.03038173,0.03038173,Node(a5.h3),Node(m8)
m5->m8,-0.038001508,0.038001508,Node(m5),Node(m8)
a6.h0->m8,-0.033111483,0.033111483,Node(a6.h0),Node(m8)
a6.h15->m8,0.03049821,0.03049821,Node(a6.h15),Node(m8)
m6->m8,0.08554896,0.08554896,Node(m6),Node(m8)
a7.h2->m8,0.030650124,0.030650124,Node(a7.h2),Node(m8)
a7.h6->m8,0.029475145,0.029475145,Node(a7.h6),Node(m8)
a7.h8->m8,0.022012372,0.022012372,Node(a7.h8),Node(m8)
m7->m8,0.102219544,0.102219544,Node(m7),Node(m8)
a8.h1->m8,0.01627329,0.01627329,Node(a8.h1),Node(m8)
a8.h3->m8,-0.028297586,0.028297586,Node(a8.h3),Node(m8)
a8.h10->m8,0.05022444,0.05022444,Node(a8.h10),Node(m8)
a8.h14->m8,0.017809322,0.017809322,Node(a8.h14),Node(m8)
a7.h2->a9.h7<v>,0.01738001,0.01738001,Node(a7.h2),Node(a9.h7)
a8.h8->a9.h7<v>,-0.01737127,0.01737127,Node(a8.h8),Node(a9.h7)
m8->a9.h5<v>,0.021171574,0.021171574,Node(m8),Node(a9.h5)
m8->a9.h7<v>,-0.03201085,0.03201085,Node(m8),Node(a9.h7)
m8->a9.h12<q>,0.019973896,0.019973896,Node(m8),Node(a9.h12)
m1->m9,-0.0253328,0.0253328,Node(m1),Node(m9)
a5.h3->m9,0.024576169,0.024576169,Node(a5.h3),Node(m9)
a5.h5->m9,0.02785479,0.02785479,Node(a5.h5),Node(m9)
m5->m9,-0.06455326,0.06455326,Node(m5),Node(m9)
a7.h6->m9,-0.059646785,0.059646785,Node(a7.h6),Node(m9)
a7.h11->m9,0.024786849,0.024786849,Node(a7.h11),Node(m9)
m7->m9,-0.037793174,0.037793174,Node(m7),Node(m9)
a8.h4->m9,0.028293457,0.028293457,Node(a8.h4),Node(m9)
a8.h7->m9,-0.02204217,0.02204217,Node(a8.h7),Node(m9)
a8.h8->m9,-0.016422275,0.016422275,Node(a8.h8),Node(m9)
a8.h10->m9,-0.046052735,0.046052735,Node(a8.h10),Node(m9)
a8.h12->m9,0.037703183,0.037703183,Node(a8.h12),Node(m9)
a8.h14->m9,-0.027564779,0.027564779,Node(a8.h14),Node(m9)
m8->m9,0.10261935,0.10261935,Node(m8),Node(m9)
a9.h1->m9,0.030220795,0.030220795,Node(a9.h1),Node(m9)
a9.h2->m9,0.03316775,0.03316775,Node(a9.h2),Node(m9)
a9.h3->m9,0.022284206,0.022284206,Node(a9.h3),Node(m9)
a9.h4->m9,0.020645358,0.020645358,Node(a9.h4),Node(m9)
a9.h6->m9,-0.039736606,0.039736606,Node(a9.h6),Node(m9)
a9.h7->m9,-0.06575312,0.06575312,Node(a9.h7),Node(m9)
a9.h9->m9,-0.016488465,0.016488465,Node(a9.h9),Node(m9)
a9.h11->m9,0.022696717,0.022696717,Node(a9.h11),Node(m9)
