,score,abs_score,source,target
input->m0,-0.43539163,0.43539163,Node(input),Node(m0)
a0.h1->m0,0.09588112,0.09588112,Node(a0.h1),Node(m0)
a0.h4->m0,0.036218625,0.036218625,Node(a0.h4),Node(m0)
a0.h5->m0,0.059378095,0.059378095,Node(a0.h5),Node(m0)
a0.h7->m0,0.034303933,0.034303933,Node(a0.h7),Node(m0)
a0.h10->m0,-0.03239442,0.03239442,Node(a0.h10),Node(m0)
a0.h13->m0,-0.035985436,0.035985436,Node(a0.h13),Node(m0)
a0.h14->m0,0.033802606,0.033802606,Node(a0.h14),Node(m0)
a0.h15->m0,0.0622906,0.0622906,Node(a0.h15),Node(m0)
input->a1.h1<v>,0.031717632,0.031717632,Node(input),Node(a1.h1)
input->a1.h7<v>,0.033233993,0.033233993,Node(input),Node(a1.h7)
a0.h1->m1,-0.03587984,0.03587984,Node(a0.h1),Node(m1)
m0->m1,0.05536927,0.05536927,Node(m0),Node(m1)
a1.h5->m1,0.053812973,0.053812973,Node(a1.h5),Node(m1)
a1.h7->m1,-0.032474127,0.032474127,Node(a1.h7),Node(m1)
a1.h14->m1,0.046279497,0.046279497,Node(a1.h14),Node(m1)
m0->a2.h3<k>,-0.031438183,0.031438183,Node(m0),Node(a2.h3)
m1->a2.h6<v>,-0.03166067,0.03166067,Node(m1),Node(a2.h6)
m0->m2,-0.063504055,0.063504055,Node(m0),Node(m2)
a1.h3->m2,0.036432452,0.036432452,Node(a1.h3),Node(m2)
m1->m2,-0.05866545,0.05866545,Node(m1),Node(m2)
a2.h5->m2,0.03187542,0.03187542,Node(a2.h5),Node(m2)
a2.h8->m2,0.039623514,0.039623514,Node(a2.h8),Node(m2)
a2.h10->m2,0.036165014,0.036165014,Node(a2.h10),Node(m2)
a2.h14->m2,0.031400304,0.031400304,Node(a2.h14),Node(m2)
m2->a3.h13<v>,0.067504525,0.067504525,Node(m2),Node(a3.h13)
input->m3,-0.028911263,0.028911263,Node(input),Node(m3)
m0->m3,-0.055778615,0.055778615,Node(m0),Node(m3)
a2.h8->m3,0.039965913,0.039965913,Node(a2.h8),Node(m3)
m2->m3,-0.063711636,0.063711636,Node(m2),Node(m3)
a3.h6->m3,0.0398191,0.0398191,Node(a3.h6),Node(m3)
a3.h9->m3,-0.0393857,0.0393857,Node(a3.h9),Node(m3)
a3.h13->m3,0.036298364,0.036298364,Node(a3.h13),Node(m3)
m2->a4.h8<v>,0.03976796,0.03976796,Node(m2),Node(a4.h8)
m3->a4.h13<q>,-0.03439735,0.03439735,Node(m3),Node(a4.h13)
a3.h0->m4,0.039781038,0.039781038,Node(a3.h0),Node(m4)
a3.h1->m4,0.0322774,0.0322774,Node(a3.h1),Node(m4)
m3->m4,0.11453931,0.11453931,Node(m3),Node(m4)
a4.h2->m4,-0.029324403,0.029324403,Node(a4.h2),Node(m4)
a4.h9->m4,-0.06758481,0.06758481,Node(a4.h9),Node(m4)
a4.h13->m4,-0.037903696,0.037903696,Node(a4.h13),Node(m4)
a4.h15->m4,-0.058605306,0.058605306,Node(a4.h15),Node(m4)
m3->a5.h3<v>,-0.04034753,0.04034753,Node(m3),Node(a5.h3)
m1->m5,-0.07810433,0.07810433,Node(m1),Node(m5)
a2.h5->m5,0.03067435,0.03067435,Node(a2.h5),Node(m5)
a2.h14->m5,0.07292007,0.07292007,Node(a2.h14),Node(m5)
m2->m5,0.16551296,0.16551296,Node(m2),Node(m5)
a3.h0->m5,-0.043752503,0.043752503,Node(a3.h0),Node(m5)
m3->m5,-0.11680609,0.11680609,Node(m3),Node(m5)
a4.h2->m5,0.05819958,0.05819958,Node(a4.h2),Node(m5)
a4.h9->m5,0.030772015,0.030772015,Node(a4.h9),Node(m5)
a4.h12->m5,-0.042675015,0.042675015,Node(a4.h12),Node(m5)
m4->m5,-0.12244123,0.12244123,Node(m4),Node(m5)
m1->a6.h10<v>,0.047653496,0.047653496,Node(m1),Node(a6.h10)
m2->a6.h10<v>,0.02891989,0.02891989,Node(m2),Node(a6.h10)
m4->a6.h0<v>,-0.03265249,0.03265249,Node(m4),Node(a6.h0)
m0->m6,-0.029995661,0.029995661,Node(m0),Node(m6)
m1->m6,-0.03328655,0.03328655,Node(m1),Node(m6)
a3.h13->m6,0.036274742,0.036274742,Node(a3.h13),Node(m6)
m3->m6,-0.064655714,0.064655714,Node(m3),Node(m6)
a4.h2->m6,-0.029295284,0.029295284,Node(a4.h2),Node(m6)
a4.h10->m6,0.033052307,0.033052307,Node(a4.h10),Node(m6)
m4->m6,-0.07303256,0.07303256,Node(m4),Node(m6)
a5.h3->m6,-0.03237932,0.03237932,Node(a5.h3),Node(m6)
a5.h5->m6,0.038551398,0.038551398,Node(a5.h5),Node(m6)
a5.h14->m6,0.06693711,0.06693711,Node(a5.h14),Node(m6)
m5->m6,-0.11737164,0.11737164,Node(m5),Node(m6)
a6.h0->m6,0.076892436,0.076892436,Node(a6.h0),Node(m6)
a6.h3->m6,-0.043901946,0.043901946,Node(a6.h3),Node(m6)
