,score,abs_score,source,target
input->m0,-0.047101717,0.047101717,Node(input),Node(m0)
a0.h1->m0,0.093170926,0.093170926,Node(a0.h1),Node(m0)
a0.h4->m0,-0.029298939,0.029298939,Node(a0.h4),Node(m0)
a0.h11->m0,-0.024969518,0.024969518,Node(a0.h11),Node(m0)
a0.h14->m0,0.031106746,0.031106746,Node(a0.h14),Node(m0)
a0.h15->m0,-0.032337148,0.032337148,Node(a0.h15),Node(m0)
input->m1,-0.06407943,0.06407943,Node(input),Node(m1)
a0.h1->m1,0.029509004,0.029509004,Node(a0.h1),Node(m1)
m0->m1,-0.10951924,0.10951924,Node(m0),Node(m1)
a1.h13->m1,-0.021820594,0.021820594,Node(a1.h13),Node(m1)
a1.h14->m1,-0.0369128,0.0369128,Node(a1.h14),Node(m1)
m0->m2,0.047998518,0.047998518,Node(m0),Node(m2)
a1.h2->m2,-0.037051864,0.037051864,Node(a1.h2),Node(m2)
a1.h5->m2,-0.018380655,0.018380655,Node(a1.h5),Node(m2)
a1.h14->m2,-0.022940699,0.022940699,Node(a1.h14),Node(m2)
a2.h2->m2,-0.024568222,0.024568222,Node(a2.h2),Node(m2)
a2.h6->m2,0.02536368,0.02536368,Node(a2.h6),Node(m2)
a2.h8->m2,-0.0227077,0.0227077,Node(a2.h8),Node(m2)
a2.h10->m2,0.02467582,0.02467582,Node(a2.h10),Node(m2)
m0->a3.h4<q>,-0.025541823,0.025541823,Node(m0),Node(a3.h4)
m1->a3.h4<q>,-0.037493944,0.037493944,Node(m1),Node(a3.h4)
a2.h10->a3.h4<v>,-0.021058401,0.021058401,Node(a2.h10),Node(a3.h4)
m2->a3.h0<v>,-0.018283715,0.018283715,Node(m2),Node(a3.h0)
m2->a3.h5<k>,0.021066558,0.021066558,Node(m2),Node(a3.h5)
m1->m3,-0.05362121,0.05362121,Node(m1),Node(m3)
a2.h5->m3,0.027722772,0.027722772,Node(a2.h5),Node(m3)
a2.h14->m3,0.02716001,0.02716001,Node(a2.h14),Node(m3)
m2->m3,0.026232526,0.026232526,Node(m2),Node(m3)
a3.h1->m3,-0.025289942,0.025289942,Node(a3.h1),Node(m3)
a3.h11->m3,-0.018764362,0.018764362,Node(a3.h11),Node(m3)
m0->m4,-0.020820776,0.020820776,Node(m0),Node(m4)
a2.h5->m4,-0.02682498,0.02682498,Node(a2.h5),Node(m4)
m2->m4,-0.021952873,0.021952873,Node(m2),Node(m4)
a3.h1->m4,-0.02173834,0.02173834,Node(a3.h1),Node(m4)
m3->m4,-0.038956806,0.038956806,Node(m3),Node(m4)
a4.h12->m4,0.018046461,0.018046461,Node(a4.h12),Node(m4)
a4.h13->m4,0.018247735,0.018247735,Node(a4.h13),Node(m4)
m4->a5.h3<v>,-0.01848596,0.01848596,Node(m4),Node(a5.h3)
m0->m5,-0.05272531,0.05272531,Node(m0),Node(m5)
m1->m5,-0.018006202,0.018006202,Node(m1),Node(m5)
a3.h13->m5,0.020752516,0.020752516,Node(a3.h13),Node(m5)
m3->m5,0.060250517,0.060250517,Node(m3),Node(m5)
a4.h9->m5,0.019085016,0.019085016,Node(a4.h9),Node(m5)
a4.h13->m5,0.020176528,0.020176528,Node(a4.h13),Node(m5)
a4.h14->m5,0.019960148,0.019960148,Node(a4.h14),Node(m5)
m2->a6.h4<v>,-0.033826333,0.033826333,Node(m2),Node(a6.h4)
m5->a6.h4<v>,0.022769254,0.022769254,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.02827428,0.02827428,Node(m5),Node(a6.h10)
m5->a6.h15<k>,-0.020533964,0.020533964,Node(m5),Node(a6.h15)
m0->m6,0.035960343,0.035960343,Node(m0),Node(m6)
m1->m6,0.06966976,0.06966976,Node(m1),Node(m6)
a2.h14->m6,-0.031223,0.031223,Node(a2.h14),Node(m6)
m2->m6,0.0419726,0.0419726,Node(m2),Node(m6)
m3->m6,0.024311792,0.024311792,Node(m3),Node(m6)
m4->m6,-0.03643676,0.03643676,Node(m4),Node(m6)
a5.h6->m6,-0.019788053,0.019788053,Node(a5.h6),Node(m6)
m5->m6,-0.021884575,0.021884575,Node(m5),Node(m6)
a6.h0->m6,0.06165143,0.06165143,Node(a6.h0),Node(m6)
a6.h2->m6,-0.02035074,0.02035074,Node(a6.h2),Node(m6)
a6.h4->m6,-0.029039785,0.029039785,Node(a6.h4),Node(m6)
a6.h5->m6,-0.03579887,0.03579887,Node(a6.h5),Node(m6)
a6.h6->m6,-0.019875197,0.019875197,Node(a6.h6),Node(m6)
a6.h10->m6,-0.058733165,0.058733165,Node(a6.h10),Node(m6)
a6.h12->m6,-0.026338575,0.026338575,Node(a6.h12),Node(m6)
a6.h15->m6,0.028040055,0.028040055,Node(a6.h15),Node(m6)
m5->a7.h1<q>,-0.019289104,0.019289104,Node(m5),Node(a7.h1)
m5->a7.h3<q>,-0.028106665,0.028106665,Node(m5),Node(a7.h3)
a6.h10->a7.h15<v>,0.019024078,0.019024078,Node(a6.h10),Node(a7.h15)
m6->a7.h8<k>,-0.02403633,0.02403633,Node(m6),Node(a7.h8)
m6->a7.h14<k>,-0.019497145,0.019497145,Node(m6),Node(a7.h14)
m0->m7,-0.022357576,0.022357576,Node(m0),Node(m7)
m1->m7,0.03761232,0.03761232,Node(m1),Node(m7)
a4.h2->m7,0.022964127,0.022964127,Node(a4.h2),Node(m7)
a5.h5->m7,0.020937547,0.020937547,Node(a5.h5),Node(m7)
m5->m7,0.044269618,0.044269618,Node(m5),Node(m7)
a6.h0->m7,0.082122095,0.082122095,Node(a6.h0),Node(m7)
a6.h2->m7,0.024731707,0.024731707,Node(a6.h2),Node(m7)
a6.h10->m7,-0.051319957,0.051319957,Node(a6.h10),Node(m7)
a6.h12->m7,0.024280574,0.024280574,Node(a6.h12),Node(m7)
m6->m7,-0.09408828,0.09408828,Node(m6),Node(m7)
a7.h1->m7,-0.045728944,0.045728944,Node(a7.h1),Node(m7)
a7.h7->m7,0.024008287,0.024008287,Node(a7.h7),Node(m7)
a7.h8->m7,0.02622303,0.02622303,Node(a7.h8),Node(m7)
a7.h11->m7,0.02159394,0.02159394,Node(a7.h11),Node(m7)
a7.h14->m7,0.026824929,0.026824929,Node(a7.h14),Node(m7)
m6->a8.h4<v>,0.02505352,0.02505352,Node(m6),Node(a8.h4)
a7.h1->a8.h8<v>,-0.02059529,0.02059529,Node(a7.h1),Node(a8.h8)
m7->a8.h1<k>,0.018796552,0.018796552,Node(m7),Node(a8.h1)
m7->a8.h3<v>,-0.018268224,0.018268224,Node(m7),Node(a8.h3)
m7->a8.h13<v>,-0.03037264,0.03037264,Node(m7),Node(a8.h13)
m1->m8,-0.068601266,0.068601266,Node(m1),Node(m8)
a2.h14->m8,0.030182656,0.030182656,Node(a2.h14),Node(m8)
m2->m8,-0.046244916,0.046244916,Node(m2),Node(m8)
a3.h0->m8,0.01982016,0.01982016,Node(a3.h0),Node(m8)
m3->m8,-0.13292949,0.13292949,Node(m3),Node(m8)
a5.h3->m8,-0.051915616,0.051915616,Node(a5.h3),Node(m8)
a5.h10->m8,-0.024485238,0.024485238,Node(a5.h10),Node(m8)
m5->m8,0.09867569,0.09867569,Node(m5),Node(m8)
a6.h0->m8,-0.036339253,0.036339253,Node(a6.h0),Node(m8)
a6.h1->m8,0.023569446,0.023569446,Node(a6.h1),Node(m8)
a6.h3->m8,0.037181094,0.037181094,Node(a6.h3),Node(m8)
a6.h12->m8,-0.023119433,0.023119433,Node(a6.h12),Node(m8)
m6->m8,-0.03350784,0.03350784,Node(m6),Node(m8)
a7.h2->m8,0.050984778,0.050984778,Node(a7.h2),Node(m8)
a7.h6->m8,0.06631623,0.06631623,Node(a7.h6),Node(m8)
a7.h10->m8,0.02393429,0.02393429,Node(a7.h10),Node(m8)
m7->m8,0.3169667,0.3169667,Node(m7),Node(m8)
a8.h1->m8,0.031685814,0.031685814,Node(a8.h1),Node(m8)
a8.h3->m8,-0.061192792,0.061192792,Node(a8.h3),Node(m8)
a8.h5->m8,0.024221629,0.024221629,Node(a8.h5),Node(m8)
