,score,abs_score,source,target
input->m0,-0.30863434,0.30863434,Node(input),Node(m0)
a0.h1->m0,0.24966508,0.24966508,Node(a0.h1),Node(m0)
a0.h2->m0,0.02655314,0.02655314,Node(a0.h2),Node(m0)
a0.h6->m0,0.026444202,0.026444202,Node(a0.h6),Node(m0)
a0.h7->m0,0.09413998,0.09413998,Node(a0.h7),Node(m0)
a0.h14->m0,0.038910143,0.038910143,Node(a0.h14),Node(m0)
input->a1.h7<v>,0.028071163,0.028071163,Node(input),Node(a1.h7)
input->a1.h11<v>,-0.030798083,0.030798083,Node(input),Node(a1.h11)
m0->a1.h2<q>,0.031731404,0.031731404,Node(m0),Node(a1.h2)
m0->a1.h3<v>,0.025907394,0.025907394,Node(m0),Node(a1.h3)
input->m1,-0.10450178,0.10450178,Node(input),Node(m1)
a0.h7->m1,-0.028185142,0.028185142,Node(a0.h7),Node(m1)
a0.h10->m1,0.026054202,0.026054202,Node(a0.h10),Node(m1)
m0->m1,-0.047941037,0.047941037,Node(m0),Node(m1)
a1.h3->m1,0.07472885,0.07472885,Node(a1.h3),Node(m1)
a1.h4->m1,0.03250475,0.03250475,Node(a1.h4),Node(m1)
a1.h5->m1,0.07995231,0.07995231,Node(a1.h5),Node(m1)
a1.h7->m1,0.029951658,0.029951658,Node(a1.h7),Node(m1)
a1.h10->m1,0.031286813,0.031286813,Node(a1.h10),Node(m1)
a1.h14->m1,0.068512075,0.068512075,Node(a1.h14),Node(m1)
m0->a2.h5<v>,0.026115527,0.026115527,Node(m0),Node(a2.h5)
m1->a2.h3<k>,0.028889105,0.028889105,Node(m1),Node(a2.h3)
m1->a2.h4<q>,-0.029042607,0.029042607,Node(m1),Node(a2.h4)
a1.h4->m2,-0.028619073,0.028619073,Node(a1.h4),Node(m2)
a2.h3->m2,0.052984744,0.052984744,Node(a2.h3),Node(m2)
a2.h6->m2,-0.027432919,0.027432919,Node(a2.h6),Node(m2)
a2.h11->m2,-0.026216254,0.026216254,Node(a2.h11),Node(m2)
a2.h13->m2,-0.027855685,0.027855685,Node(a2.h13),Node(m2)
a2.h15->m2,0.031743832,0.031743832,Node(a2.h15),Node(m2)
m1->a3.h4<q>,0.02722998,0.02722998,Node(m1),Node(a3.h4)
m2->a3.h5<q>,0.06603666,0.06603666,Node(m2),Node(a3.h5)
m2->a3.h5<v>,0.030994203,0.030994203,Node(m2),Node(a3.h5)
m2->a3.h13<v>,0.03927872,0.03927872,Node(m2),Node(a3.h13)
m0->m3,-0.025261795,0.025261795,Node(m0),Node(m3)
m1->m3,0.052561343,0.052561343,Node(m1),Node(m3)
a2.h13->m3,-0.033683322,0.033683322,Node(a2.h13),Node(m3)
a1.h12->m4,0.029575408,0.029575408,Node(a1.h12),Node(m4)
m2->m4,0.059577357,0.059577357,Node(m2),Node(m4)
a3.h1->m4,0.03418177,0.03418177,Node(a3.h1),Node(m4)
a3.h13->m4,-0.036436595,0.036436595,Node(a3.h13),Node(m4)
m3->m4,0.13676515,0.13676515,Node(m3),Node(m4)
a4.h2->m4,-0.035368185,0.035368185,Node(a4.h2),Node(m4)
a4.h9->m4,-0.06280198,0.06280198,Node(a4.h9),Node(m4)
a4.h15->m4,-0.07636618,0.07636618,Node(a4.h15),Node(m4)
m4->a5.h5<v>,-0.026591485,0.026591485,Node(m4),Node(a5.h5)
m0->m5,-0.03723058,0.03723058,Node(m0),Node(m5)
a2.h14->m5,0.052903097,0.052903097,Node(a2.h14),Node(m5)
m2->m5,0.07392743,0.07392743,Node(m2),Node(m5)
a3.h0->m5,-0.044567343,0.044567343,Node(a3.h0),Node(m5)
m3->m5,-0.09889305,0.09889305,Node(m3),Node(m5)
a4.h2->m5,0.03757623,0.03757623,Node(a4.h2),Node(m5)
a4.h12->m5,-0.029295254,0.029295254,Node(a4.h12),Node(m5)
a4.h15->m5,0.03480464,0.03480464,Node(a4.h15),Node(m5)
m4->m5,0.04062932,0.04062932,Node(m4),Node(m5)
a5.h3->m5,0.04689255,0.04689255,Node(a5.h3),Node(m5)
a5.h5->m5,-0.03297595,0.03297595,Node(a5.h5),Node(m5)
a3.h5->m6,0.02639835,0.02639835,Node(a3.h5),Node(m6)
a3.h13->m6,0.034085564,0.034085564,Node(a3.h13),Node(m6)
m3->m6,-0.06467017,0.06467017,Node(m3),Node(m6)
a4.h2->m6,-0.04629625,0.04629625,Node(a4.h2),Node(m6)
a4.h9->m6,-0.03812045,0.03812045,Node(a4.h9),Node(m6)
m4->m6,-0.07335294,0.07335294,Node(m4),Node(m6)
a5.h10->m6,-0.02621552,0.02621552,Node(a5.h10),Node(m6)
a5.h11->m6,-0.031947915,0.031947915,Node(a5.h11),Node(m6)
a5.h14->m6,0.026672995,0.026672995,Node(a5.h14),Node(m6)
a6.h0->m6,0.07026014,0.07026014,Node(a6.h0),Node(m6)
a6.h3->m6,-0.04328803,0.04328803,Node(a6.h3),Node(m6)
a6.h12->m6,0.03275252,0.03275252,Node(a6.h12),Node(m6)
a6.h13->m6,-0.04863324,0.04863324,Node(a6.h13),Node(m6)
a6.h15->m6,0.033146523,0.033146523,Node(a6.h15),Node(m6)
m5->a7.h3<q>,-0.036617905,0.036617905,Node(m5),Node(a7.h3)
m5->a7.h14<q>,0.029703315,0.029703315,Node(m5),Node(a7.h14)
m6->a7.h6<v>,-0.027477384,0.027477384,Node(m6),Node(a7.h6)
m1->m7,0.05628274,0.05628274,Node(m1),Node(m7)
m3->m7,0.06575354,0.06575354,Node(m3),Node(m7)
m5->m7,-0.20313108,0.20313108,Node(m5),Node(m7)
a6.h0->m7,0.04440042,0.04440042,Node(a6.h0),Node(m7)
