,score,abs_score,source,target
input->m0,-0.040506393,0.040506393,Node(input),Node(m0)
a0.h1->m0,0.08618166,0.08618166,Node(a0.h1),Node(m0)
a0.h4->m0,-0.03368956,0.03368956,Node(a0.h4),Node(m0)
a0.h7->m0,0.029104926,0.029104926,Node(a0.h7),Node(m0)
a0.h9->m0,-0.02153447,0.02153447,Node(a0.h9),Node(m0)
a0.h11->m0,-0.054574743,0.054574743,Node(a0.h11),Node(m0)
a0.h12->m0,-0.028713416,0.028713416,Node(a0.h12),Node(m0)
a0.h15->m0,-0.032113917,0.032113917,Node(a0.h15),Node(m0)
input->a1.h2<q>,-0.027323678,0.027323678,Node(input),Node(a1.h2)
input->a1.h3<v>,-0.0286498,0.0286498,Node(input),Node(a1.h3)
input->a1.h11<v>,0.035519943,0.035519943,Node(input),Node(a1.h11)
input->a1.h12<v>,0.03273397,0.03273397,Node(input),Node(a1.h12)
a0.h1->a1.h2<q>,0.03014281,0.03014281,Node(a0.h1),Node(a1.h2)
m0->a1.h1<q>,-0.021559384,0.021559384,Node(m0),Node(a1.h1)
m0->a1.h2<q>,-0.040367406,0.040367406,Node(m0),Node(a1.h2)
m0->a1.h10<q>,-0.021712799,0.021712799,Node(m0),Node(a1.h10)
m0->a1.h11<q>,-0.023335993,0.023335993,Node(m0),Node(a1.h11)
input->m1,-0.042498227,0.042498227,Node(input),Node(m1)
m0->m1,-0.026977383,0.026977383,Node(m0),Node(m1)
a1.h2->m1,-0.03799969,0.03799969,Node(a1.h2),Node(m1)
a1.h3->m1,-0.07189762,0.07189762,Node(a1.h3),Node(m1)
a1.h8->m1,0.029050365,0.029050365,Node(a1.h8),Node(m1)
a1.h11->m1,-0.044308968,0.044308968,Node(a1.h11),Node(m1)
a1.h12->m1,0.036643147,0.036643147,Node(a1.h12),Node(m1)
a1.h13->m1,-0.025981959,0.025981959,Node(a1.h13),Node(m1)
a1.h14->m1,-0.033134162,0.033134162,Node(a1.h14),Node(m1)
m1->a2.h5<v>,-0.034796007,0.034796007,Node(m1),Node(a2.h5)
a0.h1->m2,-0.026918426,0.026918426,Node(a0.h1),Node(m2)
