,score,abs_score,source,target
input->m0,0.32075894,0.32075894,Node(input),Node(m0)
a0.h4->m0,-0.050051995,0.050051995,Node(a0.h4),Node(m0)
a0.h10->m0,-0.07000783,0.07000783,Node(a0.h10),Node(m0)
a0.h11->m0,-0.08511751,0.08511751,Node(a0.h11),Node(m0)
a0.h12->m0,-0.056335963,0.056335963,Node(a0.h12),Node(m0)
a0.h14->m0,-0.051183652,0.051183652,Node(a0.h14),Node(m0)
input->a1.h2<v>,-0.045555696,0.045555696,Node(input),Node(a1.h2)
input->a1.h7<v>,-0.044248156,0.044248156,Node(input),Node(a1.h7)
input->a1.h8<v>,0.04456536,0.04456536,Node(input),Node(a1.h8)
input->a1.h10<v>,0.056221224,0.056221224,Node(input),Node(a1.h10)
a0.h1->m1,0.046548173,0.046548173,Node(a0.h1),Node(m1)
a0.h7->m1,0.05397907,0.05397907,Node(a0.h7),Node(m1)
m0->m1,-0.053449005,0.053449005,Node(m0),Node(m1)
a1.h2->m1,-0.12238266,0.12238266,Node(a1.h2),Node(m1)
a1.h3->m1,-0.12136575,0.12136575,Node(a1.h3),Node(m1)
a1.h5->m1,-0.05929607,0.05929607,Node(a1.h5),Node(m1)
a1.h8->m1,-0.071609244,0.071609244,Node(a1.h8),Node(m1)
a1.h12->m1,0.18418172,0.18418172,Node(a1.h12),Node(m1)
a1.h14->m1,-0.052304752,0.052304752,Node(a1.h14),Node(m1)
m1->a2.h2<v>,0.047354065,0.047354065,Node(m1),Node(a2.h2)
m1->a2.h4<q>,0.047594033,0.047594033,Node(m1),Node(a2.h4)
a0.h1->m2,-0.048577663,0.048577663,Node(a0.h1),Node(m2)
a1.h2->m2,-0.108027995,0.108027995,Node(a1.h2),Node(m2)
a1.h4->m2,0.055911522,0.055911522,Node(a1.h4),Node(m2)
m1->m2,-0.07602525,0.07602525,Node(m1),Node(m2)
a2.h10->m2,0.052034628,0.052034628,Node(a2.h10),Node(m2)
a2.h14->m2,0.078385875,0.078385875,Node(a2.h14),Node(m2)
a2.h10->a3.h14<v>,0.044580888,0.044580888,Node(a2.h10),Node(a3.h14)
m2->a3.h13<v>,-0.06670412,0.06670412,Node(m2),Node(a3.h13)
m0->m3,0.10771221,0.10771221,Node(m0),Node(m3)
a1.h4->m3,-0.045061767,0.045061767,Node(a1.h4),Node(m3)
m1->m3,-0.13156217,0.13156217,Node(m1),Node(m3)
a2.h8->m3,-0.04379391,0.04379391,Node(a2.h8),Node(m3)
a2.h14->m3,0.1403617,0.1403617,Node(a2.h14),Node(m3)
a2.h15->m3,-0.06170101,0.06170101,Node(a2.h15),Node(m3)
m2->m3,0.059185766,0.059185766,Node(m2),Node(m3)
a3.h2->m3,-0.08479683,0.08479683,Node(a3.h2),Node(m3)
a3.h5->m3,-0.05753932,0.05753932,Node(a3.h5),Node(m3)
a3.h6->m3,-0.05115716,0.05115716,Node(a3.h6),Node(m3)
a3.h9->m3,0.06499058,0.06499058,Node(a3.h9),Node(m3)
m2->a4.h8<q>,0.04657162,0.04657162,Node(m2),Node(a4.h8)
m2->a4.h11<k>,0.065036796,0.065036796,Node(m2),Node(a4.h11)
m2->a4.h13<k>,0.0859552,0.0859552,Node(m2),Node(a4.h13)
m2->a4.h15<v>,-0.04568982,0.04568982,Node(m2),Node(a4.h15)
a3.h1->a4.h10<q>,-0.04758772,0.04758772,Node(a3.h1),Node(a4.h10)
m3->a4.h9<q>,0.050966334,0.050966334,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.11464673,0.11464673,Node(m3),Node(a4.h13)
input->m4,0.048651144,0.048651144,Node(input),Node(m4)
m0->m4,-0.073930494,0.073930494,Node(m0),Node(m4)
m1->m4,-0.097375855,0.097375855,Node(m1),Node(m4)
a2.h5->m4,-0.064494684,0.064494684,Node(a2.h5),Node(m4)
a2.h6->m4,0.050486624,0.050486624,Node(a2.h6),Node(m4)
a2.h14->m4,-0.05008055,0.05008055,Node(a2.h14),Node(m4)
m2->m4,0.054296166,0.054296166,Node(m2),Node(m4)
m3->m4,-0.13460132,0.13460132,Node(m3),Node(m4)
a4.h2->m4,0.060599964,0.060599964,Node(a4.h2),Node(m4)
a4.h11->m4,0.06410467,0.06410467,Node(a4.h11),Node(m4)
a4.h12->m4,0.044876277,0.044876277,Node(a4.h12),Node(m4)
a4.h13->m4,0.11037201,0.11037201,Node(a4.h13),Node(m4)
a4.h15->m4,-0.047316294,0.047316294,Node(a4.h15),Node(m4)
m4->a5.h10<v>,0.04567364,0.04567364,Node(m4),Node(a5.h10)
a0.h1->m5,0.0504799,0.0504799,Node(a0.h1),Node(m5)
m0->m5,-0.08423339,0.08423339,Node(m0),Node(m5)
a1.h5->m5,0.05145548,0.05145548,Node(a1.h5),Node(m5)
m2->m5,-0.15037474,0.15037474,Node(m2),Node(m5)
a3.h1->m5,0.058513474,0.058513474,Node(a3.h1),Node(m5)
a3.h13->m5,0.05186878,0.05186878,Node(a3.h13),Node(m5)
m3->m5,0.21842043,0.21842043,Node(m3),Node(m5)
a4.h2->m5,-0.06156419,0.06156419,Node(a4.h2),Node(m5)
a4.h6->m5,0.046245217,0.046245217,Node(a4.h6),Node(m5)
a4.h9->m5,0.08514954,0.08514954,Node(a4.h9),Node(m5)
a4.h11->m5,-0.057468858,0.057468858,Node(a4.h11),Node(m5)
a4.h13->m5,0.09576054,0.09576054,Node(a4.h13),Node(m5)
m4->m5,-0.075985596,0.075985596,Node(m4),Node(m5)
a5.h5->m5,0.05086618,0.05086618,Node(a5.h5),Node(m5)
a5.h10->m5,-0.045702767,0.045702767,Node(a5.h10),Node(m5)
