,score,abs_score,source,target
input->m0,0.086825445,0.086825445,Node(input),Node(m0)
a0.h1->m0,0.2122817,0.2122817,Node(a0.h1),Node(m0)
a0.h6->m0,0.04491816,0.04491816,Node(a0.h6),Node(m0)
a0.h7->m0,0.06159356,0.06159356,Node(a0.h7),Node(m0)
a0.h10->m0,-0.04448708,0.04448708,Node(a0.h10),Node(m0)
a0.h11->m0,-0.10215117,0.10215117,Node(a0.h11),Node(m0)
a0.h12->m0,-0.056356188,0.056356188,Node(a0.h12),Node(m0)
a0.h15->m0,-0.04641844,0.04641844,Node(a0.h15),Node(m0)
input->a1.h3<v>,-0.047143728,0.047143728,Node(input),Node(a1.h3)
input->a1.h10<v>,0.06749618,0.06749618,Node(input),Node(a1.h10)
m0->a1.h2<q>,-0.037744667,0.037744667,Node(m0),Node(a1.h2)
input->m1,-0.04032125,0.04032125,Node(input),Node(m1)
a0.h1->m1,0.044730484,0.044730484,Node(a0.h1),Node(m1)
a0.h7->m1,0.036191657,0.036191657,Node(a0.h7),Node(m1)
m0->m1,-0.18967327,0.18967327,Node(m0),Node(m1)
a1.h2->m1,0.044452608,0.044452608,Node(a1.h2),Node(m1)
a1.h3->m1,-0.04099516,0.04099516,Node(a1.h3),Node(m1)
a1.h4->m1,0.06620507,0.06620507,Node(a1.h4),Node(m1)
a1.h5->m1,-0.09447386,0.09447386,Node(a1.h5),Node(m1)
a1.h11->m1,0.040122643,0.040122643,Node(a1.h11),Node(m1)
a1.h14->m1,-0.03918145,0.03918145,Node(a1.h14),Node(m1)
m1->a2.h3<v>,-0.043616366,0.043616366,Node(m1),Node(a2.h3)
m1->a2.h4<v>,-0.03619283,0.03619283,Node(m1),Node(a2.h4)
m1->a2.h5<v>,-0.04018645,0.04018645,Node(m1),Node(a2.h5)
input->m2,0.040861044,0.040861044,Node(input),Node(m2)
m0->m2,0.11639792,0.11639792,Node(m0),Node(m2)
a1.h2->m2,-0.08675085,0.08675085,Node(a1.h2),Node(m2)
a1.h4->m2,0.0494423,0.0494423,Node(a1.h4),Node(m2)
a1.h5->m2,-0.050484538,0.050484538,Node(a1.h5),Node(m2)
a1.h15->m2,0.034899604,0.034899604,Node(a1.h15),Node(m2)
a2.h3->m2,0.046607435,0.046607435,Node(a2.h3),Node(m2)
a2.h8->m2,-0.05495383,0.05495383,Node(a2.h8),Node(m2)
a2.h10->m2,0.058124702,0.058124702,Node(a2.h10),Node(m2)
a2.h13->m2,0.044642564,0.044642564,Node(a2.h13),Node(m2)
a2.h15->m2,-0.05687099,0.05687099,Node(a2.h15),Node(m2)
m1->a3.h14<v>,0.036452368,0.036452368,Node(m1),Node(a3.h14)
a0.h1->m3,0.04030248,0.04030248,Node(a0.h1),Node(m3)
a1.h2->m3,0.036719225,0.036719225,Node(a1.h2),Node(m3)
a1.h4->m3,-0.0524172,0.0524172,Node(a1.h4),Node(m3)
